genes	endo03_FC	endo03_FDR	endo06_FC	endo06_FDR	endo09_FC	endo09_FDR	endo12_FC	endo12_FDR	endo15_FC	endo15_FDR	endo18_FC	endo18_FDR	ovary03_FC	ovary03_FDR	ovary06_FC	ovary06_FDR	ovary09_FC	ovary09_FDR	ovary12_FC	ovary12_FDR	ovary15_FC	ovary15_FDR	ovary18_FC	ovary18_FDR	ovid03_FC	ovid03_FDR	ovid06_FC	ovid06_FDR	ovid09_FC	ovid09_FDR	ovid12_FC	ovid12_FDR	ovid15_FC	ovid15_FDR	ovid18_FC	ovid18_FDR	absMAX_FC	FC_sample	Min_FDR	FDR_sample
ENSSSCG00000008889	0.38170063589614	0.999970279305184	0	0	0	0	0	0	0	0	0	0	-1.24015476429118	0.689649500296173	-0.664022597075071	0.940172136099391	-2.44649178492216	0.0702236982386375	-4.89627969259157	4.55123223618206e-05	-8.51326273021271	1.13807639852289e-09	-7.39553019116743	5.19406319601376e-08	-2.64469065059635	0.3437726586716	0.0421584932260261	0.99998075372639	-0.326300087421988	0.999991240463336	-1.66246789724724	0.677630273080517	-1.42709778074754	0.999951635344029	-1.58792453597055	0.999918096269946	8.51326273021271	ovary15	0	endo06
ENSSSCG00000008926	-1.42038631806821	0.999970279305184	-2.73451441296365	0.0813121891836506	0.373037015091211	0.999890466505892	-9.66617033417346	8.29529537868262e-06	-0.445802396107582	0.999107661984216	2.10767840866701	0.557343505287913	-4.10717944919284	0.0171934014365914	-4.10023337455616	0.0152203313340523	-3.80354327730508	0.0270741456095569	-8.17490671832739	0.000630969016891289	-3.21436319934798	0.0372529518333219	0.267316982431292	0.999898616998068	0	0	0	0	0	0	0	0	0	0	1.22976913138056	0.999918096269946	9.66617033417346	endo12	0	ovid03
ENSSSCG00000008930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5131002981013	1.53533798306929e-10	8.72137180644406	0.000207476997663342	0	0	4.32048637033177	0.0164069567592311	3.40987622737708	0.123064085086951	0	0	0	0	0	0	12.5131002981013	ovary15	0	endo03
ENSSSCG00000008937	-0.419967168364226	0.999970279305184	-2.03248246185284	0.29379522593651	-3.08562324983925	0.0248624181419095	-1.97031416089202	0.230048258017614	-2.56702384996264	0.0864735955334141	-1.18283847958633	0.999963438149354	-1.2957148902334	0.725665349747989	2.3273070034058	0.110160699908905	2.10559981207083	0.164077265621219	2.1314164071949	0.116584497083956	4.34170116457334	0.000279118639276289	5.55921346058654	1.14844569573613e-05	0.544852301545456	0.999905160632868	0.631198448432586	0.99998075372639	1.17327124027123	0.999991240463336	0.970903227667426	0.996134886693895	-0.0607093709276446	0.999951635344029	-0.565997138454076	0.999918096269946	5.55921346058654	ovary18	1.14844569573613e-05	ovary18
ENSSSCG00000008949	0	0	9.72810028376252	5.16623533742788e-06	10.3739667110664	3.91258253152233e-07	7.92514340316898	0.00103452599486377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3739667110664	endo09	0	endo03
ENSSSCG00000008953	-2.14420004111838	0.570166290735723	-5.46081388989033	0.000393944836620936	-5.30250171146243	0.00055023951895283	-3.0177418873457	0.0383772504763109	-3.86510746355931	0.00764618666826225	1.60198968966081	0.999963438149354	3.09067724671103	0.160857345987454	0	0	0	0	0	0	8.4637886659221	6.53756524720327e-09	2.75906585801965	0.277777247610577	0	0	0.741906018672108	0.99998075372639	0	0	0	0	1.21450663361187	0.999951635344029	2.45528479285766	0.646256726017258	8.4637886659221	ovary15	0	ovary06
ENSSSCG00000008957	-1.27976119291591	0.999970279305184	-7.19795791830137	1.1344816237606e-06	-7.03957079161964	1.58977366860327e-06	-11.2051594468186	4.44478142493187e-08	-6.1729956699252	1.44752483351397e-05	0.525079432019009	0.999963438149354	-0.927677006621069	0.923313395087347	1.07313956465039	0.755460346201799	-0.479008417264981	0.965596560531847	-0.43621505703291	0.931746506753116	3.25221509074772	0.00776323015608758	-1.90489185463731	0.398008506038573	0	0	0.280199163130333	0.99998075372639	0.910388406837473	0.999991240463336	0	0	1.93646304034077	0.656141291954424	1.54889775661231	0.999918096269946	11.2051594468186	endo12	0	ovid03
ENSSSCG00000008963	-0.894966049012481	0.999970279305184	-1.11712941665968	0.999982221946195	1.25225543793812	0.678437516991294	-2.07482443005513	0.36870537916192	-7.28548136714048	0.00811971276987864	1.03002120186788	0.999963438149354	-1.67911161673627	0.382639188346905	0.316367306168358	0.999667845803702	-0.404605974065778	0.969899248007611	0.506371487235507	0.900785286844319	-2.51118890816436	0.0464313222698217	-9.18328402326571	4.16830188434497e-11	-1.20699250425037	0.999905160632868	2.05339339747066	0.345765959886342	1.31633488273614	0.875482845185686	1.41894389448501	0.638672938768016	1.00898187939144	0.999951635344029	-2.33287735166567	0.616400515881779	9.18328402326571	ovary18	4.16830188434497e-11	ovary18
ENSSSCG00000008976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.27270236099946	2.37143211641102e-06	4.74172840122147	0.00551603283562917	3.57256365010556	0.0879304615585912	0	0	6.56764813088409	2.63023304942945e-05	0	0	7.27270236099946	ovid03	0	endo03
ENSSSCG00000008985	0.347556155784023	0.999970279305184	0.972524237586435	0.999982221946195	1.61074887543558	0.365173619037124	0.51881049870909	0.928619411119173	-1.18696322071552	0.705063837778969	-0.373085021354362	0.999963438149354	-3.54956706456072	0.0132511721492375	-1.97145254130485	0.241571102400852	-9.52084413238555	2.21891154177069e-05	-3.72937099361391	0.00546756211226699	-9.69169847348815	4.14529883050272e-06	-2.22530311782518	0.184861155273241	0.147390779073025	0.999905160632868	0.856014056564763	0.99998075372639	0.765897401041007	0.999991240463336	0.934838853761862	0.966304694937808	0.211483924291954	0.999951635344029	0.270960962453534	0.999918096269946	9.69169847348815	ovary15	4.14529883050272e-06	ovary15
ENSSSCG00000009182	0	0	0	0	0	0	7.12223336810646	0.00827268335650937	9.55693202695889	1.44752483351397e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67139925373589	0.999905160632868	0.810615174721968	0.99998075372639	0.464988842455365	0.999991240463336	2.23688774250393	0.242700133690658	-0.031249719545148	0.999951635344029	-0.883698884842127	0.999918096269946	9.55693202695889	endo15	0	endo03
ENSSSCG00000009219	0	0	0	0	0	0	0	0	0	0	0	0	7.40179587830715	6.02497339214179e-08	4.27747032285333	0.00189287578382454	8.31953859914369	3.0485742336796e-09	8.78683709642328	1.70826960065813e-10	8.88451068246851	1.45860325086566e-10	3.00289113598343	0.0590756478834826	0.0402301312479031	0.999905160632868	0	0	2.27106958615802	0.322270474163348	0.532851715614982	0.999791955937091	4.08740436489555	0.00512685427041239	0	0	8.88451068246851	ovary15	0	endo03
ENSSSCG00000009237	-0.815749222936328	0.999970279305184	-1.43532333489665	0.674750922357596	-2.84054333362984	0.0303218888510718	-3.10623580228754	0.017062777716511	-1.91425807129141	0.257576811002406	-0.430992300182113	0.999963438149354	1.22316870309082	0.716494440176594	5.4713344118506	9.31072760049598e-06	5.40162728222595	1.17144827764309e-05	3.5444031008446	0.00273977150516809	3.21694175693595	0.00755510072720071	3.33006617841946	0.00891529308581023	0.43605194683461	0.999905160632868	-0.284162061109108	0.99998075372639	-0.072249322943444	0.999991240463336	-0.132438485597881	0.999791955937091	-0.43147155555033	0.999951635344029	-0.454053112791674	0.999918096269946	5.4713344118506	ovary06	9.31072760049598e-06	ovary06
ENSSSCG00000009336	-0.00590765989624938	0.999970279305184	-0.840530379809395	0.999982221946195	-0.809843710141967	0.90687660804192	-1.97709835799475	0.202485380406856	-1.57311668423079	0.430187238957256	-0.0494218576796004	0.999963438149354	-3.78393717012167	0.00551134588896212	-5.33412489154347	0.000156623572323995	-6.92687913780602	1.69879367986096e-05	-6.0766546061886	2.85323432796398e-05	-4.61867701561639	0.000394880637717082	-1.12054284953785	0.828049742485782	-0.644815058383988	0.999905160632868	-0.533923761064674	0.99998075372639	-1.38294694246447	0.788275100543734	-3.23531181941822	0.0157673001199903	-1.11711607101072	0.999951635344029	-1.03001507840283	0.999918096269946	6.92687913780602	ovary09	1.69879367986096e-05	ovary09
ENSSSCG00000009434	0.39070562429614	0.999970279305184	0.162175136146064	0.999982221946195	-0.16644769733238	0.999890466505892	1.10874562934059	0.667054389620694	-0.698912050086734	0.96798785973612	0.588294466899236	0.999963438149354	4.91361390792595	7.69607328008863e-05	4.88044401180562	6.73008212622377e-05	4.06014098743811	0.000864084446932353	5.01327197080596	2.34213524456267e-05	2.25302016227643	0.0875814856886451	0.779661593349416	0.999898616998068	0.0638031190884992	0.999905160632868	1.24115139940743	0.984402515030187	0.95982755290673	0.999991240463336	0.310413016940857	0.999791955937091	0.699673360905146	0.999951635344029	0.929197827396125	0.999918096269946	5.01327197080596	ovary12	2.34213524456267e-05	ovary12
ENSSSCG00000009444	-3.42453669092377	0.039323322258131	-10.5203129281583	3.86961622204618e-07	-10.4417474461448	5.65985880740358e-07	-6.23567863664229	2.71795064486451e-05	-10.4866632624459	7.69149939484164e-07	-1.65513171296474	0.999963438149354	0	0	0	0	0	0	0	0	0	0	0	0	-4.88931335134194	0.000181166970922217	-6.1641004607505	3.84106317194813e-06	-6.55624299515479	1.45982209993538e-06	-12.7884456855612	2.92182973090873e-10	-2.57509818034908	0.114181954846078	-1.41648642691555	0.999918096269946	12.7884456855612	ovid12	0	ovary03
ENSSSCG00000009485	0	0	0	0	0	0	0	0	0	0	0	0	1.94505547708021	0.527389733694179	3.65993308560361	0.0178326284370506	4.02231679372025	0.0070685876798393	6.14806110265379	5.30343907965598e-06	0	0	1.8934111042557	0.58445632495795	0	0	0	0	0	0	0	0	0	0	0	0	6.14806110265379	ovary12	0	endo03
ENSSSCG00000009496	3.65749914959144	0.165050375171808	0	0	3.273732775863	0.0937479082566849	4.33580877887563	0.00914663623820434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48339758677413	0.216502483843894	6.0240173760416	7.67415920129325e-06	3.4108246151138	0.0235644150307167	3.17875611496251	0.0338689189349623	0.488269191297892	0.999951635344029	0.64856896034503	0.999918096269946	6.0240173760416	ovid06	0	endo06
ENSSSCG00000009517	-0.125150499494863	0.999970279305184	5.77921224518382	3.36422477861275e-06	2.14877735855221	0.147085016430407	-0.824054527311622	0.841880290195138	-1.22542028333607	0.70972118470471	-0.022842131596084	0.999963438149354	3.35428216618415	0.00983228891513575	5.03799044065892	4.63834987147851e-05	3.08592414205093	0.0160031918067535	0.313991186090034	0.955645513083633	3.77773001763653	0.0015826177818519	3.73008647395031	0.00309185161950742	-0.876752961754923	0.999905160632868	1.36718972391456	0.920297648680497	1.73402229232125	0.556295345585477	-0.200810377889685	0.999791955937091	0.3600455516362	0.999951635344029	-0.355732789779706	0.999918096269946	5.77921224518382	endo06	3.36422477861275e-06	endo06
ENSSSCG00000009543	0	0	0	0	0	0	7.12223336810646	0.00827268335650937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.4338205099274	2.46082737349802e-05	-3.59984687399959	0.0197590731480906	-2.13452260939202	0.319823469017291	-9.42728589869275	2.09440735874004e-05	-2.82820819526406	0.102222292498677	-0.289076520384615	0.999918096269946	9.4338205099274	ovid03	0	endo03
ENSSSCG00000009645	-2.17750084782591	0.67326209824019	-1.2595291755977	0.900898944233429	-2.663564315509	0.110727317963494	-2.63568590579673	0.120187036809154	-0.458014632211857	0.999107661984216	0.367365387670135	0.999963438149354	3.46977391294078	0.00610755300689151	3.93273831808309	0.00138439936691166	4.56716858966867	0.000160420952530921	5.61652177492146	2.82427706963936e-06	4.26183094247997	0.000287478290091972	2.12158889709161	0.177978445720658	0.0306500684691879	0.999905160632868	1.04176003762712	0.99998075372639	3.10733660840512	0.0316690490337436	2.52226856321133	0.104218977888014	3.55777765811073	0.0115687058188778	-1.54718430346896	0.999918096269946	5.61652177492146	ovary12	2.82427706963936e-06	ovary12
ENSSSCG00000009648	0	0	0	0	0	0	0	0	0	0	7.81380104693547	0.00848798648407407	-0.102683746179071	0.999746826372654	2.60114331041713	0.059434467969882	2.97515562661608	0.0223824752614892	2.31921558710115	0.0774160804231545	2.42981798653805	0.0679965048985049	-1.59070460969627	0.576664067883333	-5.85492403639534	0.000196562334413344	-4.46419754603255	0.00236320323790134	-4.94636872477474	0.000907388428300498	-9.88456655175937	4.30290395897557e-06	-1.48817400275897	0.887147136103168	-5.76935793740241	0.00234225986866258	9.88456655175937	ovid12	0	endo03
ENSSSCG00000009649	0	0	0	0	0	0	0	0	0	0	0	0	-6.04996346020976	7.42180149397639e-05	0.52671204783413	0.977852332068561	0.881946420092983	0.797913470969063	-3.56430632865618	0.00546940169769576	-4.1784664167291	0.001335120274538	-6.29007632624892	3.45573200936395e-05	0	0	0	0	0	0	0	0	0	0	0	0	6.29007632624892	ovary18	0	endo03
ENSSSCG00000009667	-3.5801659069764	0.18420687304822	-2.1229402970759	0.423991258908502	-3.49260852097043	0.05874014577043	-3.46529711995315	0.0647907704936627	-1.83674575950815	0.450741487314443	-2.24860542688735	0.77901896622322	4.78381531012388	0.00321315526443185	6.70998695139487	5.98543867208096e-06	4.3890328653568	0.0075727181070802	5.18946959206694	0.000446384667341619	6.53104057816587	6.20783562205444e-06	5.16413235590884	0.00107652436801638	-1.57202283450023	0.972093822315887	0.798542793315773	0.99998075372639	0.553553169026147	0.999991240463336	-1.30264148423955	0.910441968980488	0.240201709178477	0.999951635344029	-1.01002472975117	0.999918096269946	6.70998695139487	ovary06	5.98543867208096e-06	ovary06
ENSSSCG00000009699	4.0198233971945	0.00559264126029953	8.34185554944876	2.98678374453613e-10	8.64665450898464	7.18401221703053e-11	6.44202018858326	3.44526574109767e-07	3.33644490218556	0.0101107591095341	0.772489376483844	0.999963438149354	0.0173194112058929	0.999746826372654	0.397051799171189	0.999667845803702	1.97651147935399	0.211884338641247	2.4219093159479	0.0604174138467902	-2.49202223293071	0.107855509887163	0.168030804159034	0.999898616998068	0.706211913935824	0.999905160632868	1.55707181466468	0.754767848510882	2.5697739381375	0.11696387188185	0.540244277552365	0.999791955937091	0.545333240643306	0.999951635344029	-1.10443820557097	0.999918096269946	8.64665450898464	endo09	7.18401221703053e-11	endo09
ENSSSCG00000009738	2.77562762136487	0.156100927888723	2.71473999192062	0.0655750503082595	0.0685474133715901	0.999890466505892	0.772945067091241	0.862092697178531	-0.692529898273989	0.983897989116633	1.94941370012338	0.762165738185969	-2.80929814257355	0.0847410537403272	-1.81264710002632	0.338892991020309	-1.26157373461384	0.631881652519983	-8.8155595649808	0.000104747679270508	-8.95140312848827	4.68201960352656e-05	-2.2570783174023	0.202860793201956	8.81192619880973	3.537571724229e-09	8.39975541702208	1.08209686159729e-08	8.61311810221629	3.37772457706433e-09	2.32637007978575	0.34083382230899	2.60059961906361	0.349650488086891	0	0	8.95140312848827	ovary15	0	ovid18
ENSSSCG00000009855	-1.19045130341403	0.999970279305184	-4.53072825898282	0.000299726766542604	-4.40613884664134	0.000402016675448264	0.710831220482284	0.871853939113124	2.3860842004191	0.0962024385326799	1.07888524874455	0.999963438149354	-3.60602522082215	0.0109074279339824	-3.76651829471121	0.00703950816630652	-5.40833482239708	0.000397554370061224	-9.77978040753853	5.0323544299048e-06	-5.77796813683165	7.9188991165601e-05	-0.791675293221368	0.999898616998068	-3.30584710065206	0.047557350196989	0.452562655064621	0.99998075372639	0.40815480480715	0.999991240463336	0.243295471285049	0.999791955937091	0.605563026367702	0.999951635344029	-0.186098638943828	0.999918096269946	9.77978040753853	ovary12	5.0323544299048e-06	ovary12
ENSSSCG00000009856	-0.639133254740998	0.999970279305184	-5.66837268945624	5.46699233602427e-06	-1.65390403251827	0.334116785179605	3.08951893891707	0.0150033562444399	2.10262120446396	0.171114451565903	2.10466550427787	0.535356812335274	-3.69564909697205	0.0187280050840347	-2.70928208337549	0.0889715961445017	-2.40583661032348	0.150113529786339	-8.72266361409601	0.000136954491267913	-1.5480211201724	0.430696601887243	-2.38436305192156	0.168582024017174	-2.22915336797945	0.210727525562423	-0.123547346682748	0.99998075372639	0.133097893688111	0.999991240463336	0.837073239189196	0.999791955937091	0.78887923827408	0.999951635344029	0.505415681125135	0.999918096269946	8.72266361409601	ovary12	5.46699233602427e-06	endo06
ENSSSCG00000009870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68329701089808	0.0966029906257362	3.36922326084122	0.0182780091312306	6.21434246707593	1.5736342427224e-06	1.89530961992892	0.321924410573254	3.22760056281587	0.0301208366371885	0	0	0	0	0	0	0	0	0	0	2.34488140848439	0.999918096269946	6.21434246707593	ovary12	0	endo03
ENSSSCG00000009936	-4.51893864965486	0.0033824181744997	-6.52658349245278	1.14585549721154e-05	-10.546917629964	3.91258253152233e-07	-1.9918261589532	0.212714862505834	-10.591835683305	5.15859684561575e-07	-6.65006102539527	3.4430527579005e-05	-7.73042320229519	0.00325364198690915	-7.72707382655596	0.00282800431713796	-7.59226240084656	0.00520862846191628	-7.62702553203128	0.00268846099874319	-7.76250014547346	0.00147563313181442	-7.85152334520914	0.00171575471752596	-3.09947459439216	0.0437554800146121	-1.1699541388024	0.99998075372639	-2.56630710233982	0.134763651381075	-4.29180799008324	0.00263774375582627	-5.03288964600788	0.000897784191924716	3.87633923253787	0.0123764011275572	10.591835683305	endo15	3.91258253152233e-07	endo09
ENSSSCG00000009979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39428024653015	0.00212676520617025	9.28455576758503	1.16451106383552e-05	11.2397832864485	5.19406319601376e-08	0.969556231811727	0.999905160632868	-3.30551716571035	0.054511331431194	-4.74242249868319	0.00511395871723382	-8.72598600696803	0.000174560460092983	-3.8997017215179	0.0198267316682911	-2.09893708472962	0.863223541071207	11.2397832864485	ovary18	0	endo03
