,logFC,PValue,FDR
ENSSSCG00000057847,5.67980997392539,1.06990621594066e-05,0.00374802832431292
ENSSSCG00000015049,-4.07044315820495,1.35708938087562e-05,0.00457653243181385
ENSSSCG00000010201,4.17313419919964,1.35764143561029e-05,0.00457653243181385
ENSSSCG00000056332,-4.13386069008615,1.58210817158506e-05,0.00523443418398865
ENSSSCG00000009699,4.0198233971945,1.74096718862357e-05,0.00559264126029953
ENSSSCG00000044775,-4.07280416132086,1.75298281975134e-05,0.00559264126029953
ENSSSCG00000033514,5.03173518627689,1.83826766689147e-05,0.00576184037485668
ENSSSCG00000010480,-4.41989314239642,2.02474883537578e-05,0.006236924602211
ENSSSCG00000059291,7.86288108023788,2.09810797880349e-05,0.00635335544903442
ENSSSCG00000046518,4.96369317162707,2.37959997565148e-05,0.00708565552749824
ENSSSCG00000035018,-4.21471447634912,2.58966356214198e-05,0.0075847424920047
ENSSSCG00000053238,-7.86540528002677,2.75931006650196e-05,0.00783459645594721
ENSSSCG00000006933,-4.67266598155305,2.7626753426882e-05,0.00783459645594721
ENSSSCG00000010809,4.31571960612396,3.05439498394988e-05,0.00852653449738259
ENSSSCG00000043103,-4.63836723674417,3.14556281400222e-05,0.00864594234384056
ENSSSCG00000002479,-3.98612658876183,3.31358826395998e-05,0.00896978301877409
ENSSSCG00000024249,-4.34272451889096,3.65148711934329e-05,0.00973693565286376
ENSSSCG00000036984,3.93423819667621,4.07427671804148e-05,0.0107045629183131
ENSSSCG00000012462,3.84710267358235,4.67320729371811e-05,0.012100220508633
ENSSSCG00000033207,-4.19772240078276,4.75376100905899e-05,0.0121024298573224
ENSSSCG00000057979,4.19720600004115,4.80954057914413e-05,0.0121024298573224
ENSSSCG00000060584,4.76479992536274,5.00613442827349e-05,0.012422166346602
ENSSSCG00000003640,-4.33790145055904,5.50036178826312e-05,0.0127074974020656
ENSSSCG00000042093,7.58043475248334,5.51672849021267e-05,0.0127074974020656
ENSSSCG00000029675,-7.65990587244355,5.52038396662336e-05,0.0127074974020656
ENSSSCG00000011034,-7.65990587244355,5.52038396662336e-05,0.0127074974020656
ENSSSCG00000061109,-7.65990587244355,5.52038396662336e-05,0.0127074974020656
ENSSSCG00000007978,3.7838178344297,5.54788311519712e-05,0.0127074974020656
ENSSSCG00000004890,4.7104759876163,6.11569909344234e-05,0.0138307696206887
ENSSSCG00000013148,-7.60360766272245,6.64840109897605e-05,0.0146642387696674
ENSSSCG00000040376,-7.60360766272245,6.64840109897605e-05,0.0146642387696674
ENSSSCG00000022251,-3.70576392193646,6.90102387837447e-05,0.0150358161720778
ENSSSCG00000058484,-4.27165736714455,7.04333791835835e-05,0.0151609970179988
ENSSSCG00000056525,3.70402114369156,7.4327943315204e-05,0.0157207192431746
ENSSSCG00000061081,-3.5926946198192,7.47935260086107e-05,0.0157207192431746
ENSSSCG00000032557,3.60628817269086,7.97945228042457e-05,0.0165356467619181
ENSSSCG00000035785,-7.54502300520509,8.05217322448715e-05,0.0165356467619181
ENSSSCG00000006243,3.76572753607505,8.48693917706714e-05,0.0172304153792593
ENSSSCG00000061444,-4.60313605027266,8.93431595675003e-05,0.0179348863913816
ENSSSCG00000010444,4.20333770301097,9.1894498592577e-05,0.0182420790206109
ENSSSCG00000034044,-3.56638993167402,9.64190164707692e-05,0.0189299137172172
ENSSSCG00000005456,-3.59078517448456,0.000103082932771469,0.020018257357555
ENSSSCG00000031143,7.37993109685778,0.000106672769708242,0.0204926419742736
ENSSSCG00000060025,-3.83412057468283,0.000110679541710212,0.0210361775765387
ENSSSCG00000044108,4.14116152796529,0.000115563774142646,0.0217332883035
ENSSSCG00000000856,-4.12928044252501,0.000119061563600852,0.0219845417324698
ENSSSCG00000000948,-4.52241110494926,0.000119360827720227,0.0219845417324698
ENSSSCG00000034651,5.01427827141047,0.000121636016649388,0.0221749905454895
ENSSSCG00000036362,3.92624694505289,0.000132956410148445,0.0238933561022795
ENSSSCG00000025483,-3.43723826706383,0.000133736460888165,0.0238933561022795
ENSSSCG00000006160,-3.70513728710317,0.000145557175853717,0.0257477673643812
ENSSSCG00000011727,3.42128401294559,0.000149040357486446,0.0261054414397337
ENSSSCG00000022258,-3.47402597791057,0.000152368606761284,0.0264292963922048
ENSSSCG00000054611,-4.43690013325728,0.00016165900234622,0.0277711513068997
ENSSSCG00000035066,7.22889007322906,0.000172553567192382,0.0293604002996104
ENSSSCG00000007391,-3.45569850725028,0.000178709538017266,0.0301209868510989
ENSSSCG00000034429,4.40314959313327,0.000184923813449527,0.0308770920662547
ENSSSCG00000012347,3.63330012802602,0.000191717018185691,0.0317149652491256
ENSSSCG00000042589,-3.47634984148759,0.000195195390695902,0.0319941362401191
ENSSSCG00000013358,-4.12227496755009,0.000208592983369078,0.0338792930988358
ENSSSCG00000035347,3.74095053533242,0.000213134313482374,0.0341269028952527
ENSSSCG00000053919,-3.54373985740216,0.000214769985480201,0.0341269028952527
ENSSSCG00000004181,-3.312004313325,0.000216682127753947,0.0341269028952527
ENSSSCG00000054886,3.48402321918095,0.00021775814004583,0.0341269028952527
ENSSSCG00000041169,-4.34599966002251,0.000222258918128014,0.0342907975507725
ENSSSCG00000007578,7.14699353691178,0.000222642590165096,0.0342907975507725
ENSSSCG00000036354,-7.21001947149263,0.000231544346055824,0.0350573837850284
ENSSSCG00000063513,-7.21001947149263,0.000231544346055824,0.0350573837850284
ENSSSCG00000014727,3.76893646522587,0.000236376432835848,0.0354882466306325
ENSSSCG00000015618,-3.27591977504045,0.000246772783969944,0.0365112552958572
ENSSSCG00000024061,3.38055300660203,0.000249055117717081,0.0365112552958572
ENSSSCG00000011141,-4.07176341138786,0.000249321232849803,0.0365112552958572
ENSSSCG00000049182,-4.2820529819252,0.000277321314663369,0.039023590554922
ENSSSCG00000040650,-4.2820529819252,0.000277321314663369,0.039023590554922
ENSSSCG00000014959,3.45498506634544,0.000284686217506683,0.039023590554922
ENSSSCG00000063502,7.06016675756189,0.000290354042573807,0.039023590554922
ENSSSCG00000050726,7.06016675756189,0.000290354042573807,0.039023590554922
ENSSSCG00000023537,7.06016675756189,0.000290354042573807,0.039023590554922
ENSSSCG00000057225,7.06016675756189,0.000290354042573807,0.039023590554922
ENSSSCG00000015253,-3.49468715294894,0.000291938899808304,0.039023590554922
ENSSSCG00000014426,-7.13255819768583,0.000292687850350361,0.039023590554922
ENSSSCG00000059502,-7.13255819768583,0.000292687850350361,0.039023590554922
ENSSSCG00000036078,-7.13255819768583,0.000292687850350361,0.039023590554922
ENSSSCG00000030903,-7.13255819768583,0.000292687850350361,0.039023590554922
ENSSSCG00000014725,3.25681495114599,0.000295324967138427,0.0390835249103343
ENSSSCG00000009232,-4.01941898101126,0.000299515312529011,0.039323322258131
ENSSSCG00000009444,-3.42453669092377,0.000301538965037723,0.039323322258131
ENSSSCG00000006836,-3.21133632211286,0.000314685387353675,0.0407403560178316
ENSSSCG00000044239,-3.26088707277157,0.000317108587745468,0.0407587196306513
ENSSSCG00000053534,-7.05070071058002,0.000373360171177007,0.0473081760159461
ENSSSCG00000032495,-7.05070071058002,0.000373360171177007,0.0473081760159461
ENSSSCG00000029295,6.9677778844784,0.00038308432525765,0.0481984827820646
ENSSSCG00000031889,-3.15970694698057,0.000396520373424161,0.0495400908503221
ENSSSCG00000006472,3.15051730122351,0.000401746743644778,0.0498444952913722
ENSSSCG00000057340,-3.77006906297348,0.000428783112457181,0.0528319937045517
ENSSSCG00000015236,-4.14497178590935,0.000442327184350432,0.0541275169561974
ENSSSCG00000056007,3.48532688937666,0.000456212525233898,0.0554468909920328
ENSSSCG00000053289,-6.96391782375497,0.000480985631615016,0.0565347979896966
ENSSSCG00000013093,-6.96391782375497,0.000480985631615016,0.0565347979896966
ENSSSCG00000052672,-6.96391782375497,0.000480985631615016,0.0565347979896966
ENSSSCG00000007899,-6.96391782375497,0.000480985631615016,0.0565347979896966
ENSSSCG00000053062,-6.96391782375497,0.000480985631615016,0.0565347979896966
ENSSSCG00000018042,-3.21340005305821,0.000493472676226256,0.0576234172121457
ENSSSCG00000034127,-4.10856500561388,0.000499819895663109,0.0579855990643968
ENSSSCG00000010753,-3.18034386668329,0.00050441186755058,0.0581407898429591
ENSSSCG00000017438,-3.7212663531416,0.000507668811606124,0.0581410960779167
ENSSSCG00000048443,3.14522247089098,0.000511109097333787,0.0581622619934104
ENSSSCG00000039276,-3.21787451699076,0.000526622653333547,0.059548356483906
ENSSSCG00000004584,-3.08684002742973,0.000538284519471877,0.0603472480596715
ENSSSCG00000031979,3.15949534983347,0.000540443282746415,0.0603472480596715
ENSSSCG00000012835,-3.52058117872159,0.000562862948676461,0.0620747496361336
ENSSSCG00000029503,-3.52058117872159,0.000562862948676461,0.0620747496361336
ENSSSCG00000004903,-3.23314817389576,0.000601654637406093,0.0654365579558992
ENSSSCG00000036983,3.39799200517292,0.000621009071808902,0.0654365579558992
ENSSSCG00000003123,-6.87157864716697,0.000626309829310353,0.0654365579558992
ENSSSCG00000026098,-6.87157864716697,0.000626309829310353,0.0654365579558992
ENSSSCG00000056631,-6.87157864716697,0.000626309829310353,0.0654365579558992
ENSSSCG00000040399,-6.87157864716697,0.000626309829310353,0.0654365579558992
ENSSSCG00000018093,-6.87157864716697,0.000626309829310353,0.0654365579558992
ENSSSCG00000005835,-6.87157864716697,0.000626309829310353,0.0654365579558992
ENSSSCG00000038462,-6.87157864716697,0.000626309829310353,0.0654365579558992
ENSSSCG00000016799,-4.03287362305647,0.000642785514452412,0.0667674767512023
ENSSSCG00000033735,-3.34507733012362,0.000651983931540052,0.0673314735311825
ENSSSCG00000000197,-3.64481996642884,0.000659629990932707,0.0677295943563433
ENSSSCG00000010358,3.17972516764326,0.000705162648705542,0.0719910621815612
ENSSSCG00000000371,3.09170283499515,0.000713736821881013,0.072452398066626
ENSSSCG00000002929,3.60943017688145,0.000758491248926901,0.07656047826739
ENSSSCG00000016672,3.04379815920051,0.000770034145320554,0.0772889328106574
ENSSSCG00000017901,3.9664958946915,0.000817284256192911,0.0811200028952363
ENSSSCG00000009495,3.9664958946915,0.000817284256192911,0.0811200028952363
ENSSSCG00000030026,3.17827848814256,0.000855152866894172,0.0842095441565397
ENSSSCG00000051968,-3.08045566699783,0.000859167843579803,0.0842095441565397
ENSSSCG00000054443,2.9967816339797,0.000862551582931085,0.0842095441565397
ENSSSCG00000059088,-3.00234783695405,0.000871255112354378,0.0845969773767571
ENSSSCG00000055388,-3.45662425011915,0.000896105251551165,0.0860225775174308
ENSSSCG00000058261,-3.22380389120928,0.00089918276364689,0.0860225775174308
ENSSSCG00000002764,2.93045832113795,0.00090038184236872,0.0860225775174308
ENSSSCG00000032282,-2.90861207744857,0.000925574545856162,0.087959121469501
ENSSSCG00000027160,-3.911325992177,0.000955784673021219,0.0898739419378795
ENSSSCG00000005939,-3.911325992177,0.000955784673021219,0.0898739419378795
ENSSSCG00000014108,3.1099018613964,0.000978853683499704,0.091561256070187
ENSSSCG00000038171,-2.92730694447019,0.000998892292255723,0.0929490088200038
ENSSSCG00000033858,3.18484197606993,0.0010416721015291,0.096427532465901
ENSSSCG00000022083,-2.92757210532695,0.00108806828569162,0.100203237073023
ENSSSCG00000057382,-3.86842276124144,0.00109704008287492,0.100511374977658
ENSSSCG00000033558,3.87066673497576,0.0011153683378726,0.101153150885441
ENSSSCG00000052552,3.87066673497576,0.0011153683378726,0.101153150885441
ENSSSCG00000022256,2.87395312749954,0.00116461634793202,0.10508603874825
ENSSSCG00000062214,2.91628629771103,0.00123643946444482,0.111006168199855
ENSSSCG00000023918,-3.82420445522639,0.00126295239377293,0.112819537335736
ENSSSCG00000048604,-3.44891574592249,0.00127033538455504,0.112914487464976
ENSSSCG00000027091,-2.92855087488589,0.00129425373703695,0.114470976563872
ENSSSCG00000040146,3.4475989793105,0.0013032246525396,0.114696609075234
ENSSSCG00000013341,3.82025438214484,0.00131050023059557,0.114771554508924
ENSSSCG00000022678,-4.27011488190064,0.00136895347205019,0.119305964544628
ENSSSCG00000006312,2.81179169662571,0.00141510765282829,0.121966479567122
ENSSSCG00000056138,-2.88316055376867,0.00141745175422063,0.121966479567122
ENSSSCG00000062461,-2.97654009628171,0.00141996125321624,0.121966479567122
ENSSSCG00000052653,3.41293447330768,0.00146034200115986,0.124540785499925
ENSSSCG00000044784,2.7863255209717,0.00146387355619525,0.124540785499925
ENSSSCG00000063511,2.80769337565766,0.00147755444924757,0.124949911079949
ENSSSCG00000056766,-2.89742180497938,0.00148266994005089,0.124949911079949
ENSSSCG00000022679,2.86165722562396,0.00149518803116446,0.125413283402743
ENSSSCG00000040636,2.81488026564974,0.00151373020751258,0.126375251810373
ENSSSCG00000044927,-3.38768357617869,0.00155159574248716,0.128899585423945
ENSSSCG00000038048,3.29655869233423,0.00155839642066338,0.128899585423945
ENSSSCG00000035069,-2.83248445239877,0.0015799211448533,0.130077747345387
ENSSSCG00000015515,-2.78421069233863,0.00159861237548457,0.131012883946822
ENSSSCG00000012644,-2.856854755849,0.00161763571928147,0.131966574249693
ENSSSCG00000029515,-2.79918881724346,0.00165719186648784,0.134066310096881
ENSSSCG00000043782,-4.20635081401544,0.00165838209623926,0.134066310096881
ENSSSCG00000008972,2.89669172281759,0.00167663258298558,0.134595493610092
ENSSSCG00000017978,-2.93795355822953,0.00167999524656053,0.134595493610092
ENSSSCG00000004232,-3.73148176478952,0.00168987012822958,0.134782230852454
ENSSSCG00000014921,-2.73216731685711,0.00171062225866738,0.135831010103784
ENSSSCG00000022490,-3.35606450837452,0.00171879826728178,0.135876326740072
ENSSSCG00000010479,-2.72854087075495,0.00177214778862513,0.139476618465095
ENSSSCG00000059404,-2.73839854456032,0.00193176904077629,0.151372744221531
ENSSSCG00000016720,-3.68278547936787,0.00196462830879118,0.153275324737394
ENSSSCG00000009738,2.77562762136487,0.00200958319794057,0.156100927888723
ENSSSCG00000032343,2.98769268039255,0.00203020443856033,0.157020054109605
ENSSSCG00000006186,-2.79204677426238,0.00204243542234944,0.157285134722824
ENSSSCG00000007351,2.72051519557622,0.00205884073781304,0.157868019835913
ENSSSCG00000056988,-3.43617723353414,0.0020781622471348,0.158668575672266
ENSSSCG00000012135,2.72368285953323,0.00208801771269577,0.158742657255416
ENSSSCG00000009496,3.65749914959144,0.00218022436698459,0.165050375171808
ENSSSCG00000037358,-2.95828280317066,0.00220697638852382,0.166370633575386
ENSSSCG00000063583,2.65700375487462,0.00224547406399662,0.168561511039343
ENSSSCG00000028814,-2.65144611085999,0.00226889140690554,0.168629706298291
ENSSSCG00000053030,-3.63238792315227,0.00229224264340014,0.168629706298291
ENSSSCG00000043705,-3.63238792315227,0.00229224264340014,0.168629706298291
ENSSSCG00000053075,-3.63238792315227,0.00229224264340014,0.168629706298291
ENSSSCG00000009486,2.72994617802732,0.00229689547850618,0.168629706298291
ENSSSCG00000052938,4.10127342369867,0.00231402921158601,0.168629706298291
ENSSSCG00000003230,4.10127342369867,0.00231402921158601,0.168629706298291
ENSSSCG00000008294,-2.65160062183207,0.00232189117594199,0.168629706298291
ENSSSCG00000021950,-3.39568264671688,0.00235854230349391,0.169321474106585
ENSSSCG00000043194,3.09956379204618,0.00235915713567955,0.169321474106585
ENSSSCG00000053339,-3.25682382608645,0.0023598481502597,0.169321474106585
ENSSSCG00000008618,-2.68533635400682,0.00240985096317379,0.172217589232252
ENSSSCG00000034069,-2.81799272198309,0.00242612045483587,0.172689514127879
ENSSSCG00000012482,-2.70684470575629,0.00245650813728271,0.174158628494813
ENSSSCG00000004891,2.82333463790815,0.00259429050403362,0.182670160186121
ENSSSCG00000000162,2.64102537322329,0.00259863425741964,0.182670160186121
ENSSSCG00000041010,3.59889449587465,0.00260723669805557,0.182670160186121
ENSSSCG00000029754,-2.60440198145131,0.00265794994327632,0.18420687304822
ENSSSCG00000012593,3.22589598374779,0.00266269356323171,0.18420687304822
ENSSSCG00000039261,3.36389457630369,0.0026702782420721,0.18420687304822
ENSSSCG00000009667,-3.5801659069764,0.00268452614909571,0.18420687304822
ENSSSCG00000027439,-3.5801659069764,0.00268452614909571,0.18420687304822
ENSSSCG00000029264,2.77146103707074,0.00269103290415232,0.18420687304822
ENSSSCG00000016457,-3.04761450945178,0.0027344904777558,0.186467201815211
ENSSSCG00000012594,2.81742418741161,0.00276540113548773,0.187448269496247
ENSSSCG00000057393,-2.78853130607533,0.00276986136499548,0.187448269496247
ENSSSCG00000033214,2.5980075275654,0.00290687151311654,0.195977986616377
ENSSSCG00000005961,-2.86988634996168,0.00294690529029361,0.197930112467615
ENSSSCG00000034919,2.60499112865154,0.00298766255458986,0.199916026967425
ENSSSCG00000006717,2.5671656928266,0.00300672505459887,0.200102586203174
ENSSSCG00000027901,2.69429285173042,0.00301285098447631,0.200102586203174
ENSSSCG00000017003,2.73557743927211,0.00303046776460288,0.200527174379241
ENSSSCG00000059169,-3.99617606407202,0.00305950214164013,0.20170134783226
ENSSSCG00000045725,-3.5259823572063,0.00315631588890167,0.206559485974789
ENSSSCG00000016605,-3.5259823572063,0.00315631588890167,0.206559485974789
ENSSSCG00000032298,-2.63590853325189,0.00325071059727818,0.211960567631285
ENSSSCG00000058706,-3.15024892177006,0.00329243142162395,0.213900290104485
ENSSSCG00000039779,-2.83295332572547,0.00332020880271101,0.214923371265344
ENSSSCG00000037241,2.53380498419561,0.00341314869850977,0.220141930135652
ENSSSCG00000044939,2.91059778629446,0.00364863268940416,0.234483710895305
ENSSSCG00000009753,2.53189551916067,0.00366535541265513,0.234714121155902
ENSSSCG00000051865,-3.11289956965701,0.00369315185778724,0.235649468182953
ENSSSCG00000008709,-2.51094447532082,0.00371207091959143,0.236013733271959
ENSSSCG00000032224,-3.4696841474852,0.00372634960345133,0.236081425586033
ENSSSCG00000038351,2.66206414587165,0.00375907606868913,0.237313261636749
ENSSSCG00000034721,3.47402029700843,0.00378604469197043,0.237615845576823
ENSSSCG00000032797,2.77292215726837,0.00379046882286995,0.237615845576823
ENSSSCG00000063561,-2.52151256235423,0.0038786072819123,0.242290901044214
ENSSSCG00000015507,2.54265973292568,0.00395432481199486,0.245494963826381
ENSSSCG00000033093,-2.51258089563527,0.00395737991615346,0.245494963826381
ENSSSCG00000002847,2.48434152692457,0.0040218853894343,0.248297614805304
ENSSSCG00000039573,-2.4785479683669,0.0040303542087506,0.248297614805304
ENSSSCG00000032786,2.72772853236792,0.00411052310797806,0.252366343117306
ENSSSCG00000039419,2.49605314470493,0.00413019403495452,0.25270563913869
ENSSSCG00000001582,-2.56400087961244,0.00415261866780949,0.25321052941667
ENSSSCG00000006230,-2.68508273617666,0.0042017190178719,0.255333033922787
ENSSSCG00000060663,-2.75612375903759,0.00424258356822899,0.256942366203319
ENSSSCG00000048551,2.75927267650116,0.0042638539802182,0.257358159495197
ENSSSCG00000011747,-2.50719354006536,0.00433208944422907,0.260596330002009
ENSSSCG00000007423,2.46501874286785,0.00436971010395173,0.261977317842959
ENSSSCG00000032240,2.56952288683564,0.00441218361815822,0.262168485415535
ENSSSCG00000034062,-3.41109948996784,0.00441842738306703,0.262168485415535
ENSSSCG00000059008,-3.41109948996784,0.00441842738306703,0.262168485415535
ENSSSCG00000031155,2.45937083982747,0.00443159535405192,0.262168485415535
ENSSSCG00000002456,-2.45957037193525,0.00448633458805589,0.264530870462728
ENSSSCG00000000029,-2.45308052342522,0.00454135112949095,0.266894010787781
ENSSSCG00000003069,3.40728121454293,0.00460005136079346,0.268576854940967
ENSSSCG00000015830,3.40728121454293,0.00460005136079346,0.268576854940967
ENSSSCG00000014418,-2.53512450154936,0.00468648694762802,0.272732168750235
ENSSSCG00000028706,-3.83685730315941,0.00476648341109026,0.275592209134429
ENSSSCG00000007385,-3.83685730315941,0.00476648341109026,0.275592209134429
ENSSSCG00000015886,-2.4898263439049,0.00479989597773875,0.276628843671872
ENSSSCG00000004509,2.44979329508872,0.00493369231175398,0.28342555254597
ENSSSCG00000004250,2.53019633605326,0.00514725853118041,0.2940885540966
ENSSSCG00000016662,3.01094528086873,0.00515481869967711,0.2940885540966
ENSSSCG00000006174,2.45715280824844,0.00516868946525985,0.2940885540966
ENSSSCG00000056213,2.41157766923436,0.00522026331958021,0.29475883958434
ENSSSCG00000013933,2.45166960365803,0.00523378835977897,0.29475883958434
ENSSSCG00000023745,-2.44890699659081,0.00525090684331554,0.29475883958434
ENSSSCG00000031114,-3.350034774084,0.00526296148143986,0.29475883958434
ENSSSCG00000035851,-3.350034774084,0.00526296148143986,0.29475883958434
ENSSSCG00000000683,2.41797605439966,0.00528358492486666,0.294817777795485
ENSSSCG00000035724,-2.45779397750575,0.00530467900547538,0.294817777795485
ENSSSCG00000014984,-3.12547800993254,0.00533002027470847,0.294817777795485
ENSSSCG00000001899,-3.12547800993254,0.00533002027470847,0.294817777795485
ENSSSCG00000057692,-2.40359123731193,0.00551939903850604,0.304350565499843
ENSSSCG00000058658,-2.81688771902771,0.00560775122205442,0.30775762645084
ENSSSCG00000031660,3.33730439876474,0.00562220732951336,0.30775762645084
ENSSSCG00000034495,2.49363437252706,0.00563286375514524,0.30775762645084
ENSSSCG00000012307,2.40188619784238,0.00573702363741785,0.312492878982034
ENSSSCG00000002399,-2.71753410278798,0.005760744289327,0.312831177729837
ENSSSCG00000015616,-2.36861089656083,0.00589490758239799,0.319146723839765
ENSSSCG00000014988,-2.44459372821786,0.00601069291057128,0.323431358132128
ENSSSCG00000060142,-3.75007441633436,0.0060213857139995,0.323431358132128
ENSSSCG00000048918,-2.37104379281507,0.00609133765830846,0.323431358132128
ENSSSCG00000039216,2.38810787935973,0.00613610335276988,0.323431358132128
ENSSSCG00000009527,2.50887743712858,0.00614239889429255,0.323431358132128
ENSSSCG00000005284,2.36608980923277,0.00615598399932944,0.323431358132128
ENSSSCG00000060833,-2.78526865122354,0.00616948573499595,0.323431358132128
ENSSSCG00000025784,-2.5195188575973,0.00618318236290704,0.323431358132128
ENSSSCG00000006286,2.56402745629513,0.00623439731106447,0.323431358132128
ENSSSCG00000029257,-2.37369944495447,0.00624906685900799,0.323431358132128
ENSSSCG00000047932,2.36557905567167,0.00629826479143994,0.323431358132128
ENSSSCG00000005131,-3.28627070619881,0.00629905854548602,0.323431358132128
ENSSSCG00000042051,-3.28627070619881,0.00629905854548602,0.323431358132128
ENSSSCG00000052908,-3.28627070619881,0.00629905854548602,0.323431358132128
ENSSSCG00000034358,-3.28627070619881,0.00629905854548602,0.323431358132128
ENSSSCG00000033100,-3.28627070619881,0.00629905854548602,0.323431358132128
ENSSSCG00000061676,2.45294407458329,0.00633456607923397,0.323431358132128
ENSSSCG00000059716,3.74144858534751,0.00633611190788339,0.323431358132128
ENSSSCG00000058563,3.74144858534751,0.00633611190788339,0.323431358132128
ENSSSCG00000042646,3.74144858534751,0.00633611190788339,0.323431358132128
ENSSSCG00000023693,-2.54110734148416,0.00635742078947494,0.323594529415269
ENSSSCG00000006238,-2.45572639936842,0.00638909207940089,0.324282724689137
ENSSSCG00000054117,-2.46290119618593,0.00642123792178637,0.324991038840326
ENSSSCG00000049854,-2.83680410891573,0.0064406007444662,0.325050205933992
ENSSSCG00000030076,-2.57279171998045,0.0065982229290745,0.332067185495338
ENSSSCG00000028962,2.61753481066762,0.00663558238960737,0.333009311721138
ENSSSCG00000010210,2.48168695695178,0.00669016475830057,0.333890628104406
ENSSSCG00000003901,2.3280721972011,0.00669233278413646,0.333890628104406
ENSSSCG00000002700,2.83084612447783,0.00670920941953889,0.333890628104406
ENSSSCG00000061273,-2.66612244198256,0.00673789784371158,0.334386896877086
ENSSSCG00000033783,2.5777270120617,0.00699334128305282,0.345206809220751
ENSSSCG00000023716,-2.48003708435653,0.006994563133209,0.345206809220751
