,logFC,PValue,FDR
ENSSSCG00000058707,-1.0339722071958,0.269993477163892,0.99998075372639
ENSSSCG00000015616,-0.90819175489929,0.270020503176888,0.99998075372639
ENSSSCG00000055468,0.916413243410653,0.270036078240844,0.99998075372639
ENSSSCG00000038231,-0.909854293864753,0.270095730710692,0.99998075372639
ENSSSCG00000029744,-0.920957340659291,0.270322358736388,0.99998075372639
ENSSSCG00000015227,-0.906764609520924,0.270617258325365,0.99998075372639
ENSSSCG00000035756,0.927355531406738,0.270626633216285,0.99998075372639
ENSSSCG00000010012,-0.942074727105272,0.270628734333807,0.99998075372639
ENSSSCG00000005485,1.02703631678439,0.270716090585389,0.99998075372639
ENSSSCG00000059704,1.02703631678439,0.270716090585389,0.99998075372639
ENSSSCG00000058932,1.02703631678439,0.270716090585389,0.99998075372639
ENSSSCG00000009083,0.907076588503634,0.270782630341229,0.99998075372639
ENSSSCG00000001927,-0.906571705251973,0.270807951087204,0.99998075372639
ENSSSCG00000001247,0.930222038969164,0.27095413484624,0.99998075372639
ENSSSCG00000012926,-0.913372884954791,0.271085606937482,0.99998075372639
ENSSSCG00000054181,-1.08477247049875,0.271198551513548,0.99998075372639
ENSSSCG00000004885,-1.08477247049875,0.271198551513548,0.99998075372639
ENSSSCG00000006328,-1.08477247049875,0.271198551513548,0.99998075372639
ENSSSCG00000040401,-1.08477247049875,0.271198551513548,0.99998075372639
ENSSSCG00000036820,0.909144935790576,0.271244058907965,0.99998075372639
ENSSSCG00000002259,0.906256727332811,0.27126367838719,0.99998075372639
ENSSSCG00000031958,-0.905560587791353,0.271396435645118,0.99998075372639
ENSSSCG00000057892,0.934259733148169,0.271399136659276,0.99998075372639
ENSSSCG00000041220,-0.907934609971161,0.271408924181584,0.99998075372639
ENSSSCG00000040698,-0.91244804765835,0.271432948520962,0.99998075372639
ENSSSCG00000005298,1.15290550557092,0.271485166620713,0.99998075372639
ENSSSCG00000057007,1.15290550557092,0.271485166620713,0.99998075372639
ENSSSCG00000062709,1.15290550557092,0.271485166620713,0.99998075372639
ENSSSCG00000008804,1.15290550557092,0.271485166620713,0.99998075372639
ENSSSCG00000045784,1.15290550557092,0.271485166620713,0.99998075372639
ENSSSCG00000053571,1.15290550557092,0.271485166620713,0.99998075372639
ENSSSCG00000055480,1.15290550557092,0.271485166620713,0.99998075372639
ENSSSCG00000053863,1.15290550557092,0.271485166620713,0.99998075372639
ENSSSCG00000016668,1.15290550557092,0.271485166620713,0.99998075372639
ENSSSCG00000036124,1.15290550557092,0.271485166620713,0.99998075372639
ENSSSCG00000040495,1.15290550557092,0.271485166620713,0.99998075372639
ENSSSCG00000032060,-0.91945796925295,0.271492612014376,0.99998075372639
ENSSSCG00000017812,-0.905798118897298,0.271639276957382,0.99998075372639
ENSSSCG00000015205,-0.909304871835832,0.271672128821259,0.99998075372639
ENSSSCG00000012137,-0.917661150570812,0.271748689184682,0.99998075372639
ENSSSCG00000052111,1.06625273010897,0.27177101104307,0.99998075372639
ENSSSCG00000040393,1.06625273010897,0.27177101104307,0.99998075372639
ENSSSCG00000063366,1.06625273010897,0.27177101104307,0.99998075372639
ENSSSCG00000003396,-0.904139950585193,0.271903462074406,0.99998075372639
ENSSSCG00000015284,0.904957462872127,0.271914109506425,0.99998075372639
ENSSSCG00000025245,-0.914584862087555,0.2719395425515,0.99998075372639
ENSSSCG00000007324,0.908600180675197,0.271982424526457,0.99998075372639
ENSSSCG00000001934,-0.90622509481633,0.272013116920578,0.99998075372639
ENSSSCG00000058769,0.959866909002864,0.272062847218827,0.99998075372639
ENSSSCG00000061869,-0.953314707236098,0.272071857662155,0.99998075372639
ENSSSCG00000041735,0.91094393587579,0.272169257930004,0.99998075372639
ENSSSCG00000005182,0.913174247699443,0.272212704462295,0.99998075372639
ENSSSCG00000055544,0.925792906418009,0.272324300293785,0.99998075372639
ENSSSCG00000016625,0.907511705879938,0.272397072288354,0.99998075372639
ENSSSCG00000021706,-0.9064581556897,0.272428080851218,0.99998075372639
ENSSSCG00000013734,-0.905056081544952,0.272510003253086,0.99998075372639
ENSSSCG00000024418,0.904036195633971,0.272755285143558,0.99998075372639
ENSSSCG00000029606,-0.907748590118577,0.272892079833297,0.99998075372639
ENSSSCG00000034308,-0.97076377884097,0.27296581135077,0.99998075372639
ENSSSCG00000003201,-0.906155004640819,0.272982320663931,0.99998075372639
ENSSSCG00000008942,0.901996387489507,0.273161623792297,0.99998075372639
ENSSSCG00000003046,-0.902062033731028,0.273161835554995,0.99998075372639
ENSSSCG00000052432,0.901869409349518,0.273180165132638,0.99998075372639
ENSSSCG00000003346,0.911363878038265,0.273205685688861,0.99998075372639
ENSSSCG00000024204,-0.928672098769812,0.273268348484868,0.99998075372639
ENSSSCG00000030696,-0.904267392144389,0.273297943499442,0.99998075372639
ENSSSCG00000035993,-0.907778929044462,0.273475541590113,0.99998075372639
ENSSSCG00000005494,-0.901073875832209,0.273553470322834,0.99998075372639
ENSSSCG00000011678,0.905260742556788,0.273611651714564,0.99998075372639
ENSSSCG00000059665,0.907671276415965,0.27372170771271,0.99998075372639
ENSSSCG00000058313,0.943676741494865,0.273754453114776,0.99998075372639
ENSSSCG00000040224,-0.900554742865447,0.273847422366183,0.99998075372639
ENSSSCG00000004492,-1.01181000851695,0.274217033572736,0.99998075372639
ENSSSCG00000012994,-1.01181000851695,0.274217033572736,0.99998075372639
ENSSSCG00000061268,-0.904496355598515,0.274366268153386,0.99998075372639
ENSSSCG00000014437,0.915044988968553,0.274713288485362,0.99998075372639
ENSSSCG00000015781,-0.932718051127295,0.275098650582838,0.99998075372639
ENSSSCG00000004040,-0.90101182835397,0.275102271063123,0.99998075372639
ENSSSCG00000025784,-0.937164740432792,0.275137342958206,0.99998075372639
ENSSSCG00000003585,-0.942970020807448,0.275169681796003,0.99998075372639
ENSSSCG00000035521,-0.942970020807448,0.275169681796003,0.99998075372639
ENSSSCG00000013740,1.01042343788478,0.275208642702823,0.99998075372639
ENSSSCG00000014081,0.902977748847858,0.275314166363242,0.99998075372639
ENSSSCG00000003708,-0.902278804761131,0.275317144527596,0.99998075372639
ENSSSCG00000043719,0.939526278577888,0.275371742833925,0.99998075372639
ENSSSCG00000021238,-0.908359719886595,0.27541049493777,0.99998075372639
ENSSSCG00000040019,0.904899035323338,0.275517265979799,0.99998075372639
ENSSSCG00000008591,0.899710193069084,0.275645531086404,0.99998075372639
ENSSSCG00000008118,-0.898463955583081,0.276012715488942,0.99998075372639
ENSSSCG00000035123,-0.90583363583484,0.276360188811169,0.99998075372639
ENSSSCG00000003949,-0.900146300055681,0.27639679775933,0.99998075372639
ENSSSCG00000038062,0.981512108279606,0.276655629908958,0.99998075372639
ENSSSCG00000047793,0.981512108279606,0.276655629908958,0.99998075372639
ENSSSCG00000020984,-0.905128719505893,0.276676544328463,0.99998075372639
ENSSSCG00000032909,-0.945173895852306,0.276786984696839,0.99998075372639
ENSSSCG00000015135,0.898234834768334,0.276818026118753,0.99998075372639
ENSSSCG00000005608,-0.894548374606255,0.277035025289883,0.99998075372639
ENSSSCG00000052916,0.917729759238253,0.277068648055214,0.99998075372639
ENSSSCG00000050085,-0.911874870321676,0.277172052173328,0.99998075372639
ENSSSCG00000059664,0.93102208868534,0.277173476175445,0.99998075372639
ENSSSCG00000008860,-1.04605147036029,0.277175874086608,0.99998075372639
ENSSSCG00000050040,1.04068675192655,0.277741238304448,0.99998075372639
ENSSSCG00000054074,1.04068675192655,0.277741238304448,0.99998075372639
ENSSSCG00000039834,1.04068675192655,0.277741238304448,0.99998075372639
ENSSSCG00000004628,-0.914666273295594,0.277747038092529,0.99998075372639
ENSSSCG00000011765,-0.897922374009485,0.277884974608666,0.99998075372639
ENSSSCG00000035281,0.895641092948039,0.278003730612714,0.99998075372639
ENSSSCG00000027113,0.914265831388981,0.27801010255828,0.99998075372639
ENSSSCG00000039977,0.90971547014055,0.278217928798165,0.99998075372639
ENSSSCG00000002351,-0.893255381150219,0.278353928426139,0.99998075372639
ENSSSCG00000028552,0.893301571183182,0.278368654510006,0.99998075372639
ENSSSCG00000002366,-0.89267898386959,0.27856159101904,0.99998075372639
ENSSSCG00000027657,-0.896825578861607,0.278577677348559,0.99998075372639
ENSSSCG00000058178,-0.914082139633051,0.278670889958823,0.99998075372639
ENSSSCG00000040140,0.919177374641786,0.278702293545554,0.99998075372639
ENSSSCG00000005300,-0.891205420483179,0.278708223321587,0.99998075372639
ENSSSCG00000029365,0.91714544740879,0.278738660978812,0.99998075372639
ENSSSCG00000041424,-0.900547856614068,0.278740185334417,0.99998075372639
ENSSSCG00000050951,-0.908593686599574,0.278968453159674,0.99998075372639
ENSSSCG00000024990,-0.89746759674641,0.2791652626221,0.99998075372639
ENSSSCG00000026964,0.891030623987443,0.279227302595411,0.99998075372639
ENSSSCG00000047003,0.900976846946023,0.279352531567752,0.99998075372639
ENSSSCG00000005503,0.892318592032807,0.279378182043255,0.99998075372639
ENSSSCG00000013231,-0.918584067002634,0.27987009961526,0.99998075372639
ENSSSCG00000062733,0.956295673312653,0.279915052733543,0.99998075372639
ENSSSCG00000029189,-0.89058617639843,0.279962082360817,0.99998075372639
ENSSSCG00000028446,-0.892006088312542,0.279969173242992,0.99998075372639
ENSSSCG00000005250,-0.900949402707179,0.279983835886211,0.99998075372639
ENSSSCG00000039365,-0.914700505225845,0.2801489511395,0.99998075372639
ENSSSCG00000014909,-0.889644535369686,0.2802113683934,0.99998075372639
ENSSSCG00000028517,-0.890975586441546,0.280267836494076,0.99998075372639
ENSSSCG00000031201,-0.88842209580182,0.280387938394539,0.99998075372639
ENSSSCG00000056149,-0.979463448965253,0.280514440661761,0.99998075372639
ENSSSCG00000050646,-1.1251050612718,0.280738693731003,0.99998075372639
ENSSSCG00000053879,-1.1251050612718,0.280738693731003,0.99998075372639
ENSSSCG00000061307,-1.1251050612718,0.280738693731003,0.99998075372639
ENSSSCG00000045725,-1.1251050612718,0.280738693731003,0.99998075372639
ENSSSCG00000004939,1.10294824444159,0.280793309612203,0.99998075372639
ENSSSCG00000056416,1.10294824444159,0.280793309612203,0.99998075372639
ENSSSCG00000056909,1.10294824444159,0.280793309612203,0.99998075372639
ENSSSCG00000010888,1.10294824444159,0.280793309612203,0.99998075372639
ENSSSCG00000052614,1.10294824444159,0.280793309612203,0.99998075372639
ENSSSCG00000037898,-0.887834364379266,0.28086562426903,0.99998075372639
ENSSSCG00000007157,0.890526616483515,0.280882754487929,0.99998075372639
ENSSSCG00000015815,-0.888195992395984,0.280941047956487,0.99998075372639
ENSSSCG00000039983,-0.909873767084019,0.281005143747265,0.99998075372639
ENSSSCG00000025254,0.895000421718509,0.281238791119941,0.99998075372639
ENSSSCG00000012164,-0.891001374921295,0.281397123425278,0.99998075372639
ENSSSCG00000010084,-0.951755523101531,0.281448797020659,0.99998075372639
ENSSSCG00000063532,0.904143274921345,0.281604785606339,0.99998075372639
ENSSSCG00000026707,-1.01763342685317,0.28161881551609,0.99998075372639
ENSSSCG00000003414,-1.01763342685317,0.28161881551609,0.99998075372639
ENSSSCG00000046995,-1.01763342685317,0.28161881551609,0.99998075372639
ENSSSCG00000063117,-1.01763342685317,0.28161881551609,0.99998075372639
ENSSSCG00000011160,-1.01763342685317,0.28161881551609,0.99998075372639
ENSSSCG00000008504,0.886795077652868,0.281628618845206,0.99998075372639
ENSSSCG00000006310,0.933657432184635,0.281698922724864,0.99998075372639
ENSSSCG00000011837,-0.902828606120273,0.281763755375866,0.99998075372639
ENSSSCG00000012586,0.886132436112457,0.281943913827728,0.99998075372639
ENSSSCG00000005922,0.940274270585501,0.281967503834518,0.99998075372639
ENSSSCG00000022256,0.906577003385224,0.282034201204819,0.99998075372639
ENSSSCG00000000297,-0.900564640427258,0.282661132444129,0.99998075372639
ENSSSCG00000060015,-0.909846461034512,0.282867514794787,0.99998075372639
ENSSSCG00000012361,0.891915337199814,0.28287939869402,0.99998075372639
ENSSSCG00000042273,0.891235943272822,0.28291653305668,0.99998075372639
ENSSSCG00000003439,0.883873425040711,0.282922415397497,0.99998075372639
ENSSSCG00000032328,-0.967298096923285,0.282924102369416,0.99998075372639
ENSSSCG00000016903,-0.967298096923285,0.282924102369416,0.99998075372639
ENSSSCG00000043123,1.01898895838687,0.282945167877191,0.99998075372639
ENSSSCG00000044127,1.01898895838687,0.282945167877191,0.99998075372639
ENSSSCG00000008449,1.01898895838687,0.282945167877191,0.99998075372639
ENSSSCG00000005710,-0.884686667867822,0.282945322418907,0.99998075372639
ENSSSCG00000016756,-0.888184734525607,0.283237302816413,0.99998075372639
ENSSSCG00000008311,0.92919345959153,0.283376340395227,0.99998075372639
ENSSSCG00000008169,0.883623577621885,0.283673679361273,0.99998075372639
ENSSSCG00000017928,-0.883900570852361,0.283858712913595,0.99998075372639
ENSSSCG00000012995,-0.882168133891798,0.283878176884485,0.99998075372639
ENSSSCG00000025981,-0.892444710559636,0.284459925158065,0.99998075372639
ENSSSCG00000036746,0.881984436379863,0.284588598264821,0.99998075372639
ENSSSCG00000051838,-0.882172468292357,0.284698101140761,0.99998075372639
ENSSSCG00000003826,0.884626360754497,0.284747664651995,0.99998075372639
ENSSSCG00000005471,0.889335143501326,0.284765452992614,0.99998075372639
ENSSSCG00000003586,-0.880081630531565,0.284813632333301,0.99998075372639
ENSSSCG00000006194,0.881503010874143,0.28483742908786,0.99998075372639
ENSSSCG00000016317,-0.881297254858872,0.284950477890964,0.99998075372639
ENSSSCG00000009232,-0.995885158034011,0.285047348436349,0.99998075372639
ENSSSCG00000058327,-0.995885158034011,0.285047348436349,0.99998075372639
ENSSSCG00000000940,0.897953835452335,0.285391678389334,0.99998075372639
ENSSSCG00000026130,-0.923101793673034,0.285405152819389,0.99998075372639
ENSSSCG00000001203,0.88221301433208,0.285429566004946,0.99998075372639
ENSSSCG00000005338,-0.88249513906132,0.285470575980252,0.99998075372639
ENSSSCG00000001746,0.888508118415592,0.285613681786078,0.99998075372639
ENSSSCG00000008550,0.879701522005038,0.285621515085876,0.99998075372639
ENSSSCG00000003266,-0.878842255442985,0.285720276317088,0.99998075372639
ENSSSCG00000039314,0.877943386335703,0.285844642348276,0.99998075372639
ENSSSCG00000011621,-0.878004960410379,0.285886026670692,0.99998075372639
ENSSSCG00000050451,0.898846978195717,0.28612072296613,0.99998075372639
ENSSSCG00000013294,0.882102897999175,0.286245920973291,0.99998075372639
ENSSSCG00000050933,0.970827269308029,0.286306594879322,0.99998075372639
ENSSSCG00000032282,0.890846692845027,0.286408075326987,0.99998075372639
ENSSSCG00000003153,0.876395666146206,0.286577830408856,0.99998075372639
ENSSSCG00000052246,-0.948140419109225,0.286764848927093,0.99998075372639
ENSSSCG00000003400,-0.884569485737327,0.286770062641293,0.99998075372639
ENSSSCG00000061932,-0.884569485737327,0.286770062641293,0.99998075372639
ENSSSCG00000010537,-0.878218755107489,0.286795828843002,0.99998075372639
ENSSSCG00000012377,-0.898164460108701,0.286933031647452,0.99998075372639
ENSSSCG00000016821,-0.881057334121624,0.286940961522848,0.99998075372639
ENSSSCG00000015287,-0.892073008032739,0.287038380604331,0.99998075372639
ENSSSCG00000024687,-0.885062714854037,0.287133446086306,0.99998075372639
ENSSSCG00000001025,0.875229064330736,0.287359570399146,0.99998075372639
ENSSSCG00000048122,0.885980790497909,0.28737199090785,0.99998075372639
ENSSSCG00000033860,0.877565184633639,0.287483753622626,0.99998075372639
ENSSSCG00000057404,1.00034121074704,0.287521523946102,0.99998075372639
ENSSSCG00000015316,1.00034121074704,0.287521523946102,0.99998075372639
ENSSSCG00000015493,1.00034121074704,0.287521523946102,0.99998075372639
ENSSSCG00000003438,0.875887682242032,0.28752255990239,0.99998075372639
ENSSSCG00000002764,0.88393250692955,0.287586228933109,0.99998075372639
ENSSSCG00000011854,0.877499105876411,0.287638498854127,0.99998075372639
ENSSSCG00000037413,-0.88715261254027,0.287655509901116,0.99998075372639
ENSSSCG00000026042,-1.06584404139784,0.287679110621614,0.99998075372639
ENSSSCG00000015892,-0.876989476288836,0.287679134711102,0.99998075372639
ENSSSCG00000000359,-0.877799123611134,0.287759066020991,0.99998075372639
ENSSSCG00000037202,-0.978703358614987,0.287771287806329,0.99998075372639
ENSSSCG00000004973,-0.874169379038784,0.288281087991021,0.99998075372639
ENSSSCG00000060161,1.06412733273594,0.288312422669448,0.99998075372639
ENSSSCG00000058961,1.06412733273594,0.288312422669448,0.99998075372639
ENSSSCG00000062401,1.06412733273594,0.288312422669448,0.99998075372639
ENSSSCG00000043928,1.06412733273594,0.288312422669448,0.99998075372639
ENSSSCG00000002941,1.06412733273594,0.288312422669448,0.99998075372639
ENSSSCG00000058342,1.06412733273594,0.288312422669448,0.99998075372639
ENSSSCG00000057250,1.06412733273594,0.288312422669448,0.99998075372639
ENSSSCG00000054794,1.06412733273594,0.288312422669448,0.99998075372639
ENSSSCG00000058993,1.06412733273594,0.288312422669448,0.99998075372639
ENSSSCG00000000106,-0.94046306229105,0.288319895186384,0.99998075372639
ENSSSCG00000016706,0.884274489369515,0.288400243854805,0.99998075372639
ENSSSCG00000016942,-0.877644920218726,0.288450606684034,0.99998075372639
ENSSSCG00000015569,0.882450987110047,0.28846470529792,0.99998075372639
ENSSSCG00000001950,0.878588094057868,0.288486279113214,0.99998075372639
ENSSSCG00000062887,0.930876395732404,0.288595639873074,0.99998075372639
ENSSSCG00000039073,0.906187639466578,0.288718613492668,0.99998075372639
ENSSSCG00000055618,0.906187639466578,0.288718613492668,0.99998075372639
ENSSSCG00000057430,0.889696454347517,0.288734067075562,0.99998075372639
ENSSSCG00000040337,-0.876219454224291,0.288738517653629,0.99998075372639
ENSSSCG00000024205,0.87675947969063,0.288829261615111,0.99998075372639
ENSSSCG00000008989,0.873327027001747,0.288946896036932,0.99998075372639
ENSSSCG00000011195,0.902396379590766,0.288960400167101,0.99998075372639
ENSSSCG00000061930,0.920681104778817,0.289089150419168,0.99998075372639
ENSSSCG00000003554,-0.872004886223629,0.289317471652768,0.99998075372639
ENSSSCG00000050997,0.907816434073273,0.289651063564867,0.99998075372639
ENSSSCG00000014287,0.878135918157062,0.28971099447414,0.99998075372639
ENSSSCG00000058818,-0.888173648977998,0.289734670578409,0.99998075372639
ENSSSCG00000003990,0.877463816576618,0.289792214879886,0.99998075372639
ENSSSCG00000011787,-0.87262130405515,0.289806763051246,0.99998075372639
ENSSSCG00000003709,0.871301610210884,0.289949684868845,0.99998075372639
ENSSSCG00000040554,-0.964785531139321,0.289986432421132,0.99998075372639
ENSSSCG00000044568,-0.964785531139321,0.289986432421132,0.99998075372639
ENSSSCG00000013932,0.877208736077059,0.290005432963417,0.99998075372639
ENSSSCG00000003729,0.87645281306933,0.290081281969606,0.99998075372639
ENSSSCG00000034625,0.873294023885785,0.290294595905555,0.99998075372639
ENSSSCG00000003470,-0.87368015636961,0.290376692969899,0.99998075372639
ENSSSCG00000006466,-0.904448769087809,0.290469589085926,0.99998075372639
ENSSSCG00000054089,0.925485457078848,0.2904765393257,0.99998075372639
ENSSSCG00000040556,-0.877133097705162,0.290626113612054,0.99998075372639
ENSSSCG00000044255,0.916407470651807,0.290668944765765,0.99998075372639
ENSSSCG00000005199,-0.89000204079342,0.290689362278992,0.99998075372639
ENSSSCG00000009558,-0.927799752515437,0.290904772186375,0.99998075372639
ENSSSCG00000032509,0.88404867621652,0.290976069531588,0.99998075372639
ENSSSCG00000008233,0.872383713119418,0.291419096690184,0.99998075372639
ENSSSCG00000015526,-0.890567678415076,0.291539711925889,0.99998075372639
ENSSSCG00000058730,0.984141349134825,0.29157744311916,0.99998075372639
ENSSSCG00000059497,0.984141349134825,0.29157744311916,0.99998075372639
ENSSSCG00000028108,0.868110536687374,0.29173735068761,0.99998075372639
ENSSSCG00000049507,-0.886661047648787,0.29183013177439,0.99998075372639
ENSSSCG00000013896,-0.871288107516128,0.291847099821411,0.99998075372639
ENSSSCG00000000271,-0.922516560504173,0.291990543599879,0.99998075372639
ENSSSCG00000033327,0.871850308183106,0.292028257902263,0.99998075372639
ENSSSCG00000013310,-1.02654888773871,0.292180915481804,0.99998075372639
ENSSSCG00000010139,-1.02654888773871,0.292180915481804,0.99998075372639
ENSSSCG00000042211,0.950575486696194,0.292204283912828,0.99998075372639
ENSSSCG00000057312,0.932103295609165,0.292302115925832,0.99998075372639
ENSSSCG00000033516,-0.868344441224889,0.29252403595057,0.99998075372639
ENSSSCG00000011049,0.877920951272971,0.292641481232904,0.99998075372639
ENSSSCG00000011676,-0.864781773633658,0.293113988367174,0.99998075372639
ENSSSCG00000023362,0.869070648886391,0.293153188416169,0.99998075372639
ENSSSCG00000010449,-0.882762880545847,0.293167882461131,0.99998075372639
ENSSSCG00000002495,0.866180504433154,0.293234958961698,0.99998075372639
ENSSSCG00000028609,-0.866256419751136,0.293262818893792,0.99998075372639
ENSSSCG00000033146,0.870487284308911,0.29329696361079,0.99998075372639
ENSSSCG00000037077,-0.867099739001973,0.293346238976384,0.99998075372639
ENSSSCG00000017792,-0.870645020261288,0.293359119014248,0.99998075372639
ENSSSCG00000010026,0.86516625319824,0.293432688604195,0.99998075372639
ENSSSCG00000016824,-0.864534356698989,0.293478791993872,0.99998075372639
ENSSSCG00000031791,-0.863839198642551,0.293613071701939,0.99998075372639
ENSSSCG00000016848,0.870916305660635,0.293785192180659,0.99998075372639
ENSSSCG00000035027,-0.883608934859821,0.29380213019049,0.99998075372639
ENSSSCG00000044546,-0.892139592835465,0.293874685777198,0.99998075372639
ENSSSCG00000038487,0.867401357678295,0.293877221905284,0.99998075372639
ENSSSCG00000033434,0.915628427413342,0.293952557762254,0.99998075372639
ENSSSCG00000010087,-0.870380013439578,0.293980747556651,0.99998075372639
ENSSSCG00000030800,0.886026020806378,0.294018017618008,0.99998075372639
ENSSSCG00000011498,0.873110133062358,0.294107665120672,0.99998075372639
ENSSSCG00000011297,-0.865650688772053,0.294142872454063,0.99998075372639
ENSSSCG00000021414,-0.890483819524988,0.294336619014148,0.99998075372639
ENSSSCG00000046741,1.03308205765327,0.294512864635793,0.99998075372639
ENSSSCG00000059441,1.03308205765327,0.294512864635793,0.99998075372639
ENSSSCG00000062459,1.03308205765327,0.294512864635793,0.99998075372639
ENSSSCG00000036695,0.900115860662401,0.294568161506368,0.99998075372639
ENSSSCG00000010858,0.864139842821557,0.294615947324519,0.99998075372639
ENSSSCG00000040634,-0.862345410318084,0.294661178816495,0.99998075372639
ENSSSCG00000047090,-0.93537461735065,0.294688110467778,0.99998075372639
ENSSSCG00000021384,0.941800427080646,0.29480810353328,0.99998075372639
ENSSSCG00000052402,1.18937853260921,0.294870452294767,0.99998075372639
ENSSSCG00000059982,1.18937853260921,0.294870452294767,0.99998075372639
ENSSSCG00000050585,1.18937853260921,0.294870452294767,0.99998075372639
ENSSSCG00000051512,1.18937853260921,0.294870452294767,0.99998075372639
ENSSSCG00000062150,1.18937853260921,0.294870452294767,0.99998075372639
ENSSSCG00000003552,1.18937853260921,0.294870452294767,0.99998075372639
ENSSSCG00000051958,1.18937853260921,0.294870452294767,0.99998075372639
ENSSSCG00000061561,1.18937853260921,0.294870452294767,0.99998075372639
ENSSSCG00000037534,1.18937853260921,0.294870452294767,0.99998075372639
ENSSSCG00000058335,1.18937853260921,0.294870452294767,0.99998075372639
ENSSSCG00000047668,1.18937853260921,0.294870452294767,0.99998075372639
ENSSSCG00000019120,1.18937853260921,0.294870452294767,0.99998075372639
ENSSSCG00000011603,0.861390311971227,0.294942704187731,0.99998075372639
ENSSSCG00000032080,0.871133091098202,0.295091499935672,0.99998075372639
ENSSSCG00000048391,-0.88743174288431,0.295190541318631,0.99998075372639
ENSSSCG00000004701,-0.862952693443932,0.295274104363999,0.99998075372639
ENSSSCG00000013244,0.862102969268351,0.295300163012626,0.99998075372639
ENSSSCG00000036770,-0.998574604894654,0.295310307468647,0.99998075372639
ENSSSCG00000002373,-0.998574604894654,0.295310307468647,0.99998075372639
ENSSSCG00000000528,0.861463370978044,0.295466264966102,0.99998075372639
ENSSSCG00000007484,0.861239315718274,0.295535887497519,0.99998075372639
ENSSSCG00000047440,0.883984568807704,0.295797438222649,0.99998075372639
ENSSSCG00000033728,-0.928269037940352,0.295827301857199,0.99998075372639
ENSSSCG00000061219,-0.928269037940352,0.295827301857199,0.99998075372639
ENSSSCG00000028529,0.862157734403885,0.295856972180883,0.99998075372639
ENSSSCG00000031876,0.86133562348553,0.295878235146898,0.99998075372639
ENSSSCG00000028341,-0.872809604466373,0.295991188566794,0.99998075372639
ENSSSCG00000003738,-0.862159627094589,0.296076461537508,0.99998075372639
ENSSSCG00000007682,0.881256669553584,0.296140628068834,0.99998075372639
ENSSSCG00000022486,0.861651633157197,0.296175419965164,0.99998075372639
ENSSSCG00000008241,-0.863694753659208,0.296182716522505,0.99998075372639
ENSSSCG00000003088,-0.859653022188407,0.296234144475526,0.99998075372639
ENSSSCG00000028144,0.86588405775993,0.296261386700737,0.99998075372639
ENSSSCG00000022925,-0.861454675965767,0.296344233808824,0.99998075372639
ENSSSCG00000013849,-0.858674879605518,0.296432388473628,0.99998075372639
ENSSSCG00000061816,0.871026373277067,0.296553782478794,0.99998075372639
ENSSSCG00000010854,-0.859832825371449,0.296906563224854,0.99998075372639
ENSSSCG00000038275,-0.870281725233177,0.296912257754365,0.99998075372639
ENSSSCG00000002952,-0.863320848524575,0.296942139104392,0.99998075372639
ENSSSCG00000056277,0.870222508936219,0.296945392668052,0.99998075372639
ENSSSCG00000031053,0.858639085013204,0.296958094913116,0.99998075372639
ENSSSCG00000024780,0.863098650639354,0.29706249808085,0.99998075372639
ENSSSCG00000006835,-0.857998855186349,0.297173837795795,0.99998075372639
ENSSSCG00000001985,0.933772358444435,0.297216420254696,0.99998075372639
ENSSSCG00000017101,-0.879929409853483,0.297303132997423,0.99998075372639
ENSSSCG00000038254,-0.860897035387926,0.297322487295239,0.99998075372639
ENSSSCG00000007854,0.866236460654867,0.297364648693435,0.99998075372639
ENSSSCG00000015796,-0.857263904740145,0.297371866488956,0.99998075372639
ENSSSCG00000001421,0.861902400541085,0.297444297925969,0.99998075372639
ENSSSCG00000049430,-0.86559988661661,0.297460923647667,0.99998075372639
ENSSSCG00000036027,0.866708163382295,0.297491072614381,0.99998075372639
ENSSSCG00000022402,-0.857164371200148,0.297569976923885,0.99998075372639
ENSSSCG00000007873,-0.97764128705204,0.297598356537875,0.99998075372639
ENSSSCG00000055048,0.897938731084123,0.297607287948235,0.99998075372639
ENSSSCG00000000130,0.881703403411673,0.297787036042293,0.99998075372639
ENSSSCG00000009615,-0.862266616080508,0.297889798347758,0.99998075372639
ENSSSCG00000013627,-0.856025049856221,0.29792540163579,0.99998075372639
ENSSSCG00000017521,-0.857978560921382,0.297980610953607,0.99998075372639
ENSSSCG00000014184,0.855599660480156,0.298173945189149,0.99998075372639
ENSSSCG00000009682,0.867852797067295,0.298399943416583,0.99998075372639
ENSSSCG00000022672,-0.856448188747096,0.298625489045906,0.99998075372639
ENSSSCG00000036612,0.857992879990865,0.298685403308334,0.99998075372639
ENSSSCG00000058909,-0.866690639945514,0.298761105733918,0.99998075372639
ENSSSCG00000008826,0.856389911986162,0.298796377237502,0.99998075372639
ENSSSCG00000012523,-0.856321628868573,0.298814796063301,0.99998075372639
ENSSSCG00000014894,-0.858436848969555,0.299020016335152,0.99998075372639
ENSSSCG00000043931,-0.907512861320325,0.299159645441654,0.99998075372639
ENSSSCG00000063201,-0.861795360249737,0.299291213360476,0.99998075372639
ENSSSCG00000041760,-0.961386241606492,0.299336871908263,0.99998075372639
ENSSSCG00000015285,-0.961386241606492,0.299336871908263,0.99998075372639
ENSSSCG00000038366,0.875942455499887,0.299345067467678,0.99998075372639
ENSSSCG00000045991,0.926399681760721,0.299450443621243,0.99998075372639
