,logFC,PValue,FDR
ENSSSCG00000016705,-2.64308891706487,0.0142012563442656,0.157134689556225
ENSSSCG00000007199,-2.14532409459136,0.0142177980358726,0.157217773071387
ENSSSCG00000040934,2.78916943678164,0.0142457217421544,0.157426531379173
ENSSSCG00000040062,-2.15242957139615,0.0142749173166741,0.157570327510005
ENSSSCG00000014878,2.08321612457034,0.0142837377493186,0.157570327510005
ENSSSCG00000029260,-2.17269091470721,0.014285893525469,0.157570327510005
ENSSSCG00000016861,-2.31147839367431,0.0143154580302658,0.157796419896628
ENSSSCG00000056467,-2.10115069861069,0.0143315408569691,0.157873714313638
ENSSSCG00000012326,-2.25480072957564,0.0145136732255538,0.159778926306618
ENSSSCG00000037452,-2.17570129742162,0.0145270881045552,0.159825517357638
ENSSSCG00000004013,-2.16349499560113,0.0145699539180035,0.160195860987272
ENSSSCG00000008993,2.08274981097634,0.014663048043082,0.161030323564483
ENSSSCG00000063561,-2.11847963133583,0.014664352935921,0.161030323564483
ENSSSCG00000000478,2.08365347853518,0.014687676088795,0.161184742954273
ENSSSCG00000017884,-2.22349412372799,0.0147493520425175,0.161759591871466
ENSSSCG00000006890,-2.11239955321429,0.0147675910749434,0.161857633916492
ENSSSCG00000009619,2.14880021279259,0.0147996142407274,0.162017082291087
ENSSSCG00000008835,-2.08070181755683,0.0148007561529921,0.162017082291087
ENSSSCG00000010971,-2.27007616335757,0.014826795297914,0.162200108208795
ENSSSCG00000005609,2.09262720473805,0.0149546414250826,0.163495938444449
ENSSSCG00000028558,2.06547317099945,0.0150029935262298,0.163921595934733
ENSSSCG00000036208,-2.09438555089015,0.0150508278151639,0.164341065321787
ENSSSCG00000000253,-2.20294019437427,0.0150610063420871,0.164349100554248
ENSSSCG00000015445,-2.38815017546351,0.0150738316570393,0.164385989969153
ENSSSCG00000010884,2.43777568060641,0.0151324488259501,0.164921898444372
ENSSSCG00000012275,2.06095572695368,0.0151852825872834,0.165367155375401
ENSSSCG00000023611,-2.06497975900797,0.0151923057423307,0.165367155375401
ENSSSCG00000036331,-2.09004831703188,0.015207363683118,0.165427603065418
ENSSSCG00000013714,-2.29014670611636,0.0152206065621797,0.165468243107269
ENSSSCG00000005382,2.06019493888113,0.0152433798524856,0.165612375987835
ENSSSCG00000015363,-2.14673222358159,0.0153111883091849,0.166234055816246
ENSSSCG00000007709,2.06004955631355,0.0153197027020545,0.166234055816246
ENSSSCG00000011911,2.13854587539941,0.0153457497872578,0.166412943954655
ENSSSCG00000004787,2.0786035022192,0.0153621252189769,0.166470982006445
ENSSSCG00000008510,2.05672751288786,0.0153702308580498,0.166470982006445
ENSSSCG00000006192,2.0618777937299,0.0153881185223152,0.166561071443343
ENSSSCG00000038829,-2.06722958398884,0.0154968317886545,0.167633534668448
ENSSSCG00000009045,-2.14701918392706,0.0155371058336042,0.167964799399926
ENSSSCG00000058577,-2.13838668963021,0.0155817144513215,0.16809411152106
ENSSSCG00000009872,2.05246419893062,0.0155874071071345,0.16809411152106
ENSSSCG00000050786,2.27508312974929,0.0155880086343146,0.16809411152106
ENSSSCG00000009722,-2.06523079267136,0.0155956455657914,0.16809411152106
ENSSSCG00000032656,-2.09714303497128,0.0155979174247665,0.16809411152106
ENSSSCG00000034207,2.05258278393717,0.0156090493132267,0.16809411152106
ENSSSCG00000050667,-2.46027166858357,0.0156166721246512,0.16809411152106
ENSSSCG00000058810,2.06286302696661,0.0157004973077771,0.168891937973955
ENSSSCG00000003160,-2.21679155365702,0.0157662143030245,0.169484355606209
ENSSSCG00000024300,2.05099766167652,0.0157750448768778,0.169484355606209
ENSSSCG00000033214,2.12244591347655,0.015915065145815,0.170864482539987
ENSSSCG00000011699,2.05262204764212,0.0159258660330498,0.170864482539987
ENSSSCG00000051329,-2.51501510108771,0.0159329534709796,0.170864482539987
ENSSSCG00000050854,2.52700100505868,0.016136566572395,0.172875753991232
ENSSSCG00000021519,2.04614353694233,0.0161403677239731,0.172875753991232
ENSSSCG00000011766,2.09041273701738,0.016150365899802,0.172876456633489
ENSSSCG00000001715,2.07704147045359,0.0162055439247123,0.173222846374057
ENSSSCG00000063412,-2.13776658893291,0.0162443117557981,0.173222846374057
ENSSSCG00000009720,-2.09017167370108,0.0162468166565846,0.173222846374057
ENSSSCG00000021902,-2.22638774428675,0.0162471387998225,0.173222846374057
ENSSSCG00000057046,-2.59269766172398,0.0162594866648049,0.173222846374057
ENSSSCG00000014235,-2.59269766172398,0.0162594866648049,0.173222846374057
ENSSSCG00000015726,-2.59269766172398,0.0162594866648049,0.173222846374057
ENSSSCG00000038685,-2.16050303139992,0.0162623459336518,0.173222846374057
ENSSSCG00000036348,-2.10600167438486,0.0163077860606026,0.173567513706377
ENSSSCG00000025126,-2.07190550620114,0.0163522896690151,0.173567513706377
ENSSSCG00000038462,2.24434507811977,0.016355290478775,0.173567513706377
ENSSSCG00000031367,-2.35786120130932,0.0164082299579201,0.173567513706377
ENSSSCG00000007528,-2.35786120130932,0.0164082299579201,0.173567513706377
ENSSSCG00000006196,-2.06153397712789,0.016454026528668,0.173567513706377
ENSSSCG00000060359,-2.91854490623735,0.016510956057068,0.173567513706377
ENSSSCG00000022290,-2.91854490623735,0.016510956057068,0.173567513706377
ENSSSCG00000058326,-2.91854490623735,0.016510956057068,0.173567513706377
ENSSSCG00000009883,-2.91854490623735,0.016510956057068,0.173567513706377
ENSSSCG00000050205,-2.91854490623735,0.016510956057068,0.173567513706377
ENSSSCG00000051417,-2.91854490623735,0.016510956057068,0.173567513706377
ENSSSCG00000057277,-2.91854490623735,0.016510956057068,0.173567513706377
ENSSSCG00000054347,-2.91854490623735,0.016510956057068,0.173567513706377
ENSSSCG00000060901,-2.91854490623735,0.016510956057068,0.173567513706377
ENSSSCG00000061826,-2.91854490623735,0.016510956057068,0.173567513706377
ENSSSCG00000039095,-2.91854490623735,0.016510956057068,0.173567513706377
ENSSSCG00000007063,-2.91854490623735,0.016510956057068,0.173567513706377
ENSSSCG00000037764,-2.91854490623735,0.016510956057068,0.173567513706377
ENSSSCG00000003212,-2.71179471605095,0.0165291853593081,0.173567513706377
ENSSSCG00000012882,-2.71179471605095,0.0165291853593081,0.173567513706377
ENSSSCG00000010339,-2.71179471605095,0.0165291853593081,0.173567513706377
ENSSSCG00000039186,-2.71179471605095,0.0165291853593081,0.173567513706377
ENSSSCG00000057393,-2.23217453876826,0.0165340383639858,0.173567513706377
ENSSSCG00000012138,2.06791384462009,0.0166511701350684,0.174691751778701
ENSSSCG00000052556,-2.08774362471586,0.0167506264861929,0.175483026657067
ENSSSCG00000003491,2.03379754123062,0.0167628880396126,0.175483026657067
ENSSSCG00000015333,2.59979760689914,0.0167721243292655,0.175483026657067
ENSSSCG00000058981,2.59979760689914,0.0167721243292655,0.175483026657067
ENSSSCG00000011706,2.24914271235474,0.0167918318049883,0.175483026657067
ENSSSCG00000010980,-2.20425317189084,0.0167967927347195,0.175483026657067
ENSSSCG00000015311,2.02729676709332,0.0167971687682087,0.175483026657067
ENSSSCG00000016110,-2.38574540932346,0.0168374921587459,0.175798770859611
ENSSSCG00000055319,2.19142301356063,0.0168858221775688,0.176197682854068
ENSSSCG00000007850,-2.29221864582161,0.0169020864261938,0.176261722137749
ENSSSCG00000016794,2.02553247329963,0.0169765083618278,0.176879525132088
ENSSSCG00000002349,2.06401195768643,0.0169872799311447,0.176879525132088
ENSSSCG00000034570,-2.02914722457014,0.0169918164907125,0.176879525132088
ENSSSCG00000033457,-2.18211552522858,0.0170044873222137,0.176905619750825
ENSSSCG00000053929,2.07235000490724,0.0170379154295342,0.177073471802089
ENSSSCG00000000784,2.02728225171405,0.0170525037654566,0.177073471802089
ENSSSCG00000016733,-2.14892351553204,0.0170615041398652,0.177073471802089
ENSSSCG00000038779,2.02712852459561,0.0170670189317874,0.177073471802089
ENSSSCG00000053803,2.17237788235841,0.017076850975544,0.177073471802089
ENSSSCG00000024975,2.021514465382,0.0170816638411783,0.177073471802089
ENSSSCG00000038993,-2.0595277733838,0.0171721952269537,0.177905986860196
ENSSSCG00000006867,2.07420212255779,0.0171990823159283,0.178056919329022
ENSSSCG00000022635,-2.07250118034702,0.0172072242637986,0.178056919329022
ENSSSCG00000015746,2.15658516011195,0.017235085800971,0.178148193207394
ENSSSCG00000024613,2.11039398452577,0.0172365157920857,0.178148193207394
ENSSSCG00000014959,2.25471115937545,0.0172978858091932,0.178676381310984
ENSSSCG00000004422,-2.42193328506138,0.0173461075195878,0.178750148832698
ENSSSCG00000010060,-2.42193328506138,0.0173461075195878,0.178750148832698
ENSSSCG00000023181,-2.42193328506138,0.0173461075195878,0.178750148832698
ENSSSCG00000063560,-2.42193328506138,0.0173461075195878,0.178750148832698
ENSSSCG00000022945,2.01660804255101,0.0173975948696872,0.179174638288109
ENSSSCG00000030415,2.01633847446733,0.0174699400047823,0.17981330915626
ENSSSCG00000015774,-2.03491807710599,0.0175344267400885,0.180370388540923
ENSSSCG00000032019,2.06822754467931,0.0176551741541974,0.181423561581185
ENSSSCG00000014258,2.01414509530041,0.0176612492329347,0.181423561581185
ENSSSCG00000054930,-2.25554364945686,0.0176680802574035,0.181423561581185
ENSSSCG00000020963,2.01590856666571,0.0176879879337717,0.181479315040784
ENSSSCG00000012456,2.05234395154039,0.0176943635520948,0.181479315040784
ENSSSCG00000005389,2.0128182955732,0.0177438594563711,0.181879784356973
ENSSSCG00000032923,2.05226333303599,0.0177900025585671,0.182245435274785
ENSSSCG00000003541,-2.32692265679672,0.0178795471736416,0.18283990514526
ENSSSCG00000008001,-2.32692265679672,0.0178795471736416,0.18283990514526
ENSSSCG00000002028,-2.32692265679672,0.0178795471736416,0.18283990514526
ENSSSCG00000057273,-2.47080164552883,0.017951473028979,0.183145010591665
ENSSSCG00000024420,-2.47080164552883,0.017951473028979,0.183145010591665
ENSSSCG00000063023,-2.47080164552883,0.017951473028979,0.183145010591665
ENSSSCG00000062056,-2.47080164552883,0.017951473028979,0.183145010591665
ENSSSCG00000008877,2.00622880569207,0.0179806147319251,0.18323400609855
ENSSSCG00000027051,2.00433135435134,0.0180194502831186,0.18323400609855
ENSSSCG00000055133,2.906461088817,0.0180760004867113,0.18323400609855
ENSSSCG00000045326,2.906461088817,0.0180760004867113,0.18323400609855
ENSSSCG00000020402,2.906461088817,0.0180760004867113,0.18323400609855
ENSSSCG00000059976,2.906461088817,0.0180760004867113,0.18323400609855
ENSSSCG00000001232,2.906461088817,0.0180760004867113,0.18323400609855
ENSSSCG00000056583,2.906461088817,0.0180760004867113,0.18323400609855
ENSSSCG00000043065,2.906461088817,0.0180760004867113,0.18323400609855
ENSSSCG00000050651,2.906461088817,0.0180760004867113,0.18323400609855
ENSSSCG00000037554,2.906461088817,0.0180760004867113,0.18323400609855
ENSSSCG00000034293,2.0112094016783,0.0181108464537149,0.183480373997036
ENSSSCG00000002776,2.00221789089411,0.0181223926048819,0.183490542924938
ENSSSCG00000030388,2.04229832029332,0.0181392197645946,0.183554139536493
ENSSSCG00000023434,2.00630866566407,0.018154789725961,0.183567921489476
ENSSSCG00000011495,-2.0218081608186,0.0181616754268818,0.183567921489476
ENSSSCG00000026268,-2.00106026297977,0.0181861868023202,0.183708985080895
ENSSSCG00000002280,-2.02279266825797,0.0182784239311068,0.18451303314596
ENSSSCG00000035403,-2.04080365479119,0.0182917697707916,0.18451303314596
ENSSSCG00000023165,1.99882984954809,0.0182975866251035,0.18451303314596
ENSSSCG00000010746,1.99710357509263,0.0183925793901714,0.18536354619915
ENSSSCG00000006465,2.15290907873402,0.0184397367422533,0.185731260416041
ENSSSCG00000034418,2.00368564401429,0.0184926856604794,0.186057461137424
ENSSSCG00000030575,2.01260399633651,0.0184935023135733,0.186057461137424
ENSSSCG00000014187,2.00843909943264,0.0185216732146549,0.186233230676527
ENSSSCG00000017533,-2.06335990023362,0.018562348458254,0.186534454339441
ENSSSCG00000017543,1.99280505677273,0.0186322445132384,0.187128803088814
ENSSSCG00000022721,-2.54048241090086,0.0186671484754865,0.187263238741119
ENSSSCG00000007099,-2.54048241090086,0.0186671484754865,0.187263238741119
ENSSSCG00000032029,-2.01084915420243,0.0186905939828689,0.187390431032162
ENSSSCG00000009362,-2.10345090712863,0.0187049630756652,0.187426529839927
ENSSSCG00000015627,2.22620817246837,0.018749789961129,0.187651511334338
ENSSSCG00000010903,-2.06143670669107,0.0187535713978972,0.187651511334338
ENSSSCG00000000439,-2.0459228086317,0.0187597603976874,0.187651511334338
ENSSSCG00000029507,1.99394658428399,0.0187936215418922,0.187882241778652
ENSSSCG00000028623,-1.9902128210583,0.0188068696518084,0.187906754471714
ENSSSCG00000036158,2.19469241281039,0.0188435066337486,0.188056899633253
ENSSSCG00000016997,2.19469241281039,0.0188435066337486,0.188056899633253
ENSSSCG00000007307,1.98957516428207,0.018961504131337,0.189126062696802
ENSSSCG00000058255,2.03173639522915,0.0191553691774562,0.19089554830866
ENSSSCG00000024357,-2.05729398456944,0.0191700476254098,0.19089554830866
ENSSSCG00000001808,-2.01881206087349,0.0191718137571697,0.19089554830866
ENSSSCG00000006001,-1.98640321805133,0.0191886810218601,0.19095425568066
ENSSSCG00000047083,2.00346714297219,0.0192626897162698,0.191581208292386
ENSSSCG00000058405,-2.38254821376878,0.0192983504343674,0.191798299537401
ENSSSCG00000033258,-1.9897101980139,0.019306556781932,0.191798299537401
ENSSSCG00000032188,1.98920394852379,0.0193273408919059,0.1918952471327
ENSSSCG00000017187,-2.00897110502081,0.0193524058354526,0.192034563036518
ENSSSCG00000026890,-2.05196651644266,0.0193700509327503,0.192100134749013
ENSSSCG00000028559,-1.98819632388494,0.0193874345356104,0.192163039915888
ENSSSCG00000030095,1.98332749167951,0.0194619032428788,0.19272078299997
ENSSSCG00000058349,-2.6480407347946,0.0194769237171472,0.19272078299997
ENSSSCG00000043890,-2.6480407347946,0.0194769237171472,0.19272078299997
ENSSSCG00000002380,-2.29530606911697,0.0195037324796963,0.192876399891542
ENSSSCG00000042162,2.16991317890324,0.0195264627811161,0.192991530213132
ENSSSCG00000005584,-2.20151859974916,0.0195590571102636,0.193189406024434
ENSSSCG00000040786,1.97537298223623,0.0195686827245663,0.193189406024434
ENSSSCG00000001418,1.97733073875378,0.0195894833286079,0.193262764320152
ENSSSCG00000006304,1.98008939699988,0.0195983211160625,0.193262764320152
ENSSSCG00000015733,-1.99757255486672,0.019622226088761,0.193388926995972
ENSSSCG00000055221,-2.03576104538763,0.0196362658011387,0.19341777377975
ENSSSCG00000041735,2.03999416999376,0.0197108885807782,0.193972033681157
ENSSSCG00000039060,1.97424704352927,0.0197148249113454,0.193972033681157
ENSSSCG00000009132,2.00007296724535,0.0197458064839923,0.194077704412931
ENSSSCG00000002822,1.9724412037386,0.0197492109484447,0.194077704412931
ENSSSCG00000011040,-2.03018384959911,0.0197590170766857,0.194077704412931
ENSSSCG00000015335,1.98269926874757,0.0198538747134212,0.194827220989141
ENSSSCG00000030655,-2.0178718974072,0.0198577127282238,0.194827220989141
ENSSSCG00000011270,-1.97279031138847,0.0199149608529045,0.195242102781675
ENSSSCG00000057079,-2.01970006063907,0.0199298700580802,0.195242102781675
ENSSSCG00000041528,2.10602841444549,0.0199336522058625,0.195242102781675
ENSSSCG00000015556,-1.97631552997917,0.0199498147052974,0.195290508968336
ENSSSCG00000004093,2.5330474708812,0.0200148157268791,0.195706667261984
ENSSSCG00000057556,2.5330474708812,0.0200148157268791,0.195706667261984
ENSSSCG00000014599,-2.04758563725547,0.0201706997856346,0.196604335509495
ENSSSCG00000048106,-2.83670404319252,0.0202195783143921,0.196604335509495
ENSSSCG00000010478,-2.83670404319252,0.0202195783143921,0.196604335509495
ENSSSCG00000010379,-2.83670404319252,0.0202195783143921,0.196604335509495
ENSSSCG00000009753,-2.83670404319252,0.0202195783143921,0.196604335509495
ENSSSCG00000057642,-2.83670404319252,0.0202195783143921,0.196604335509495
ENSSSCG00000008840,-2.83670404319252,0.0202195783143921,0.196604335509495
ENSSSCG00000043661,-2.83670404319252,0.0202195783143921,0.196604335509495
ENSSSCG00000016701,-2.83670404319252,0.0202195783143921,0.196604335509495
ENSSSCG00000046749,-2.83670404319252,0.0202195783143921,0.196604335509495
ENSSSCG00000048240,-2.10649226030098,0.0202513303070265,0.196745799906664
ENSSSCG00000025188,2.00309492931167,0.0202567350435359,0.196745799906664
ENSSSCG00000033259,-2.25020802825311,0.0203435391437,0.197478694253262
ENSSSCG00000028184,-2.03216213256633,0.0204131955791345,0.198044408614736
ENSSSCG00000061042,2.37665283618118,0.0204401283742457,0.198195228052227
ENSSSCG00000033003,-2.04480094532394,0.0204641591941403,0.198317756555686
ENSSSCG00000035249,-1.97076288715606,0.0205206668087951,0.198754705513121
ENSSSCG00000008689,2.01283559952082,0.0205791230483653,0.199210031511011
ENSSSCG00000017297,1.9594278177711,0.0205958020865254,0.19926066443356
ENSSSCG00000031216,2.03417762842972,0.0207037196759491,0.200193467199942
ENSSSCG00000037912,1.95729472193467,0.0207464083865674,0.200494857283846
ENSSSCG00000009798,-2.07535121320958,0.0207817399339458,0.200692671286818
ENSSSCG00000061997,1.96549683197052,0.0208006762501998,0.200692671286818
ENSSSCG00000015488,2.05382210316821,0.0208014696352439,0.200692671286818
ENSSSCG00000037106,-2.17848392531223,0.0208543973725662,0.200980501810362
ENSSSCG00000026537,-2.17848392531223,0.0208543973725662,0.200980501810362
ENSSSCG00000011717,-2.01299366958234,0.0209019167510891,0.20130492992802
ENSSSCG00000005016,1.96205088147134,0.0209111929508682,0.20130492992802
ENSSSCG00000013022,-1.96779190486061,0.0209249263877036,0.201325784288546
ENSSSCG00000009679,1.96588190645676,0.0209604571826792,0.201556219483167
ENSSSCG00000017978,-2.21297733332365,0.0210669922130598,0.202468801473388
ENSSSCG00000052048,-1.96382994526067,0.0211108729706688,0.202778556321463
ENSSSCG00000024954,1.96554378118311,0.0211717880805934,0.203251501126712
ENSSSCG00000024204,-1.97097311960038,0.0212067182487782,0.203474603704512
ENSSSCG00000038540,-1.9577123577713,0.0213072383246431,0.204111104374666
ENSSSCG00000054139,2.19867621926545,0.0213082376701389,0.204111104374666
ENSSSCG00000062991,2.19867621926545,0.0213082376701389,0.204111104374666
ENSSSCG00000033509,-2.03275255385133,0.0213270265034266,0.20417871083176
ENSSSCG00000009522,1.95018913380776,0.0214830161206153,0.205535065628012
ENSSSCG00000039345,-2.48630614428652,0.021492319416431,0.205535065628012
ENSSSCG00000004565,1.95022514498444,0.0215577477309347,0.205821059187925
ENSSSCG00000045040,2.62974510901118,0.0215695266853649,0.205821059187925
ENSSSCG00000040074,2.62974510901118,0.0215695266853649,0.205821059187925
ENSSSCG00000044418,2.62974510901118,0.0215695266853649,0.205821059187925
ENSSSCG00000007456,-1.94234839838211,0.0216433628838326,0.206412455338689
ENSSSCG00000006394,-2.02931775858783,0.0216907145954948,0.206704808373337
ENSSSCG00000015582,1.94313700572235,0.0216977698878533,0.206704808373337
ENSSSCG00000060076,2.30498876295796,0.0218031654880765,0.207595238140028
ENSSSCG00000011471,1.9386030502386,0.0218262231438624,0.207701155723852
ENSSSCG00000004046,-2.13282096997046,0.0218795368119025,0.207981069476332
ENSSSCG00000038351,-2.13282096997046,0.0218795368119025,0.207981069476332
ENSSSCG00000039707,2.00124943054079,0.0219594482730096,0.208626745191994
ENSSSCG00000042589,-2.1001571210201,0.0219732205049277,0.208643700430042
ENSSSCG00000009222,-1.9371234166842,0.0219915794820013,0.20870416624004
ENSSSCG00000029189,-1.93605422611912,0.0220645892419939,0.209098346430769
ENSSSCG00000004596,2.10609176786696,0.0220671163157856,0.209098346430769
ENSSSCG00000013754,-2.04556530970494,0.0220691561271659,0.209098346430769
ENSSSCG00000060094,-2.02566009252709,0.0220826872819621,0.209112716073205
ENSSSCG00000007383,-1.95456344673254,0.0221197803243051,0.209350068811599
ENSSSCG00000006743,-1.9719631952617,0.0221431133245818,0.209457004029536
ENSSSCG00000035077,-1.93581692564851,0.0222735663367381,0.210576546491541
ENSSSCG00000031321,1.93182019192196,0.022332317990302,0.211017369501198
ENSSSCG00000020717,-1.9724479035639,0.022351477847628,0.211083815484518
ENSSSCG00000033800,1.97368935446215,0.0223669187978725,0.211115087677316
ENSSSCG00000008813,1.93611167067696,0.0223922834504818,0.211239942252377
ENSSSCG00000058502,1.94940249274465,0.0224464853784208,0.211636553635652
ENSSSCG00000010426,1.93825936902907,0.0226118210189488,0.213079991789282
ENSSSCG00000003744,-2.05537040719951,0.02262425302597,0.213081777011368
ENSSSCG00000046734,-2.13210987866053,0.0227370096193084,0.214027935329401
ENSSSCG00000029275,1.93998666450609,0.0228271433681605,0.214760232606937
ENSSSCG00000037425,-2.37808962187817,0.0229338253926103,0.215532685883021
ENSSSCG00000000893,1.95347426589249,0.0229602883608988,0.215532685883021
ENSSSCG00000053219,2.10139578283113,0.0229643596757651,0.215532685883021
ENSSSCG00000059113,2.10139578283113,0.0229643596757651,0.215532685883021
ENSSSCG00000032698,-1.97585625063875,0.0229711653153119,0.215532685883021
ENSSSCG00000055990,-2.5813386259237,0.0230438501261998,0.215749441337551
ENSSSCG00000059492,-2.5813386259237,0.0230438501261998,0.215749441337551
ENSSSCG00000047189,-2.5813386259237,0.0230438501261998,0.215749441337551
ENSSSCG00000053573,-2.5813386259237,0.0230438501261998,0.215749441337551
ENSSSCG00000033412,-2.08269779490463,0.023070346842785,0.215854409933861
ENSSSCG00000024158,1.94709252069591,0.0230798653770132,0.215854409933861
ENSSSCG00000005490,1.96845438733368,0.0231074343328423,0.215970487717202
ENSSSCG00000000672,-1.92403470300285,0.0231170938590719,0.215970487717202
ENSSSCG00000000216,1.95200941697724,0.0231494884042535,0.216157106049374
ENSSSCG00000055854,-2.15623550273873,0.0232652314496637,0.216888780600641
ENSSSCG00000035577,-2.15623550273873,0.0232652314496637,0.216888780600641
ENSSSCG00000041985,-2.15623550273873,0.0232652314496637,0.216888780600641
ENSSSCG00000056047,-2.22991512693547,0.0232851614581049,0.216958370009805
ENSSSCG00000005494,-1.92871592016974,0.0233241886392514,0.217205726734174
ENSSSCG00000011355,-1.93018423646349,0.0234265282869802,0.217700006516566
ENSSSCG00000013762,-1.93479836293151,0.0234296278122577,0.217700006516566
ENSSSCG00000035893,1.93637005897866,0.0234486276186709,0.217700006516566
ENSSSCG00000036549,1.91425267993313,0.023451394916246,0.217700006516566
ENSSSCG00000054293,2.80046706852057,0.0234615078936484,0.217700006516566
ENSSSCG00000042918,2.80046706852057,0.0234615078936484,0.217700006516566
ENSSSCG00000027045,-2.01310940204082,0.0234648211562814,0.217700006516566
ENSSSCG00000000716,2.08376453329056,0.0234879103489241,0.217798124466182
ENSSSCG00000008372,-1.91370177921558,0.0235668220923449,0.218413492288213
ENSSSCG00000058723,-1.99578981072267,0.0236921785631936,0.219453931456756
ENSSSCG00000056245,1.98877216196177,0.0237043028519794,0.219453931456756
ENSSSCG00000016270,1.92604109197739,0.0238615393996772,0.220644251890929
ENSSSCG00000010755,1.9129150199474,0.0238688761502518,0.220644251890929
ENSSSCG00000054719,-1.94725224949889,0.0238757448453937,0.220644251890929
ENSSSCG00000004419,1.97904477371817,0.0238866853737727,0.220644251890929
ENSSSCG00000006464,-1.91123917180617,0.0239010518017921,0.220644251890929
ENSSSCG00000010645,1.93114439772566,0.0239119458251829,0.220644251890929
ENSSSCG00000056213,1.91139741573251,0.0239216146692435,0.220644251890929
ENSSSCG00000006685,2.06789475606535,0.0239707138806378,0.22084084175661
ENSSSCG00000051834,1.93259582459294,0.0239814455512776,0.22084084175661
ENSSSCG00000054198,2.46305850273382,0.0239936818018816,0.22084084175661
ENSSSCG00000047173,2.46305850273382,0.0239936818018816,0.22084084175661
ENSSSCG00000014092,-2.30039787715749,0.0240074475237166,0.220850752722139
ENSSSCG00000005467,1.90683092651643,0.0241009624273523,0.221593899127346
ENSSSCG00000024288,1.97864868753859,0.0241421791945636,0.221855664668099
ENSSSCG00000035933,-1.9543987717768,0.0241665536417313,0.221962462340017
ENSSSCG00000004101,1.90689946924065,0.0242261740040812,0.222392699652444
ENSSSCG00000062147,-1.91023383013256,0.0243360169029891,0.22328327580207
ENSSSCG00000047210,1.9630776929563,0.0244012837995425,0.223764143588534
ENSSSCG00000040412,-1.91412847551939,0.0244323321319308,0.223930879808455
ENSSSCG00000021911,-1.90155060604224,0.0244680329208447,0.224079351932072
ENSSSCG00000025224,1.93491567250324,0.0244742802656058,0.224079351932072
ENSSSCG00000049849,-2.15762359884682,0.0244954716029406,0.224155459121546
ENSSSCG00000010530,2.01299929380322,0.0245525824102034,0.224560008854225
ENSSSCG00000062502,2.11194598053115,0.0246564246785709,0.225251170099032
ENSSSCG00000002292,1.90190768046468,0.0246903503734568,0.225251170099032
ENSSSCG00000010761,-2.4300157973367,0.0248180333583913,0.225251170099032
ENSSSCG00000061743,-2.4300157973367,0.0248180333583913,0.225251170099032
ENSSSCG00000025834,-2.24183400935246,0.0248334270293952,0.225251170099032
ENSSSCG00000002029,-2.24183400935246,0.0248334270293952,0.225251170099032
ENSSSCG00000010537,1.89546442768116,0.0248528514129668,0.225251170099032
ENSSSCG00000004285,-2.74993984156184,0.0249188762582506,0.225251170099032
ENSSSCG00000055871,-2.74993984156184,0.0249188762582506,0.225251170099032
ENSSSCG00000062462,-2.74993984156184,0.0249188762582506,0.225251170099032
ENSSSCG00000026175,-2.74993984156184,0.0249188762582506,0.225251170099032
ENSSSCG00000042913,-2.74993984156184,0.0249188762582506,0.225251170099032
ENSSSCG00000058265,-2.74993984156184,0.0249188762582506,0.225251170099032
ENSSSCG00000010506,-2.74993984156184,0.0249188762582506,0.225251170099032
ENSSSCG00000008908,-2.74993984156184,0.0249188762582506,0.225251170099032
ENSSSCG00000056962,-2.74993984156184,0.0249188762582506,0.225251170099032
ENSSSCG00000031813,-2.74993984156184,0.0249188762582506,0.225251170099032
ENSSSCG00000002356,-2.74993984156184,0.0249188762582506,0.225251170099032
ENSSSCG00000000982,-2.74993984156184,0.0249188762582506,0.225251170099032
ENSSSCG00000051856,-2.74993984156184,0.0249188762582506,0.225251170099032
ENSSSCG00000043202,-2.74993984156184,0.0249188762582506,0.225251170099032
ENSSSCG00000041810,-2.74993984156184,0.0249188762582506,0.225251170099032
ENSSSCG00000000791,1.91302661469222,0.0249258117558596,0.225251170099032
ENSSSCG00000001938,-1.99127193537184,0.0249516890488153,0.225368006172615
ENSSSCG00000057738,-1.92188501647065,0.0250027006801156,0.225711621025628
ENSSSCG00000043957,-2.06010291467208,0.0251870932247466,0.22725835022121
ENSSSCG00000000906,-1.90283043023822,0.0252425087512483,0.227640344463978
ENSSSCG00000041481,-1.89740641930089,0.0252729415712164,0.227796762323678
ENSSSCG00000006987,1.89447926889197,0.0253131427303068,0.228041019265523
ENSSSCG00000006059,1.89698892612897,0.0253282894012422,0.228059429399183
ENSSSCG00000004569,1.89454118767573,0.0253442922759782,0.228085525885936
ENSSSCG00000030359,1.88854704130289,0.0253787341374585,0.228167126444258
ENSSSCG00000000144,1.88754179004669,0.0253795780980226,0.228167126444258
ENSSSCG00000011260,2.04623786126013,0.0254555182258788,0.228731695777708
ENSSSCG00000053065,-2.19607353360601,0.025485892908526,0.228768419841617
ENSSSCG00000023848,-2.19607353360601,0.025485892908526,0.228768419841617
ENSSSCG00000003760,1.90003475117825,0.0255187995177465,0.22894572453937
ENSSSCG00000058699,1.89596221005897,0.0255495028277366,0.229103089498586
ENSSSCG00000006335,-1.89292659090575,0.0256117903343871,0.229543362909376
ENSSSCG00000017638,-1.9048459673689,0.0256327928331425,0.229552047852492
ENSSSCG00000005199,1.89978408752432,0.0256672546820304,0.229552047852492
ENSSSCG00000002366,1.88264714150088,0.0256774134175982,0.229552047852492
