,logFC,PValue,FDR
ENSSSCG00000044775,-5.04764888484967,5.60139201978396e-07,7.78724773375434e-05
ENSSSCG00000034345,5.04770190184176,6.04138005173889e-07,8.33382620315453e-05
ENSSSCG00000038489,4.80207719011633,6.1142408171439e-07,8.3694550262366e-05
ENSSSCG00000003744,4.76995718913757,6.21875006835851e-07,8.44753110430837e-05
ENSSSCG00000053919,-5.6053557759293,6.9837064436821e-07,9.2931937579741e-05
ENSSSCG00000060202,-5.6053557759293,6.9837064436821e-07,9.2931937579741e-05
ENSSSCG00000024669,4.7362489354402,6.99796551597937e-07,9.2931937579741e-05
ENSSSCG00000007436,-5.10830250591538,7.14367779851018e-07,9.3506513326149e-05
ENSSSCG00000003753,-8.92155532799329,7.14632526684814e-07,9.3506513326149e-05
ENSSSCG00000012712,-5.43068023099841,7.47126832254957e-07,9.64843519770259e-05
ENSSSCG00000026422,4.7342227522958,7.48234929633581e-07,9.64843519770259e-05
ENSSSCG00000010480,-5.83391660825164,7.868885084644e-07,0.000100738712288662
ENSSSCG00000017427,4.81582271634188,9.96595871749347e-07,0.000126674453841283
ENSSSCG00000050204,-4.99326035636581,1.00554007791454e-06,0.000126904863024747
ENSSSCG00000040637,5.24876741474204,1.01544139886452e-06,0.000127251969667564
ENSSSCG00000014293,4.66316968238634,1.05294859882385e-06,0.000131029512699793
ENSSSCG00000061450,6.2648404761324,1.08508466487813e-06,0.000134090844524349
ENSSSCG00000007029,-8.80632602409578,1.11047670049813e-06,0.000136282295761133
ENSSSCG00000036961,-5.21168409809802,1.17560477862779e-06,0.000142375443040298
ENSSSCG00000010036,4.62661056144525,1.17612757105501e-06,0.000142375443040298
ENSSSCG00000010701,-5.72710777571726,1.20903886537006e-06,0.000144426699420322
ENSSSCG00000055280,-8.78213309713545,1.21742089986223e-06,0.000144426699420322
ENSSSCG00000017439,-8.78213309713545,1.21742089986223e-06,0.000144426699420322
ENSSSCG00000031712,4.60912943671612,1.23617713375129e-06,0.000145680609901353
ENSSSCG00000061608,-4.66041934480184,1.29445982839319e-06,0.0001515454779359
ENSSSCG00000007917,-8.75752754343526,1.3364669206974e-06,0.000155440711462812
ENSSSCG00000038110,-5.6934598256727,1.38336077408189e-06,0.000159850032303813
ENSSSCG00000012644,-5.0855499203623,1.42708524405672e-06,0.000163838593019286
ENSSSCG00000013714,-4.59892900102065,1.45746339557775e-06,0.00016625359695068
ENSSSCG00000002399,-8.73249504315091,1.4691946815848e-06,0.000166524327126125
ENSSSCG00000002827,4.72502894473021,1.49178262962787e-06,0.000168014379077392
ENSSSCG00000004157,-4.65220223764869,1.58490633122137e-06,0.000176550419889724
ENSSSCG00000046947,-5.659008326653,1.58741596978679e-06,0.000176550419889724
ENSSSCG00000030388,4.54054962997814,1.7038149311226e-06,0.000188319172045507
ENSSSCG00000047976,-8.68108807580644,1.78322746175279e-06,0.000194678114612827
ENSSSCG00000061444,-8.68108807580644,1.78322746175279e-06,0.000194678114612827
ENSSSCG00000003145,4.51042287157751,1.81071778526126e-06,0.000196284590754527
ENSSSCG00000027678,-5.62371395852212,1.82709646319111e-06,0.000196284590754527
ENSSSCG00000043194,5.02596163986092,1.83103355241649e-06,0.000196284590754527
ENSSSCG00000006614,4.53529986278851,1.96317312483839e-06,0.000208564769891414
ENSSSCG00000009232,-8.65468095276741,1.9690295780701e-06,0.000208564769891414
ENSSSCG00000004366,4.53957419403441,2.17142554095515e-06,0.000228642115392289
ENSSSCG00000006512,4.45678833478528,2.2332850581384e-06,0.00023377239770337
ENSSSCG00000026597,-4.5470833948768,2.44061729324457e-06,0.000252549429312575
ENSSSCG00000011277,5.55005601856108,2.44105096048119e-06,0.000252549429312575
ENSSSCG00000027641,-4.55024572321655,2.59720509915043e-06,0.000267151819302785
ENSSSCG00000004357,-8.57242935232486,2.67652656521012e-06,0.00027372867947077
ENSSSCG00000023706,-4.53927719588238,2.76563403160851e-06,0.000281225471956991
ENSSSCG00000007978,4.52119812068391,2.93578768171412e-06,0.000296831487477857
ENSSSCG00000025784,-5.49941070512326,2.98965252168141e-06,0.000300569867928366
ENSSSCG00000015476,-4.88702473170757,3.18502269042392e-06,0.000318412802112885
ENSSSCG00000042539,5.48143779787211,3.20699987601146e-06,0.000318818786556559
ENSSSCG00000033256,8.32579731580979,3.30090100186063e-06,0.000326330740711722
ENSSSCG00000031957,4.43174009909347,3.32122800534235e-06,0.000326526256105344
ENSSSCG00000031037,4.59561672478486,3.38710001659049e-06,0.000330589334503868
ENSSSCG00000058610,4.44200215354817,3.39971049250957e-06,0.000330589334503868
ENSSSCG00000004236,-4.55396138253651,3.44020937829937e-06,0.000332709379819767
ENSSSCG00000033207,4.38000676703338,3.4872650981801e-06,0.000335437202281702
ENSSSCG00000014727,4.85720513182039,3.62579131570667e-06,0.000346886862704302
ENSSSCG00000015632,4.34782676734512,3.68074611176912e-06,0.000349787625817679
ENSSSCG00000058335,-8.48520335406533,3.69542420082741e-06,0.000349787625817679
ENSSSCG00000015398,-4.65595574665441,3.97104551599694e-06,0.000373887592365955
ENSSSCG00000035825,-4.68419414581682,4.0246833213578e-06,0.000376943366860853
ENSSSCG00000059385,-8.45491536206117,4.13037698727297e-06,0.000384817060149333
ENSSSCG00000062214,4.39748250095108,4.30530619779472e-06,0.000399025644738318
ENSSSCG00000016823,4.3379730397206,4.36670954368119e-06,0.000402619670102626
ENSSSCG00000046640,4.35047281993031,4.43905772714818e-06,0.000407180578631968
ENSSSCG00000048959,-5.39163079532497,4.56484090259141e-06,0.000416570994162124
ENSSSCG00000048861,-8.42397784227714,4.62570033742908e-06,0.000419971109717094
ENSSSCG00000056997,4.28242843415139,5.0007157243195e-06,0.000451714397534343
ENSSSCG00000058261,-5.36337895822158,5.09733553100559e-06,0.000458116594819417
ENSSSCG00000008689,4.26098992187653,5.43778076400292e-06,0.000486257832640361
ENSSSCG00000023296,-4.37474877343808,5.61483990615548e-06,0.000499580380650184
ENSSSCG00000002847,4.23114325052025,5.72087319387393e-06,0.000506482281019834
ENSSSCG00000049182,-8.36003842559701,5.83805404081802e-06,0.000514297879486914
ENSSSCG00000004419,-4.57977835667461,6.11856836568345e-06,0.000536354305750428
ENSSSCG00000023467,4.39681302586979,6.28637216380123e-06,0.000548362709092367
ENSSSCG00000060988,-4.4255095292657,6.33748870605094e-06,0.000550124934264276
ENSSSCG00000007757,5.29409303311633,6.70756382437446e-06,0.000579422807061862
ENSSSCG00000021534,4.18621651480291,6.94507454601561e-06,0.000597041553363999
ENSSSCG00000021866,8.11704633337482,7.14895807105145e-06,0.000611613984972887
ENSSSCG00000023261,5.27394774417218,7.25666097928572e-06,0.000617857809217174
ENSSSCG00000034919,4.19555674709114,7.64910405115804e-06,0.00064817050757313
ENSSSCG00000057979,4.66606101323788,7.79000072425587e-06,0.000656981340702053
ENSSSCG00000046471,4.225519345794,8.12318681879546e-06,0.000681849572832383
ENSSSCG00000016672,4.23082198517388,8.21480842752495e-06,0.000684844939665187
ENSSSCG00000007084,-4.64867842675567,8.23584248880865e-06,0.000684844939665187
ENSSSCG00000039770,4.15862075069466,8.30335200493259e-06,0.000687247204315234
ENSSSCG00000002014,4.13408447840532,8.36679900623488e-06,0.000689292538499767
ENSSSCG00000015377,8.07141025888225,8.44348301938235e-06,0.000689875623316467
ENSSSCG00000010753,-4.3981814625771,8.47979829046767e-06,0.000689875623316467
ENSSSCG00000037913,4.64438479558998,8.49018047239709e-06,0.000689875623316467
ENSSSCG00000008504,4.1147567511266,9.0443141078671e-06,0.000731561679770432
ENSSSCG00000033606,5.21176699171901,9.24360670578703e-06,0.000741964844916685
ENSSSCG00000014827,-4.39567357392674,9.25631894192212e-06,0.000741964844916685
ENSSSCG00000053280,4.56191414928028,9.31484431499224e-06,0.000743307868095457
ENSSSCG00000015236,-8.22297392368838,9.55676808637594e-06,0.000755834169320266
ENSSSCG00000032896,-8.22297392368838,9.55676808637594e-06,0.000755834169320266
ENSSSCG00000005236,8.02428331210391,1.00168642429916e-05,0.000788717253115203
ENSSSCG00000012347,4.39772667992104,1.01494813451919e-05,0.000795638856994226
ENSSSCG00000003640,-5.18115924097091,1.03187677934431e-05,0.000805361723176843
ENSSSCG00000039341,4.92706271267793,1.05268943583651e-05,0.000818017838895663
ENSSSCG00000038475,4.08154482132901,1.06263046594514e-05,0.000822152571369297
ENSSSCG00000023151,-8.18657185018561,1.0877455057592e-05,0.000837940747834845
ENSSSCG00000016900,4.20108823359939,1.15984237308088e-05,0.000887291614880091
ENSSSCG00000006771,4.45947867390042,1.1617810973142e-05,0.000887291614880091
ENSSSCG00000062159,7.97556478395792,1.19393070741215e-05,0.000905587624384674
ENSSSCG00000042479,4.25695699548909,1.19591509823208e-05,0.000905587624384674
ENSSSCG00000008250,4.45008705336546,1.20577386243956e-05,0.000909184147547119
ENSSSCG00000012587,-8.14922745173518,1.24141283481007e-05,0.000932107231875326
ENSSSCG00000058484,-5.11491905409143,1.32958414136422e-05,0.000994115537629255
ENSSSCG00000007135,-4.08471514934023,1.36971951370265e-05,0.00101929691998575
ENSSSCG00000022592,4.02269661795745,1.37471908286923e-05,0.00101929691998575
ENSSSCG00000008259,4.11210587514218,1.39042750751843e-05,0.00102666628615313
ENSSSCG00000038300,5.1017785071138,1.41361570990806e-05,0.00103195348672224
ENSSSCG00000048405,-8.11089064176883,1.42078451389125e-05,0.00103195348672224
ENSSSCG00000001101,-8.11089064176883,1.42078451389125e-05,0.00103195348672224
ENSSSCG00000033434,-8.11089064176883,1.42078451389125e-05,0.00103195348672224
ENSSSCG00000008949,7.92514340316898,1.43013989736717e-05,0.00103452599486377
ENSSSCG00000039392,3.99365571134096,1.48388380246439e-05,0.00106516070870305
ENSSSCG00000008959,-4.11051171054898,1.48446111693373e-05,0.00106516070870305
ENSSSCG00000058580,-4.6755641846223,1.51254401272552e-05,0.00108095263881328
ENSSSCG00000000492,-4.02491076321817,1.55171391642068e-05,0.00110450996570824
ENSSSCG00000039855,-4.66370319738079,1.58353772374834e-05,0.00112267146590046
ENSSSCG00000060726,-5.06316339838145,1.618980104462e-05,0.0011380852022184
ENSSSCG00000031115,-8.07150723112873,1.63086106527504e-05,0.0011380852022184
ENSSSCG00000056988,-8.07150723112873,1.63086106527504e-05,0.0011380852022184
ENSSSCG00000018072,-8.07150723112873,1.63086106527504e-05,0.0011380852022184
ENSSSCG00000054181,5.05532261078846,1.68921497260467e-05,0.00117420236083985
ENSSSCG00000001045,3.97566399731571,1.71691542676499e-05,0.00118881361942735
ENSSSCG00000037452,-4.44923081941951,1.79989003344939e-05,0.00124143578082294
ENSSSCG00000009495,5.03152137879506,1.85003868611093e-05,0.00127109800846888
ENSSSCG00000014286,3.94182369372939,1.860203474597e-05,0.00127316618578668
ENSSSCG00000000081,7.81868471586701,2.08518395388491e-05,0.00141625375799168
ENSSSCG00000054070,7.81868471586701,2.08518395388491e-05,0.00141625375799168
ENSSSCG00000059359,-4.59041347565034,2.10009085138133e-05,0.00142095500761714
ENSSSCG00000007073,-4.01742300548552,2.14729460493589e-05,0.00144019550850556
ENSSSCG00000023891,-7.98936050773214,2.16899351660292e-05,0.00144019550850556
ENSSSCG00000027160,-7.98936050773214,2.16899351660292e-05,0.00144019550850556
ENSSSCG00000049971,-7.98936050773214,2.16899351660292e-05,0.00144019550850556
ENSSSCG00000005939,-7.98936050773214,2.16899351660292e-05,0.00144019550850556
ENSSSCG00000033578,-4.73180322767967,2.1978536382489e-05,0.00145393328968919
ENSSSCG00000063044,4.05172670676386,2.26191352695133e-05,0.00149076856341107
ENSSSCG00000009542,-3.94451073083322,2.31983945083381e-05,0.00152312308280084
ENSSSCG00000016521,3.97000514530784,2.32812294757981e-05,0.00152312308280084
ENSSSCG00000060759,4.10397876201649,2.42065228915974e-05,0.00157785741705486
ENSSSCG00000015616,-3.88241422271136,2.47828247330423e-05,0.00160952688366601
ENSSSCG00000058119,-7.9464638132092,2.51384168833392e-05,0.00162668410341462
ENSSSCG00000028996,-3.84547952108137,2.63697837602092e-05,0.00170018225367001
ENSSSCG00000057674,4.52756559745096,2.72771753398534e-05,0.00174603357975788
ENSSSCG00000009196,4.52756559745096,2.72771753398534e-05,0.00174603357975788
ENSSSCG00000027118,-4.00666971030651,2.7556957355341e-05,0.00175762027289711
ENSSSCG00000056301,3.83386586003254,2.86387739096449e-05,0.00182009636329332
ENSSSCG00000009958,-4.22418967389561,2.87413457577306e-05,0.00182011476070753
ENSSSCG00000015489,-5.41132958779124,2.93952808438534e-05,0.00185492561211479
ENSSSCG00000058521,-4.49992001606453,2.96792117531859e-05,0.00186622464009874
ENSSSCG00000015202,-4.89572680987808,3.03974628341099e-05,0.00190465792652459
ENSSSCG00000020680,7.7037399186506,3.11294833369831e-05,0.00194368124905829
ENSSSCG00000054567,4.00143195261795,3.14572999814604e-05,0.00195218989357121
ENSSSCG00000046234,3.99160014340735,3.14851643413844e-05,0.00195218989357121
ENSSSCG00000017135,3.93450721430576,3.26312260687236e-05,0.00201622454129492
ENSSSCG00000009100,-4.47298678149967,3.2877613568319e-05,0.00202441914687971
ENSSSCG00000035102,4.47387151548039,3.35043731466262e-05,0.0020558976556697
ENSSSCG00000062774,-7.85664328276325,3.41325465106834e-05,0.00208724627201928
ENSSSCG00000016684,3.88773525755103,3.45851426453119e-05,0.00210768018278536
ENSSSCG00000014876,-4.0505832815101,3.59086680982722e-05,0.00218086944985923
ENSSSCG00000040638,-3.7863265351683,3.67538250566669e-05,0.00221953788069051
ENSSSCG00000014725,3.80122374951931,3.6794811733841e-05,0.00221953788069051
ENSSSCG00000012482,-3.97430719680502,3.77281241998968e-05,0.00226814854776069
ENSSSCG00000043139,7.64264022025274,3.84106889974626e-05,0.00229368527083841
ENSSSCG00000061705,7.64264022025274,3.84106889974626e-05,0.00229368527083841
ENSSSCG00000010256,3.77427330531625,3.95401823141045e-05,0.00235323593404511
ENSSSCG00000005152,-7.80954502912704,4.00016052928512e-05,0.0023598222895916
ENSSSCG00000004232,-7.80954502912704,4.00016052928512e-05,0.0023598222895916
ENSSSCG00000006987,3.76103253687925,4.00486839818298e-05,0.0023598222895916
ENSSSCG00000037241,3.74350878908474,4.02718033115125e-05,0.00236495812588886
ENSSSCG00000053650,5.32347335386795,4.04016448592421e-05,0.00236495812588886
ENSSSCG00000009004,-3.7754501498973,4.32641464311619e-05,0.00252420936151964
ENSSSCG00000003377,3.73054714305985,4.34059041654965e-05,0.00252420936151964
ENSSSCG00000000873,-3.78823990091268,4.37108176634002e-05,0.00253366123882803
ENSSSCG00000057672,4.16373063970874,4.40908084291417e-05,0.00254738940258629
ENSSSCG00000028969,-4.79355991478953,4.43947984903438e-05,0.00255665190658792
ENSSSCG00000046518,4.79754593561831,4.46968139166039e-05,0.00255749133005134
ENSSSCG00000052552,4.79754593561831,4.46968139166039e-05,0.00255749133005134
ENSSSCG00000034778,-7.7608571644679,4.70721320379891e-05,0.00265078667600005
ENSSSCG00000062860,-7.7608571644679,4.70721320379891e-05,0.00265078667600005
ENSSSCG00000058673,-7.7608571644679,4.70721320379891e-05,0.00265078667600005
ENSSSCG00000028331,-7.7608571644679,4.70721320379891e-05,0.00265078667600005
ENSSSCG00000040548,-7.7608571644679,4.70721320379891e-05,0.00265078667600005
ENSSSCG00000012100,7.57883800722591,4.77346506326589e-05,0.0026711890188936
ENSSSCG00000032923,7.57883800722591,4.77346506326589e-05,0.0026711890188936
ENSSSCG00000039651,-4.18458541786224,4.97228105249481e-05,0.00277372229871928
ENSSSCG00000042842,-3.89879158511488,5.05250990896698e-05,0.00280966918218961
ENSSSCG00000008618,-3.80838762845064,5.19167868141435e-05,0.00286826416559227
ENSSSCG00000026564,-3.78796775358186,5.19993165106954e-05,0.00286826416559227
ENSSSCG00000010496,3.67526279246293,5.20623391675361e-05,0.00286826416559227
ENSSSCG00000029515,-3.80511349481879,5.25790279388534e-05,0.00288778951287622
ENSSSCG00000054611,-5.24511004383166,5.36142366422681e-05,0.00293558566476665
ENSSSCG00000059088,-3.81632400670607,5.4770578294925e-05,0.00298183353824548
ENSSSCG00000062771,4.73996369074311,5.53398383982075e-05,0.00298183353824548
ENSSSCG00000062659,-7.71046862768065,5.56318479740095e-05,0.00298183353824548
ENSSSCG00000022988,-7.71046862768065,5.56318479740095e-05,0.00298183353824548
ENSSSCG00000042937,-7.71046862768065,5.56318479740095e-05,0.00298183353824548
ENSSSCG00000053075,-7.71046862768065,5.56318479740095e-05,0.00298183353824548
ENSSSCG00000001560,-7.71046862768065,5.56318479740095e-05,0.00298183353824548
ENSSSCG00000000162,3.68287568421626,5.72111614456946e-05,0.00305727512890732
ENSSSCG00000051637,-4.31513333775335,5.95510591015262e-05,0.00317278771470557
ENSSSCG00000012576,3.63433458932082,6.05054995601818e-05,0.00321401601395056
ENSSSCG00000023472,-4.70627482615425,6.11376198999356e-05,0.00323551380834155
ENSSSCG00000004159,-3.93288006477217,6.14314543954318e-05,0.00323551380834155
ENSSSCG00000022490,3.71415888239522,6.14556710997158e-05,0.00323551380834155
