,ovary00.txt,ovary03.txt
ENSSSCG00000028996,3.1046754809914,2.34839779585906
ENSSSCG00000005267,9.26585893482487,7.26793186027107
ENSSSCG00000005268,0.388973066104402,-1.49555408901972
ENSSSCG00000005269,1.65831873629698,1.12777324762903
ENSSSCG00000031382,3.80240206532714,4.1882107440432
ENSSSCG00000005271,5.08402098441387,5.94123180246353
ENSSSCG00000005272,1.64368971228555,2.98044123238002
ENSSSCG00000005273,4.83154525681017,5.58559906009241
ENSSSCG00000023520,5.12804074257499,4.31068935591028
ENSSSCG00000057774,0.55452712047653,0.978086600350977
ENSSSCG00000037277,5.04975497405137,5.63853315500718
ENSSSCG00000005277,3.4623478829375,2.69076032972712
ENSSSCG00000004361,4.67489478531764,-0.348562319081563
ENSSSCG00000004349,5.0894288012367,5.83547527554263
ENSSSCG00000004272,4.92222024911153,5.44765124151121
ENSSSCG00000037594,6.85302270015748,7.19276157271406
ENSSSCG00000044472,0.241327717019382,-2.84390127951094
ENSSSCG00000004261,-0.159278304994934,-0.722850880509755
ENSSSCG00000004351,3.38968917191699,4.09734944749987
ENSSSCG00000004262,3.51151873286258,3.71903185975921
ENSSSCG00000038757,2.26676762840653,3.30776508744834
ENSSSCG00000004353,5.22826646870313,5.39570582716049
ENSSSCG00000005284,4.05269186457454,5.34309628343349
ENSSSCG00000004263,3.31317616470178,3.85407362107018
ENSSSCG00000021802,3.62385662908132,4.615354817064
ENSSSCG00000031105,2.53596315755904,2.81369533073085
ENSSSCG00000034919,-0.642254279722201,-1.82185190619568
ENSSSCG00000023834,2.35920889134112,0.364992618269982
ENSSSCG00000025941,7.47717459998448,7.15329102535892
ENSSSCG00000030268,7.08728210200597,6.98363339662673
ENSSSCG00000027002,3.63129092774234,4.32626150618217
ENSSSCG00000005288,6.02519081169569,5.41646648763045
ENSSSCG00000035934,1.98280763757088,3.06949315784953
ENSSSCG00000005036,0.388973066104402,0.588071435317701
ENSSSCG00000004241,10.3272563883278,9.40885279611127
ENSSSCG00000005037,6.17958196848583,5.8949898268289
ENSSSCG00000004242,3.08315191908363,3.53472193370502
ENSSSCG00000005291,6.22696702299158,5.89150480296538
ENSSSCG00000005038,6.50958541750525,7.41627204749876
ENSSSCG00000033805,-0.211518619119118,0.924528767733027
ENSSSCG00000033763,5.53215902463046,5.7686581719746
ENSSSCG00000004344,2.06196008975585,3.05710307740524
ENSSSCG00000005286,3.46651007212931,3.15336636943377
ENSSSCG00000005039,4.27067987165747,4.69548171567333
ENSSSCG00000005040,5.16564616301811,5.50236792946073
ENSSSCG00000004250,0.353453992324157,-2.24420181699121
ENSSSCG00000005287,6.30050384462368,4.73879256335413
ENSSSCG00000005041,7.08322209575759,6.68965354442817
ENSSSCG00000020885,5.93570370057049,6.00309296273158
ENSSSCG00000004253,5.00610271367972,5.27785682435888
ENSSSCG00000060009,1.27741602240904,1.60722636382469
ENSSSCG00000054181,-1.9513832652993,-1.11302058959915
ENSSSCG00000004364,4.94924006206851,5.13926914736516
ENSSSCG00000005043,4.76043930218056,5.22622364672932
ENSSSCG00000004254,5.11484268811601,4.77517877151673
ENSSSCG00000005045,3.42861088336686,2.59115618112827
ENSSSCG00000005047,2.47941750238215,2.17577625785049
ENSSSCG00000004366,4.40902282078002,1.95315550868729
ENSSSCG00000027256,6.92511200792214,6.98812729310569
ENSSSCG00000004255,-0.793305387158253,-2.84390127951094
ENSSSCG00000004367,2.67193948882337,0.480839473959651
ENSSSCG00000039333,0.58547446184681,0.239024768822358
ENSSSCG00000004368,6.49233852786818,6.01515314279841
ENSSSCG00000026294,8.43702589226346,7.84459620855674
ENSSSCG00000035648,4.44743325519737,5.03730500651351
ENSSSCG00000038522,2.94082603543233,2.38850853288486
ENSSSCG00000035259,6.17131843065505,6.82597630997772
ENSSSCG00000021451,4.28489094170018,4.67332874274187
ENSSSCG00000038507,7.76259112160725,7.76398655869071
ENSSSCG00000004339,5.44835999032079,5.67446430489466
ENSSSCG00000005004,2.6055527291068,2.49338753951593
ENSSSCG00000004347,3.34517443626277,3.85407362107018
ENSSSCG00000005006,6.66661612793102,6.87091138874093
ENSSSCG00000004275,4.6086470441801,5.14220479534212
ENSSSCG00000035611,4.87759501378742,4.06058156592968
ENSSSCG00000058931,3.77581517785825,3.76546452667575
ENSSSCG00000005008,2.03978473301827,2.26466730509085
ENSSSCG00000004358,5.59529103110988,5.55398318593958
ENSSSCG00000004270,2.10531371810344,-0.163192346417818
ENSSSCG00000032489,2.21822652528276,3.0756485222449
ENSSSCG00000004990,2.49580081414922,2.53865071813644
ENSSSCG00000004340,2.20831919514728,1.92615830187989
ENSSSCG00000058693,-0.793305387158253,0.148488571617663
ENSSSCG00000005009,5.51417654707542,5.43573674399814
ENSSSCG00000035240,3.19774498618689,3.53472193370502
ENSSSCG00000005011,5.13328634215655,5.94459888836476
ENSSSCG00000032312,7.15686485712639,7.71405697536935
ENSSSCG00000004342,3.13113608542757,3.5568917248072
ENSSSCG00000005012,7.31871428097833,8.56535147238872
ENSSSCG00000045405,-0.572273138214347,0.100996709474106
ENSSSCG00000005029,6.53358822180304,6.7964655303818
ENSSSCG00000060707,-1.37351735785163,-1.00514944641661
ENSSSCG00000005030,7.40202164624889,8.01542505673819
ENSSSCG00000004939,1.91132501685712,0.480839473959651
ENSSSCG00000057054,-0.380649031783452,-0.63982131744354
ENSSSCG00000021862,2.35022679717147,1.78303069074925
ENSSSCG00000005027,5.63651049420269,5.48859377006614
ENSSSCG00000047735,-0.962041288793003,-2.84390127951094
ENSSSCG00000028092,5.08537484018755,7.73656941224305
ENSSSCG00000004941,3.34517443626277,3.81044925381311
ENSSSCG00000004942,3.34517443626277,2.91328969141006
ENSSSCG00000004943,6.93490804978872,5.85080999232358
ENSSSCG00000036735,3.60510153132481,5.23312399462196
ENSSSCG00000005015,5.32542089018162,5.92171705716404
ENSSSCG00000005016,3.46651007212931,4.46167951662694
ENSSSCG00000031354,1.05223964038852,2.73809696765539
ENSSSCG00000038941,2.7075423818823,2.79888925326051
ENSSSCG00000004945,10.3260758048926,10.071861257769
ENSSSCG00000005787,5.36051038168428,4.92417555373976
ENSSSCG00000034516,3.32697670254411,2.42753418556837
ENSSSCG00000027654,3.02225087197593,-3.88903750106171
ENSSSCG00000036634,5.39039192142834,5.13485444449081
ENSSSCG00000005785,2.51200016340043,3.59166966478535
ENSSSCG00000004946,3.57842791232348,3.88244050737075
ENSSSCG00000005020,1.82318989440516,1.6736601611265
ENSSSCG00000005786,5.16051712018096,4.90529140244068
ENSSSCG00000004948,2.89832281222867,2.87144535071643
ENSSSCG00000004971,6.83422181859425,5.60168421235445
ENSSSCG00000005021,5.24411212152771,4.81251379555026
ENSSSCG00000038767,3.55125182706138,2.70671240793044
ENSSSCG00000004963,6.08664662818369,6.08012286894386
ENSSSCG00000005022,4.93729368693121,5.8941193597837
ENSSSCG00000026078,5.0799517774377,5.0685036598107
ENSSSCG00000004968,-1.37351735785163,-0.0516477421337568
ENSSSCG00000005024,7.20405508574403,7.91021578454374
ENSSSCG00000004969,3.97885439776383,4.70543988557935
ENSSSCG00000004970,9.82362198339993,9.80319518675248
ENSSSCG00000023533,4.32441169216003,4.44037182474903
ENSSSCG00000004952,5.71119805496968,6.68513158500405
ENSSSCG00000005023,0.703023896414739,0.868905770667311
ENSSSCG00000004859,4.93278816884971,3.28137813973328
ENSSSCG00000005025,5.02879778156702,3.63399530749442
ENSSSCG00000004856,3.6678984124112,2.5475354045649
ENSSSCG00000004951,6.06759296265848,6.3722183363159
ENSSSCG00000038422,6.61973424200534,6.89460667940123
ENSSSCG00000004954,2.08379974728202,2.85005907625597
ENSSSCG00000005002,0.388973066104402,-0.416051846042982
ENSSSCG00000004955,3.76233571288599,4.29230682798728
ENSSSCG00000030679,2.87346095292783,2.23197161961838
ENSSSCG00000004996,4.97430233790234,5.35453238229725
ENSSSCG00000027765,5.17203192992505,5.59205465762815
ENSSSCG00000004857,5.38819957447069,5.24818957637892
ENSSSCG00000004997,5.94094818229444,5.80985727644971
ENSSSCG00000021217,5.49188914664158,6.01194693959795
ENSSSCG00000004958,4.00770236385717,4.50565479206972
ENSSSCG00000005000,1.61397898160465,2.58253690021108
ENSSSCG00000026517,2.72848987537573,3.00645044508052
ENSSSCG00000004957,6.00315494970225,5.89585976898424
ENSSSCG00000004861,5.34476911163591,4.8088234723511
ENSSSCG00000032488,5.60381863302036,6.37783344676184
ENSSSCG00000053589,1.97113712754787,1.42638322017621
ENSSSCG00000004999,4.16963359016569,4.55935261602723
ENSSSCG00000063467,4.05269186457454,3.95435382683454
ENSSSCG00000004869,0.730973401118975,-1.22961387064797
ENSSSCG00000022419,5.39367420787016,5.75049736480883
ENSSSCG00000004961,5.43567798581367,5.39570582716049
ENSSSCG00000004962,6.19596838863974,8.42851598058331
ENSSSCG00000043563,4.35391942218437,4.44988078292926
ENSSSCG00000063237,-0.441738769493965,0.443248050897453
ENSSSCG00000063081,-0.159278304994934,1.21957801469977
ENSSSCG00000056226,-0.265721867671614,-1.49555408901972
ENSSSCG00000049234,-2.93030056008099,-0.0516477421337568
ENSSSCG00000004870,6.97417131556548,6.74090429190856
ENSSSCG00000039486,-1.25913502901406,-1.22961387064797
ENSSSCG00000004973,5.88917636046114,6.28791202377552
ENSSSCG00000004847,4.62363389198587,4.67332874274187
ENSSSCG00000035696,3.61263285365234,4.83264354688101
ENSSSCG00000004849,2.01726319562697,-0.222374842436761
ENSSSCG00000004850,0.0326000269274524,-0.163192346417818
ENSSSCG00000004854,7.253669541343,6.98240535515534
ENSSSCG00000004974,4.11234728340868,4.34421909206393
ENSSSCG00000004976,1.45548982517772,0.951556201283531
ENSSSCG00000036984,3.70006928767747,2.58253690021108
ENSSSCG00000004980,5.57423108597623,6.07398660569822
ENSSSCG00000004874,-2.93030056008099,-0.416051846042982
ENSSSCG00000004875,8.21474657612193,12.021065028575
ENSSSCG00000004978,-0.380649031783452,-2.84390127951094
ENSSSCG00000037781,2.07292124448121,2.11730296478913
ENSSSCG00000005781,1.79698682646834,4.15080185537534
ENSSSCG00000004979,4.65497323291953,5.06076701936556
ENSSSCG00000025616,4.05821817315049,4.02920924267397
ENSSSCG00000026167,1.02991320223293,1.15127790375669
ENSSSCG00000004985,4.35391942218437,4.62587963862231
ENSSSCG00000004844,5.3969490437049,4.92417555373976
ENSSSCG00000004986,4.58969186372636,5.13042619097807
ENSSSCG00000004845,5.10952947299363,4.81619470321396
ENSSSCG00000022828,7.31352484883048,7.24660775679539
ENSSSCG00000032494,4.39598867738338,5.72722571608437
ENSSSCG00000004873,1.45548982517772,2.60824177855536
