,logFC,PValue,FDR
ENSSSCG00000048603,-7.38304293946942,0.000104826146470596,0.019131301155866
ENSSSCG00000000950,-3.51856272095578,0.000107196707629647,0.0193683011345245
ENSSSCG00000060033,4.12332548246902,0.000121634048647155,0.0215533972381597
ENSSSCG00000024320,7.41729037602224,0.000122412677165655,0.0215533972381597
ENSSSCG00000048684,-3.80880056290024,0.00012286915627244,0.0215533972381597
ENSSSCG00000055982,3.6179176013551,0.000131180254652018,0.0223464506915951
ENSSSCG00000036354,-7.30949717335672,0.000132758926477907,0.0223464506915951
ENSSSCG00000000871,3.60597991710379,0.0001329156583062,0.0223464506915951
ENSSSCG00000031979,3.53613783863287,0.000133407386762823,0.0223464506915951
ENSSSCG00000003047,4.98559122529128,0.000133574090917217,0.0223464506915951
ENSSSCG00000057944,4.46010473405578,0.000148880830767353,0.0246787050486654
ENSSSCG00000058011,-4.44286606228902,0.000160793066602854,0.0255474840716409
ENSSSCG00000002483,4.18894929864865,0.000164438983487269,0.0255474840716409
ENSSSCG00000004109,3.41256231833484,0.000165780533134239,0.0255474840716409
ENSSSCG00000018042,3.38484792190184,0.000166307730181685,0.0255474840716409
ENSSSCG00000007007,3.75959766908883,0.000166990485969502,0.0255474840716409
ENSSSCG00000011524,3.44392571215972,0.000167650811736406,0.0255474840716409
ENSSSCG00000061606,-7.23199984361577,0.000169675563902862,0.0255474840716409
ENSSSCG00000059502,-7.23199984361577,0.000169675563902862,0.0255474840716409
ENSSSCG00000022785,-7.23199984361577,0.000169675563902862,0.0255474840716409
ENSSSCG00000000516,-7.23199984361577,0.000169675563902862,0.0255474840716409
ENSSSCG00000017557,-7.23199984361577,0.000169675563902862,0.0255474840716409
ENSSSCG00000039095,3.54154477927194,0.000174679278702229,0.0260601936169683
ENSSSCG00000056997,3.37816539340037,0.000175965442842049,0.0260601936169683
ENSSSCG00000061433,7.28063061559649,0.000187852975675677,0.0269375203532392
ENSSSCG00000057578,7.28063061559649,0.000187852975675677,0.0269375203532392
ENSSSCG00000035805,7.28063061559649,0.000187852975675677,0.0269375203532392
ENSSSCG00000016718,7.28063061559649,0.000187852975675677,0.0269375203532392
ENSSSCG00000025413,-3.76304282712912,0.000196688596277758,0.0279824374609963
ENSSSCG00000035595,3.30207233813088,0.000232768719233155,0.032856759524255
ENSSSCG00000063265,7.20711830325331,0.000235391278904922,0.0329693769554584
ENSSSCG00000015579,3.27073374123247,0.000245634862377023,0.0341394668725235
ENSSSCG00000040548,-4.79138084044791,0.000261650992726929,0.0357545055819614
ENSSSCG00000056196,-4.3024170932823,0.000263191788930754,0.0357545055819614
ENSSSCG00000023151,-4.3024170932823,0.000263191788930754,0.0357545055819614
ENSSSCG00000026260,4.03990495237082,0.000278680571657099,0.0374088661988662
ENSSSCG00000007861,-3.89303576919776,0.000283366601133078,0.0374088661988662
ENSSSCG00000016270,3.23443428099187,0.000284000892495222,0.0374088661988662
ENSSSCG00000009562,-7.06327394154526,0.00028572191362871,0.0374088661988662
ENSSSCG00000049721,-7.06327394154526,0.00028572191362871,0.0374088661988662
ENSSSCG00000062134,3.34239359058408,0.000289450358848035,0.0376243818968799
ENSSSCG00000062745,3.87935374584352,0.000292256566025468,0.0377177973924869
ENSSSCG00000052521,7.12965811873252,0.00029745122479278,0.0378475262644785
ENSSSCG00000063487,7.12965811873252,0.00029745122479278,0.0378475262644785
ENSSSCG00000039416,-3.22660687337701,0.00030095166352215,0.0380251374581693
ENSSSCG00000035051,3.38895800654597,0.000307156420989193,0.0385395987113385
ENSSSCG00000041170,-4.01542133129546,0.000309411758637275,0.038554839000402
ENSSSCG00000006614,-3.62892997925201,0.000319901865741288,0.0394834159603436
ENSSSCG00000006791,-3.20874378109188,0.000321234345039324,0.0394834159603436
ENSSSCG00000061444,-3.84161617046194,0.000339895942076059,0.0414948640637178
ENSSSCG00000054353,4.69296569788701,0.000358926960725592,0.0435241095730872
ENSSSCG00000014959,3.38049454272179,0.000370448023482551,0.0444143167294487
ENSSSCG00000039252,3.81132099854034,0.000371184515505134,0.0444143167294487
ENSSSCG00000056631,-6.97088351868381,0.000377127750402182,0.0445013858296607
ENSSSCG00000059072,-6.97088351868381,0.000377127750402182,0.0445013858296607
ENSSSCG00000011327,7.04780184809645,0.000379301163259229,0.0445013858296607
ENSSSCG00000007978,3.2672228509885,0.000386881019092284,0.0450978467932864
ENSSSCG00000024417,3.22545126486876,0.000394805043823146,0.0457265226397218
ENSSSCG00000028814,3.13264530724558,0.000404824870317109,0.0465883806171307
ENSSSCG00000036438,3.13248446448975,0.000409892254571483,0.0468729952885921
ENSSSCG00000016684,3.23118700702724,0.000414689808990628,0.0471233677285702
ENSSSCG00000005385,3.29515213117097,0.0004195089581525,0.047373049099371
ENSSSCG00000017135,-4.63452844026761,0.000440968282888477,0.0494870492871367
ENSSSCG00000034731,6.96102032858058,0.000488452829953341,0.0528465013868082
ENSSSCG00000059420,6.96102032858058,0.000488452829953341,0.0528465013868082
ENSSSCG00000062393,6.96102032858058,0.000488452829953341,0.0528465013868082
ENSSSCG00000046459,6.96102032858058,0.000488452829953341,0.0528465013868082
ENSSSCG00000034610,6.96102032858058,0.000488452829953341,0.0528465013868082
ENSSSCG00000043121,6.96102032858058,0.000488452829953341,0.0528465013868082
ENSSSCG00000004357,-3.73292921951322,0.000496933192258499,0.0534439816531342
ENSSSCG00000063044,3.22489028557585,0.00051339630706124,0.0548803392448831
ENSSSCG00000010552,-4.10513127442003,0.000516363608126529,0.0548803392448831
ENSSSCG00000040146,3.69027838182557,0.00056444722835054,0.0596399562680559
ENSSSCG00000035891,3.10240934173028,0.000568463783959102,0.0597151374917038
ENSSSCG00000015830,4.06535216268765,0.000576924204199054,0.0599498407335574
ENSSSCG00000059586,4.54676701706891,0.000577334087206054,0.0599498407335574
ENSSSCG00000023525,-3.07011216994956,0.000593567725618917,0.0612204824885843
ENSSSCG00000025784,-3.29859008462462,0.000596966012644504,0.0612204824885843
ENSSSCG00000004615,3.08190566492622,0.000599735742776147,0.0612204824885843
ENSSSCG00000063066,3.08403589449475,0.000612265787450833,0.0621484171216947
ENSSSCG00000044738,3.02373093301454,0.000625524349517067,0.0631395192573987
ENSSSCG00000005961,-3.38587248183333,0.000648252793280434,0.0650701748277271
ENSSSCG00000040815,2.99275388128333,0.000739267910843161,0.0737960917851615
ENSSSCG00000003797,2.96685159650088,0.000766315023563826,0.0760757134381934
ENSSSCG00000015320,-3.02476209802996,0.000793233705215456,0.0783177409061905
ENSSSCG00000036515,-3.97235787898382,0.000802363634194183,0.0785897505648806
ENSSSCG00000034763,2.95003771376815,0.000804688059248556,0.0785897505648806
ENSSSCG00000032282,2.94032624624527,0.000815562124591127,0.0792235293930779
ENSSSCG00000037202,-3.18429784974597,0.000837619344879996,0.0809310498571753
ENSSSCG00000041566,-3.70963379676895,0.000879303205164841,0.084018411184321
ENSSSCG00000012347,3.20484992520029,0.000882498367453838,0.084018411184321
ENSSSCG00000024314,3.5581424099347,0.000883523252436406,0.084018411184321
ENSSSCG00000013462,-3.07078869579316,0.000895275031734977,0.0846902056198302
ENSSSCG00000026184,-2.93741667304794,0.000911395809402734,0.0854905656067901
ENSSSCG00000009023,2.92084718250917,0.000915526501075845,0.0854905656067901
ENSSSCG00000033958,-3.15809502269376,0.000917930580458118,0.0854905656067901
ENSSSCG00000035041,-3.92523841595254,0.000935778141070117,0.0858255809789587
ENSSSCG00000057151,-3.92523841595254,0.000935778141070117,0.0858255809789587
ENSSSCG00000006399,-3.92523841595254,0.000935778141070117,0.0858255809789587
ENSSSCG00000033100,-4.39473029739733,0.000951396818669542,0.0868173622208146
ENSSSCG00000005512,-2.95099867822654,0.00103646954392272,0.0941051845205819
ENSSSCG00000022175,-3.87652788558064,0.00109544539221388,0.0984701858035842
ENSSSCG00000047974,-3.87652788558064,0.00109544539221388,0.0984701858035842
ENSSSCG00000033822,-3.27197342813529,0.00111496526051293,0.0992761569877165
ENSSSCG00000005438,3.0573413964064,0.0011154007011571,0.0992761569877165
ENSSSCG00000060202,2.87024901603604,0.00112577941066683,0.0997087372153346
ENSSSCG00000057701,2.8837545635221,0.00116935182464075,0.102490543861217
ENSSSCG00000055565,3.47263188075136,0.00117420536746026,0.102490543861217
ENSSSCG00000051466,3.47263188075136,0.00117420536746026,0.102490543861217
ENSSSCG00000032190,2.94350391640454,0.00119806611820711,0.104070474152722
ENSSSCG00000002134,2.95224688281813,0.00124555668536975,0.107678077470146
ENSSSCG00000057883,2.98977025564431,0.00127302631073286,0.109197995248068
ENSSSCG00000061538,3.81834281459279,0.0012857592332723,0.109197995248068
ENSSSCG00000055046,3.81834281459279,0.0012857592332723,0.109197995248068
ENSSSCG00000013377,3.18151570157224,0.0012891764918598,0.109197995248068
ENSSSCG00000057369,2.89769006681863,0.00129335681774887,0.109197995248068
ENSSSCG00000026527,-3.08814650364236,0.0013355625866358,0.111740029877851
ENSSSCG00000014982,2.80177437657977,0.00133583387500641,0.111740029877851
ENSSSCG00000032320,2.79521650008702,0.00140565963461502,0.117038978240665
ENSSSCG00000035825,-2.86456423354769,0.0014579613403278,0.120836905949737
ENSSSCG00000016672,2.8576723036011,0.00147588804138905,0.121764133021997
ENSSSCG00000047713,3.77272663528338,0.00148456413700599,0.121923203761019
ENSSSCG00000013767,-2.83102071403856,0.00149410841391564,0.122151813677049
ENSSSCG00000012462,2.88371532673821,0.00160455814484913,0.130590795320424
ENSSSCG00000023706,-2.7748508530298,0.00162982798280989,0.132052609835915
ENSSSCG00000061091,4.2006534413366,0.00168586839741935,0.135983349127558
ENSSSCG00000000917,2.79429684404381,0.00170331162839008,0.136779708896676
ENSSSCG00000060096,3.72562090463689,0.00171970553273352,0.137485130820484
ENSSSCG00000034120,2.75979297586614,0.00176621050362839,0.140581019293206
ENSSSCG00000002761,-4.18446693552891,0.00181050621946153,0.14166245013344
ENSSSCG00000008731,-4.18446693552891,0.00181050621946153,0.14166245013344
ENSSSCG00000001895,-4.18446693552891,0.00181050621946153,0.14166245013344
ENSSSCG00000031955,-3.34695240662029,0.00181115928607619,0.14166245013344
ENSSSCG00000015894,2.71894460224376,0.00184356801390744,0.142665001991896
ENSSSCG00000014727,3.16909477474841,0.001845403387815,0.142665001991896
ENSSSCG00000006233,2.78214388735954,0.0018476649582745,0.142665001991896
ENSSSCG00000006390,-2.78276323969651,0.00193245046629722,0.148576659681098
ENSSSCG00000042842,-2.76412632777309,0.00200672821840509,0.153362579002613
ENSSSCG00000033193,2.98616878681668,0.00201167429840708,0.153362579002613
ENSSSCG00000004433,-3.30959467557218,0.00204251796147875,0.155059724907555
ENSSSCG00000009482,2.6802139641104,0.00205594987651816,0.155426369744478
ENSSSCG00000037697,-2.67829046934825,0.00207212137794905,0.155996204403264
ENSSSCG00000014725,2.70491525568555,0.00212149089901487,0.159050197358509
ENSSSCG00000036461,-3.66335823457373,0.00214326921741835,0.160018959588078
ENSSSCG00000027607,2.66592567504902,0.00216332058796501,0.160851343141366
ENSSSCG00000052231,-2.88412194863406,0.00221755822365579,0.164208368791036
ENSSSCG00000058484,-2.91404376773281,0.00223988865001116,0.165184931136333
ENSSSCG00000023921,-3.17454772648519,0.00231920956279619,0.170339343010575
ENSSSCG00000033606,3.62652795446528,0.00233170486171248,0.170563738629236
ENSSSCG00000003417,-2.65794280750178,0.00234418247277737,0.170785035960248
ENSSSCG00000012384,3.09397585600924,0.0023553034420378,0.170906114822245
ENSSSCG00000007847,-2.77224713816009,0.00244734739902516,0.176874691222346
ENSSSCG00000031703,2.62392604776019,0.00250243048934679,0.180135115862621
ENSSSCG00000035074,2.64223389930581,0.00253016938794447,0.180934562530017
ENSSSCG00000009004,2.61952164539641,0.00253356455169882,0.180934562530017
ENSSSCG00000038290,-3.14069641171495,0.0025846709950608,0.183857620231333
ENSSSCG00000005352,-3.23184557550859,0.00261531930773212,0.184831777012904
ENSSSCG00000038048,3.12950102102854,0.00261882526651004,0.184831777012904
ENSSSCG00000013015,3.57430643331199,0.00273010972117922,0.191936274094421
ENSSSCG00000039053,2.82891568522725,0.00276536275100722,0.193661140252707
ENSSSCG00000004534,-2.64547797882119,0.00279052657944109,0.194668858059234
ENSSSCG00000034870,3.09920993721935,0.00288223622190829,0.199260112108707
ENSSSCG00000016521,-3.10603168760589,0.00288570692642362,0.199260112108707
ENSSSCG00000045703,-4.02507185180354,0.00288942602238661,0.199260112108707
ENSSSCG00000033657,2.60126466793903,0.00291368582555937,0.200169108350596
ENSSSCG00000062845,2.82315679008031,0.00298069383324531,0.203996879466198
ENSSSCG00000011821,2.5943281079048,0.00301282057457485,0.205417517514786
ENSSSCG00000060789,-3.54366583853842,0.00308209005858383,0.208566304039298
ENSSSCG00000059132,-3.54366583853842,0.00308209005858383,0.208566304039298
ENSSSCG00000035037,2.55889085446229,0.00310205116888717,0.20870766458832
ENSSSCG00000042730,3.99048136856767,0.00310728147964678,0.20870766458832
ENSSSCG00000016599,-2.80858873384553,0.00316819582129395,0.212010970737552
ENSSSCG00000031660,3.52012341645464,0.00320913171347163,0.213625599887662
ENSSSCG00000017459,2.73155924931268,0.0032263300849739,0.213625599887662
ENSSSCG00000056867,-3.070513499066,0.00322779437510138,0.213625599887662
ENSSSCG00000031290,2.64255064130601,0.00326475410436488,0.214697564956223
ENSSSCG00000036893,2.57449580111012,0.00326775682770431,0.214697564956223
ENSSSCG00000003604,-2.57184791063407,0.00328683315351515,0.214968733087541
ENSSSCG00000025681,-2.71876955247052,0.00329567960290286,0.214968733087541
ENSSSCG00000062137,2.98731659656533,0.00330901794623801,0.215062360620965
ENSSSCG00000005136,2.59920951327001,0.00351917155309433,0.227901045237665
ENSSSCG00000058004,-2.84610752986226,0.00353307309459699,0.227984159547066
ENSSSCG00000040401,-2.6109152883575,0.0036122884494356,0.232266290762998
ENSSSCG00000041917,2.60611661667699,0.00364801852490075,0.232930479118373
ENSSSCG00000015595,2.51364011705999,0.00364840190339272,0.232930479118373
ENSSSCG00000001473,-3.93824370371745,0.00369893889428608,0.23357295017473
ENSSSCG00000056727,-2.8644102112284,0.00370840933734712,0.23357295017473
ENSSSCG00000049462,-3.47987734253005,0.00372497354489023,0.23357295017473
ENSSSCG00000037527,-3.47987734253005,0.00372497354489023,0.23357295017473
ENSSSCG00000014072,2.52150889247223,0.00372777173753517,0.23357295017473
ENSSSCG00000000029,-2.51069818215113,0.00374247873880368,0.23357295017473
ENSSSCG00000000605,-2.52451293780441,0.00375018027783964,0.23357295017473
ENSSSCG00000017306,2.50676320756353,0.00376295768307631,0.23357295017473
ENSSSCG00000052925,3.46382578205992,0.00378773934033627,0.23357295017473
ENSSSCG00000062647,3.46382578205992,0.00378773934033627,0.23357295017473
ENSSSCG00000000712,2.70846677423847,0.00389662709986794,0.239430313845408
ENSSSCG00000023082,2.51578163554497,0.00390946009971182,0.239430313845408
ENSSSCG00000036049,-2.55664425894971,0.00392248023567859,0.239430313845408
ENSSSCG00000036362,2.9308763772726,0.00394880852576092,0.240080130697974
ENSSSCG00000010478,2.4969392741372,0.00395970107084327,0.240080130697974
ENSSSCG00000031889,-2.49181425470726,0.00400064167227194,0.241751149614078
ENSSSCG00000061608,-2.48852319779294,0.00404949518438436,0.243887596638189
ENSSSCG00000059429,2.70878364535724,0.00408171209619816,0.244028335952443
ENSSSCG00000024867,2.69383922417915,0.00408408681722029,0.244028335952443
ENSSSCG00000012960,2.49052432619815,0.00409235033172406,0.244028335952443
ENSSSCG00000031851,2.49736119019026,0.00413143928912956,0.245548832486818
ENSSSCG00000060027,-3.21845110685142,0.00416406996698508,0.246676774306513
ENSSSCG00000014293,2.48254402052051,0.00428031728728529,0.252734551459708
ENSSSCG00000013501,2.8497133539143,0.00433309483814714,0.25434902567444
ENSSSCG00000009592,2.45782562910309,0.00433581469491518,0.25434902567444
ENSSSCG00000015018,-2.81108999955238,0.00438833412105344,0.256596831388976
ENSSSCG00000003356,-3.41313745149458,0.00452725241263195,0.262174348049468
ENSSSCG00000059919,-3.41313745149458,0.00452725241263195,0.262174348049468
ENSSSCG00000012753,-3.41313745149458,0.00452725241263195,0.262174348049468
ENSSSCG00000021597,2.49076784847875,0.00459355811600765,0.265164242939381
ENSSSCG00000043103,-2.6595505261129,0.0046148676208546,0.265545949597455
ENSSSCG00000055955,-3.845853280856,0.004781662674291,0.273402155693322
ENSSSCG00000055140,-3.845853280856,0.004781662674291,0.273402155693322
ENSSSCG00000052938,3.83116491341081,0.00483739227932357,0.275716100008891
ENSSSCG00000045725,-3.1642499199351,0.00489321512529879,0.278020788943077
ENSSSCG00000001216,2.48922321968156,0.00493593307960523,0.279568773925728
ENSSSCG00000006940,2.41261727160326,0.00511978911028934,0.288531879687561
ENSSSCG00000033578,-2.59141696128362,0.0051261198461206,0.288531879687561
ENSSSCG00000063245,2.90275292745324,0.00528405815586088,0.29517170670995
ENSSSCG00000060703,2.90275292745324,0.00528405815586088,0.29517170670995
ENSSSCG00000017478,-2.42166735562112,0.00529309458567765,0.29517170670995
ENSSSCG00000031529,3.34417770855737,0.00534672983744069,0.296333480683676
ENSSSCG00000045406,3.34417770855737,0.00534672983744069,0.296333480683676
ENSSSCG00000006238,2.41289959599449,0.00536394956132431,0.296378717657516
ENSSSCG00000004436,-3.34315974677434,0.0055350486046303,0.303973429144256
ENSSSCG00000059582,-3.34315974677434,0.0055350486046303,0.303973429144256
ENSSSCG00000014329,-2.4552959775972,0.00565311321836169,0.309516514028361
ENSSSCG00000033544,-2.72722214131087,0.00569536075425252,0.310887547153578
ENSSSCG00000060904,-2.96977372929052,0.00583285890471289,0.317434020151664
ENSSSCG00000034062,2.49586099336,0.00587490178165697,0.318761938111045
ENSSSCG00000033509,-2.37287323664719,0.00597931051917463,0.323455636109124
ENSSSCG00000055479,2.94706111912194,0.00607204316211716,0.326516892420038
ENSSSCG00000045465,2.94706111912194,0.00607204316211716,0.326516892420038
ENSSSCG00000013890,3.74438339389494,0.00610851461802293,0.326534444137391
ENSSSCG00000051612,3.74438339389494,0.00610851461802293,0.326534444137391
ENSSSCG00000011831,2.35140160118035,0.00613617534360674,0.327045475245683
ENSSSCG00000037547,-3.74713886197265,0.00624680401467881,0.331962514521226
ENSSSCG00000032429,-2.59262632541484,0.00629405353793083,0.333492549335291
ENSSSCG00000015126,2.37873205402703,0.00639010898602647,0.337592073565866
ENSSSCG00000016903,-2.77714584785299,0.00646141126765061,0.337753809046915
ENSSSCG00000024431,-2.77714584785299,0.00646141126765061,0.337753809046915
ENSSSCG00000040513,-2.33478219466874,0.00646336020807074,0.337753809046915
ENSSSCG00000037269,2.33648817093509,0.00646794431759091,0.337753809046915
ENSSSCG00000032852,2.33101184530308,0.0065961196672169,0.343454438464769
ENSSSCG00000040569,2.33743100269095,0.00663887454728073,0.344687314138702
ENSSSCG00000055265,-3.26961398066164,0.00680983589274452,0.349922708952876
ENSSSCG00000009089,-3.26961398066164,0.00680983589274452,0.349922708952876
ENSSSCG00000059169,-3.26961398066164,0.00680983589274452,0.349922708952876
ENSSSCG00000059008,-3.04932739193975,0.00683980753456825,0.349922708952876
ENSSSCG00000051524,2.66012427956999,0.00685778352717144,0.349922708952876
ENSSSCG00000059456,-2.49842816350763,0.0068687364030834,0.349922708952876
ENSSSCG00000008522,2.90415822229145,0.00688417932779701,0.349922708952876
ENSSSCG00000024591,2.32703196880043,0.00689769388966564,0.349922708952876
ENSSSCG00000027232,2.50273438243435,0.00691401411867261,0.349922708952876
ENSSSCG00000054211,-2.41992664722231,0.00695465056518883,0.350996163161541
ENSSSCG00000037324,2.30484873354483,0.00718394920579379,0.360649658888493
ENSSSCG00000001989,2.68347827375578,0.00719893557723335,0.360649658888493
ENSSSCG00000012493,-2.73978811680488,0.00722576801625164,0.360649658888493
ENSSSCG00000058123,-2.73978811680488,0.00722576801625164,0.360649658888493
