,logFC,PValue,FDR
ENSSSCG00000013665,-8.64086754036467,1.96965960941069e-06,0.000217935629709551
ENSSSCG00000017522,-8.64086754036467,1.96965960941069e-06,0.000217935629709551
ENSSSCG00000032561,4.58771714009751,1.99810960916314e-06,0.000219743617987117
ENSSSCG00000035825,-4.87981491393812,2.13071761403663e-06,0.000232915673640413
ENSSSCG00000000033,4.46198133943621,2.20860205112781e-06,0.000239983789339912
ENSSSCG00000003699,4.47923335928264,2.22520876530565e-06,0.000240155229835271
ENSSSCG00000057883,4.65092578170985,2.23664905996698e-06,0.000240155229835271
ENSSSCG00000032509,4.62051179060561,2.29081617616921e-06,0.000244524413722156
ENSSSCG00000010532,-4.94213892817452,2.55206867061879e-06,0.000270817766649407
ENSSSCG00000023320,4.49329059134369,2.60984696383384e-06,0.000275338854684471
ENSSSCG00000044295,-5.27189866697373,2.67500841482387e-06,0.000280582096505168
ENSSSCG00000027845,5.52269356461065,2.72120510780315e-06,0.000283464776388226
ENSSSCG00000026790,6.0321006523231,2.73373392857597e-06,0.000283464776388226
ENSSSCG00000054576,-4.98972500615273,2.88446128085656e-06,0.000297394513650132
ENSSSCG00000011726,4.72977896320813,2.96793841876318e-06,0.000304272375971054
ENSSSCG00000054611,-8.52795193787244,3.00091643371503e-06,0.00030592488542805
ENSSSCG00000048443,4.45351919030218,3.14919169088708e-06,0.000318035414757427
ENSSSCG00000049585,8.3491132960005,3.15476549412195e-06,0.000318035414757427
ENSSSCG00000016892,4.52556742067186,3.19960642416669e-06,0.00032077380206038
ENSSSCG00000053328,-8.49828601834295,3.34910037382396e-06,0.000333916348260492
ENSSSCG00000002383,-4.41605307619108,3.44784194775462e-06,0.000341882732152762
ENSSSCG00000017470,-4.50843083684064,3.505909927041e-06,0.000345751312696119
ENSSSCG00000009668,-4.33567072032607,3.66131428588039e-06,0.000359125454224787
ENSSSCG00000029879,-4.40647645484322,3.78261619759592e-06,0.000369028782374063
ENSSSCG00000037324,4.31668922417037,4.01116738572926e-06,0.000389233387066541
ENSSSCG00000035243,4.32542056365159,4.13342961117917e-06,0.000398963902789666
ENSSSCG00000009855,-4.40613884664134,4.18721214921867e-06,0.000402016675448264
ENSSSCG00000004212,8.27135655548884,4.21640391303069e-06,0.000402688765293973
ENSSSCG00000008959,-4.44769751086629,4.27178684804118e-06,0.00040584211594008
ENSSSCG00000002442,4.3866673903819,4.54601819648606e-06,0.000428422532985229
ENSSSCG00000054117,-4.98176840418476,4.55668185088445e-06,0.000428422532985229
ENSSSCG00000040961,-4.50297324474376,4.63958336886733e-06,0.000433968452636426
ENSSSCG00000012667,4.33782250249907,4.6728222234265e-06,0.000434836061878448
ENSSSCG00000001550,4.41954219959124,4.70440136279138e-06,0.000435541158822512
ENSSSCG00000015748,4.41660162505222,4.76086954180858e-06,0.000438531668556642
ENSSSCG00000046102,4.29104838054178,4.84266622663977e-06,0.000442878294644012
ENSSSCG00000023936,4.31129445406527,4.85687097069098e-06,0.000442878294644012
ENSSSCG00000008803,4.26997451582171,4.92140549354667e-06,0.00044651912042949
ENSSSCG00000037277,4.25034352202908,5.2318914580084e-06,0.000472327872621992
ENSSSCG00000007848,-4.53164032987546,5.37463368009288e-06,0.000482812389895868
ENSSSCG00000004366,4.31394576475199,5.4568075396562e-06,0.000487779456229563
ENSSSCG00000002241,4.50084187014651,5.6633353042862e-06,0.000503759227605771
ENSSSCG00000017010,4.92309122768349,5.80794650114671e-06,0.000512476348692355
ENSSSCG00000029805,4.22210008583653,5.81781813240522e-06,0.000512476348692355
ENSSSCG00000010734,4.22004514273692,5.88953002447049e-06,0.000516287013642713
ENSSSCG00000058011,-8.34005211133046,5.97731752799427e-06,0.0005214634801105
ENSSSCG00000016258,4.28559450110961,6.01981809427047e-06,0.000522658464778143
ENSSSCG00000027232,4.43341272096572,6.18112931941202e-06,0.000534108441095479
ENSSSCG00000007079,-4.61267465871208,6.2464583340364e-06,0.00053719541672713
ENSSSCG00000006140,-4.28908912340949,6.31155868062339e-06,0.000540233697257509
ENSSSCG00000008953,-5.30250171146243,6.4587797606609e-06,0.00055023951895283
ENSSSCG00000000936,4.20236859181547,6.54513092630666e-06,0.000554990400882059
ENSSSCG00000042589,-4.5034679257464,6.58953064024759e-06,0.000556156386036897
ENSSSCG00000007391,-4.40219132448986,6.63692157669598e-06,0.000556733342264971
ENSSSCG00000034113,8.14625008920495,6.68840893936756e-06,0.000556733342264971
ENSSSCG00000039344,8.14625008920495,6.68840893936756e-06,0.000556733342264971
ENSSSCG00000006186,-4.59340702052678,6.74531938619567e-06,0.00055725970900558
ENSSSCG00000038290,-8.30621077881592,6.75615209860176e-06,0.00055725970900558
ENSSSCG00000015507,4.24714704017721,6.86534572410283e-06,0.000563703907283122
ENSSSCG00000008261,4.20323019566537,6.95495428392055e-06,0.000568489191153254
ENSSSCG00000010960,4.17591430809921,7.05355776182069e-06,0.000573963493928243
ENSSSCG00000058769,-8.27155652240031,7.65490299132471e-06,0.00061735942080257
ENSSSCG00000062630,-8.27155652240031,7.65490299132471e-06,0.00061735942080257
ENSSSCG00000014959,4.37692529417615,8.18601784174905e-06,0.000657272034320258
ENSSSCG00000014124,4.14861960902128,8.4860182009766e-06,0.000678358089316834
ENSSSCG00000031889,-4.1725276691499,8.64325988708837e-06,0.000687897341715375
ENSSSCG00000004732,4.196194080068,8.7846704949505e-06,0.000696098824460139
ENSSSCG00000034087,-4.35446105312634,8.89056827710391e-06,0.000701427182418816
ENSSSCG00000035020,-4.44618783064224,9.20100076014998e-06,0.000722746867337633
ENSSSCG00000059081,8.05638077447995,9.27741604477676e-06,0.000722746867337633
ENSSSCG00000030511,-4.13789319532697,9.2802832629598e-06,0.000722746867337633
ENSSSCG00000039025,4.61647910066601,9.47162162323814e-06,0.000733511511896256
ENSSSCG00000023706,-4.20618084184879,9.49935001078035e-06,0.000733511511896256
ENSSSCG00000042479,4.30844570105321,9.72983901525213e-06,0.00074812567275748
ENSSSCG00000050073,-8.19964613285431,9.90224527402273e-06,0.000758169378659985
ENSSSCG00000003894,4.14424333520426,1.05937829212174e-05,0.00080770918020341
ENSSSCG00000015961,-4.18481251582701,1.08809760370577e-05,0.000821255920313639
ENSSSCG00000062030,8.00925569966031,1.09977509443522e-05,0.000821255920313639
ENSSSCG00000042093,8.00925569966031,1.09977509443522e-05,0.000821255920313639
ENSSSCG00000032133,8.00925569966031,1.09977509443522e-05,0.000821255920313639
ENSSSCG00000063006,8.00925569966031,1.09977509443522e-05,0.000821255920313639
ENSSSCG00000000707,4.06226070497979,1.11856867610231e-05,0.000831662793507578
ENSSSCG00000000983,4.06509724525016,1.12287768328754e-05,0.000831662793507578
ENSSSCG00000040025,4.38648670654459,1.17793582157346e-05,0.000868895260905369
ENSSSCG00000005277,4.04998105100648,1.22359361788589e-05,0.000898920234419323
ENSSSCG00000024417,4.12619532475757,1.23940601389926e-05,0.000906865384202257
ENSSSCG00000004903,-4.54080977768656,1.25993780219632e-05,0.000918185998339535
ENSSSCG00000013536,-8.12396251011182,1.29497041635572e-05,0.00093205507236892
ENSSSCG00000033434,-8.12396251011182,1.29497041635572e-05,0.00093205507236892
ENSSSCG00000061814,4.03842417464466,1.30085729198028e-05,0.00093205507236892
ENSSSCG00000038610,-4.03513770615937,1.305302459174e-05,0.00093205507236892
ENSSSCG00000060452,7.96053917205802,1.30978752041262e-05,0.00093205507236892
ENSSSCG00000052521,7.96053917205802,1.30978752041262e-05,0.00093205507236892
ENSSSCG00000033606,5.11942915254873,1.31918538470542e-05,0.00093507570276815
ENSSSCG00000035392,-4.04568907021984,1.34278417934607e-05,0.000948099677759292
ENSSSCG00000002720,4.05660882197218,1.35006174377447e-05,0.000949543426454713
ENSSSCG00000055762,-4.24380108196244,1.38086894380386e-05,0.000967461307114472
ENSSSCG00000001931,-4.16928796464133,1.40981010616223e-05,0.000983939007169992
ENSSSCG00000038283,4.1518612644313,1.48012868954278e-05,0.00102319624993895
ENSSSCG00000004584,-4.05900170026338,1.48613967167946e-05,0.00102319624993895
ENSSSCG00000031115,-8.08457779208424,1.48739753214775e-05,0.00102319624993895
ENSSSCG00000022679,4.08956809916586,1.48861352355276e-05,0.00102319624993895
ENSSSCG00000054654,4.6811702416868,1.50362046211727e-05,0.00102961120398415
ENSSSCG00000016871,3.9855735363148,1.50955696213733e-05,0.00102979024943399
ENSSSCG00000015126,-5.07284495564504,1.56099080350805e-05,0.00105377271085658
ENSSSCG00000041061,7.91011993411776,1.56758642321579e-05,0.00105377271085658
ENSSSCG00000052787,7.91011993411776,1.56758642321579e-05,0.00105377271085658
ENSSSCG00000058988,5.07442347628373,1.56794132002246e-05,0.00105377271085658
ENSSSCG00000000795,4.35459873440572,1.75456157124866e-05,0.00117229023029215
ENSSSCG00000012030,3.94867850969781,1.75720788404863e-05,0.00117229023029215
ENSSSCG00000038107,4.3985666472319,1.77161000834802e-05,0.00117756905536568
ENSSSCG00000054930,4.45487946465963,1.78814087284447e-05,0.00118421913425678
ENSSSCG00000039834,4.44261333766087,1.87585279420025e-05,0.00123778999285665
ENSSSCG00000016550,7.85787463744948,1.88590257750491e-05,0.00123991261490595
ENSSSCG00000000584,3.93496571094077,1.92224741756309e-05,0.00125504770678412
ENSSSCG00000009497,4.61782625467363,1.92275577254483e-05,0.00125504770678412
ENSSSCG00000005939,-8.00242822410104,1.98088949132776e-05,0.00128375788248691
ENSSSCG00000032303,-8.00242822410104,1.98088949132776e-05,0.00128375788248691
ENSSSCG00000044004,3.965579975916,2.15102563350453e-05,0.00138905733614139
ENSSSCG00000008832,3.98979141529973,2.25984871515411e-05,0.00145415655266619
ENSSSCG00000061313,7.80366602481491,2.28138528443926e-05,0.00145767666800827
ENSSSCG00000023128,7.80366602481491,2.28138528443926e-05,0.00145767666800827
ENSSSCG00000012593,4.56842358864995,2.32691745455584e-05,0.00148155242562703
ENSSSCG00000059646,-4.96200298344999,2.37321770768501e-05,0.00150574854977805
ENSSSCG00000011059,4.55157280824284,2.48287588741675e-05,0.00156543912096334
ENSSSCG00000034260,4.19618389759039,2.49203105993015e-05,0.00156543912096334
ENSSSCG00000044226,-3.87918956730431,2.49317704154306e-05,0.00156543912096334
ENSSSCG00000054029,5.43732199555849,2.65494199370328e-05,0.00165873883485661
ENSSSCG00000010639,-4.42462563805385,2.66005180724828e-05,0.00165873883485661
ENSSSCG00000007757,4.93031478742596,2.71219113078828e-05,0.00168438260806436
ENSSSCG00000012233,4.24168381045354,2.72714642390602e-05,0.00168438260806436
ENSSSCG00000017478,-3.93554364918572,2.72902285225902e-05,0.00168438260806436
ENSSSCG00000034592,7.7473407570202,2.77598161090202e-05,0.00170178926727798
ENSSSCG00000024459,7.7473407570202,2.77598161090202e-05,0.00170178926727798
ENSSSCG00000004318,3.8633252502418,2.84963522432171e-05,0.0017410599589408
ENSSSCG00000000950,-3.87595859294758,2.86538131786681e-05,0.00174480568436279
ENSSSCG00000056400,4.90483241805615,2.98562199490446e-05,0.00180676212159239
ENSSSCG00000034776,-3.9789756998468,2.98704197331487e-05,0.00180676212159239
ENSSSCG00000055501,3.83423982842102,3.14682577741253e-05,0.00189708639724013
ENSSSCG00000063148,4.48212971195411,3.24025494978158e-05,0.00194694259333565
ENSSSCG00000034919,3.83001184285053,3.29051310233131e-05,0.00196466693519793
ENSSSCG00000010474,4.87889184741795,3.29140718781093e-05,0.00196466693519793
ENSSSCG00000060567,7.68872679809105,3.39886629850684e-05,0.00201067674367615
ENSSSCG00000009144,7.68872679809105,3.39886629850684e-05,0.00201067674367615
ENSSSCG00000004615,3.84106278127618,3.40172908800055e-05,0.00201067674367615
ENSSSCG00000033382,-4.02737881602846,3.42172231974263e-05,0.00201431202429181
ENSSSCG00000002847,3.78403404480949,3.43008054395553e-05,0.00201431202429181
ENSSSCG00000008155,3.84245125796267,3.49683799732326e-05,0.00204689104191703
ENSSSCG00000052347,-3.99846993185935,3.61566705970632e-05,0.00209771840010054
ENSSSCG00000033657,-4.26729643592107,3.63316097124783e-05,0.00209771840010054
ENSSSCG00000055991,-4.26729643592107,3.63316097124783e-05,0.00209771840010054
ENSSSCG00000004232,-7.82260592353715,3.66459127538781e-05,0.00209771840010054
ENSSSCG00000012075,-7.82260592353715,3.66459127538781e-05,0.00209771840010054
ENSSSCG00000006846,-7.82260592353715,3.66459127538781e-05,0.00209771840010054
ENSSSCG00000006399,-7.82260592353715,3.66459127538781e-05,0.00209771840010054
ENSSSCG00000004572,-4.84193098695266,3.71546415283112e-05,0.00211962182735503
ENSSSCG00000011436,-3.97766198789435,3.72621714386781e-05,0.00211962182735503
ENSSSCG00000015299,3.75825777262445,3.84089500231771e-05,0.00217802752225178
ENSSSCG00000007528,4.58677877904695,3.88406693928193e-05,0.00219564731090996
ENSSSCG00000056539,3.77078648338134,4.0577958555741e-05,0.00228673178867229
ENSSSCG00000015212,3.94119028477068,4.14270849299303e-05,0.0023246691531372
ENSSSCG00000002014,3.73131826302297,4.1669335670344e-05,0.0023246691531372
ENSSSCG00000051866,7.62763024640496,4.18917013708731e-05,0.0023246691531372
ENSSSCG00000053956,7.62763024640496,4.18917013708731e-05,0.0023246691531372
ENSSSCG00000016239,7.62763024640496,4.18917013708731e-05,0.0023246691531372
ENSSSCG00000029323,3.74383155188883,4.20739500117819e-05,0.00232766431985913
ENSSSCG00000028331,-7.77391606068797,4.31606409549898e-05,0.00236614196607023
ENSSSCG00000040548,-7.77391606068797,4.31606409549898e-05,0.00236614196607023
ENSSSCG00000033383,-7.77391606068797,4.31606409549898e-05,0.00236614196607023
ENSSSCG00000005781,3.83290888363393,4.39413298894041e-05,0.00240168485594315
ENSSSCG00000016823,3.75909507563944,4.41928142658527e-05,0.00240817659960409
ENSSSCG00000060492,4.79814836032298,4.45054366295365e-05,0.00241795105712446
ENSSSCG00000008153,3.78506184194353,4.46673213774694e-05,0.00241950213049421
ENSSSCG00000024914,-3.78659848285505,4.52545734157393e-05,0.00244401633691073
ENSSSCG00000060033,4.39034399004315,4.59379485318711e-05,0.00247356087257962
ENSSSCG00000057664,-4.18997084111864,4.87717008197869e-05,0.0026183765771475
ENSSSCG00000036062,3.69468563171511,4.91362378181969e-05,0.00263016569748968
