,logFC,PValue,FDR
ENSSSCG00000006264,-9.41635852183979,5.48017377336572e-08,2.51786584017288e-05
ENSSSCG00000036461,5.64844024833367,7.50645549140734e-08,3.36472290295327e-05
ENSSSCG00000031367,-5.27953305027452,8.61911735194575e-08,3.77147949271569e-05
ENSSSCG00000013935,6.34473322562872,9.67241026591253e-08,4.13394315969629e-05
ENSSSCG00000000211,-5.2761090068918,1.14294386460695e-07,4.77386871448785e-05
ENSSSCG00000009580,-5.43297220908378,1.20519169429507e-07,4.92200287950108e-05
ENSSSCG00000028671,6.25684877260707,1.39164278067315e-07,5.539039571479e-05
ENSSSCG00000024061,-5.3477977695087,1.4165570783519e-07,5.539039571479e-05
ENSSSCG00000026537,-6.22136524990434,1.59489464543847e-07,6.10645287372253e-05
ENSSSCG00000056379,-5.08332773236517,2.1841772899177e-07,8.19200208859337e-05
ENSSSCG00000036573,-5.00889048259957,2.3812024873412e-07,8.75234786247131e-05
ENSSSCG00000058944,9.11797417753073,2.72914626628742e-07,9.83455883957455e-05
ENSSSCG00000009958,5.0584571868295,2.89144676264865e-07,9.97977979912733e-05
ENSSSCG00000035269,-5.47336709438094,2.90019613047313e-07,9.97977979912733e-05
ENSSSCG00000001836,5.47057782994438,2.93235449533614e-07,9.97977979912733e-05
ENSSSCG00000004644,-5.1978241732061,3.00288961660413e-07,0.000100340191589001
ENSSSCG00000020992,-8.96647108100912,3.31596402665848e-07,0.000106913661196368
ENSSSCG00000055590,-8.96647108100912,3.31596402665848e-07,0.000106913661196368
ENSSSCG00000001849,-4.89485409957262,3.64232406267792e-07,0.00011463700338463
ENSSSCG00000010753,-4.94549931827367,3.68026074637784e-07,0.00011463700338463
ENSSSCG00000057615,8.97069658669864,4.8547850101983e-07,0.000148702064862374
ENSSSCG00000032612,-4.96100800904008,5.60906117477087e-07,0.000168989059458917
ENSSSCG00000057502,5.64911324200226,5.83473016992795e-07,0.0001729526952628
ENSSSCG00000009444,-4.88931335134194,6.21042505609952e-07,0.000181166970922217
ENSSSCG00000004181,-4.797758389117,6.32680421778777e-07,0.000181678137366412
ENSSSCG00000031423,4.84450364899596,6.55948715145957e-07,0.000185461930568498
ENSSSCG00000009648,-5.85492403639534,7.16140040531016e-07,0.000196562334413344
ENSSSCG00000037806,-5.59568598769279,7.24754644155932e-07,0.000196562334413344
ENSSSCG00000043782,-5.25108928817875,7.27295611062541e-07,0.000196562334413344
ENSSSCG00000035935,-5.1165905710185,8.11955059826239e-07,0.000216262465065024
ENSSSCG00000017172,5.15028539799592,8.5757274901101e-07,0.000222699453907623
ENSSSCG00000025869,5.28831563330425,8.60358103571729e-07,0.000222699453907623
ENSSSCG00000024314,-8.70401336326348,9.22686152200201e-07,0.000235515640349101
ENSSSCG00000056910,-5.01404946008396,1.05641543043159e-06,0.000265956202472215
ENSSSCG00000007224,5.73683950470296,1.15928882674752e-06,0.000287910946729268
ENSSSCG00000026407,-4.86467459995198,1.19659441188192e-06,0.000293213494687545
ENSSSCG00000007130,-4.85708385137766,1.23458287052824e-06,0.000296865698134999
ENSSSCG00000011453,4.61101927162839,1.24380556950674e-06,0.000296865698134999
ENSSSCG00000029515,-4.62888525880125,1.30000248538534e-06,0.000301340047711304
ENSSSCG00000006560,-4.61707829874472,1.30826221806291e-06,0.000301340047711304
ENSSSCG00000033539,4.72111488341977,1.31174250826555e-06,0.000301340047711304
ENSSSCG00000032374,8.70380192368994,1.3540331433745e-06,0.00030721507541897
ENSSSCG00000002314,4.74368601458215,1.3771681404512e-06,0.000308653610795269
ENSSSCG00000034740,-8.5840199188018,1.46193039596161e-06,0.000323703094180511
ENSSSCG00000020859,-5.66610290424535,1.53429793854453e-06,0.000335682470411565
ENSSSCG00000061219,-8.55239460051735,1.64904280534022e-06,0.000355420622561106
ENSSSCG00000034113,8.649487208304,1.66319368485445e-06,0.000355420622561106
ENSSSCG00000060429,-5.36143908589508,1.87318500967034e-06,0.000395694185146224
ENSSSCG00000004283,-5.60728137150673,1.94168201923173e-06,0.000405502638061827
ENSSSCG00000043216,-8.48698498247532,2.11300761067978e-06,0.000436324200776102
ENSSSCG00000023716,-5.5769461020115,2.19158970353382e-06,0.000447522617461606
ENSSSCG00000015895,-8.45313338622316,2.40074627064899e-06,0.000484845219362497
ENSSSCG00000043705,-8.41846836694155,2.73478739149654e-06,0.000546303507401342
ENSSSCG00000014426,-5.09991141877691,2.85995517401857e-06,0.000565164045033477
ENSSSCG00000052907,-4.43927637414464,3.06340838989837e-06,0.000598928929676088
ENSSSCG00000027439,-8.38294986851476,3.1237779944329e-06,0.000604303073491452
ENSSSCG00000061608,-4.3611986312334,3.60882243870237e-06,0.000690863945609084
ENSSSCG00000058887,8.40913217687288,4.07586692044061e-06,0.000770916698993882
ENSSSCG00000029870,-8.30917672733028,4.11088456314074e-06,0.000770916698993882
ENSSSCG00000007382,-5.41489396523277,4.16586622101673e-06,0.000773336256665105
ENSSSCG00000058051,-5.15334793982474,4.30298932372665e-06,0.000790803377914483
ENSSSCG00000017076,8.37606400681375,4.60232466343128e-06,0.000837440818460793
ENSSSCG00000032720,-8.27082550526895,4.73744678308329e-06,0.000853576440975536
ENSSSCG00000033181,4.32439933169034,5.51704965262362e-06,0.000984391636076863
ENSSSCG00000057692,-4.25532339607193,5.61355201112537e-06,0.000991979412119827
ENSSSCG00000010426,8.30756306469373,5.91039965185697e-06,0.00102472947926252
ENSSSCG00000049711,8.30756306469373,5.91039965185697e-06,0.00102472947926252
ENSSSCG00000013148,-8.19092204501868,6.35375725463578e-06,0.00109130234416539
ENSSSCG00000055678,-4.21956608105773,6.50798832633385e-06,0.00109793790068062
ENSSSCG00000016957,4.5646836688083,6.51187458777818e-06,0.00109793790068062
ENSSSCG00000001536,4.19829195978963,6.8107673398172e-06,0.00113017620761791
ENSSSCG00000035924,4.23792013688483,6.82607242603048e-06,0.00113017620761791
ENSSSCG00000039855,-8.14924706729238,7.39678421815232e-06,0.00121373303893931
ENSSSCG00000037452,-4.36224462261006,8.21469021349342e-06,0.00133601395348303
ENSSSCG00000063099,-8.1063323272788,8.64303772448366e-06,0.00138123258522227
ENSSSCG00000033434,-8.1063323272788,8.64303772448366e-06,0.00138123258522227
ENSSSCG00000055762,-4.16012433990098,8.95664040171974e-06,0.00141900980433453
ENSSSCG00000034942,4.13360258285152,9.4058908774342e-06,0.00147744839782466
ENSSSCG00000060033,5.19911314961986,9.63554266528577e-06,0.0014880840596859
ENSSSCG00000007164,5.19911314961986,9.63554266528577e-06,0.0014880840596859
ENSSSCG00000058769,-8.06210179566038,1.01386862231877e-05,0.00149653785120578
ENSSSCG00000034701,-8.06210179566038,1.01386862231877e-05,0.00149653785120578
ENSSSCG00000062630,-8.06210179566038,1.01386862231877e-05,0.00149653785120578
ENSSSCG00000000239,-8.06210179566038,1.01386862231877e-05,0.00149653785120578
ENSSSCG00000023531,-8.06210179566038,1.01386862231877e-05,0.00149653785120578
ENSSSCG00000022258,-4.42262113215214,1.01795120174069e-05,0.00149653785120578
ENSSSCG00000017313,5.18186197910171,1.02970851068858e-05,0.00149653785120578
ENSSSCG00000040160,4.10658045189378,1.03417296279864e-05,0.00149653785120578
ENSSSCG00000048076,-5.17270101345719,1.07139804654791e-05,0.00153829322652011
ENSSSCG00000044775,-4.33381384224203,1.1035046492831e-05,0.00157210918174611
ENSSSCG00000053510,-8.01647222745447,1.19419623316954e-05,0.00166266917260831
ENSSSCG00000024058,-4.73928967431875,1.19421226893186e-05,0.00166266917260831
ENSSSCG00000033922,-4.73928967431875,1.19421226893186e-05,0.00166266917260831
ENSSSCG00000004565,-4.05946687631003,1.20722473105347e-05,0.00166814857949629
ENSSSCG00000022569,4.73027762174748,1.22680858597942e-05,0.00168255882038282
ENSSSCG00000015355,-4.07302331824905,1.25655850527973e-05,0.00171059497852081
ENSSSCG00000015726,-4.8765943687822,1.27482839727765e-05,0.00172270560920358
ENSSSCG00000014987,-4.71075447928368,1.33490364418992e-05,0.00177932574926756
ENSSSCG00000001441,8.08007447224875,1.33609181303147e-05,0.00177932574926756
ENSSSCG00000039626,-4.03872067058727,1.4010781460003e-05,0.00185244706238802
ENSSSCG00000015333,-7.96935221901684,1.41267506816261e-05,0.00185443874304946
ENSSSCG00000010607,-3.9971503047195,1.455618367596e-05,0.0018959464219712
ENSSSCG00000008121,-4.13534509646872,1.4730386515853e-05,0.0018959464219712
ENSSSCG00000040513,-4.06139546895726,1.47524397835391e-05,0.0018959464219712
ENSSSCG00000006719,3.99963340013915,1.58668312712883e-05,0.00202500434099817
ENSSSCG00000063044,4.55636908293746,1.60323405665937e-05,0.00203201624091626
ENSSSCG00000003669,-3.98514171255734,1.69467365350197e-05,0.00213319947973008
ENSSSCG00000007703,-5.04554673118836,1.74505109864067e-05,0.00218167000617811
ENSSSCG00000039940,3.99573514415454,1.76465279879382e-05,0.00219126953623195
ENSSSCG00000002442,7.99550864507277,1.79804764095293e-05,0.00221775298962637
ENSSSCG00000015253,-4.07988610133969,1.96629138861526e-05,0.00240910020933142
ENSSSCG00000047092,-7.8702276673149,2.00450720774312e-05,0.00242360746473046
ENSSSCG00000030262,-7.8702276673149,2.00450720774312e-05,0.00242360746473046
ENSSSCG00000034866,5.50978302493638,2.03825275684845e-05,0.00244830125263796
ENSSSCG00000062648,7.95129117424903,2.09710924763628e-05,0.00250264115279608
ENSSSCG00000060928,5.4833737230215,2.24747828232255e-05,0.00266478424984025
ENSSSCG00000028691,4.95695039490092,2.42284985760033e-05,0.00285430350531916
ENSSSCG00000012492,-3.95643818781681,2.45303969801191e-05,0.0028714626477747
ENSSSCG00000036183,-4.08139529762496,2.63653169031884e-05,0.00306672021548605
ENSSSCG00000009646,-5.43085534288034,2.71813262291442e-05,0.00314175102791957
ENSSSCG00000030269,-4.22880093502025,2.85707431277397e-05,0.0032727178676241
ENSSSCG00000055587,7.85857032051503,2.88624276140563e-05,0.0032727178676241
ENSSSCG00000063351,7.85857032051503,2.88624276140563e-05,0.0032727178676241
ENSSSCG00000052062,-7.76378668922916,2.90267174024773e-05,0.0032727178676241
ENSSSCG00000015342,3.98918051581655,3.0491255558947e-05,0.00340963334380383
ENSSSCG00000053430,-5.39852119879705,3.06238270799718e-05,0.00340963334380383
ENSSSCG00000037292,-3.8567905199645,3.07976458304188e-05,0.00340963334380383
ENSSSCG00000023887,4.02633937792931,3.2500333071294e-05,0.0035765935400254
ENSSSCG00000007439,4.8734496524396,3.31213207245959e-05,0.00362323590640848
ENSSSCG00000004584,-3.81770453319484,3.73951578021112e-05,0.00404479936967573
ENSSSCG00000028923,-4.33910343121623,3.74151644817104e-05,0.00404479936967573
ENSSSCG00000052653,4.11018614370746,3.87846811695512e-05,0.00416833257622229
ENSSSCG00000053247,7.75947857675875,4.04028991997302e-05,0.00431700279937582
ENSSSCG00000012493,-4.40715445870071,4.28843562946597e-05,0.00449226976993685
ENSSSCG00000002720,4.16672335510704,4.29015681925476e-05,0.00449226976993685
ENSSSCG00000056364,-3.97089804354482,4.29537971108739e-05,0.00449226976993685
ENSSSCG00000028969,-4.1227663713523,4.30209750521757e-05,0.00449226976993685
ENSSSCG00000015512,-3.73339045978901,4.34217463724727e-05,0.00450850200470793
ENSSSCG00000054576,-3.93419762232423,4.67577588791885e-05,0.00482760726225689
ENSSSCG00000063006,7.70725772551593,4.81360976102727e-05,0.00494215196581895
ENSSSCG00000026146,-4.37113931478893,4.91377752033862e-05,0.00501696684826573
ENSSSCG00000010747,-7.58777450272551,5.28417098825591e-05,0.00533585134187731
ENSSSCG00000033581,-7.58777450272551,5.28417098825591e-05,0.00533585134187731
ENSSSCG00000015903,-3.76939542353995,5.35405154831422e-05,0.0053768720958972
ENSSSCG00000033657,-4.33420202686258,5.64686802255437e-05,0.0056401163325274
ENSSSCG00000016676,3.66127144319142,5.75755550618411e-05,0.00569483261554952
ENSSSCG00000046625,7.65307542984497,5.76362425994238e-05,0.00569483261554952
ENSSSCG00000005756,-4.72428412748769,5.81855121012265e-05,0.00571836011441893
ENSSSCG00000002479,-3.8038011132921,5.93728615985171e-05,0.00580401303434866
ENSSSCG00000058302,3.93822755336856,6.03901554343824e-05,0.00586319628121472
ENSSSCG00000021911,3.63364997787824,6.06163507144845e-05,0.00586319628121472
ENSSSCG00000040950,-3.68953839740671,6.18733280568232e-05,0.00595344514674501
ENSSSCG00000000981,-3.63206959941532,6.27279578534743e-05,0.00600424171578724
ENSSSCG00000011609,-3.62024121157623,6.4017454812598e-05,0.00609592116345039
ENSSSCG00000060434,-7.5239850070897,6.53791302548267e-05,0.00609917591788429
ENSSSCG00000054611,-7.5239850070897,6.53791302548267e-05,0.00609917591788429
ENSSSCG00000036059,-7.5239850070897,6.53791302548267e-05,0.00609917591788429
ENSSSCG00000011065,-7.5239850070897,6.53791302548267e-05,0.00609917591788429
ENSSSCG00000032048,3.65977187910186,6.59057446457232e-05,0.0061172513893894
ENSSSCG00000004157,-3.74226922166893,6.74193483573249e-05,0.0062262953975423
ENSSSCG00000058421,7.5967785740339,6.93769903103282e-05,0.00631193231645154
ENSSSCG00000044428,7.5967785740339,6.93769903103282e-05,0.00631193231645154
ENSSSCG00000039825,7.5967785740339,6.93769903103282e-05,0.00631193231645154
ENSSSCG00000032643,-4.27695999532716,6.99697440503923e-05,0.00633450224708429
ENSSSCG00000062065,-4.66783366052899,7.1570567598189e-05,0.00641621410399764
ENSSSCG00000030485,-4.66783366052899,7.1570567598189e-05,0.00641621410399764
ENSSSCG00000055280,-3.78345025563097,7.29329565800417e-05,0.00650661104867964
ENSSSCG00000043729,4.64073985101535,7.79268156370417e-05,0.0069185459796017
ENSSSCG00000017249,4.24059357273251,7.89781280076261e-05,0.00697817325251996
ENSSSCG00000016685,3.57340128577555,8.14528285911989e-05,0.00706419096096456
ENSSSCG00000025128,-7.45724402176672,8.14891981567356e-05,0.00706419096096456
ENSSSCG00000040328,-7.45724402176672,8.14891981567356e-05,0.00706419096096456
ENSSSCG00000009708,-7.45724402176672,8.14891981567356e-05,0.00706419096096456
ENSSSCG00000048993,7.53819538264683,8.39790252073767e-05,0.00721953355763361
ENSSSCG00000006791,-3.54818286407838,8.40668288896285e-05,0.00721953355763361
ENSSSCG00000000680,3.67485686211103,8.69376230015429e-05,0.00743134714196445
ENSSSCG00000002134,-4.609084107486,8.86422521684654e-05,0.00754197828866693
ENSSSCG00000007528,3.70859163495316,9.009197414625e-05,0.00763000138645061
ENSSSCG00000004903,-3.70550697505134,9.16957282155227e-05,0.00771240900098893
ENSSSCG00000053385,3.96529286017516,9.19043188168776e-05,0.00771240900098893
ENSSSCG00000009216,-3.5133611692187,9.62319797288484e-05,0.00803886965207626
ENSSSCG00000058261,-3.81598968319632,9.69234173742918e-05,0.00805999350454631
ENSSSCG00000031346,-3.52050859111812,9.87334123012666e-05,0.00817352545618323
ENSSSCG00000048301,-4.32613236290178,0.000101764351468342,0.00825189663987325
ENSSSCG00000009132,-3.56991485045861,0.000101992057170867,0.00825189663987325
ENSSSCG00000036149,7.47713225966902,0.000102262380647981,0.00825189663987325
ENSSSCG00000046251,-7.38726511398482,0.000102374166606328,0.00825189663987325
ENSSSCG00000057157,-7.38726511398482,0.000102374166606328,0.00825189663987325
ENSSSCG00000033606,-7.38726511398482,0.000102374166606328,0.00825189663987325
ENSSSCG00000031717,3.57967025199504,0.0001065994446007,0.00855495455402471
ENSSSCG00000037821,-3.48611760830753,0.000109431082724281,0.00874401929698622
ENSSSCG00000027607,-3.4967538511642,0.000110611793495198,0.00880010190846211
ENSSSCG00000056332,-3.60610089591376,0.000111577769196725,0.00883869069955778
ENSSSCG00000039344,3.96349960956872,0.000114382353826645,0.00902196952200035
ENSSSCG00000035073,-5.02770780965537,0.000116126879706594,0.00912042647541789
ENSSSCG00000009250,-3.85779456753784,0.000117393661618339,0.00914871867295393
ENSSSCG00000001716,-3.51112445546968,0.00011748272972125,0.00914871867295393
ENSSSCG00000009413,-4.1338402015024,0.000118846368803777,0.00917785794800401
ENSSSCG00000022337,-3.95679987706065,0.000118855707455923,0.00917785794800401
ENSSSCG00000052744,4.2723722939499,0.0001217407368531,0.0093613023509886
ENSSSCG00000007073,3.47431764390658,0.000124299175483537,0.00951706532374493
ENSSSCG00000053187,7.41336992865202,0.000125319937335198,0.00951706532374493
ENSSSCG00000053301,7.41336992865202,0.000125319937335198,0.00951706532374493
ENSSSCG00000045748,3.93524652554477,0.000126969321782657,0.00960264278074759
ENSSSCG00000026527,-3.68392152156308,0.000128434336698146,0.00966624980543091
ENSSSCG00000030830,-7.31371801896957,0.000129708127793225,0.00966624980543091
ENSSSCG00000056949,-7.31371801896957,0.000129708127793225,0.00966624980543091
ENSSSCG00000013344,-3.4973823579755,0.000129914229075059,0.00966624980543091
ENSSSCG00000015445,3.49234743587941,0.000131626142523224,0.00975413406166052
ENSSSCG00000026680,3.47328308801529,0.000132866319671482,0.00980649487117469
ENSSSCG00000021873,3.54264621509025,0.000136967916225953,0.0100337759009353
ENSSSCG00000037565,-3.66665595575692,0.000137037640174924,0.0100337759009353
ENSSSCG00000038489,-4.48388075369957,0.000139074571891326,0.0101234466109845
ENSSSCG00000032909,-4.0901983062267,0.000139425260102556,0.0101234466109845
ENSSSCG00000006890,-3.60249118155254,0.000139914867732619,0.0101234466109845
ENSSSCG00000024325,-3.98346461417179,0.000141852612849726,0.0102234012507932
ENSSSCG00000035222,-3.80391629097124,0.000143460742231991,0.0102989121903888
ENSSSCG00000055576,3.89180157777098,0.000148974702118272,0.0106531403717105
ENSSSCG00000004094,-3.96413047999833,0.000152270173322853,0.0108465939741372
ENSSSCG00000028051,-3.3990051522154,0.00015351137791802,0.0108927880439281
ENSSSCG00000052747,7.3466586797462,0.000154621790953015,0.0109293818235943
ENSSSCG00000009572,-4.45080527974083,0.000156444454653271,0.0110158474621373
ENSSSCG00000006792,-3.59114176920108,0.000157214371997,0.0110219357541355
ENSSSCG00000036049,-3.38771855173688,0.000157730389777866,0.0110219357541355
ENSSSCG00000029441,-4.04519494053324,0.000164229960265518,0.0112472654200932
ENSSSCG00000002658,-7.23621921365099,0.000165850959236329,0.0112472654200932
ENSSSCG00000013340,-7.23621921365099,0.000165850959236329,0.0112472654200932
ENSSSCG00000028713,-7.23621921365099,0.000165850959236329,0.0112472654200932
ENSSSCG00000016313,-7.23621921365099,0.000165850959236329,0.0112472654200932
ENSSSCG00000034686,-7.23621921365099,0.000165850959236329,0.0112472654200932
ENSSSCG00000062314,-7.23621921365099,0.000165850959236329,0.0112472654200932
ENSSSCG00000059260,-7.23621921365099,0.000165850959236329,0.0112472654200932
ENSSSCG00000017759,3.37181650410787,0.000168705755662408,0.0113988028586902
ENSSSCG00000004597,3.38991712996862,0.000174471112514841,0.0117451652227024
ENSSSCG00000010369,3.73920904247013,0.000179915483555221,0.0120674699152477
ENSSSCG00000025822,-3.3522843608916,0.000185588962553141,0.0124027416501877
ENSSSCG00000057122,7.27671246355353,0.000192165170510312,0.0126275154003636
ENSSSCG00000051213,7.27671246355353,0.000192165170510312,0.0126275154003636
ENSSSCG00000058139,7.27671246355353,0.000192165170510312,0.0126275154003636
ENSSSCG00000045434,7.27671246355353,0.000192165170510312,0.0126275154003636
ENSSSCG00000009497,3.45580452402152,0.000192650203877429,0.0126275154003636
ENSSSCG00000030694,3.52384444224406,0.000193074971569386,0.0126275154003636
ENSSSCG00000025072,-3.3381199861919,0.000197189116231207,0.0128508566599189
ENSSSCG00000014311,-7.15431981171201,0.000214173562083923,0.0137625235104138
ENSSSCG00000036645,-7.15431981171201,0.000214173562083923,0.0137625235104138
ENSSSCG00000060202,-7.15431981171201,0.000214173562083923,0.0137625235104138
ENSSSCG00000000250,-7.15431981171201,0.000214173562083923,0.0137625235104138
ENSSSCG00000057206,-3.78302271505856,0.000224859317356966,0.0143488351888414
ENSSSCG00000022728,-3.78302271505856,0.000224859317356966,0.0143488351888414
ENSSSCG00000026547,-3.30087225845376,0.00023732367135147,0.0150918146439353
ENSSSCG00000008441,-3.76443586125742,0.000240523952554877,0.0151487877825332
ENSSSCG00000059290,7.20320147885599,0.000240692460142545,0.0151487877825332
ENSSSCG00000033927,7.20320147885599,0.000240692460142545,0.0151487877825332
ENSSSCG00000047932,3.33050123985906,0.000243008430326709,0.0151602734897338
ENSSSCG00000017478,-3.28953439865999,0.000243165248339285,0.0151602734897338
ENSSSCG00000055450,-4.08340905357828,0.0002437638754329,0.0151602734897338
ENSSSCG00000062020,3.52491747844884,0.000244174608388356,0.0151602734897338
ENSSSCG00000014977,-3.27556011759285,0.000251129382385544,0.0155395817827661
ENSSSCG00000040843,3.82036265347109,0.00025212948864066,0.0155491132289867
ENSSSCG00000006106,-3.57960926957929,0.000256509103062603,0.0157663019935937
ENSSSCG00000003578,-3.27190791627946,0.000263849392702126,0.0161634137969323
ENSSSCG00000031957,-3.31211105204873,0.000266151054184523,0.0162502460923693
ENSSSCG00000057525,3.39730674734336,0.000267451842671893,0.0162755959093511
ENSSSCG00000006243,3.29618538637895,0.000275152861024047,0.0164671865410749
ENSSSCG00000032403,-7.06748981121507,0.000279560463642146,0.0164671865410749
ENSSSCG00000052602,-7.06748981121507,0.000279560463642146,0.0164671865410749
ENSSSCG00000003623,-7.06748981121507,0.000279560463642146,0.0164671865410749
ENSSSCG00000018758,-7.06748981121507,0.000279560463642146,0.0164671865410749
ENSSSCG00000028632,-7.06748981121507,0.000279560463642146,0.0164671865410749
ENSSSCG00000012514,-7.06748981121507,0.000279560463642146,0.0164671865410749
ENSSSCG00000025000,-7.06748981121507,0.000279560463642146,0.0164671865410749
ENSSSCG00000000212,-7.06748981121507,0.000279560463642146,0.0164671865410749
ENSSSCG00000032301,-7.06748981121507,0.000279560463642146,0.0164671865410749
ENSSSCG00000028911,-4.27299702459579,0.000291673732540601,0.0170170789099402
ENSSSCG00000015771,-4.27299702459579,0.000291673732540601,0.0170170789099402
ENSSSCG00000017411,-4.27299702459579,0.000291673732540601,0.0170170789099402
ENSSSCG00000010376,3.30440495784349,0.000299760895520443,0.0174335624616288
ENSSSCG00000031979,3.31069705569325,0.000303425553804782,0.0174559088575398
ENSSSCG00000060947,7.12574276844218,0.000304012489417775,0.0174559088575398
ENSSSCG00000046977,7.12574276844218,0.000304012489417775,0.0174559088575398
ENSSSCG00000053684,7.12574276844218,0.000304012489417775,0.0174559088575398
ENSSSCG00000023522,3.20913389180605,0.000304894261795096,0.0174559088575398
ENSSSCG00000015056,-3.20571008977174,0.00031129152151614,0.0177668185789554
ENSSSCG00000054285,4.7308629735806,0.000316551581321235,0.0179129452900966
ENSSSCG00000026360,-3.23152501549926,0.000316793768872827,0.0179129452900966
ENSSSCG00000035723,-3.68759706750382,0.000317159729114907,0.0179129452900966
ENSSSCG00000063556,-3.37333625765415,0.000317750580290101,0.0179129452900966
ENSSSCG00000011802,3.264817419044,0.000321998764047482,0.0180969213628888
ENSSSCG00000052450,4.23518153595329,0.000325328150472721,0.0182282949676453
ENSSSCG00000012724,-3.3007509075518,0.000330397960991083,0.0184560903559092
ENSSSCG00000012307,-4.23464580253446,0.00033287258345458,0.018537976784025
ENSSSCG00000058788,-3.18266602798049,0.000339083878345027,0.0188038292396108
ENSSSCG00000004191,-3.21869187527938,0.000339692638347523,0.0188038292396108
ENSSSCG00000017473,-3.25411117586592,0.000343215393571886,0.0189417792884808
ENSSSCG00000026597,-3.46929546882009,0.000349613533913626,0.0191391467299632
ENSSSCG00000014326,-3.38609835728411,0.000349826347714528,0.0191391467299632
ENSSSCG00000002709,-3.23016465027723,0.000349915839659791,0.0191391467299632
ENSSSCG00000046603,-3.73236542520441,0.000351095453654434,0.0191466832262943
ENSSSCG00000024492,-3.20160084560696,0.000352826506849133,0.019184158410868
ENSSSCG00000015756,-3.48660295779159,0.000359561525154177,0.0194926894079158
ENSSSCG00000004782,-3.5494209952412,0.000363246336705491,0.019553792733532
ENSSSCG00000015363,-3.16505362287141,0.000364926342228637,0.019553792733532
ENSSSCG00000025737,4.20133759037342,0.000365095805279258,0.019553792733532
ENSSSCG00000063265,-6.97509729092071,0.000369200461341582,0.019553792733532
ENSSSCG00000011799,-6.97509729092071,0.000369200461341582,0.019553792733532
ENSSSCG00000054707,-6.97509729092071,0.000369200461341582,0.019553792733532
ENSSSCG00000040776,-6.97509729092071,0.000369200461341582,0.019553792733532
ENSSSCG00000033117,-6.97509729092071,0.000369200461341582,0.019553792733532
