,endo00.txt,endo03.txt,endo06.txt,endo09.txt,endo12.txt,endo15.txt,endo18.txt,ovary00.txt,ovary03.txt,ovary06.txt,ovary09.txt,ovary12.txt,ovary15.txt,ovary18.txt,ovid00.txt,ovid03.txt,ovid06.txt,ovid09.txt,ovid12.txt,ovid15.txt,ovid18.txt
ENSSSCG00000052833,3.38283626927407,3.96937208512943,3.65717345324795,3.63948340718012,3.13369513610206,3.17613213906415,3.53474405308416,3.74684775933414,5.13177028006313,4.94555389490263,3.94506608804887,4.61449522774757,3.56813032158035,2.5646755361533,2.66359835321327,2.8217254431918,3.09635115628816,2.70648899100385,3.10534535015099,3.25170742354825,3.63815671912416
ENSSSCG00000006161,0.754262433596508,0.591365521862622,0.999234160562853,1.25583274363036,0.286974442784854,-0.457684560248809,0.610283031278056,0.422896533222539,0.671996441318681,1.03277465690947,1.01571745893232,2.37212996121224,2.20380023775693,1.03660826614812,0.995924120596843,-1.09922305999337,0.707520310219517,0.388926675724332,0.112263347884755,0.651672452963941,0.696578675103927
ENSSSCG00000006137,5.41937147639268,5.38008751036211,6.46746743195896,6.44461193977901,6.42926816611317,7.19177518265148,5.92166576622829,4.88274693896987,5.31698531593608,5.54809608018275,5.48542131068106,5.63287141631035,5.72801329650755,5.23166807114222,4.90547975473108,4.5785508197577,4.63741593981826,4.57117998824426,4.7868233130045,4.61239052216386,5.04470587525908
ENSSSCG00000006002,4.220844643028,4.21506122809006,2.04128077070942,2.9867904234099,3.51142515785413,4.42215395969956,4.3621938837376,3.98438116901384,3.68661707374713,1.69950291619791,2.24992152932479,2.42298955001908,4.99767702141045,2.66746346012741,2.85728088883007,1.33575733592706,2.2696309825655,2.29415738676985,2.31079835441763,3.53076933405746,3.14790735298296
ENSSSCG00000034398,5.95119170517329,5.26129869798288,5.61599544311126,5.23381759731706,4.39803986054343,4.42658566500551,5.4596971819576,4.18827861128705,4.30005509475889,3.90648999524674,3.71227157515209,4.76499962017299,3.95824450887104,4.87150736055492,6.24553842959856,6.90597148342396,6.84200148887618,6.4517373188301,6.67259003568043,5.9304966944688,6.20573557511783
ENSSSCG00000039549,4.81444589560551,4.52845115781755,4.68502557325353,4.46054639776847,3.99110998200645,5.266368761035,4.59673969266633,4.13704730881281,3.90056565220414,3.9469486991131,3.65749387628077,3.68254573869763,5.3649639317406,5.46470534560539,4.77133628169495,4.90205416948286,5.22395900674426,4.84953012007849,5.07808213553468,4.67362252473628,4.64813674445158
ENSSSCG00000006093,2.52691127257524,3.41663902583379,3.44259433801831,2.64740069189397,3.07945340193133,2.96081046105798,3.07317411535287,3.68080736887281,4.27470937692986,4.55140234539513,4.17306439273154,4.22070411398297,3.70199152480257,2.91252755336302,2.79313743055791,2.89434856368744,2.79242706782217,2.61953389180782,2.23008530386016,2.96648583386634,2.91045539897532
ENSSSCG00000037755,2.93765070829068,2.82115938647829,2.69651819778322,2.5138622931927,2.2577750524977,2.9790281235393,3.30783620755355,2.91152563834536,2.59765449530494,2.56636826520774,2.02605792956741,2.76605898457615,3.50807547274841,3.50596390402927,2.8917211938364,2.53832501254581,2.65447207869953,2.2465881822535,2.40572659262978,2.84752807489167,2.80047643453646
ENSSSCG00000006151,3.36551698772488,3.48823144023807,3.83451565586458,4.23511897535125,3.10983910595387,4.45071965367643,3.98892623045453,3.4852865369396,3.07970517968431,3.46480960858126,2.61445084916,3.08310007122402,3.75462925863002,3.8363680353038,3.59017364095705,4.15820529914544,4.14308838236628,3.60770136452368,3.90857550355311,3.81972229780545,3.76435742109548
ENSSSCG00000034321,8.28744273886577,7.40711204080048,8.50928949859428,8.47581787887323,8.39347938398417,9.16622807276709,8.54423620048416,6.75367316857787,6.13818747085448,7.39921161189518,7.85510610323122,7.112859071924,7.24749061374492,8.14931226976599,7.36864104728305,8.42447396083425,8.47684411530357,8.52191469854939,7.97306552591529,7.33068146046857,6.90015017405446
ENSSSCG00000036569,3.67413866524069,4.32265968181806,3.48332782698225,2.99933671591648,4.52297436895032,3.17613213906415,3.46175432666161,4.72206694232553,4.9119372269033,5.40889020390632,5.99207637732202,5.94164876719111,3.52682155877784,3.75610857833175,4.18355817742613,3.27177008946438,2.99655428013055,3.41029093763227,3.39636078522856,4.87532996265756,3.58938331354185
ENSSSCG00000006095,2.29043358735012,3.35938973451179,2.64717906760019,0.847617744894333,0.522040911970493,0.780324589079667,1.20064907109014,2.57759109880138,2.65988792132649,2.71858971935898,2.21999037065071,2.47211706442505,3.19887855083108,3.80549170321904,0.747799937274173,0.17685471725447,1.01727989047659,0.119958924343744,-0.494658208014064,0.78096800631577,2.29197682378948
ENSSSCG00000005969,6.13617892733961,5.83413087896162,5.98987742430996,6.35165470913006,6.1619993899502,6.44786746549001,6.45387546159186,6.14367956696338,6.40735096159928,6.23134324637511,6.21139724271535,6.02323395279228,7.41093219745678,6.98527556009897,5.52378665516817,5.12282932976898,5.6027530300447,5.67889963428567,5.33243548118608,5.49824425316509,5.37475528833182
ENSSSCG00000006096,5.10142535702528,5.12261012865692,4.96075032009354,4.63751639153548,4.33255525190863,5.25893267989331,5.0778262248277,4.81554559184777,5.15047043025811,4.77421430110288,4.26387645014946,4.93670955385768,4.74896509583578,4.89451103336902,5.12691870413642,5.1807297972069,5.4212014939902,4.8302972230858,5.36469498280833,5.07639812054133,5.30220497557853
ENSSSCG00000025980,3.36986633908577,2.86611761525004,3.76352838437016,5.02572836202757,3.66256039369872,5.24770619593586,4.10612105294384,-0.740349613262754,0.0835633520149728,-0.383687151986639,0.42033983720697,2.17851705807539,1.47723127318148,0.629745695636035,3.45391053114568,3.73785513717797,4.32300168398069,4.03197615620046,4.48374464384297,2.97191301662497,3.36629368777648
ENSSSCG00000024780,3.26635579475237,3.30910791245548,3.4631048379343,3.98053639812242,3.02309237435547,3.83616965196429,3.37695591782077,3.62405542383909,3.58488301663341,3.59549509633432,3.42801620717165,3.64554837189713,4.46536455843087,3.61682430652139,3.44001424217987,4.20047993692627,4.32733228738603,4.31167693630974,4.95635002189112,3.80154934549207,3.50424092605456
ENSSSCG00000021284,1.80391882890522,0.893910576719656,0.728099314554477,-0.394111525678189,2.2248368284603,1.70819594737585,0.207788731713239,2.13072462463465,1.51154493598757,1.18814003935276,1.46174164081386,1.88399158567493,0.738253558800833,0.833936189624824,2.86423503724733,2.6416647384452,0.538523596253205,1.09534778255382,0.839607874581067,1.83762096511701,1.60158850206433
ENSSSCG00000006098,3.21409637762996,2.8080525800224,3.25301658600706,4.26919083061979,3.0916845873062,4.33761196087269,3.91429646824109,2.84213219103767,3.53356920214164,3.95778877964066,3.42145563846426,3.69811584685423,3.89110458729253,3.54802298545642,2.94517070178518,2.96961485109949,3.77895893658016,3.05468033456677,3.30079334338409,2.71787297038737,3.04916875519286
ENSSSCG00000005938,2.85938895825745,2.04516281363455,3.9725335607943,4.89586754794582,3.36291097276242,2.90473515401899,2.60895451252449,3.72001975558549,-2.78773365842994,-2.16057679910735,-3.86610106456064,-3.86610106456064,-0.762752290387986,-0.984299339160993,0.686345232428043,-1.9014558250948,2.70193800703994,1.11667232453672,-0.494658208014064,1.67411451850637,-0.771180277500967
ENSSSCG00000006169,1.50496296938219,-0.205032090226073,2.41423476497536,2.54842345811564,1.05915051495142,2.48774688506522,1.84192630890919,-2.25211597813859,-3.86610106456063,-3.86610106456063,-3.86610106456064,-3.86610106456064,-3.86610106456063,-3.86610106456064,-0.669315158579526,0.337021985808651,-2.00527236359042,-1.62990353328433,-1.56261496183597,-0.162571905452986,-2.8618701628471
ENSSSCG00000006099,6.69620271369194,6.53222316642727,6.87548268942249,6.7969542774341,7.09602204573197,7.23410593250442,6.65838670815744,3.20479572423222,-0.140567499497489,-0.244650286242469,-0.0776852039658792,-1.52606853786293,-0.299440160293412,1.73485925054698,6.23886532485515,5.61605973070069,6.08299548666941,6.08198094328418,6.24268707826414,5.57870286096037,6.57383987122075
