,ovary00.txt,ovary12.txt
ENSSSCG00000028996,8.03725412648612,64.4557609209649
ENSSSCG00000005267,579.67195899571,382.887052412353
ENSSSCG00000005268,1.16960041392895,0.396650836436707
ENSSSCG00000005269,2.90900615772072,4.56148461902213
ENSSSCG00000031382,13.0755328326416,16.500674795767
ENSSSCG00000005271,31.8791087181147,77.0692575196522
ENSSSCG00000005272,2.87901640351742,8.09167706330883
ENSSSCG00000005273,26.7508607493493,50.5729816456802
ENSSSCG00000023520,32.8687706068238,54.8964757628403
ENSSSCG00000057774,1.31954918494548,0.634641338298731
ENSSSCG00000037277,31.1293648630321,34.5086227699935
ENSSSCG00000005277,10.3164754459374,24.8303423609379
ENSSSCG00000004361,23.9918033626451,4.2044988662291
ENSSSCG00000004349,31.999067734928,40.2203948146821
ENSSSCG00000004272,28.4902664931411,61.798200316839
ENSSSCG00000037594,108.802828249596,126.293626321448
ENSSSCG00000044472,1.04964139711573,4.36315920080378
ENSSSCG00000004261,0.779733609285967,0.436315920080378
ENSSSCG00000004351,9.8066496244812,15.5487127883189
ENSSSCG00000004262,10.6763524963771,13.6844538570664
ENSSSCG00000038757,4.46847337629266,23.243739015191
ENSSSCG00000004353,35.237961188885,37.2058484577631
ENSSSCG00000005284,15.564682431516,27.3292426304891
ENSSSCG00000004263,9.29682380302499,9.83694074363034
ENSSSCG00000021802,11.546055368273,20.9431641638581
ENSSSCG00000031105,5.39815575659516,6.34641338298731
ENSSSCG00000034919,0.539815575659516,0.158660334574683
ENSSSCG00000023834,4.76837091832572,0.396650836436707
ENSSSCG00000025941,167.732695259093,191.661684166217
ENSSSCG00000030268,127.996270939712,92.9352909771205
ENSSSCG00000027002,11.6060348766796,27.6862283832822
ENSSSCG00000005266,0.209928279423145,0.713971505586073
ENSSSCG00000005288,61.269067837355,36.134891199384
ENSSSCG00000035934,3.65875001280338,17.5716320541461
ENSSSCG00000005036,1.16960041392895,1.30894776024113
ENSSSCG00000004241,1209.81667431558,282.415395542936
ENSSSCG00000005037,68.1967010583188,77.3469131051579
ENSSSCG00000004242,7.9172951096729,17.5319669705025
ENSSSCG00000005291,70.4759223777701,65.7250435975624
ENSSSCG00000005038,85.7407072672531,125.46065956493
ENSSSCG00000033805,0.749743855082661,1.30894776024113
ENSSSCG00000033763,43.5151333489976,64.4954260046086
ENSSSCG00000004344,3.86867829222653,5.71177204468858
ENSSSCG00000005286,10.3464652001407,4.36315920080378
ENSSSCG00000005039,18.1138115387971,26.496275873972
ENSSSCG00000005040,33.7384734787197,52.4769056605764
ENSSSCG00000004250,1.13961065972564,1.03129217473544
ENSSSCG00000005287,74.1646621447768,16.2230192102613
ENSSSCG00000005041,127.636393889272,86.7872030123515
ENSSSCG00000020885,57.5803280703483,75.4826541739054
ENSSSCG00000004253,30.1996824827296,37.8801548797055
ENSSSCG00000060009,2.21924181104468,3.13354160784999
ENSSSCG00000054181,0.179938525219839,0.634641338298731
ENSSSCG00000004364,29.0300820688006,34.9052736064302
ENSSSCG00000005043,25.4613013186072,56.4434140249434
ENSSSCG00000004254,32.5688730647908,26.139290121179
ENSSSCG00000005045,10.076557412311,4.8788052881715
ENSSSCG00000005047,5.18822747717201,4.00617344801074
ENSSSCG00000004366,19.9431865451988,2.73689077141328
ENSSSCG00000027256,114.380922531411,120.978505113196
ENSSSCG00000004255,0.479836067252903,0
ENSSSCG00000004367,5.93797133225467,0.753636589229744
ENSSSCG00000039333,1.34953893914879,1.50727317845949
ENSSSCG00000004368,84.7210556243407,62.0758559023447
ENSSSCG00000026294,326.318515486177,190.154410987757
ENSSSCG00000035648,20.4830021208583,78.2195449453187
ENSSSCG00000038522,7.16755125459024,10.6699075001474
ENSSSCG00000035259,67.8068342536758,91.6263432168794
ENSSSCG00000021451,18.2937500640169,26.2979504557537
ENSSSCG00000038507,204.44015440394,147.633441321742
ENSSSCG00000004339,41.0559735043265,45.892501775727
ENSSSCG00000005004,5.66806354442492,2.93521618963163
ENSSSCG00000004347,9.50675208244814,22.8074230951107
ENSSSCG00000005006,95.6073364001409,78.298875112606
ENSSSCG00000004275,22.9121722113261,27.4085727977765
ENSSSCG00000035611,27.6205636212452,17.7302923887208
ENSSSCG00000058931,12.8356147990152,7.53636589229744
ENSSSCG00000005008,3.80869878381992,2.14191451675822
ENSSSCG00000004358,45.4644673722125,59.9736064692301
ENSSSCG00000004270,3.98863730903975,0.317320669149366
ENSSSCG00000032489,4.31852460527613,6.42574355027466
ENSSSCG00000004990,5.24820698557862,1.38827792752848
ENSSSCG00000004340,4.28853485107282,2.53856535319493
ENSSSCG00000058693,0.479836067252903,1.11062234202278
ENSSSCG00000005009,42.9753177733381,31.7320669149366
ENSSSCG00000035240,8.57706970214564,18.7615845634562
ENSSSCG00000005011,32.9887296236371,52.5959009115074
ENSSSCG00000032312,134.324109076609,143.984253626525
ENSSSCG00000004342,8.18720289750265,11.0665583365841
ENSSSCG00000005012,150.278658312769,191.384028580711
ENSSSCG00000045405,0.569805329862822,1.50727317845949
ENSSSCG00000005029,87.1802154690118,76.5932765159282
ENSSSCG00000060707,0.299897542033064,0.55531117101139
ENSSSCG00000005030,159.215605065354,413.667157319842
ENSSSCG00000004939,3.47881148758355,0.55531117101139
ENSSSCG00000057054,0.659774592472741,1.82459384760885
ENSSSCG00000021862,4.73838116412242,5.07713070638985
ENSSSCG00000005027,46.784016557158,43.5919269243941
ENSSSCG00000028092,31.909098472318,405.456485005602
ENSSSCG00000004941,9.50675208244814,14.5967507808708
ENSSSCG00000004942,9.50675208244814,4.79947512088416
ENSSSCG00000004943,115.160656140697,55.055136097415
ENSSSCG00000036735,11.3961065972564,27.0912521286271
ENSSSCG00000005015,37.6971210335562,52.7545612460821
ENSSSCG00000005016,10.3464652001407,54.7774805119093
ENSSSCG00000031354,1.8893545148083,6.86205947035503
ENSSSCG00000038941,6.0879201032712,6.505073717562
ENSSSCG00000004945,1208.82701242688,629.32621709048
ENSSSCG00000005787,38.6268034138587,27.5275680487075
ENSSSCG00000034516,9.38679306563491,5.87043237926327
ENSSSCG00000027654,7.58740781343653,0
ENSSSCG00000036634,39.436526777348,33.6359909298328
ENSSSCG00000005785,5.30818649398524,15.5090477046753
ENSSSCG00000004946,11.1861783178333,7.77435639415946
ENSSSCG00000005020,3.2688832081604,2.81622093870062
ENSSSCG00000005786,33.6185144619065,20.1498624909847
ENSSSCG00000004948,6.95762297516709,21.7364658367316
ENSSSCG00000004971,107.39330980204,57.1177204468858
ENSSSCG00000005021,35.627827993528,24.2750311899265
ENSSSCG00000038767,10.9762500384102,15.0727317845949
ENSSSCG00000004963,63.9381559614493,44.0282428444745
ENSSSCG00000005022,28.7901640351742,51.0886277330479
ENSSSCG00000026078,31.7891394555048,41.1326917384865
ENSSSCG00000004968,0.299897542033064,1.86425893125252
ENSSSCG00000005024,138.792582452902,189.678429984033
ENSSSCG00000004969,14.7849488222301,12.0581854276759
ENSSSCG00000004970,853.298476346678,721.82519214752
ENSSSCG00000023533,18.8035758854731,21.7761309203752
ENSSSCG00000004952,49.2731661560325,105.271131990302
ENSSSCG00000005023,1.46949795596201,1.46760809481582
ENSSSCG00000004859,28.7001947725643,8.36933264881452
ENSSSCG00000005025,30.6795185499825,30.1851286528334
ENSSSCG00000004856,11.9059324187127,10.1939264964234
ENSSSCG00000004951,63.0984428437567,99.1627091091768
ENSSSCG00000038422,92.5483814714036,161.357560262452
ENSSSCG00000004954,3.92865780063314,5.91009746290694
ENSSSCG00000005002,1.16960041392895,3.252536858781
ENSSSCG00000004955,12.7156557822019,15.1917270355259
ENSSSCG00000030679,6.83766395835387,4.28382903351644
ENSSSCG00000004996,29.5399078902568,41.8863283277163
ENSSSCG00000027765,33.8884222497363,37.3645087923378
ENSSSCG00000004857,39.3765472689413,32.9220194242467
ENSSSCG00000004997,57.7902563497715,43.1556110043137
ENSSSCG00000021217,42.3155431808654,37.6818294614872
ENSSSCG00000004958,15.0848463642631,23.6800549352714
ENSSSCG00000005000,2.8190368951108,4.32349411716011
ENSSSCG00000026517,6.17788936588112,6.06875779748162
ENSSSCG00000004957,60.3393854570525,47.9550861251979
ENSSSCG00000004861,38.2069468550124,30.1454635691897
ENSSSCG00000032488,45.7343751600423,92.4989750570401
ENSSSCG00000053589,3.62876025860008,1.90392401489619
ENSSSCG00000004999,16.8842316164615,13.8827792752848
ENSSSCG00000063467,15.564682431516,12.0978505113196
ENSSSCG00000004869,1.49948771016532,0.158660334574683
ENSSSCG00000022419,39.5264960399579,37.2058484577631
ENSSSCG00000060555,0.0599795084066129,0.674306421942402
ENSSSCG00000004961,40.6960964538868,82.1067231423984
ENSSSCG00000004962,68.9764346676048,300.502673684449
ENSSSCG00000043563,19.1934426901161,16.4610097121233
ENSSSCG00000063237,0.629784838269435,3.68885277886138
ENSSSCG00000063081,0.779733609285967,7.33804047407908
ENSSSCG00000056226,0.719754100879354,0.713971505586073
ENSSSCG00000049234,0.0599795084066129,1.46760809481582
ENSSSCG00000004870,118.339570086247,115.504723570369
ENSSSCG00000039486,0.329887296236371,0.912296923804427
ENSSSCG00000004973,55.7509530639467,52.1992500750707
ENSSSCG00000004847,23.1520902449526,15.905698541112
ENSSSCG00000035696,11.4560861056631,30.0264683182587
ENSSSCG00000004849,3.7487192754133,0.237990501862024
ENSSSCG00000004850,0.899692626099193,3.09387652420632
ENSSSCG00000004854,143.650922633838,124.469032473839
ENSSSCG00000004974,16.2244570239888,13.5654586061354
ENSSSCG00000004976,2.51913935307774,0.753636589229744
ENSSSCG00000036984,12.1758402065424,29.3124968126727
ENSSSCG00000004980,44.8046927797398,19.99120215641
ENSSSCG00000004874,0.0599795084066129,0.832966756517085
ENSSSCG00000004875,279.714437454239,3651.25027956718
ENSSSCG00000004978,0.659774592472741,0
ENSSSCG00000037781,3.89866804642984,1.66593351303417
ENSSSCG00000005781,3.20890369975379,31.8113970822239
ENSSSCG00000004979,23.6619160664088,20.9034990802145
ENSSSCG00000025616,15.6246619399226,11.9788552603886
ENSSSCG00000026167,1.859364760605,1.90392401489619
ENSSSCG00000004985,19.1934426901161,17.0559859667784
ENSSSCG00000004844,39.6164653025678,35.3812546101543
ENSSSCG00000004986,22.612274669293,49.1053735508643
ENSSSCG00000004845,32.4489140479776,17.5319669705025
ENSSSCG00000022828,149.738842737109,107.095725837911
ENSSSCG00000032494,19.7632480199789,33.120344842465
ENSSSCG00000004873,2.51913935307774,8.40899773245819
ENSSSCG00000004983,30.9194365836089,43.4332665898194
