,ovid00.txt,ovid18.txt
ENSSSCG00000033763,5.88811238622844,6.48384815084547
ENSSSCG00000004344,0.186987763995308,2.66726982034191
ENSSSCG00000005286,4.34292513675071,6.31870700615765
ENSSSCG00000005039,4.21471151286889,4.74233321765232
ENSSSCG00000005040,5.78352247545429,5.98908703598751
ENSSSCG00000004250,1.72801446276469,0.330328076506295
ENSSSCG00000005287,6.04941896521532,7.12973649464808
ENSSSCG00000005041,7.18083344858884,7.42888014745286
ENSSSCG00000020885,6.06883456938502,6.38529046497198
ENSSSCG00000004253,5.31819772712264,5.26620464124451
ENSSSCG00000054867,-0.951354202592134,-2.2909505521714
ENSSSCG00000060009,1.16530529330374,1.52991412232627
ENSSSCG00000054181,-0.535932356525643,-1.41822325544406
ENSSSCG00000062298,-0.858148701903932,-2.87399947538889
ENSSSCG00000063502,-1.27366674668784,0.250193294001331
ENSSSCG00000004364,4.6569880530355,4.39408497973836
ENSSSCG00000005043,4.0289396385569,4.29271959836891
ENSSSCG00000004254,4.35757230850888,4.53602766120603
ENSSSCG00000005045,3.18212335960927,2.56332806045469
ENSSSCG00000005047,1.46493204955345,2.54665085881608
ENSSSCG00000004366,4.94739722486777,4.42406936311468
ENSSSCG00000027256,6.35090670137876,6.87347558413021
ENSSSCG00000004367,-0.535932356525643,-0.971322105693366
ENSSSCG00000039333,1.92444222488574,1.09789774149214
ENSSSCG00000004368,5.15029685167726,5.13986508483891
ENSSSCG00000026294,6.26869513238067,6.40161193218028
ENSSSCG00000035648,4.33307708241359,4.52755385587495
ENSSSCG00000038522,3.48307086707693,2.91477180412941
ENSSSCG00000035259,6.38764631322425,6.54495173324315
ENSSSCG00000021451,4.04411058272302,4.11465077206845
ENSSSCG00000038507,7.91457179903917,8.13601842999308
ENSSSCG00000004339,5.81127634995678,6.01052857647865
ENSSSCG00000005004,2.21993690026385,2.75699255216934
ENSSSCG00000004347,4.52911993674936,4.18099123661565
ENSSSCG00000005006,7.19585460219532,7.06203925950012
ENSSSCG00000004275,4.74317512700158,4.88846290654944
ENSSSCG00000035611,4.35999911109298,4.28016377552624
ENSSSCG00000058931,5.40888830539227,5.97591176027086
ENSSSCG00000005008,0.569020831909257,2.1648208099093
ENSSSCG00000004358,5.23205905712841,5.46345561231014
ENSSSCG00000004270,2.48299975279283,3.73502077747585
ENSSSCG00000032489,3.6230077016337,3.25988521058867
ENSSSCG00000004990,3.09156592692277,3.10902755069366
ENSSSCG00000004340,1.53533509400141,1.16499531857829
ENSSSCG00000058693,-0.465488130307984,0.0751914838100142
ENSSSCG00000005009,5.55690301289606,5.35149250884587
ENSSSCG00000035240,2.8226596831499,2.99071533564642
ENSSSCG00000005011,5.22541976217905,5.49748001385567
ENSSSCG00000032312,6.83066067254438,6.9700544250306
ENSSSCG00000004342,2.47406574459352,2.91477180412941
