,ovid00.txt,ovid06.txt
ENSSSCG00000028996,530.318336324932,530.650104781566
ENSSSCG00000005267,310.823283264716,308.538064493941
ENSSSCG00000005268,5.35902212525372,4.3260377479961
ENSSSCG00000005269,21.8483209721882,8.4626139887807
ENSSSCG00000031382,16.7891042805151,15.283228248395
ENSSSCG00000005271,60.9354543752625,61.0066053221056
ENSSSCG00000005272,13.3788174735355,14.0517284515202
ENSSSCG00000005273,37.5506305559736,36.5344939739525
ENSSSCG00000023520,15.9646393381684,6.34696049158552
ENSSSCG00000057774,1.72388124308861,1.4525382219549
ENSSSCG00000037277,178.684038414054,45.9759924166593
ENSSSCG00000005277,29.2685054533088,22.8301116189867
ENSSSCG00000004361,3.41028680697964,0.315769178685847
ENSSSCG00000004349,28.2566621149741,23.87214990865
ENSSSCG00000004272,44.3712041699329,41.7762623401376
ENSSSCG00000037594,179.583454714796,176.420240131783
ENSSSCG00000004261,1.27417309271767,0.252615342948678
ENSSSCG00000004351,19.0001693531723,22.2301501794836
ENSSSCG00000004262,17.8009476188498,20.9039196290031
ENSSSCG00000038757,9.33144412019703,12.5360363938281
ENSSSCG00000004353,44.8583879995014,33.1873406798825
ENSSSCG00000005284,6.97047633074959,4.61023000881337
ENSSSCG00000004263,15.7772609421805,15.6305743449494
ENSSSCG00000021802,14.2032824158822,20.0513428465513
ENSSSCG00000031105,9.0316386866164,8.52576782451787
ENSSSCG00000034919,56.3259458339604,65.3957969058389
ENSSSCG00000023834,205.554100398718,225.080270567272
ENSSSCG00000032533,5.58387620043919,4.92599918749921
ENSSSCG00000025941,192.662466754751,169.820664297249
ENSSSCG00000030268,145.443110965802,120.813287765205
ENSSSCG00000027002,34.140343748994,28.8297260140178
ENSSSCG00000005266,3.85999495735058,7.04165268469439
ENSSSCG00000005288,38.3376198191227,47.5864152279571
ENSSSCG00000035934,4.42213014531426,4.70496076241912
ENSSSCG00000005036,2.58582186463291,0.347346096554432
ENSSSCG00000004241,295.345827756116,67.3219888958226
ENSSSCG00000005037,70.2668984954596,68.2377195140115
ENSSSCG00000004242,27.5071485310226,23.9353037443872
ENSSSCG00000005291,90.3538625453616,112.319096858556
ENSSSCG00000005038,88.2177488310997,72.4374495905333
ENSSSCG00000033805,0.149902716790314,0.884153700320372
ENSSSCG00000033763,64.2333141446495,83.2051785837207
ENSSSCG00000004344,1.16174605512493,2.14723041506376
ENSSSCG00000005286,21.960748009781,24.9773420340505
ENSSSCG00000005039,20.086964049902,25.4825727199479
ENSSSCG00000005040,59.73623264094,22.4196116866951
ENSSSCG00000004250,3.52271384457237,3.28399945833281
ENSSSCG00000005287,71.8408770217579,152.453359469527
ENSSSCG00000005041,157.472803988225,125.897171542047
ENSSSCG00000020885,72.8152446808949,46.2917615953452
ENSSSCG00000004253,43.2469337940055,38.6501474711477
ENSSSCG00000054867,0.48718382956852,0.0631538357371694
ENSSSCG00000060009,2.36096778944744,4.26288391225893
ENSSSCG00000054181,0.674562225556412,0.315769178685847
ENSSSCG00000062298,0.524659508766098,0.126307671474339
ENSSSCG00000063502,0.374756791975784,0.315769178685847
ENSSSCG00000004364,27.3197701350347,22.9248423725925
ENSSSCG00000005043,17.6510449020594,18.0619970208305
ENSSSCG00000004254,22.1856020849664,19.4513814070482
ENSSSCG00000005045,9.78115227056797,12.9781132439883
ENSSSCG00000005047,2.92310297741112,1.48411513982348
ENSSSCG00000004366,33.42830584424,6.34696049158552
ENSSSCG00000027256,88.5550299438779,59.0488364142534
ENSSSCG00000004367,0.674562225556412,0.663115275240279
ENSSSCG00000039333,4.04737335333847,0.189461507211508
ENSSSCG00000004368,38.4875225359131,25.2615342948678
ENSSSCG00000026294,83.6457159689951,49.3231457107293
ENSSSCG00000035648,21.8108452929907,26.8719571061656
ENSSSCG00000038522,12.0671687016203,2.46299959374961
ENSSSCG00000035259,90.8410463749301,136.664900535235
ENSSSCG00000021451,17.8384232980473,19.6092659963911
ENSSSCG00000038507,261.917521911876,203.386927991554
ENSSSCG00000004339,60.897978696065,52.922914347748
ENSSSCG00000005004,4.98426533327793,5.33649911979081
ENSSSCG00000004347,24.9962780247848,30.7243410861329
ENSSSCG00000005006,159.121733872918,132.844093473136
ENSSSCG00000004275,29.0061756989257,38.4291090460676
ENSSSCG00000035611,22.223077764164,15.3148051662636
ENSSSCG00000058931,46.0576097338239,46.7654153633739
ENSSSCG00000005008,1.53650284710072,0.757846028846033
ENSSSCG00000004358,40.7360632877678,33.91360979086
ENSSSCG00000004270,5.99610867161255,22.356457850958
ENSSSCG00000032489,13.3038661151403,11.7466134471135
ENSSSCG00000004990,9.18154140340672,6.37853740945411
ENSSSCG00000004340,3.07300569420143,3.41030712980715
ENSSSCG00000058693,0.71203790475399,0.252615342948678
ENSSSCG00000005009,51.0418750671018,58.4488749747503
ENSSSCG00000035240,7.60756287710842,7.76792179567184
ENSSSCG00000005011,40.5486848917799,37.8291476065645
ENSSSCG00000032312,123.519838635219,116.424096181472
ENSSSCG00000004342,5.95863299241497,3.34715329406998
ENSSSCG00000005012,111.677524008784,107.203636163845
ENSSSCG00000045405,0.824464942346726,0.789422946714618
ENSSSCG00000005029,159.608917702487,168.431279911031
ENSSSCG00000005030,55.4640052124161,58.0383750424587
ENSSSCG00000004939,0.262329754383049,0.568384521634525
ENSSSCG00000057054,0.97436765913704,0.315769178685847
ENSSSCG00000021862,6.33338978439076,4.04184548717884
ENSSSCG00000005027,35.114711408131,37.639686099353
ENSSSCG00000047735,1.01184333833462,3.56819171915007
ENSSSCG00000028092,117.486254284408,36.3766093846096
ENSSSCG00000004941,11.8048389472372,18.4409200352535
ENSSSCG00000004942,5.17164372926583,5.778575969951
ENSSSCG00000004943,34.140343748994,32.8084176654595
ENSSSCG00000036735,13.0790120399549,20.5565735324486
ENSSSCG00000005015,36.9135440096148,60.3119131289968
ENSSSCG00000005016,24.8463753079945,50.2704532467868
ENSSSCG00000031354,9.18154140340672,10.641421321713
ENSSSCG00000038941,6.97047633074959,8.08369097435768
ENSSSCG00000004945,1522.41199172243,1136.20065874741
ENSSSCG00000005787,45.5704259042554,48.1863766674603
ENSSSCG00000034516,53.9275023653154,141.117245954705
ENSSSCG00000036634,60.3358435081013,81.0263712507883
ENSSSCG00000005785,41.1857714381387,58.5120288104875
ENSSSCG00000004946,9.5562981953825,8.0521140564891
ENSSSCG00000005020,4.94678965408035,5.30492220192223
ENSSSCG00000005786,31.292192129978,30.3769949895785
ENSSSCG00000004947,0.262329754383049,0.347346096554432
ENSSSCG00000004948,3.2978597693869,10.3572290608958
ENSSSCG00000004971,33.7655869570182,33.8820328729914
ENSSSCG00000005021,39.0496577238767,44.0498004266757
