,endo00.txt,endo03.txt,endo06.txt,endo09.txt,endo12.txt,endo15.txt,endo18.txt
ENSSSCG00000053422,20.1256626366022,16.8258181561799,9.44188663458591,10.7393669191453,31.5074428381175,31.0695963130147,33.9829740098951
ENSSSCG00000007099,1.15854965835704,0.41803274922186,0.843025592373742,0.602911827039736,0.227490562008069,0.48709333525443,0.463404191044024
ENSSSCG00000062159,0,0.06967212487031,0.0674420473898993,0.150727956759934,1.09953771637233,0,0.0308936127362683
ENSSSCG00000046267,0.231709931671407,0.06967212487031,0.101163071084849,0.226091935139901,0.303320749344092,0.626262859612839,0.154468063681341
ENSSSCG00000053062,0.529622700963217,0,0.202326142169698,0.075363978379967,0.0758301873360229,0.0695847621792043,0.0617872254725366
ENSSSCG00000052828,0.728231213824423,0.174180312175775,0.0674420473898993,0.150727956759934,0.189575468340057,0.661055240702441,0.772340318406707
ENSSSCG00000057660,2.28399789790387,1.07991793548981,1.75349323213738,0.979731718939571,0.758301873360229,2.71380572498897,2.533276244374
ENSSSCG00000057453,0,0,0,0.376819891899835,0,0.208754286537613,0.18536167641761
ENSSSCG00000053829,0.198608512861206,0.34836062435155,0.134884094779799,0.86668575136962,0.151660374672046,0.208754286537613,0.18536167641761
ENSSSCG00000049934,11.1551781390377,7.90778617278019,9.20583946872126,14.5829298165236,13.5356884394801,8.80247241566934,3.30561656278071
ENSSSCG00000027287,46.4412905907121,60.7192568244752,45.6582660829619,41.4501881089818,56.8347254083492,40.8462553991929,61.5091829579101
ENSSSCG00000007469,59.6487566959823,60.4057322625588,77.6257965457742,73.8566988123677,103.584035901007,90.9124917871304,89.2516471950791
ENSSSCG00000007470,18.8347073030044,36.856554056394,65.2839018734226,53.8098805632964,41.6686879411446,40.4635392072073,14.0874874077383
ENSSSCG00000027206,16.0872895417577,17.6967197170587,21.412850046293,17.5221249733423,17.8959242113014,20.0404115076108,15.5394872063429
ENSSSCG00000007472,9.26839726685629,10.3114744808059,5.26047969641215,4.03197284332823,10.8816318827193,6.29742097721799,4.91208442506666
ENSSSCG00000007473,164.64645716194,160.942608450416,186.544703080462,153.968607830273,160.646251871365,154.199832989117,176.618784013246
ENSSSCG00000034952,60.2776836533761,65.631141627832,67.8804206979337,61.685416304003,38.0288389490155,60.4343659526389,65.3090973244711
ENSSSCG00000007510,71.4328617924138,61.4159780731783,46.7710598648952,13.1510142273042,37.1947068883192,26.7205486768144,42.8185472524678
ENSSSCG00000007512,15.9879852853271,8.29098285956689,15.0732975916425,25.9628905518986,17.5546883682893,26.8945105822625,17.3622103577828
ENSSSCG00000007513,66.3352432956429,54.1352410242309,62.7548250963013,55.4302060984657,72.4936590932379,62.3827392936566,59.4702045173164
ENSSSCG00000007514,106.520365731227,98.4118763793129,126.555001927146,116.324300629479,149.499214332969,110.117886148591,105.501687494356
ENSSSCG00000007516,82.3894314185904,78.9733535404964,88.9560605072772,91.9817356127497,69.8396025364771,62.8698326289111,71.6422879354061
ENSSSCG00000007517,39.3906883841392,34.7663903102847,36.3849845668507,32.4065107033858,18.4267355226536,20.2143734130588,25.1165071545861
ENSSSCG00000007520,256.138778753336,224.483586332139,305.07410136821,252.318599616129,319.017598122648,364.589361437941,211.374098341548
ENSSSCG00000058036,1.48956384645905,1.21926218523043,5.05815355424245,3.12760510276863,0.720386779692218,1.49607238685289,1.08127644576939
ENSSSCG00000032457,0.397217025722412,0.313524561916395,0.472094331729295,0.339137902709851,0.0758301873360229,0.278339048716817,0.18536167641761
ENSSSCG00000007477,12.346829216205,14.7356544100706,7.35118316549903,9.34513331911591,10.7678866017153,6.08866669068038,11.1834878105291
ENSSSCG00000053517,0.264811350481608,0.27868849948124,1.68605118474748,0.678275805419703,0.568726405020172,0.139169524358409,0.401616965571488
ENSSSCG00000007481,4.50179295818734,3.65778655569128,4.11396489078386,4.74793063793792,5.99058479954581,3.3052762035122,4.3868930085501
ENSSSCG00000007482,12.3137277973948,8.15163860982627,4.41745410403841,3.08992311357865,6.02849989321382,19.3445638858188,20.9767630479262
ENSSSCG00000007484,68.9502553816488,73.1557311138255,75.703698195162,79.848135093575,93.5744511726523,108.691398523917,95.3994761295964
ENSSSCG00000007485,481.691846526046,150.038920908213,42.7582580451962,11.5683706813249,10.5024809460392,68.0886897923514,153.510361686517
ENSSSCG00000007521,177.920126104831,134.74588949918,184.791209848324,180.270636284881,212.248694353528,102.115638497982,148.382021972297
ENSSSCG00000007522,143.32914344817,78.4508126039691,87.6746616068692,75.363978379967,131.830780683676,86.3894822454821,108.436580704302
ENSSSCG00000007523,2.08538938504267,2.89139318211787,2.56279780081617,2.03482741625911,1.36494337204841,2.12233524646573,1.91540398964863
ENSSSCG00000060915,133.33251496749,150.073756970648,250.98557936151,224.170153691212,334.752361994873,151.103311072142,117.364834785083
ENSSSCG00000007525,19.6622427732594,22.922129082332,60.2594693428751,41.4125061197919,33.8960937392022,28.5645448745634,26.1977836003555
ENSSSCG00000007526,0.728231213824423,0.6967212487031,0.269768189559597,0.527547848659769,0.53081131135216,0.278339048716817,0.216255289153878
ENSSSCG00000007527,1.45646242764885,4.56352417900531,2.05698244539193,2.41164730815894,0.682471686024206,1.73961905448011,1.11217005850566
ENSSSCG00000007528,0.0993042564306031,0.13934424974062,5.2267586727172,2.48701128653891,0.454981124016137,0,0
ENSSSCG00000007529,2.31709931671407,2.50819649533116,9.07095537394146,17.0322591138725,1.6682641213925,18.6835086451164,3.1202548863631
ENSSSCG00000007531,17.6761576446474,19.6475392134274,25.1221626527375,27.9977179681577,18.3509053353175,35.6969829979318,17.4857848087278
ENSSSCG00000036439,0.595825538583619,0.06967212487031,0.97790968715354,0.86668575136962,0.227490562008069,1.14814857595687,0.247148901890146
ENSSSCG00000034207,41.0126579058391,31.9795053154723,40.1617392206851,58.1433093201445,133.195724055724,63.0785869154487,88.8500302295076
