,endo00.txt,endo03.txt,endo06.txt,endo09.txt,endo12.txt,endo15.txt,endo18.txt
ENSSSCG00000038507,8.09759554059312,8.12160454691261,8.20536192050728,7.50149010381984,7.36863866577948,7.56695187948716,7.92729238429503
ENSSSCG00000004339,5.50414172971944,5.16513093076009,5.26467240317955,5.64921714343166,4.28404238974598,6.12860246868556,5.80062520242684
ENSSSCG00000005004,2.89737961575281,3.72651880392621,2.81749113148718,2.85373230384411,2.59924337214708,2.84830556387443,3.10362173930555
ENSSSCG00000004347,5.047504075642,4.42347348169872,5.44635347631305,5.38614674296596,5.03016299220848,5.67944319250865,5.27489554814489
ENSSSCG00000004357,0.813340436817873,-3.85509885099552,-1.88135032864089,-2.18553084224111,-3.85509885099552,-3.85509885099552,-2.37573725412848
ENSSSCG00000005006,7.11304424259251,7.10179719644375,7.47394008223359,6.8516118897822,6.97363183897047,6.98106074515319,7.00728860369167
ENSSSCG00000004275,4.76969060823351,4.79694059719334,4.37435011727636,4.77748409230366,3.3440497075783,5.2529288996517,5.26797191038057
ENSSSCG00000035611,4.02580810065168,3.94783489844213,4.23662356728473,3.95243001117614,3.89664996228778,4.27900057066071,3.87898755703994
ENSSSCG00000058931,4.79571433882677,4.73223355396793,4.292308633433,4.08326718145484,3.77805454732153,4.05875520534271,4.45154024012887
ENSSSCG00000005008,1.69903593564482,3.23878730748813,1.76870701627163,0.723992513098432,-0.341006899695944,-0.260954312403378,0.966145109803315
ENSSSCG00000004358,4.98101463250141,5.15951723515111,5.2183807839912,5.29076796222759,5.0167084105795,4.91311519491418,5.43181305273495
ENSSSCG00000004270,1.5762937476437,0.911176473363715,-0.716339570837181,-0.281486054415957,-1.42498151233131,0.324285521665993,0.796895305597327
ENSSSCG00000032489,2.9844323322325,2.54890240333232,2.51109191026158,2.4180769000096,2.07102399794673,3.42163676624282,2.84290511233643
ENSSSCG00000004990,1.92962560442552,1.6956307222524,1.50295530751883,1.17290893454701,0.630211495651636,1.69385921562606,1.25466905748427
ENSSSCG00000004340,2.9539415420942,3.73786426300357,2.50253239954121,2.27938672138525,2.80891314166298,3.19923354437576,2.96208727690126
ENSSSCG00000058693,-0.740032032302599,-0.6746588294483,-1.29933436492449,0.262508868910295,-0.565449492430915,-0.0909368605879169,-1.40339105139968
ENSSSCG00000005009,5.806772369775,5.36615864841524,5.94824684025759,6.09484533637244,5.39372872950821,6.21695182964002,5.95444732693902
ENSSSCG00000035240,1.81214927121002,2.26507895862428,2.14375743815427,2.21058321387741,0.828048545297865,1.85516282462748,2.04130121460098
ENSSSCG00000005011,5.24553830551358,5.33287796769753,5.49893847077542,5.80026300092424,3.70443639877219,5.83877476283356,5.69961730448546
ENSSSCG00000032312,7.19940910069226,7.32131276111023,7.59739316788191,7.53646384300215,7.62066336154137,7.4379993755558,7.31611449700081
ENSSSCG00000004342,2.3222783825409,3.90821458873209,3.21857391405823,2.98998149929113,2.47684598510726,2.40271122917682,3.46014502908622
ENSSSCG00000005012,6.8467003769696,7.01664181102949,6.99588830886707,7.34644483923293,7.15843121668522,7.35642213407332,6.99929819346253
ENSSSCG00000045405,-1.20683161915599,-0.522524782023081,-0.885772393959904,0.937736575560382,-1.15761062368692,1.56407113924554,0.313896575342012
