,logFC,PValue,FDR
ENSSSCG00000028691,6.18041741665329,1.92358786441983e-07,9.46344421571615e-05
ENSSSCG00000006791,-5.03849333383787,1.95653362457679e-07,9.46344421571615e-05
ENSSSCG00000014169,9.21242070101257,2.58106344541007e-07,0.000121640887504197
ENSSSCG00000031944,-5.33886111219894,3.95222539483147e-07,0.000181604756892506
ENSSSCG00000060151,5.99790795645228,4.05804017760633e-07,0.000181918971864401
ENSSSCG00000013869,-4.97006935356164,4.77422536123616e-07,0.000208929195570287
ENSSSCG00000022490,5.68993616015042,4.95202328952062e-07,0.000211670204793928
ENSSSCG00000007816,-8.78983921072398,5.09572251800405e-07,0.000212862227002078
ENSSSCG00000038515,-4.96940143750378,5.42388325082007e-07,0.000221535498111273
ENSSSCG00000057970,4.82340750569914,7.22322657194142e-07,0.000288615009548442
ENSSSCG00000020859,-5.8226376409556,8.14986189161007e-07,0.000318711620357006
ENSSSCG00000057968,-5.38509016918929,9.03133947560006e-07,0.000345825040753185
ENSSSCG00000037806,-5.35452630794536,1.0233557556243e-06,0.000383862832415809
ENSSSCG00000048076,-6.2396838791493,1.19521931591916e-06,0.000439362620531882
ENSSSCG00000034942,4.63307370329967,1.21977151549321e-06,0.000439596087348336
ENSSSCG00000013890,-5.70248528390912,1.32534978000715e-06,0.000459700484174517
ENSSSCG00000004453,-8.53892119345978,1.35058901770533e-06,0.000459700484174517
ENSSSCG00000015895,-8.53892119345978,1.35058901770533e-06,0.000459700484174517
ENSSSCG00000006792,-5.01559480449398,1.49833827633442e-06,0.000479105793548038
ENSSSCG00000048684,-5.67081583189226,1.50567590883917e-06,0.000479105793548038
ENSSSCG00000013341,5.25804032026999,1.50631682065751e-06,0.000479105793548038
ENSSSCG00000014426,-5.25874638684846,1.51186811892199e-06,0.000479105793548038
ENSSSCG00000028962,-8.5042503783262,1.54270066017666e-06,0.000480590476848254
ENSSSCG00000044775,-4.86836089902537,1.69005658421466e-06,0.000517720666964424
ENSSSCG00000027439,-8.46872579509789,1.76712317582469e-06,0.000532454491338652
ENSSSCG00000039823,-6.13450488777347,1.81672355672565e-06,0.000537729799863586
ENSSSCG00000029515,-4.53768459573292,1.84314349245952e-06,0.000537729799863586
ENSSSCG00000008121,-4.67252570917093,1.9759212162421e-06,0.000567459874289528
ENSSSCG00000047476,-8.43230433186906,2.03016701717021e-06,0.000574068765778285
ENSSSCG00000032048,4.5130957870481,2.16378130818806e-06,0.00060183920895763
ENSSSCG00000006693,-4.66581295272486,2.19386436344729e-06,0.00060183920895763
ENSSSCG00000007382,-5.57140963324014,2.24327111526057e-06,0.000606342986742489
ENSSSCG00000014008,-5.55415503964672,2.40335422753939e-06,0.000636111543277808
ENSSSCG00000024061,-4.56023162318853,2.42262285252702e-06,0.000636111543277808
ENSSSCG00000038275,-4.73262810127885,2.63656431992294e-06,0.000682535946481459
ENSSSCG00000003599,8.57436607434839,2.94880345678527e-06,0.000749852630756843
ENSSSCG00000054645,4.98152498133802,2.97819597634655e-06,0.000749852630756843
ENSSSCG00000006876,-4.54613018623063,3.43587460246118e-06,0.000853396962070763
ENSSSCG00000032612,-4.45534182966407,3.52061585867006e-06,0.000862785593098076
ENSSSCG00000005504,-4.40558957106213,3.59126412434669e-06,0.000868518876388054
ENSSSCG00000009936,-5.03288964600788,3.7611198464746e-06,0.000897784191924716
ENSSSCG00000056489,-8.23497899425893,4.26752751007224e-06,0.000998562514162667
ENSSSCG00000040687,-5.40814392649736,4.29197163323453e-06,0.000998562514162667
ENSSSCG00000002720,4.73066812743815,4.69395173487306e-06,0.00107843541108709
ENSSSCG00000036183,-4.56070229146972,4.82666542683113e-06,0.00109523593265625
ENSSSCG00000011450,-8.1920553709157,5.00560082268723e-06,0.00110512269067701
ENSSSCG00000063099,-8.1920553709157,5.00560082268723e-06,0.00110512269067701
ENSSSCG00000031796,-4.77521841170314,5.05061512605378e-06,0.00110512269067701
ENSSSCG00000035222,-4.93987737285202,5.45250920938759e-06,0.0011790249325711
ENSSSCG00000008754,-8.14781540277702,5.89531032880627e-06,0.00125970715699425
ENSSSCG00000015512,-4.23477253840589,5.9627052588955e-06,0.00125970715699425
ENSSSCG00000058051,-4.91216255773228,6.08757450747046e-06,0.00127147294826485
ENSSSCG00000050177,8.36636806585581,6.30796246694306e-06,0.00129415139260441
ENSSSCG00000007130,-4.37069493429629,6.33697635116413e-06,0.00129415139260441
ENSSSCG00000051861,5.80411741181285,6.80828754046806e-06,0.00137512445048135
ENSSSCG00000038135,-8.10217579152645,6.97301048176808e-06,0.00139081201441567
ENSSSCG00000012680,-4.20202510160621,7.0372969173372e-06,0.00139081201441567
ENSSSCG00000031717,4.26426016244717,7.21437675641014e-06,0.00141064090194488
ENSSSCG00000040042,-4.84045269842058,8.0869540235325e-06,0.00156461278897397
ENSSSCG00000040548,-8.05504507310234,8.28508997194939e-06,0.00158624951754614
ENSSSCG00000015515,-4.31860489316809,8.62172918908891e-06,0.00163015305897418
ENSSSCG00000007073,4.15061880384304,8.69178453642383e-06,0.00163015305897418
ENSSSCG00000054353,8.26714462024572,9.00586786132169e-06,0.00167180032395945
ENSSSCG00000061845,-4.96516682396207,9.09575801936587e-06,0.00167180032395945
ENSSSCG00000028051,-4.11894299054716,9.23305297412759e-06,0.00168023280855906
ENSSSCG00000043631,-5.20202758399509,9.62272420713143e-06,0.00173397716595172
ENSSSCG00000049100,-8.00632251421961,9.89112669913042e-06,0.00176503794883512
ENSSSCG00000008993,-4.22490164639228,1.05551772781871e-05,0.00186542459974114
ENSSSCG00000001849,-4.07201587925019,1.07076052970776e-05,0.00187434081295511
ENSSSCG00000004195,4.51262916388181,1.11522321297381e-05,0.00193375496740176
ENSSSCG00000036573,-4.05696578162064,1.1639724794022e-05,0.00198306220049105
ENSSSCG00000014108,-7.95589681595621,1.1868163332645e-05,0.00198306220049105
ENSSSCG00000010141,-7.95589681595621,1.1868163332645e-05,0.00198306220049105
ENSSSCG00000030262,-7.95589681595621,1.1868163332645e-05,0.00198306220049105
ENSSSCG00000055799,-4.00233299678759,1.4061303965391e-05,0.00232834925120619
ENSSSCG00000038323,-7.90364458245296,1.43165500424756e-05,0.00234944812304198
ENSSSCG00000027613,4.67738411811772,1.49977203641659e-05,0.00240058661324675
ENSSSCG00000063299,-5.08675941154287,1.50199924115003e-05,0.00240058661324675
ENSSSCG00000020992,-5.08675941154287,1.50199924115003e-05,0.00240058661324675
ENSSSCG00000058707,-7.8494285017317,1.73679995883537e-05,0.00272840882422171
ENSSSCG00000046870,-7.8494285017317,1.73679995883537e-05,0.00272840882422171
ENSSSCG00000015726,-4.63538840321721,1.80544253600803e-05,0.00281220625523963
ENSSSCG00000042995,-5.01290184341584,1.99281365353282e-05,0.00307797604638095
ENSSSCG00000038838,-7.79309517114043,2.11967966808846e-05,0.00324664269162216
ENSSSCG00000053209,8.00504649300497,2.25561237005463e-05,0.00339820945586919
ENSSSCG00000001458,8.00504649300497,2.25561237005463e-05,0.00339820945586919
ENSSSCG00000033457,-3.9581943543893,2.28888552206213e-05,0.00342030210532537
ENSSSCG00000012493,-4.56594224311013,2.36210607256581e-05,0.00350125077530319
ENSSSCG00000040172,-4.7131646142249,2.41617430618539e-05,0.00353517651300131
ENSSSCG00000060350,-4.96147554355695,2.42346159215541e-05,0.00353517651300131
ENSSSCG00000032857,7.9633914798876,2.60176533967245e-05,0.00373854255125233
ENSSSCG00000047716,-7.7344724807208,2.60355520435418e-05,0.00373854255125233
ENSSSCG00000051841,-4.9350582184745,2.67861005224248e-05,0.0038165002139703
ENSSSCG00000025020,-3.96247368838963,2.819015190565e-05,0.00398565378481421
ENSSSCG00000035347,-4.15132079467276,2.9796181650294e-05,0.00418056350177408
ENSSSCG00000028758,-4.18012212873306,3.00662163285798e-05,0.00418649284938862
ENSSSCG00000007678,-3.94247001063711,3.04961598978993e-05,0.00421443172122849
ENSSSCG00000006577,-7.67336644206353,3.21975779678945e-05,0.00438364061518445
ENSSSCG00000000748,-7.67336644206353,3.21975779678945e-05,0.00438364061518445
ENSSSCG00000021963,3.84469909388752,3.48553033186978e-05,0.00469110240836639
ENSSSCG00000013976,7.87628986586856,3.4966323718509e-05,0.00469110240836639
ENSSSCG00000025667,-3.81063030604225,3.55329154913844e-05,0.00469230299894808
ENSSSCG00000014876,-3.86844936816208,3.57360026797004e-05,0.00469230299894808
ENSSSCG00000020771,-3.8161680330701,3.57411545077655e-05,0.00469230299894808
ENSSSCG00000010480,-3.87417893132262,3.74619991312766e-05,0.00488334428392102
ENSSSCG00000018072,-5.33985770555732,3.81161878515602e-05,0.00493001209923081
ENSSSCG00000003669,-3.77234041825036,3.83564597491842e-05,0.00493001209923081
ENSSSCG00000048484,-3.92136458334494,3.88722525038111e-05,0.00496161111819478
ENSSSCG00000054946,-7.6095573153731,4.01090263611567e-05,0.00498216225027871
ENSSSCG00000054611,-7.6095573153731,4.01090263611567e-05,0.00498216225027871
ENSSSCG00000036059,-7.6095573153731,4.01090263611567e-05,0.00498216225027871
ENSSSCG00000061450,4.82063273676466,4.01175197519722e-05,0.00498216225027871
ENSSSCG00000024314,-4.82426838090855,4.06342474873129e-05,0.00501246623366987
ENSSSCG00000007851,-4.41613747956407,4.19218147836422e-05,0.00512685427041239
ENSSSCG00000009219,4.08740436489555,4.21194230050202e-05,0.00512685427041239
ENSSSCG00000011878,4.78006890439166,4.65844302414199e-05,0.00563303834103485
ENSSSCG00000025128,-7.54279483970394,5.03556035434533e-05,0.00590922444936264
ENSSSCG00000038048,-7.54279483970394,5.03556035434533e-05,0.00590922444936264
ENSSSCG00000040328,-7.54279483970394,5.03556035434533e-05,0.00590922444936264
ENSSSCG00000005961,-7.54279483970394,5.03556035434533e-05,0.00590922444936264
ENSSSCG00000057692,-3.69490276094291,5.04759651006493e-05,0.00590922444936264
ENSSSCG00000008995,-3.74237442603193,5.13040035143837e-05,0.00596814926958464
ENSSSCG00000017923,3.84911914455627,5.23881636608275e-05,0.00604968618229315
ENSSSCG00000008813,-3.72366013082761,5.29977815614996e-05,0.00604968618229315
ENSSSCG00000024416,-3.68005943868476,5.3060473699653e-05,0.00604968618229315
ENSSSCG00000035935,-3.83274168190115,5.33214995392541e-05,0.00604968618229315
ENSSSCG00000017135,-3.73630219209359,5.49994804917958e-05,0.00611080638021249
ENSSSCG00000006719,3.68444052302919,5.50091592799281e-05,0.00611080638021249
ENSSSCG00000060202,3.86465219589348,5.5042748200759e-05,0.00611080638021249
ENSSSCG00000048402,-3.92435580342925,5.51900902674251e-05,0.00611080638021249
ENSSSCG00000014271,7.73490590336954,5.60109533035946e-05,0.00612786501023851
ENSSSCG00000048993,7.73490590336954,5.60109533035946e-05,0.00612786501023851
ENSSSCG00000033822,-3.67699455374736,5.82807349299475e-05,0.00633846099415642
ENSSSCG00000021218,-7.47279230500857,6.37513464429207e-05,0.00679648181749654
ENSSSCG00000033606,-7.47279230500857,6.37513464429207e-05,0.00679648181749654
ENSSSCG00000017522,-7.47279230500857,6.37513464429207e-05,0.00679648181749654
ENSSSCG00000031483,-4.19921543759424,6.43410139414797e-05,0.00679648181749654
ENSSSCG00000017445,-4.19921543759424,6.43410139414797e-05,0.00679648181749654
ENSSSCG00000006560,-3.62488118183274,6.60549241613565e-05,0.0069376543204899
ENSSSCG00000015086,3.92946486615013,6.84913339262822e-05,0.0071526745316197
ENSSSCG00000063511,-3.80374079455699,7.0632336284192e-05,0.00733458949662966
ENSSSCG00000021126,-3.92102671713884,7.23567947159799e-05,0.007471448802695
ENSSSCG00000012482,-3.76496294604353,7.8707203251203e-05,0.00808177874724643
ENSSSCG00000030830,-7.39921911121928,8.14412751162376e-05,0.008270114014566
ENSSSCG00000056949,-7.39921911121928,8.14412751162376e-05,0.008270114014566
ENSSSCG00000029037,-4.04936339812228,8.51192840432279e-05,0.00859611231161829
ENSSSCG00000039626,-3.55674247587361,8.87485408902897e-05,0.00891365126537445
ENSSSCG00000025072,-3.54410088196454,9.0103052542975e-05,0.00900051144423848
ENSSSCG00000016153,7.57814583345562,9.32127405875363e-05,0.00916176562566266
ENSSSCG00000055770,7.57814583345562,9.32127405875363e-05,0.00916176562566266
ENSSSCG00000007163,7.57814583345562,9.32127405875363e-05,0.00916176562566266
ENSSSCG00000044295,-4.18090557027564,0.000101332670995737,0.0099043289800872
ENSSSCG00000004509,3.67410515348852,0.000102342323991993,0.0099043289800872
ENSSSCG00000033204,-4.57335036364436,0.00010238424952212,0.0099043289800872
ENSSSCG00000058588,4.16509538383312,0.000103428106917026,0.00995292463421436
ENSSSCG00000062860,-7.32169132594321,0.000105056879722825,0.0099533270582759
ENSSSCG00000012871,-7.32169132594321,0.000105056879722825,0.0099533270582759
ENSSSCG00000013461,-7.32169132594321,0.000105056879722825,0.0099533270582759
ENSSSCG00000036049,-3.48730458233483,0.000107796111840025,0.0101604745416393
ENSSSCG00000009866,-5.04709397058991,0.000109495444635336,0.0102679911857014
ENSSSCG00000012409,-3.50481436845706,0.000111292721688508,0.0103009952652889
ENSSSCG00000059290,7.52186425845411,0.000111528730021355,0.0103009952652889
ENSSSCG00000054868,7.52186425845411,0.000111528730021355,0.0103009952652889
ENSSSCG00000040950,-3.5201487534457,0.00011341320312695,0.0103303428828038
ENSSSCG00000028671,4.53395337373185,0.000113532604043872,0.0103303428828038
ENSSSCG00000014368,4.53395337373185,0.000113532604043872,0.0103303428828038
ENSSSCG00000009735,-3.54948652343121,0.00011750044235423,0.010638710002319
ENSSSCG00000039778,-3.67911023214387,0.000118692421526331,0.0106939544492841
ENSSSCG00000038965,4.50934884799488,0.000123911426952115,0.0111097172067311
ENSSSCG00000011936,3.61337635388497,0.000125075943606908,0.0111596885606552
ENSSSCG00000016628,-3.4446406793526,0.000128021000311657,0.0113672752933732
ENSSSCG00000009645,3.55777765811073,0.000130918977710913,0.0115687058188778
ENSSSCG00000020927,7.46329761424407,0.000134151368190741,0.0116857921675158
ENSSSCG00000058440,7.46329761424407,0.000134151368190741,0.0116857921675158
ENSSSCG00000038257,7.46329761424407,0.000134151368190741,0.0116857921675158
ENSSSCG00000013344,-3.48112938368917,0.000134796600856221,0.0116866109610252
ENSSSCG00000001101,-3.56521181075389,0.000135592382165161,0.0117004130713411
ENSSSCG00000036438,3.41973681729189,0.000139272629753514,0.011961826798456
ENSSSCG00000056034,-4.08487161532863,0.000144280154173206,0.0123342755055978
ENSSSCG00000007061,-4.46673350205363,0.000150272147435646,0.0127870466197554
ENSSSCG00000024325,-3.88609769137951,0.000156283836479733,0.0132373129700345
ENSSSCG00000015342,3.55790547515212,0.000158565525352981,0.0133689649357238
ENSSSCG00000035226,7.40225246903734,0.000162271786219338,0.013495725930821
ENSSSCG00000017009,7.40225246903734,0.000162271786219338,0.013495725930821
ENSSSCG00000051505,7.40225246903734,0.000162271786219338,0.013495725930821
ENSSSCG00000014929,-3.67935029339511,0.00016318743056425,0.0135107431250943
ENSSSCG00000051026,-3.51933901611588,0.000167914946507829,0.0138398059049951
ENSSSCG00000013887,-4.42936869667843,0.000171670645195588,0.0140235842608662
ENSSSCG00000016903,-4.42936869667843,0.000171670645195588,0.0140235842608662
ENSSSCG00000003623,-7.15289317480168,0.000180594449096648,0.0142460342248772
ENSSSCG00000055073,-7.15289317480168,0.000180594449096648,0.0142460342248772
ENSSSCG00000051581,-7.15289317480168,0.000180594449096648,0.0142460342248772
ENSSSCG00000028632,-7.15289317480168,0.000180594449096648,0.0142460342248772
ENSSSCG00000051948,-7.15289317480168,0.000180594449096648,0.0142460342248772
ENSSSCG00000059210,-7.15289317480168,0.000180594449096648,0.0142460342248772
ENSSSCG00000025000,-7.15289317480168,0.000180594449096648,0.0142460342248772
ENSSSCG00000000212,-7.15289317480168,0.000180594449096648,0.0142460342248772
ENSSSCG00000043666,4.15803785356866,0.000181616850653602,0.0142654603205692
ENSSSCG00000003218,3.41962890923248,0.00018781177045954,0.0146892780470057
ENSSSCG00000044927,-3.61511191356912,0.000191020655812424,0.014862950586312
ENSSSCG00000004521,3.71989733222963,0.000191649580465502,0.014862950586312
ENSSSCG00000010426,7.33850974029164,0.000197463697148488,0.0151857018978628
ENSSSCG00000002442,7.33850974029164,0.000197463697148488,0.0151857018978628
ENSSSCG00000026680,3.36552728625334,0.000199480296757975,0.0152768660600482
ENSSSCG00000012018,3.54605690797053,0.000211676008369228,0.0161435893519768
ENSSSCG00000058723,-3.33708561935792,0.000214604086772637,0.0162992690697565
ENSSSCG00000039573,-3.29934999309406,0.000217314952216068,0.0164372379495116
ENSSSCG00000013093,-3.34928984288727,0.000225238480248592,0.0169667347006931
ENSSSCG00000033691,-3.95507623041095,0.000230986855734171,0.017258286212984
ENSSSCG00000053980,-3.95507623041095,0.000230986855734171,0.017258286212984
ENSSSCG00000057160,3.76131108160986,0.000237297340007975,0.0176378501448163
ENSSSCG00000011799,-7.06045945835932,0.000241129492118068,0.0176378501448163
ENSSSCG00000040776,-7.06045945835932,0.000241129492118068,0.0176378501448163
ENSSSCG00000055846,7.27181994876504,0.000241824713628603,0.0176378501448163
ENSSSCG00000060878,7.27181994876504,0.000241824713628603,0.0176378501448163
ENSSSCG00000053872,7.27181994876504,0.000241824713628603,0.0176378501448163
ENSSSCG00000000981,-3.26837048631275,0.000249244266713799,0.0181071526569155
ENSSSCG00000014843,-3.29305288788803,0.000255231580079225,0.0184691198498274
ENSSSCG00000054840,-4.31109151956761,0.000260394035435282,0.018768793612943
ENSSSCG00000040843,3.80174049388518,0.000266756306945654,0.0191522692252388
ENSSSCG00000026850,3.28483636038464,0.000268337281794225,0.0191908141610033
ENSSSCG00000016900,3.33049164540308,0.000276111137372418,0.0195984089697205
ENSSSCG00000004280,-3.36576908199764,0.000276169092663634,0.0195984089697205
ENSSSCG00000000856,-3.59048678524589,0.000278027308574907,0.0196543920446415
ENSSSCG00000009979,-3.8997017215179,0.000281625641289568,0.0198267316682911
ENSSSCG00000053951,-3.72362783715798,0.000282622616816773,0.0198267316682911
ENSSSCG00000007538,3.49642332799568,0.000288069719101028,0.0201320206732962
ENSSSCG00000004270,-3.41468576349805,0.000293211963808901,0.0204137723288167
ENSSSCG00000038233,3.3352654123127,0.000296180623874945,0.020449618818755
ENSSSCG00000006264,-3.60766886566158,0.000298050407066563,0.020449618818755
ENSSSCG00000051820,7.2018973214834,0.000298177249370312,0.020449618818755
ENSSSCG00000036149,7.2018973214834,0.000298177249370312,0.020449618818755
ENSSSCG00000059315,-4.26940816444351,0.000301035842528962,0.0205689174188934
ENSSSCG00000000760,-3.87119648519391,0.000311686655068356,0.0212177804450236
ENSSSCG00000014363,-3.35197768535531,0.000327585275230497,0.0222177762315001
ENSSSCG00000000857,-3.24322309418741,0.000330056827152972,0.0222611584491846
ENSSSCG00000007703,-3.67998134887723,0.000330647239207149,0.0222611584491846
ENSSSCG00000027558,-3.1937445397992,0.000334502478656197,0.022438523933215
ENSSSCG00000023322,-3.2326298431756,0.000338556587521653,0.0226278911950836
ENSSSCG00000021588,-3.18896620229984,0.000348036392601151,0.0231690655856175
ENSSSCG00000033434,-4.22648454110028,0.000349174709859414,0.0231690655856175
ENSSSCG00000031321,3.17538226587441,0.000355969786073352,0.0235349808202453
ENSSSCG00000004157,-3.23454015694206,0.000381900380589456,0.0251588852875778
ENSSSCG00000036224,-3.18925181170291,0.000390842904438022,0.0256231896320054
ENSSSCG00000037324,3.15021591410427,0.000392812188919976,0.0256231896320054
ENSSSCG00000037565,-3.31684551189537,0.00039313054821684,0.0256231896320054
ENSSSCG00000058769,-4.1822445729616,0.000406415779657894,0.0261186084968954
ENSSSCG00000003659,-4.1822445729616,0.000406415779657894,0.0261186084968954
ENSSSCG00000061632,-4.1822445729616,0.000406415779657894,0.0261186084968954
ENSSSCG00000022785,-4.1822445729616,0.000406415779657894,0.0261186084968954
ENSSSCG00000040160,3.15618296304503,0.000407870614687613,0.0261207731636178
ENSSSCG00000040725,3.3498965066344,0.000411282723086903,0.0262478348970044
ENSSSCG00000007139,-3.28050400140223,0.000415459364587123,0.0264226405574786
ENSSSCG00000059591,-3.78213719405082,0.000426701829230938,0.0270440676595332
ENSSSCG00000031616,3.21602687088204,0.00043239602549943,0.0273107867652217
ENSSSCG00000016290,3.13351989878703,0.000437099895631965,0.027451092894019
ENSSSCG00000024103,-3.21886817764878,0.000437637678508765,0.027451092894019
ENSSSCG00000062427,-3.31426881032755,0.000439098003854276,0.027451092894019
ENSSSCG00000056766,-3.27274543315213,0.000448800010239111,0.027962522671847
ENSSSCG00000016746,-3.29252023428824,0.000457823607634099,0.0284283713118741
ENSSSCG00000008702,-3.27275349781419,0.000461410350785316,0.0285004680144645
ENSSSCG00000052224,7.05098260936516,0.000463636558015499,0.0285004680144645
ENSSSCG00000006138,7.05098260936516,0.000463636558015499,0.0285004680144645
ENSSSCG00000023296,-3.16277876822387,0.000473495276998097,0.0290094773040834
ENSSSCG00000058969,-3.27276240526833,0.000475599080052663,0.0290415650876012
ENSSSCG00000012135,3.15780728723759,0.000491040309876812,0.0298851685282643
ENSSSCG00000014985,3.62370464326058,0.000498900739657232,0.0302633517983496
ENSSSCG00000011925,3.28052957628895,0.000504787485438964,0.0305197170472637
ENSSSCG00000002980,-3.45978527418606,0.000506587138147516,0.0305281036037749
ENSSSCG00000004493,-3.26279602353442,0.000509677909300726,0.0306139868396972
ENSSSCG00000010400,3.07449960013258,0.000511365251778122,0.0306152877123189
ENSSSCG00000051266,-3.2527502853542,0.000528445033849187,0.0315351289680132
ENSSSCG00000047367,-3.71955552821721,0.000530702048165235,0.0315640596373686
ENSSSCG00000009630,3.60463037574878,0.00053297523592919,0.0315640596373686
ENSSSCG00000009225,-3.05821976236774,0.000534081749032734,0.0315640596373686
ENSSSCG00000030303,-3.20387154129313,0.000536773560156897,0.031621468063089
ENSSSCG00000009621,-3.35164915964477,0.000539042877519905,0.0316536999642679
ENSSSCG00000048603,-4.08947424328692,0.000556700962090299,0.0325865085452857
ENSSSCG00000024809,-3.1137474059062,0.000571734690224147,0.0333019056007715
ENSSSCG00000031346,-3.04647159166313,0.000572546363974091,0.0333019056007715
ENSSSCG00000002456,3.05215895553417,0.000579905616228669,0.0336235496097253
ENSSSCG00000038606,6.96916029014149,0.000585342048376554,0.0337005965372304
ENSSSCG00000035337,6.96916029014149,0.000585342048376554,0.0337005965372304
ENSSSCG00000028203,-3.15942286349869,0.000586735086611193,0.0337005965372304
ENSSSCG00000055853,-3.68721634159183,0.000593507134228783,0.0338778295873448
ENSSSCG00000038489,-3.68721634159183,0.000593507134228783,0.0338778295873448
ENSSSCG00000004452,4.04497769226064,0.000608334204881907,0.0345909134202195
ENSSSCG00000063556,-3.15787702923815,0.000609763653327047,0.0345909134202195
ENSSSCG00000033783,3.49289786988451,0.000612266340965972,0.0346260164521679
ENSSSCG00000026849,-3.11462607088502,0.000625588509582174,0.035270910448222
ENSSSCG00000004361,-3.30491216742507,0.000636379210805776,0.0357695715431504
ENSSSCG00000055991,-3.20822882223704,0.00064273129800177,0.0359219399954253
ENSSSCG00000055280,-3.11888584489365,0.000642998817110714,0.0359219399954253
ENSSSCG00000008741,-3.01349251403351,0.000645579411370116,0.0359568169120689
ENSSSCG00000005167,3.47543938764782,0.00065033027439345,0.0360243777094708
ENSSSCG00000001899,-3.07646352236375,0.000650712372118842,0.0360243777094708
ENSSSCG00000004492,-4.04075168440419,0.000655392522342117,0.0360662112594255
ENSSSCG00000053954,-4.04075168440419,0.000655392522342117,0.0360662112594255
ENSSSCG00000043216,-3.65413559118899,0.000665036612781376,0.0364876804266319
ENSSSCG00000044004,3.150154947485,0.000667717480900782,0.0365257360087987
ENSSSCG00000031620,4.01032648695349,0.000681689778561642,0.0371317409958504
ENSSSCG00000052614,3.40687431669866,0.000682836151066238,0.0371317409958504
ENSSSCG00000047080,-3.30806254930361,0.000687216128035221,0.037259682694063
ENSSSCG00000039261,3.00202366386195,0.000691739936879967,0.0373946471760406
ENSSSCG00000031855,3.13793572688346,0.000697376543575659,0.0375888002079783
ENSSSCG00000040513,-3.00594359974741,0.000715044418885934,0.0384284105822324
ENSSSCG00000038990,-3.10370888802556,0.000727842508439076,0.039002172901196
ENSSSCG00000045948,6.88241693094715,0.000745790295836897,0.0393897288433396
ENSSSCG00000052747,6.88241693094715,0.000745790295836897,0.0393897288433396
ENSSSCG00000056399,6.88241693094715,0.000745790295836897,0.0393897288433396
ENSSSCG00000063336,6.88241693094715,0.000745790295836897,0.0393897288433396
ENSSSCG00000032135,6.88241693094715,0.000745790295836897,0.0393897288433396
ENSSSCG00000059124,3.19510761062403,0.000749699332893364,0.0394827327753009
ENSSSCG00000058972,-3.14824720186426,0.000767364247160254,0.0401156722081685
