,ovary00.txt,ovary06.txt
ENSSSCG00000028996,3.02307603870218,4.17763719651028
ENSSSCG00000005267,9.1842334256009,9.63690528344517
ENSSSCG00000005268,0.307520842386272,-2.31987485893926
ENSSSCG00000005269,1.5767649005765,1.14500977949452
ENSSSCG00000031382,3.7207924858951,3.74700333842191
ENSSSCG00000005271,5.00240181021498,6.07222267567324
ENSSSCG00000005272,1.56213661078277,2.49936459790273
ENSSSCG00000005273,4.74992736482752,5.4324664426686
ENSSSCG00000023520,5.04642136689918,3.83233682858096
ENSSSCG00000057774,0.473056071153264,0.765667498519152
ENSSSCG00000037277,4.96813596099779,5.33226976014836
ENSSSCG00000005277,3.3807426358687,2.82498347327268
ENSSSCG00000004361,4.59327780936969,0.676170319567674
ENSSSCG00000004349,5.00780960195393,5.05743830968108
ENSSSCG00000004272,4.84060187060976,5.9645131374991
ENSSSCG00000037594,6.77139878868905,6.6326448093082
ENSSSCG00000044472,0.159894205106866,0.706623778613237
ENSSSCG00000004261,-0.240650252990941,-0.79773214438166
ENSSSCG00000004351,3.30808499052154,4.10519130733772
ENSSSCG00000004262,3.42991279446866,3.74333586109764
ENSSSCG00000038757,2.18518900323577,3.09047316431348
ENSSSCG00000004353,5.14664665659558,5.46177504368131
ENSSSCG00000005284,3.97107968914108,4.69692402237432
ENSSSCG00000004263,3.23157316506536,3.41485237292009
ENSSSCG00000021802,3.5422491969287,4.40124210833533
ENSSSCG00000031105,2.45437648911376,2.59199799628492
ENSSSCG00000034919,-0.723525271298397,-1.30467323579299
ENSSSCG00000023834,2.27762733339523,0.51344274879709
ENSSSCG00000025941,7.39554999765123,7.71783533645387
ENSSSCG00000030268,7.00565789570205,6.98411712355106
ENSSSCG00000027002,3.54968340077896,3.83578515584098
ENSSSCG00000005266,-1.8646629602203,2.45520842266645
ENSSSCG00000005288,5.94356842480694,5.00786018078335
ENSSSCG00000035934,1.90123929134668,3.36321735916486
ENSSSCG00000005036,0.307520842386272,0.442838984395021
ENSSSCG00000004241,10.2456306867051,8.03733775107323
ENSSSCG00000005037,6.0979592272258,6.13584843199019
ENSSSCG00000004242,3.00155287415113,3.79030091183742
ENSSSCG00000005291,6.14534418035919,5.63999867795893
ENSSSCG00000005038,6.42796203476207,7.25883075371207
ENSSSCG00000033805,-0.292881204581591,-0.490852049013151
ENSSSCG00000033763,5.45053806027262,5.92863079985295
ENSSSCG00000004344,1.98038867214133,2.34337016179357
ENSSSCG00000005286,3.38490476562446,2.97637880799735
ENSSSCG00000005039,4.18906577454533,4.94538767533469
ENSSSCG00000005040,5.08402662002618,5.56718497423898
ENSSSCG00000004250,0.272006096777903,0.119784574612113
ENSSSCG00000005287,6.21888085111884,3.89648585039969
ENSSSCG00000005041,7.00159789416652,6.62568935632104
ENSSSCG00000020885,5.85408153712448,6.70513603786842
ENSSSCG00000004253,4.9244839115351,5.39321880916888
ENSSSCG00000060009,1.19588395420548,1.27262298775075
ENSSSCG00000004364,4.86762154440661,5.21270515360374
ENSSSCG00000005043,4.6788218136957,6.06562958166908
ENSSSCG00000004254,5.0332233722033,5.09389493748909
ENSSSCG00000005045,3.34700612444285,2.30407745540054
ENSSSCG00000005047,2.39783240125163,2.23262994541004
ENSSSCG00000004366,4.32740764639476,1.35182968470965
ENSSSCG00000027256,6.84348800057311,7.13063734969377
ENSSSCG00000004255,-0.874537212300728,-3.96729813928201
ENSSSCG00000004367,2.59034929361278,0.822389503056303
ENSSSCG00000039333,0.504000126811842,1.31276984273143
ENSSSCG00000004368,6.41071517514144,6.16218234727072
ENSSSCG00000026294,8.3554006697903,8.4825298521542
ENSSSCG00000035648,4.36581779958277,5.89348872768274
ENSSSCG00000038522,2.85922977267003,3.35362734446861
ENSSSCG00000035259,6.08969570741693,6.71546830110732
ENSSSCG00000021451,4.20327672910599,4.68741224213267
ENSSSCG00000038507,7.68096629018476,7.55032829060638
ENSSSCG00000004339,5.36673931986118,5.59797183474724
ENSSSCG00000005004,2.52396421424057,2.11267735816104
ENSSSCG00000004347,3.2635709347714,3.95473537737503
ENSSSCG00000005006,6.58499248778487,6.58784601212529
ENSSSCG00000004275,4.52703048656834,4.93577902019527
ENSSSCG00000035611,4.79597687090318,4.08504866209079
ENSSSCG00000058931,3.6942059015811,3.09047316431348
ENSSSCG00000005008,1.9582141589628,1.46303864346487
ENSSSCG00000004358,5.51366985634226,6.28646083833242
ENSSSCG00000004270,2.02374068828615,-0.79773214438166
ENSSSCG00000032489,2.13664951703004,2.67134119850909
ENSSSCG00000004990,2.41421525257336,2.21154917570471
ENSSSCG00000004340,2.12674252364831,1.48076772351581
ENSSSCG00000058693,-0.874537212300728,-0.561671560715251
ENSSSCG00000005009,5.43255564435477,5.28638241294991
ENSSSCG00000035240,3.11614389232597,4.58867736543908
ENSSSCG00000005011,5.05166694287916,5.80037245812581
ENSSSCG00000032312,7.0752405720786,7.27828651871378
ENSSSCG00000004342,3.04953616269074,3.91616483676774
ENSSSCG00000005012,7.2370898268172,8.44223696103264
ENSSSCG00000045405,-0.653560931563832,0.613264288124355
ENSSSCG00000005029,6.45196479787815,7.15878753875194
ENSSSCG00000060707,-1.45455413919289,-1.57073517894164
ENSSSCG00000005030,7.32039711216269,8.7685731080983
ENSSSCG00000004939,1.82975959298808,-1.08012217102816
ENSSSCG00000057054,-0.461978872054621,-0.181076394939979
ENSSSCG00000021862,2.26864551601881,2.32385757465778
ENSSSCG00000005027,5.55488918694225,6.99533873114985
ENSSSCG00000028092,5.00375565970004,7.9794723017471
ENSSSCG00000004941,3.2635709347714,3.48241177874895
ENSSSCG00000004942,3.2635709347714,2.62426077040013
ENSSSCG00000004943,6.85328402977655,5.29892902432058
ENSSSCG00000036735,3.52349434054115,6.38154264551325
ENSSSCG00000005015,5.24380068299333,6.13374882139809
ENSSSCG00000005016,3.38490476562446,5.34078933425908
ENSSSCG00000031354,0.970723418054134,2.57559195470359
ENSSSCG00000038941,2.62595131686205,2.57559195470359
ENSSSCG00000004945,10.2444501034149,9.90660700779425
ENSSSCG00000005787,5.27889003821841,5.03060711231128
ENSSSCG00000034516,3.24537348509687,2.25340711224863
ENSSSCG00000027654,2.94065298402194,-3.96729813928201
ENSSSCG00000036634,5.30877146449581,5.14064891167326
ENSSSCG00000005785,2.4304141516615,3.44225693528481
ENSSSCG00000004946,3.49682107026617,3.14152214041077
ENSSSCG00000005020,1.74162827881287,1.21022692293552
ENSSSCG00000005786,5.07889759975342,4.46498022390022
ENSSSCG00000004948,2.81672743494946,3.97676766533179
ENSSSCG00000004971,6.75259793292919,6.5262203986905
ENSSSCG00000005021,5.16249224315402,4.90327995906256
ENSSSCG00000038767,3.46964534699279,2.93196038157509
ENSSSCG00000004963,6.00502409567768,5.89679410805225
ENSSSCG00000005022,4.85567523047542,6.24037005975732
ENSSSCG00000026078,4.99833262217571,5.87265673475022
ENSSSCG00000004968,-1.45455413919289,2.03080069969687
ENSSSCG00000005024,7.12243074941384,7.69262089181058
ENSSSCG00000004969,3.89724294191689,4.13068250692468
ENSSSCG00000004970,9.7419963557276,9.79190188835946
ENSSSCG00000023533,4.24279716432871,4.09659315800668
ENSSSCG00000004952,5.62957651707364,6.2259879374343
ENSSSCG00000005023,0.62153770397238,0.706623778613237
ENSSSCG00000004859,4.85116973560944,3.19082633856918
ENSSSCG00000005025,4.94717886897333,5.06480370802742
ENSSSCG00000004856,3.58629042564689,3.22804202074412
ENSSSCG00000004951,5.98597047463778,7.00876682912352
ENSSSCG00000038422,6.53811067579584,7.49715013748635
ENSSSCG00000004954,2.0022275114554,1.73828361215136
ENSSSCG00000005002,0.307520842386272,-0.181076394939979
ENSSSCG00000004955,3.68072659245483,3.89648585039969
ENSSSCG00000030679,2.79186610582568,2.55062768643499
ENSSSCG00000004996,4.89268369347145,5.19267436546282
ENSSSCG00000027765,5.09041235895187,5.37081215134774
ENSSSCG00000004857,5.30657912578332,5.3624685478744
ENSSSCG00000004997,5.85932600536754,5.40950910990093
ENSSSCG00000021217,5.41026832138771,5.69229436382022
ENSSSCG00000004958,3.92609062247954,4.43346313040218
ENSSSCG00000005000,1.53242739436765,2.46414843793567
ENSSSCG00000026517,2.64689830853043,3.37748390354938
ENSSSCG00000004957,5.92153261655602,5.82139729774285
ENSSSCG00000004861,5.26314882889488,4.44479843798441
ENSSSCG00000032488,5.52219743053081,6.26998629755934
ENSSSCG00000053589,1.88956924860333,1.31276984273143
ENSSSCG00000004999,4.088020347811,3.88986608172996
ENSSSCG00000063467,3.97107968914108,4.0319237996356
ENSSSCG00000004869,0.649484528691433,-1.18803327058019
ENSSSCG00000022419,5.31205373861673,5.64884733043489
ENSSSCG00000004961,5.3540573613382,5.7888547615888
ENSSSCG00000004962,6.11434561194647,8.67421429991172
ENSSSCG00000043563,4.27230466455187,4.36351476812762
ENSSSCG00000063237,-0.523055806445363,1.3898598289821
ENSSSCG00000063081,-0.240650252990941,2.47303339520304
ENSSSCG00000056226,-0.347074373769257,-1.18803327058019
ENSSSCG00000049234,-3.01019401805095,2.15745889056708
ENSSSCG00000004870,6.89254724565275,7.70681406565989
ENSSSCG00000039486,-1.34021670422044,1.51558536271068
ENSSSCG00000004973,5.80755431878374,5.92296801144376
ENSSSCG00000004847,4.54201723804801,4.36828499372173
ENSSSCG00000035696,3.53102556556706,4.65264102937217
ENSSSCG00000004849,1.93569349167384,-2.31987485893926
ENSSSCG00000004850,-0.0488035418436442,-0.79773214438166
ENSSSCG00000004854,7.17204515287461,7.06934171154241
ENSSSCG00000004974,4.03073455290596,3.84949662932693
ENSSSCG00000004976,1.3739468642375,-0.79773214438166
ENSSSCG00000036984,3.61846090635762,5.33592716842601
ENSSSCG00000004980,5.49260998037742,5.55049267059478
ENSSSCG00000004874,-3.01019401805095,4.30500681345563
ENSSSCG00000004875,8.13312146294824,12.5531202223207
ENSSSCG00000004978,-0.461978872054621,-3.96729813928201
ENSSSCG00000037781,1.99134941466421,1.63122726485796
ENSSSCG00000005781,1.71542638869606,4.37303949868105
ENSSSCG00000004979,4.57335638075717,4.77264187097713
ENSSSCG00000025616,3.97660594532697,3.65630340537139
ENSSSCG00000026167,0.948398690018249,0.0262995364337093
ENSSSCG00000004985,4.27230466455187,3.9096349548338
ENSSSCG00000004844,5.31532856218644,5.29642841594327
ENSSSCG00000004986,4.5080754293886,5.24028908834104
ENSSSCG00000004845,5.02791018129486,4.43118534213335
ENSSSCG00000022828,7.23190039980244,6.93953939045887
ENSSSCG00000032494,4.31437360014428,5.29141415866916
ENSSSCG00000004873,1.3739468642375,3.87653471764575
ENSSSCG00000004983,4.95839385678882,5.70082893863151
ENSSSCG00000032214,4.72715925240983,5.77724437349962
ENSSSCG00000032574,3.09597478881925,2.7465473368341
ENSSSCG00000038398,-1.45455413919289,-1.57073517894164
ENSSSCG00000028977,0.307520842386272,-0.297132072401773
ENSSSCG00000005782,3.85286015675232,4.19385120324426
ENSSSCG00000040252,3.74366050454599,3.29470870325144
ENSSSCG00000062837,-2.43981833215082,-0.714678915503939
ENSSSCG00000041275,-0.797056274597578,-0.561671560715251
ENSSSCG00000034069,-1.23427917390103,-1.72476016602023
ENSSSCG00000060600,4.50998218141493,2.8040112124371
ENSSSCG00000060688,-1.23427917390103,-1.30467323579299
ENSSSCG00000061734,-1.45455413919289,-0.181076394939979
ENSSSCG00000059196,-3.41079071197312,-0.181076394939979
ENSSSCG00000048151,-3.96729813928201,2.7465473368341
ENSSSCG00000061619,-1.71462931799598,0.207578776237665
ENSSSCG00000004989,3.90305880897172,4.58253278557831
ENSSSCG00000060152,1.26976657961458,-0.358859675367432
ENSSSCG00000053633,-0.0944269164620869,-0.126371591996157
ENSSSCG00000062595,-0.190244374912569,-0.358859675367432
ENSSSCG00000053742,2.11676702822324,1.25212268858625
ENSSSCG00000056642,6.17328631438339,5.79152086458702
ENSSSCG00000062224,0.992707943768559,1.0050034905193
ENSSSCG00000054354,-1.04322422998923,-0.79773214438166
ENSSSCG00000058062,0.342182287036114,-1.08012217102816
ENSSSCG00000019587,-0.523055806445363,-1.18803327058019
ENSSSCG00000019949,-1.45455413919289,-1.18803327058019
ENSSSCG00000018926,-0.523055806445363,-1.30467323579299
ENSSSCG00000004075,-0.797056274597578,0.676170319567674
ENSSSCG00000004076,3.24994441150453,2.95116454773681
ENSSSCG00000004077,1.71542638869606,2.05467199963247
ENSSSCG00000004101,4.31437360014428,6.21808229000626
ENSSSCG00000004103,5.58956390830809,5.92620661173093
ENSSSCG00000004410,-0.0944269164620869,-1.57073517894164
ENSSSCG00000004105,4.20091793638069,3.89978437897968
ENSSSCG00000004405,4.77551554740391,4.84458315738325
ENSSSCG00000004071,3.92609062247954,4.39891283425833
ENSSSCG00000046319,-0.190244374912569,-1.18803327058019
ENSSSCG00000026042,-0.292881204581591,1.3898598289821
ENSSSCG00000004096,-2.43981833215082,-0.636147757760472
ENSSSCG00000004113,3.84683793408994,4.50668106791987
ENSSSCG00000004404,1.26976657961458,-0.0736655526673357
ENSSSCG00000004403,3.24537348509687,4.04687799904452
ENSSSCG00000004402,1.66155027122957,0.645060139237439
ENSSSCG00000004401,1.51734016707795,0.51344274879709
ENSSSCG00000037803,8.55790241973351,7.92243566440762
ENSSSCG00000004388,2.58312223361553,1.81016335917633
ENSSSCG00000004390,7.06067961761595,5.44944783868578
ENSSSCG00000004114,1.80512374983204,1.27262298775075
ENSSSCG00000004391,0.504000126811842,0.478572731442228
ENSSSCG00000052303,3.78519131548791,4.31985774870854
ENSSSCG00000032525,0.307520842386272,2.79695215818253
ENSSSCG00000004415,1.75455290568947,0.406197629353277
ENSSSCG00000004119,-3.01019401805095,-0.561671560715251
ENSSSCG00000004414,8.33255249527722,9.27387406987396
ENSSSCG00000004120,3.85885734539397,5.0063308903388
ENSSSCG00000004413,0.676900259788016,-0.490852049013151
ENSSSCG00000004121,5.15398163614642,5.29892902432058
ENSSSCG00000004408,4.13572751095089,3.22804202074412
ENSSSCG00000004412,6.46823805561877,5.31384233266275
ENSSSCG00000031536,3.94312635142393,4.88675170527112
ENSSSCG00000004081,3.32551302975427,5.50789688030442
ENSSSCG00000004411,3.51212327059432,2.89937420530693
ENSSSCG00000033392,-0.797056274597578,-1.57073517894164
ENSSSCG00000049158,2.51639593976088,4.73250744173856
ENSSSCG00000004382,7.2638909924059,7.2649189279001
ENSSSCG00000004082,8.00934857977773,8.41526424600455
ENSSSCG00000004383,5.27328787360555,7.1026427607178
ENSSSCG00000004384,-2.22162080539331,1.44508897966473
ENSSSCG00000004385,6.75982723838767,7.08825839626312
ENSSSCG00000040199,2.41421525257336,3.75066151628151
ENSSSCG00000004387,6.43299564902762,6.78802035934777
ENSSSCG00000025777,5.30657912578332,4.65654614159464
ENSSSCG00000004432,6.42594366125114,7.08608831804855
ENSSSCG00000004434,-0.523055806445363,-0.885860227488183
ENSSSCG00000037424,4.09311709456917,4.19921562916102
ENSSSCG00000004392,6.27937948762115,5.95344507868653
ENSSSCG00000004393,5.67956365045084,5.00019746598871
ENSSSCG00000004394,4.63581084933689,4.36590185249881
ENSSSCG00000004419,0.441433728085859,2.3721529619297
ENSSSCG00000041409,1.92429993968449,2.76112930520202
ENSSSCG00000025703,5.73033213011602,5.60506187907509
ENSSSCG00000004420,5.40105060597179,5.18458352430378
ENSSSCG00000004421,5.57415446390288,6.03295569481235
ENSSSCG00000004422,0.235594974129605,-1.8972165258138
ENSSSCG00000004093,-2.43981833215082,-0.358859675367432
ENSSSCG00000004094,0.198241051879144,0.207578776237665
ENSSSCG00000004423,1.99134941466421,1.21022692293552
ENSSSCG00000035574,-1.13559135372135,-0.358859675367432
ENSSSCG00000004425,7.00599571398973,7.84134267511395
ENSSSCG00000024361,3.72736327671586,3.81846050187787
ENSSSCG00000004065,4.87946974809351,3.93557900145453
ENSSSCG00000004070,5.68716736286798,5.93587901916744
ENSSSCG00000004370,4.88388785790555,5.23507550622315
ENSSSCG00000026382,5.66252164511651,5.84896211975835
ENSSSCG00000004106,5.7014214988318,5.64295426316406
ENSSSCG00000038554,5.10814350708896,5.19670283393981
ENSSSCG00000004104,4.425627239711,3.59657664445522
ENSSSCG00000004369,2.8289992644957,3.19082633856918
ENSSSCG00000005575,5.3593550652518,5.72241286807279
ENSSSCG00000022804,4.56787517992591,4.88675170527112
ENSSSCG00000030067,6.45394711815371,7.77867244522549
ENSSSCG00000028867,4.1553521631859,4.16672572982369
ENSSSCG00000004371,3.20357007014042,3.25404889551586
ENSSSCG00000004109,-0.403382968576693,-0.714678915503939
ENSSSCG00000004110,6.01378560120714,6.36969718681894
ENSSSCG00000005167,-0.292881204581591,-2.92020086903838
ENSSSCG00000028974,4.04132077003849,4.54299732435804
ENSSSCG00000033175,5.28447053304736,5.32737874786063
ENSSSCG00000004373,3.91462067647837,5.18458352430378
ENSSSCG00000048240,1.59124635359454,-0.423346888242753
ENSSSCG00000063189,-0.723525271298397,-1.43157948364357
ENSSSCG00000004374,3.94876051633843,4.47164523151742
ENSSSCG00000056379,5.95690974408541,8.89523236354758
ENSSSCG00000055261,-0.956416659569934,-2.92020086903838
ENSSSCG00000037985,3.63253181960622,4.8116899509226
ENSSSCG00000005131,0.649484528691433,-1.57073517894164
ENSSSCG00000034120,5.78253302664772,2.75385674425464
ENSSSCG00000031159,3.14587851585802,3.0133927069778
ENSSSCG00000005134,0.0800002428718787,0.119784574612113
ENSSSCG00000043123,-1.34021670422044,-0.885860227488183
ENSSSCG00000036168,3.70089862125637,4.22311172241866
ENSSSCG00000054729,-0.0488035418436442,0.368601357088232
ENSSSCG00000060161,-1.45455413919289,-1.57073517894164
ENSSSCG00000005130,2.19470395964529,0.0262995364337093
ENSSSCG00000059324,1.3227969045365,2.86603496226054
ENSSSCG00000004379,4.46547637651862,2.86603496226054
ENSSSCG00000042082,-1.13559135372135,-2.92020086903838
ENSSSCG00000005587,5.58595293602999,5.71119198376739
ENSSSCG00000044325,-0.797056274597578,-0.979723943662985
ENSSSCG00000037071,0.62153770397238,0.849935553813702
ENSSSCG00000005590,5.76187876409535,6.3095856977062
ENSSSCG00000049906,-0.403382968576693,-0.490852049013151
ENSSSCG00000053064,-1.04322422998923,-2.92020086903838
ENSSSCG00000005591,-0.292881204581591,-2.58903504950341
ENSSSCG00000028558,6.28551476915121,8.35014401139043
ENSSSCG00000005112,3.28154170694666,3.90307538311713
ENSSSCG00000054646,0.902685335728461,1.23132688168967
ENSSSCG00000053219,-0.874537212300728,1.09983401230185
ENSSSCG00000051118,-0.00457882983008536,0.547489807773489
ENSSSCG00000057365,1.26976657961458,-0.423346888242753
ENSSSCG00000053065,0.409102694081805,-1.57073517894164
ENSSSCG00000005588,5.83367238056703,6.05383360948967
ENSSSCG00000005122,4.56053436711872,5.36962315825134
ENSSSCG00000005589,2.766568828877,2.75385674425464
ENSSSCG00000061592,2.04493777270757,2.83879750020165
ENSSSCG00000005593,6.11685015615641,5.93908879785555
ENSSSCG00000050067,1.51734016707795,1.64701605994702
ENSSSCG00000042842,0.342182287036114,-0.423346888242753
ENSSSCG00000005594,0.0800002428718787,-2.92020086903838
ENSSSCG00000005124,3.03901027702842,2.40037273897744
ENSSSCG00000034227,8.51451641792038,8.50178724015777
ENSSSCG00000005596,5.61104197716913,5.65471642381723
ENSSSCG00000005126,5.43957546459726,6.62269815187168
ENSSSCG00000005597,4.33388077525164,5.32124157218431
ENSSSCG00000005576,3.56076336804466,3.68335167293119
ENSSSCG00000032575,4.05444523097592,3.58022288357409
ENSSSCG00000022337,1.85398180140647,1.48076772351581
ENSSSCG00000020743,5.62782154627828,6.16149547244716
ENSSSCG00000005173,5.29667216414884,4.98319484624207
ENSSSCG00000004894,-0.586833197243535,-1.08012217102816
ENSSSCG00000005582,5.4355683221775,5.58880456319575
ENSSSCG00000035941,4.19855528073493,4.06167878017202
ENSSSCG00000040408,0.0383304316810723,-2.58903504950341
ENSSSCG00000025744,6.04962050325805,6.31268244097354
ENSSSCG00000040366,5.82144040581441,3.06131215172716
ENSSSCG00000004896,6.82177645818065,4.44705485112285
ENSSSCG00000005164,3.44593736345578,4.29251317634592
ENSSSCG00000028406,4.81461009133183,5.48392180051688
ENSSSCG00000004897,5.05689351525006,4.88342320968151
ENSSSCG00000004898,3.14587851585802,3.807964960923
ENSSSCG00000004921,4.30122072324864,4.83082468254837
ENSSSCG00000005166,4.13819524101404,4.32722627931152
ENSSSCG00000005135,5.6787163144096,5.44154805468489
ENSSSCG00000004923,0.781632582124721,1.44508897966473
ENSSSCG00000005584,0.970723418054134,-1.08012217102816
ENSSSCG00000038071,5.20077100344384,4.97226972622969
ENSSSCG00000005136,4.3056183527013,2.01871527868923
ENSSSCG00000035506,-0.523055806445363,-0.79773214438166
ENSSSCG00000047263,-0.347074373769257,-1.8972165258138
ENSSSCG00000004926,3.61492162976143,3.1076909761675
ENSSSCG00000043817,4.28126380045312,2.59199799628492
ENSSSCG00000004927,5.81374241945834,6.68806743717719
ENSSSCG00000043301,1.56213661078277,-0.126371591996157
ENSSSCG00000005585,5.08402662002618,5.08812343122091
ENSSSCG00000004928,1.28766081751587,0.765667498519152
ENSSSCG00000051765,-1.45455413919289,-1.57073517894164
ENSSSCG00000031149,0.703804706898977,-1.18803327058019
ENSSSCG00000051680,1.71542638869606,1.56628526229349
ENSSSCG00000004929,4.42360559481585,4.5493122449749
ENSSSCG00000054127,3.69084786269796,-0.0228173521481272
ENSSSCG00000005128,0.992707943768559,0.547489807773489
ENSSSCG00000005174,6.47655015488699,6.81884011208967
ENSSSCG00000004931,6.3587603215302,5.63505920716697
ENSSSCG00000031529,1.39060163833954,-0.79773214438166
ENSSSCG00000057273,0.0383304316810723,-2.09312274734588
ENSSSCG00000056734,0.756153625572299,-0.358859675367432
ENSSSCG00000004934,5.81219788086042,6.38684153534967
ENSSSCG00000054285,-1.23427917390103,-2.31987485893926
ENSSSCG00000057864,-0.292881204581591,-1.57073517894164
ENSSSCG00000060359,-0.723525271298397,-2.92020086903838
ENSSSCG00000005498,5.97634846046844,7.3290231907968
ENSSSCG00000059082,-0.723525271298397,-1.18803327058019
ENSSSCG00000057745,-1.04322422998923,-2.58903504950341
ENSSSCG00000052950,-0.523055806445363,-0.714678915503939
ENSSSCG00000060748,-1.71462931799598,-1.08012217102816
ENSSSCG00000005150,6.05289396404096,6.1954447931856
ENSSSCG00000033910,0.730216591582227,-0.714678915503939
ENSSSCG00000005502,1.47110807338578,4.05873074646533
ENSSSCG00000004935,6.74452265417716,6.68089548592327
ENSSSCG00000005152,-0.723525271298397,-1.30467323579299
ENSSSCG00000005501,4.49850368390527,4.60493610668974
ENSSSCG00000004936,4.79753886413837,4.76723429658889
ENSSSCG00000005503,2.59754033063728,2.70943426406682
ENSSSCG00000057062,1.3227969045365,0.442838984395021
ENSSSCG00000054719,3.31246177761341,1.3898598289821
ENSSSCG00000054559,3.14096510925151,2.4818639684804
ENSSSCG00000051482,3.13108780830866,2.30407745540054
