,ovary00.txt,ovary09.txt
ENSSSCG00000028996,2.98143371902975,3.93433969926363
ENSSSCG00000005267,9.14148997735142,8.09278051098908
ENSSSCG00000005268,0.27208128184352,-2.73692254160068
ENSSSCG00000005269,1.53704704255646,0.963632117078206
ENSSSCG00000031382,3.67872205171338,3.43676383041358
ENSSSCG00000005271,4.95992604745689,5.48500835297647
ENSSSCG00000005272,1.52244971308358,2.47265197730724
ENSSSCG00000005273,4.70750577572974,4.85361826165635
ENSSSCG00000023520,5.00393709154833,4.59980919676549
ENSSSCG00000057774,0.436824852226247,0.0132052150664553
ENSSSCG00000037277,4.92566700674649,4.29160943829598
ENSSSCG00000005277,3.33885518311633,2.63349008314002
ENSSSCG00000004361,4.55089492147931,1.3583519245812
ENSSSCG00000004349,4.96533277938078,4.6894660076903
ENSSSCG00000004272,4.79815972631521,5.57938024836683
ENSSSCG00000037594,6.7287228581442,6.04396512914315
ENSSSCG00000044472,0.125241076953223,1.05168886086151
ENSSSCG00000004261,-0.272719024509105,-0.552400845109134
ENSSSCG00000004351,3.26624254384319,3.57690799967556
ENSSSCG00000004262,3.3879961445435,3.07289481756724
ENSSSCG00000038757,2.1444254301051,3.1075489392812
ENSSSCG00000004353,5.10414394140936,4.57525904421557
ENSSSCG00000005284,3.92889959901822,5.14806573939403
ENSSSCG00000004263,3.18978062537149,2.80376768317539
ENSSSCG00000021802,3.50026945807916,3.55196161524342
ENSSSCG00000031105,2.41327345269012,2.12569417300682
ENSSSCG00000034919,-0.751366283445201,-1.49584260318764
ENSSSCG00000023834,2.23673999309507,-0.38889917782118
ENSSSCG00000025941,7.35284487304568,7.1388813941518
ENSSSCG00000030268,6.96296950628804,6.68143775034413
ENSSSCG00000027002,3.50769965749972,3.69555261975124
ENSSSCG00000005266,-1.87472223692006,1.3115574729249
ENSSSCG00000005288,5.90095691669686,5.2258346252958
ENSSSCG00000035934,1.86090941819893,2.76955190363527
ENSSSCG00000005036,0.27208128184352,1.10754243778011
ENSSSCG00000004241,10.2028791078832,7.75168111298203
ENSSSCG00000005037,6.0553327451128,6.17145785537771
ENSSSCG00000004242,2.95992733310464,2.67104616511387
ENSSSCG00000005291,6.10271341471564,5.98274607426616
ENSSSCG00000005038,6.38530844629375,6.24489873377467
ENSSSCG00000033805,-0.324557366518459,0.327317426805466
ENSSSCG00000033763,5.40798665978229,5.63269980943326
ENSSSCG00000004344,1.93992922168647,2.36218743851964
ENSSSCG00000005286,3.34301480269534,2.5949301550682
ENSSSCG00000005039,4.14680450659629,4.57278089446491
ENSSSCG00000005040,5.04153527536994,4.76955395810434
ENSSSCG00000004250,0.236748482584971,-0.10878694245536
ENSSSCG00000005287,6.17624371027319,3.91098619211076
ENSSSCG00000005041,6.95890970390462,6.47928619298566
ENSSSCG00000020885,5.81147947053337,5.88325482563013
ENSSSCG00000004253,4.88202386829149,4.9693049033671
ENSSSCG00000060009,1.15708369504395,1.18746644925177
ENSSSCG00000004364,4.82517352060859,4.89982597175132
ENSSSCG00000005043,4.63641727195627,5.81254877418779
ENSSSCG00000004254,4.99074162190607,5.26473763497316
ENSSSCG00000005045,3.30513928745468,1.98367472536003
ENSSSCG00000005047,2.35679551915609,1.59166672015667
ENSSSCG00000004366,4.28510086895331,1.95351265506962
ENSSSCG00000027256,6.80080801841174,6.77063608757491
ENSSSCG00000004255,-0.900741458085023,-3.87457550174136
ENSSSCG00000004367,2.54909738563125,0.418466226348656
ENSSSCG00000039333,0.467630690835089,0.461968280116833
ENSSSCG00000004368,6.36806285505242,6.08627938958685
ENSSSCG00000026294,8.31266933924985,7.72430921951845
ENSSSCG00000035648,4.32349914134259,4.28253901793319
ENSSSCG00000038522,2.81772170483543,3.15470744234488
ENSSSCG00000035259,6.04706998682642,6.34123122251168
ENSSSCG00000021451,4.16101058267816,4.48324962262079
ENSSSCG00000038507,7.63825148475977,7.15139159543939
ENSSSCG00000004339,5.3242003374271,4.90574540608159
ENSSSCG00000005004,2.48278323879323,1.66795062460469
ENSSSCG00000004347,3.22175720140634,3.93047360602284
ENSSSCG00000005006,6.54232802241355,6.1009729686287
ENSSSCG00000004275,4.48466527245406,4.42123695172888
ENSSSCG00000035611,4.75354468137234,3.61594614025833
ENSSSCG00000058931,3.65214827220365,2.77818222511645
ENSSSCG00000005008,1.91779029817361,1.05168886086151
ENSSSCG00000004358,5.47110956535911,6.32806696342945
ENSSSCG00000004270,1.98321321666906,0.070539111259987
ENSSSCG00000032489,2.09595417543034,2.20464574233869
ENSSSCG00000004990,2.37315893599788,1.46909952841717
ENSSSCG00000004340,2.0860613921392,1.7753084554544
ENSSSCG00000058693,-0.900741458085023,-0.64166993172272
ENSSSCG00000005009,5.39000684822473,4.72561058933666
ENSSSCG00000035240,3.07443183190658,4.12231209541846
ENSSSCG00000005011,5.00918167033569,4.86985890989557
ENSSSCG00000032312,7.03254885516515,7.19836689932162
ENSSSCG00000004342,3.00787355556305,2.81219632082902
ENSSSCG00000005012,7.19439096361118,7.6492603161625
ENSSSCG00000045405,-0.682104673485245,-0.838711043465549
ENSSSCG00000005029,6.40930946922835,6.16899894791713
ENSSSCG00000005030,7.2776948715175,9.46368262932099
ENSSSCG00000004939,1.78955299851959,-0.64166993172272
ENSSSCG00000057054,-0.492282753010238,-0.173882900313434
ENSSSCG00000021862,2.22776985724023,1.28757848386378
ENSSSCG00000005027,5.51232329768038,6.30286856289918
ENSSSCG00000028092,4.96127963124269,8.27874368250978
ENSSSCG00000004941,3.22175720140634,3.54186101408514
ENSSSCG00000004942,3.22175720140634,1.99852253812496
ENSSSCG00000004943,6.81060351250956,4.96364109642208
ENSSSCG00000036735,3.48152479610495,5.12118243533487
ENSSSCG00000005015,5.20128127489934,6.05554833446298
ENSSSCG00000005016,3.34301480269534,4.58266805473698
ENSSSCG00000031354,0.932590758059426,2.04217056233615
ENSSSCG00000038941,2.58466269012133,1.80938957809294
ENSSSCG00000004945,10.2016985307167,9.38799885178601
ENSSSCG00000005787,5.23636487209353,5.05702637694595
ENSSSCG00000034516,3.20357174714515,2.68946383594695
ENSSSCG00000027654,2.8990762959508,-2.73692254160068
ENSSSCG00000036634,5.26624150413398,4.93883769504079
ENSSSCG00000005785,2.38933883434125,3.65863726242646
ENSSSCG00000004946,3.4548662544396,2.52486630136526
ENSSSCG00000005020,1.70158231917943,0.585117620422633
ENSSSCG00000005786,5.03640720847124,4.23317610656258
ENSSSCG00000004948,2.77525675333572,4.43494655038422
ENSSSCG00000004971,6.70992309275237,6.34921731082855
ENSSSCG00000005021,5.11998672811188,4.26115026319428
ENSSSCG00000038767,3.42770581975488,4.28556883213676
ENSSSCG00000004963,5.9624064345115,5.43948804816053
ENSSSCG00000005022,4.81322979263319,5.51371532964798
ENSSSCG00000026078,4.95585765951697,5.67721410573613
ENSSSCG00000004968,-1.47263569144976,1.51112293700804
ENSSSCG00000005024,7.07973686544256,7.98251293179981
ENSSSCG00000004969,3.85509324821651,4.20144397590903
ENSSSCG00000004970,9.69924790197686,9.37543410582216
ENSSSCG00000023533,4.20051770078832,4.5452365446396
ENSSSCG00000004952,5.58700088260943,7.33222435311502
ENSSSCG00000005023,0.584669360441832,0.230019186780897
ENSSSCG00000004859,4.80872527862109,3.52144515467402
ENSSSCG00000005025,4.90471415920918,5.16626164412661
ENSSSCG00000004856,3.54428726204355,4.15249746215451
ENSSSCG00000004951,5.94335469320065,6.49834568917657
ENSSSCG00000038422,6.49544933472397,7.12203056788222
ENSSSCG00000004954,1.96173353986112,1.85904764471745
ENSSSCG00000005002,0.27208128184352,0.279488399885785
ENSSSCG00000004955,3.63867554573197,4.39060925569014
ENSSSCG00000030679,2.75041780848558,1.96867251265221
ENSSSCG00000004996,4.85023031367345,4.29762485768237
ENSSSCG00000027765,5.0479198320509,4.9693049033671
ENSSSCG00000004857,5.26404951379983,5.41063775650937
ENSSSCG00000004997,5.81672336914629,4.83719270634562
ENSSSCG00000021217,5.36772279845927,4.71665898409793
ENSSSCG00000004958,3.88392886760959,4.24256122406703
ENSSSCG00000005000,1.49280434772635,1.92270650420123
ENSSSCG00000026517,2.60558849695826,3.41479340410746
ENSSSCG00000004957,5.8789233793288,5.89619686040976
ENSSSCG00000004861,5.22062622853242,4.62394856313292
ENSSSCG00000032488,5.47963596820252,6.1009729686287
ENSSSCG00000053589,1.84925908823265,1.8261329034203
ENSSSCG00000004999,4.04579518811574,2.86175951133217
ENSSSCG00000063467,3.92889959901822,4.41017469242178
ENSSSCG00000004869,0.61250339869447,-2.10884737005364
ENSSSCG00000022419,5.26952325766646,5.21951162522065
ENSSSCG00000004961,5.31152032185776,6.5584489239039
ENSSSCG00000004962,6.07171763258905,8.95973485346497
ENSSSCG00000043563,4.23001549304009,3.83029248760602
ENSSSCG00000063237,-0.55282349085944,2.0705524520552
ENSSSCG00000063081,-0.272719024509105,2.82890729166469
ENSSSCG00000056226,-0.378327988676515,-2.10884737005364
ENSSSCG00000049234,-2.98158100246318,1.51112293700804
ENSSSCG00000004870,6.84986461973759,7.31823774404027
ENSSSCG00000039486,-1.36016373842904,0.37361154921384
ENSSSCG00000004973,5.7649573974692,5.17282184744194
ENSSSCG00000004847,4.49964795438965,3.22583312786984
ENSSSCG00000035696,3.48905191152697,3.76232169716792
ENSSSCG00000004849,1.8953063394673,-1.19627244375845
ENSSSCG00000004850,-0.082199111856989,0.418466226348656
ENSSSCG00000004854,7.12934906567849,7.39914429634134
ENSSSCG00000004974,3.98853101537025,3.62075246306641
ENSSSCG00000004976,1.33468750185866,-0.0465018131261606
ENSSSCG00000036984,3.57644107794598,3.88325387624576
ENSSSCG00000004980,5.45005261200617,6.68832231112987
ENSSSCG00000004874,-2.98158100246318,0.933043592001985
ENSSSCG00000004875,8.090394751231,11.9729858477347
ENSSSCG00000004978,-0.492282753010238,-3.87457550174136
ENSSSCG00000037781,1.95087257310418,1.38119201536935
ENSSSCG00000005781,1.67543010633663,4.83305692990046
ENSSSCG00000004979,4.5309787225565,4.90180181638723
ENSSSCG00000025616,3.93442364214311,3.03018026449998
ENSSSCG00000026167,0.910338059833246,-1.67272723666484
ENSSSCG00000004985,4.23001549304009,3.57690799967556
ENSSSCG00000004844,5.27279756300828,5.20837925088483
ENSSSCG00000004986,4.46571542328512,4.46198099346393
ENSSSCG00000004845,4.98542945406087,4.39902695435824
ENSSSCG00000022828,7.18920175350834,6.4177897542214
ENSSSCG00000032494,4.27207092671108,4.09148164209812
ENSSSCG00000004873,1.33468750185866,3.40924811811672
ENSSSCG00000004983,4.91592686796172,4.86581585536551
ENSSSCG00000032214,4.68474303075466,5.09032757157607
ENSSSCG00000032574,3.05427746297607,3.00833918108074
ENSSSCG00000028977,0.27208128184352,-1.33829587649885
ENSSSCG00000005782,3.81072949663574,3.60143034519125
ENSSSCG00000040252,3.70157924363604,3.18097882903604
ENSSSCG00000041275,-0.824121464527306,-0.173882900313434
ENSSSCG00000060600,4.46762164832041,3.15470744234488
ENSSSCG00000060688,-1.25582946747428,-0.64166993172272
ENSSSCG00000061734,-1.47263569144976,-0.10878694245536
ENSSSCG00000048151,-3.87457550174137,1.84268413977406
ENSSSCG00000061619,-1.72788558223214,-0.0465018131261606
ENSSSCG00000004989,3.86090666422659,4.22056688393587
ENSSSCG00000060152,1.23076894537004,0.869849327459165
ENSSSCG00000053633,-0.127522651731208,-0.173882900313434
ENSSSCG00000062595,-0.222678891326107,-2.38897255473935
ENSSSCG00000053742,2.07610030385375,0.125681332495139
ENSSSCG00000056642,6.13065308796764,6.66582630776572
ENSSSCG00000062224,0.954505429141917,-0.0465018131261606
ENSSSCG00000054354,-1.06738827824921,-1.33829587649885
ENSSSCG00000058062,0.306569397313,-3.87457550174136
ENSSSCG00000019587,-0.55282349085944,-1.06698575801889
ENSSSCG00000019949,-1.47263569144976,-0.838711043465549
ENSSSCG00000018926,-0.55282349085944,-1.67272723666484
ENSSSCG00000004075,-0.824121464527306,0.279488399885785
ENSSSCG00000004076,3.20813964624997,2.49376501334994
ENSSSCG00000004077,1.67543010633663,1.3583519245812
ENSSSCG00000004101,4.27207092671108,6.09148246388517
ENSSSCG00000004103,5.54699343192112,5.13468670468488
ENSSSCG00000004410,-0.127522651731208,-2.73692254160068
ENSSSCG00000004105,4.15865259638147,3.23839660664505
ENSSSCG00000004405,4.73308802626215,5.03198722963489
ENSSSCG00000004071,3.88392886760959,3.81359764717002
ENSSSCG00000046319,-0.222678891326107,0.901792443785978
ENSSSCG00000026042,-0.324557366518459,0.901792443785978
ENSSSCG00000004113,3.80470990199818,4.09839001667461
ENSSSCG00000004404,1.23076894537004,-0.173882900313434
ENSSSCG00000004403,3.20357174714515,3.25703903843024
