,ovary00.txt,ovary09.txt
ENSSSCG00000028996,7.82953058346257,15.2199516094639
ENSSSCG00000005267,564.69028599906,272.936282760037
ENSSSCG00000005268,1.13937198789194,0.0818276968250747
ENSSSCG00000005269,2.83382263655175,1.88203702697672
ENSSSCG00000031382,12.7375945313048,10.7603421324973
ENSSSCG00000005271,31.0551903366445,44.7188363149033
ENSSSCG00000005272,2.80460797019555,5.48245568728001
ENSSSCG00000005273,26.0594823897336,28.8442631308389
ENSSSCG00000023520,32.0192743263992,24.1800844118096
ENSSSCG00000057774,1.28544531967296,0.94101851348836
ENSSSCG00000037277,30.3248236777394,19.5159056927803
ENSSSCG00000005277,10.049845226534,6.13707726188061
ENSSSCG00000004361,23.3717330849629,2.49574475316478
ENSSSCG00000004349,31.1720490020693,25.734810651486
ENSSSCG00000004272,27.7539330383935,47.7464610974311
ENSSSCG00000037594,105.990809540307,65.9122097925977
ENSSSCG00000044472,1.02251332246713,2.00477857221433
ENSSSCG00000004261,0.759581325261295,0.613707726188061
ENSSSCG00000004351,9.55319589847859,11.8650160396358
ENSSSCG00000004262,10.4004212228085,8.34642507615762
ENSSSCG00000038757,4.35298528707434,8.55099431822031
ENSSSCG00000004353,34.3272329685393,23.7709459276842
ENSSSCG00000005284,15.1624118388697,35.3904788768448
ENSSSCG00000004263,9.05654657042313,6.91444038171882
ENSSSCG00000021802,11.2476465471384,11.6604467975732
ENSSSCG00000031105,5.25863994411665,4.29595408331642
ENSSSCG00000034919,0.525863994411665,0.286396938887762
ENSSSCG00000023834,4.64513195063638,0.695535423013135
ENSSSCG00000025941,163.397628930247,140.866380084366
ENSSSCG00000030268,124.688196008277,102.571017970231
ENSSSCG00000027002,11.3060758798508,12.8878622499493
ENSSSCG00000005266,0.204502664493425,2.4139170563397
ENSSSCG00000005288,59.685563365724,37.3543436006466
ENSSSCG00000035934,3.56418929545684,6.75078498806867
ENSSSCG00000005036,1.13937198789194,2.08660626903941
ENSSSCG00000004241,1178.54885547561,215.452325740422
ENSSSCG00000005037,66.4341512940071,72.0083732060658
ENSSSCG00000004242,7.71267191803776,6.30073265553076
ENSSSCG00000005291,68.6544659370785,63.1709819489577
ENSSSCG00000005038,83.5247311123862,75.7724472600192
ENSSSCG00000033805,0.730366658905091,1.18650160396358
ENSSSCG00000033763,42.3904808828515,49.5466704275828
ENSSSCG00000004344,3.76869195995027,5.07331720315463
ENSSSCG00000005286,10.0790598928903,5.97342186823046
ENSSSCG00000005039,17.645658479147,23.7300320792717
ENSSSCG00000005040,32.8664996507291,27.2077091943374
ENSSSCG00000004250,1.11015732153574,0.859190816663285
ENSSSCG00000005287,72.2478698988916,14.9744685189887
ENSSSCG00000005041,124.337620012003,89.1512756909189
ENSSSCG00000020885,56.092159403911,58.9568555624664
ENSSSCG00000004253,29.4191690206971,31.2581801871786
ENSSSCG00000060009,2.16188531035907,2.20934781427702
ENSSSCG00000004364,28.2797970328051,29.7852816443272
ENSSSCG00000005043,24.8032517364169,56.1338000220013
ENSSSCG00000004254,31.7271276628371,38.3771898109601
ENSSSCG00000005045,9.81612789568442,3.88681559919105
ENSSSCG00000005047,5.05413727962323,2.94579708570269
ENSSSCG00000004366,19.4277531268754,3.80498790236598
ENSSSCG00000027256,111.424737482561,109.117233716237
ENSSSCG00000004255,0.467434661699258,0
ENSSSCG00000004367,5.78450393852832,1.26832930078866
ENSSSCG00000039333,1.31465998602916,1.3092431492012
ENSSSCG00000004368,82.5314324562753,67.8760745163995
ENSSSCG00000026294,317.884784621852,211.401854747581
ENSSSCG00000035648,19.9536171212871,19.3931641475427
ENSSSCG00000038522,6.98230525913267,8.83739125710807
ENSSSCG00000035259,66.0543606313764,81.009419856824
ENSSSCG00000021451,17.8209464772842,22.2980473848329
ENSSSCG00000038507,199.15638055024,142.093795536742
ENSSSCG00000004339,39.9948782416428,29.9080231895648
ENSSSCG00000005004,5.52157194132249,3.10945247935284
ENSSSCG00000004347,9.26104923491655,15.1790377610514
ENSSSCG00000005006,93.1363563435772,68.5716099394126
ENSSSCG00000004275,22.3200050961396,21.3570288713445
ENSSSCG00000035611,26.9067077140635,12.1923268269361
ENSSSCG00000058931,12.5038772004552,6.7916988364812
ENSSSCG00000005008,3.71026262723786,2.00477857221433
ENSSSCG00000004358,44.2894341960047,80.2729705853983
ENSSSCG00000004270,3.88555062537508,0.981932361900897
ENSSSCG00000032489,4.20691195529332,4.54143717379165
ENSSSCG00000004990,5.11256661233564,2.70031399522747
