,logFC,PValue,FDR
ENSSSCG00000012071,15.7161325354173,8.83715204145804e-20,1.61065933107614e-15
ENSSSCG00000003732,9.33715431154441,1.62814642714158e-15,1.48372983905413e-11
ENSSSCG00000022251,8.71049428225195,2.45848946241023e-14,1.49361429806296e-10
ENSSSCG00000017144,8.55255531513275,1.34498445407716e-13,6.12842166500256e-10
ENSSSCG00000029879,-9.03437293125655,9.46963579367417e-13,3.45187163951011e-09
ENSSSCG00000026849,-12.0552773284184,1.16756843737219e-12,3.54668372325758e-09
ENSSSCG00000026156,11.8899512827512,1.60599373241099e-12,4.18154882384611e-09
ENSSSCG00000027954,7.76348579724454,1.84967147547789e-12,4.21401403900749e-09
ENSSSCG00000002450,7.33606055217769,1.02937316690479e-11,2.08459503777852e-08
ENSSSCG00000002314,7.79935159977128,1.3657072501775e-11,2.48913803417351e-08
ENSSSCG00000015049,-7.76511253987573,2.27247947903426e-11,3.76529190771622e-08
ENSSSCG00000031590,7.01883689275227,4.01859287023673e-11,6.10357280441122e-08
ENSSSCG00000033493,6.96754809836133,5.28507559498003e-11,7.409675984162e-08
ENSSSCG00000008758,-6.96457073566303,5.87268188259132e-11,7.64539285657924e-08
ENSSSCG00000036907,6.86630472321234,8.19760204295591e-11,9.96063298899429e-08
ENSSSCG00000003047,8.48818200223279,9.88223251034475e-11,1.12570981083465e-07
ENSSSCG00000024314,7.35348096214151,2.1739694694508e-10,2.33075103236531e-07
ENSSSCG00000036183,-8.29738511810095,2.33356033691227e-10,2.36285948336461e-07
ENSSSCG00000017251,-7.7415754751162,2.58534113750381e-10,2.48002250379708e-07
ENSSSCG00000008618,-7.60738457309862,4.60562828480493e-10,4.19710905594273e-07
ENSSSCG00000050793,6.47221459567743,5.65548374823413e-10,4.90842127596739e-07
ENSSSCG00000009936,-10.591835683305,6.22677112935073e-10,5.15859684561575e-07
ENSSSCG00000009444,-10.4866632624459,9.7061607638186e-10,7.69149939484164e-07
ENSSSCG00000005742,-10.3816225503701,1.51000670777051e-09,1.14672426065939e-06
ENSSSCG00000048484,-6.99001232266582,2.10134762727901e-09,1.50553883564963e-06
ENSSSCG00000024320,10.2083120593402,2.14770162004227e-09,1.50553883564963e-06
ENSSSCG00000035724,6.09812547508032,2.23678096182678e-09,1.5099099929724e-06
ENSSSCG00000033691,6.24011981848552,3.16273780250574e-09,2.0587163995882e-06
ENSSSCG00000013976,10.1038148436274,3.32785750672344e-09,2.09150106612212e-06
ENSSSCG00000017427,6.14262672722257,3.62070779932154e-09,2.19970067834781e-06
ENSSSCG00000037620,10.0485836205732,4.19184879876122e-09,2.46453665181361e-06
ENSSSCG00000000138,-7.05656565681236,4.85229135876332e-09,2.76368319702563e-06
ENSSSCG00000004573,5.87214776691593,6.02181865275609e-09,3.3258686898525e-06
ENSSSCG00000034731,9.93134210827491,6.83127288226355e-09,3.66196410447457e-06
ENSSSCG00000010479,5.80401584730736,7.53652123285908e-09,3.92458959971685e-06
ENSSSCG00000026442,-9.88653827044267,1.18566977293206e-08,6.00278257818325e-06
ENSSSCG00000048684,-9.85065711982522,1.37442157670154e-08,6.7703263937736e-06
ENSSSCG00000015810,-5.83889179880935,1.76645128195522e-08,8.47245817497784e-06
ENSSSCG00000009182,9.55693202695889,3.1971229063538e-08,1.44752483351397e-05
ENSSSCG00000058610,5.55567448771255,3.21540241530289e-08,1.44752483351397e-05
ENSSSCG00000017262,5.63507467906638,3.27778149588155e-08,1.44752483351397e-05
ENSSSCG00000038489,5.48664045496495,3.39615540069944e-08,1.44752483351397e-05
ENSSSCG00000008957,-6.1729956699252,3.41509754422807e-08,1.44752483351397e-05
ENSSSCG00000055799,-5.44631841656957,3.55156823314403e-08,1.47115642312007e-05
ENSSSCG00000056997,5.46017169558773,3.6378683569983e-08,1.47341752610336e-05
ENSSSCG00000005130,9.45866351873146,4.77153362928449e-08,1.89056460711607e-05
ENSSSCG00000032282,5.36582848576575,4.89757703951696e-08,1.8992178536646e-05
ENSSSCG00000023706,-5.55677727300927,6.21243330599171e-08,2.31668407461016e-05
ENSSSCG00000018073,-9.47985981136328,6.22832874223075e-08,2.31668407461016e-05
ENSSSCG00000032857,5.81767573457948,6.86559728649091e-08,2.50264752287167e-05
ENSSSCG00000025413,-9.44819585026799,7.0760323294815e-08,2.52877971053196e-05
ENSSSCG00000006791,-5.34807729581113,7.25059080113176e-08,2.54133207579668e-05
ENSSSCG00000003640,-9.43209939039153,7.54955189675901e-08,2.54811357167277e-05
ENSSSCG00000007859,-9.43209939039153,7.54955189675901e-08,2.54811357167277e-05
ENSSSCG00000008634,5.30621629739002,7.73241673482405e-08,2.56238231652551e-05
ENSSSCG00000031851,5.2574629496685,8.86671878277686e-08,2.88580029526591e-05
ENSSSCG00000027232,5.42147675774711,1.03839853780956e-07,3.32032486844159e-05
ENSSSCG00000009958,-6.28281656128195,1.24877066216098e-07,3.92415415319759e-05
ENSSSCG00000022163,5.19880881349952,1.28045114913776e-07,3.9555089227432e-05
ENSSSCG00000013462,-6.25803149723659,1.38353076612819e-07,4.20270529057539e-05
ENSSSCG00000057692,-5.29010065432044,1.41240874526468e-07,4.22009209691707e-05
ENSSSCG00000013594,-9.26041104756308,1.50036667760748e-07,4.41059404291514e-05
ENSSSCG00000033509,-5.23447515165098,1.54143922144772e-07,4.45940813493749e-05
ENSSSCG00000057578,9.13724792632023,1.74003818943146e-07,4.95530250634029e-05
ENSSSCG00000062042,6.19377127332381,1.78883368079805e-07,4.99324634425835e-05
ENSSSCG00000058863,5.21813074559249,1.80815460727012e-07,4.99324634425835e-05
ENSSSCG00000035554,5.20089653165443,1.94405731525547e-07,5.28841621311137e-05
ENSSSCG00000059785,9.07227114205016,2.25290330712274e-07,6.03844348170868e-05
ENSSSCG00000043216,-5.08515317160244,2.65604295707413e-07,7.01580274429466e-05
ENSSSCG00000009564,-9.10664245484112,2.75673926203152e-07,7.17776139854091e-05
ENSSSCG00000001582,-5.65932366336993,2.91835073873469e-07,7.49152965692654e-05
ENSSSCG00000030901,8.98081639925237,3.2341651237975e-07,8.07477993785386e-05
ENSSSCG00000050854,8.98081639925237,3.2341651237975e-07,8.07477993785386e-05
ENSSSCG00000013377,5.31836394268583,3.52140121646608e-07,8.61234743125414e-05
ENSSSCG00000060759,5.1427127721925,3.54398144049194e-07,8.61234743125414e-05
ENSSSCG00000044738,4.89388433569343,3.77407100764252e-07,8.94564109214536e-05
ENSSSCG00000015253,-6.01342664842785,3.77929531490834e-07,8.94564109214536e-05
ENSSSCG00000054645,8.90820774659879,4.30190722273236e-07,0.000100521232104513
ENSSSCG00000008709,-4.88531316716964,4.55435369144699e-07,0.000105072975164953
ENSSSCG00000023472,-8.95718154018542,4.94632487321402e-07,0.000112689646423998
ENSSSCG00000016684,4.91906100571236,5.2512631868546e-07,0.0001181599047452
ENSSSCG00000026260,5.65786367346993,5.62101370435921e-07,0.000124937311921526
ENSSSCG00000000783,4.78376141832367,6.3116538119742e-07,0.000138597834189207
ENSSSCG00000018042,4.76238260912897,6.66278677485924e-07,0.00014456660923641
ENSSSCG00000054181,5.849758703598,7.3155821899266e-07,0.000156863295286591
ENSSSCG00000045406,5.83717196549354,7.69862074189746e-07,0.000162238529332217
ENSSSCG00000017439,-8.84007055561003,7.78139783281067e-07,0.000162238529332217
ENSSSCG00000058221,5.23298244438443,7.83330987667897e-07,0.000162238529332217
ENSSSCG00000036545,8.75101291322629,7.93306079845848e-07,0.000162458388890679
ENSSSCG00000053280,5.16685759365256,8.02815216083051e-07,0.000162579001425885
ENSSSCG00000015363,4.71145660045178,8.28319409586537e-07,0.000165900544605761
ENSSSCG00000000950,-4.78569899868935,8.37639303815183e-07,0.000165943629905821
ENSSSCG00000017589,5.38807052602654,8.8976653859706e-07,0.000174375106800753
ENSSSCG00000006497,-5.04487644687693,9.28349346341384e-07,0.000180001012621469
ENSSSCG00000002399,-8.7904279757366,9.4159591005466e-07,0.00018064765322796
ENSSSCG00000033256,8.69456332075718,9.86326659742839e-07,0.000187258226046594
ENSSSCG00000036438,4.63202085313808,1.09065380598922e-06,0.000204930476989273
ENSSSCG00000056093,8.6654880380758,1.10293540152755e-06,0.000205011896736652
ENSSSCG00000055046,5.74584898458022,1.11358376917198e-06,0.000205011896736652
ENSSSCG00000053919,-5.32455842152235,1.1509274649442e-06,0.00020976803976073
ENSSSCG00000015320,-4.91214544516888,1.25768730437485e-06,0.000226470626937484
ENSSSCG00000012833,-8.71260646945314,1.26742038558232e-06,0.000226470626937484
ENSSSCG00000055762,-4.9170779000434,1.37600069994465e-06,0.00024348532773972
ENSSSCG00000000917,4.62447880593814,1.48770800190313e-06,0.000260720827333524
ENSSSCG00000010753,-4.89478812337018,1.5074638049507e-06,0.000261667002943157
ENSSSCG00000044923,8.57457185280598,1.56119754963579e-06,0.000265928846165065
ENSSSCG00000034528,8.57457185280598,1.56119754963579e-06,0.000265928846165065
ENSSSCG00000009977,5.05562946746196,1.6182808998898e-06,0.00027309988593881
ENSSSCG00000011904,-4.55337076854542,1.67179754076167e-06,0.000279542953925891
ENSSSCG00000004357,-8.63034658289858,1.73100995148311e-06,0.000286812612506647
ENSSSCG00000001726,4.62512791830116,1.88270671946587e-06,0.000309137051071936
ENSSSCG00000031700,-8.60185024226934,1.92726251711114e-06,0.000313627559257747
ENSSSCG00000028671,8.51061351308727,1.98990778367722e-06,0.000318140870748255
ENSSSCG00000054376,8.51061351308727,1.98990778367722e-06,0.000318140870748255
ENSSSCG00000055095,-5.57893772247491,2.17773034607123e-06,0.000345141854673863
ENSSSCG00000048984,8.47753863950571,2.25456515948853e-06,0.000354238832731361
ENSSSCG00000029515,-4.67797084109403,2.2812674062974e-06,0.000355370767069884
ENSSSCG00000013015,5.55919615793294,2.35216897313778e-06,0.000363310438172959
ENSSSCG00000014827,-4.7778609583614,2.42846953640917e-06,0.000371943577904147
ENSSSCG00000010044,8.44368767213827,2.56079893749544e-06,0.000388942678623265
ENSSSCG00000033207,4.43901340652234,2.7374185155447e-06,0.000412271511575102
ENSSSCG00000057369,4.50128503015062,2.75963592736544e-06,0.000412271511575102
ENSSSCG00000048959,-5.5106343129475,2.85493414931723e-06,0.000421828542582452
ENSSSCG00000042589,-4.73333423117371,2.90955886235718e-06,0.000421828542582452
ENSSSCG00000061971,8.40902331232873,2.91618546940574e-06,0.000421828542582452
ENSSSCG00000060775,8.40902331232873,2.91618546940574e-06,0.000421828542582452
ENSSSCG00000044927,-8.48187886774798,3.01857840049346e-06,0.000433201652971605
ENSSSCG00000055565,5.07085330648814,3.21198978252935e-06,0.00045575917823386
ENSSSCG00000059744,4.59358818231651,3.22577274180665e-06,0.00045575917823386
ENSSSCG00000007847,-5.06500762907047,3.27569235604267e-06,0.000459252068317182
ENSSSCG00000009866,-8.45025967830968,3.39425096731222e-06,0.000472241359772768
ENSSSCG00000035077,4.44665525411031,3.55756921869419e-06,0.000491214064999396
ENSSSCG00000051895,8.33709116667342,3.81299197553656e-06,0.000518623819000965
ENSSSCG00000042333,8.33709116667342,3.81299197553656e-06,0.000518623819000965
ENSSSCG00000051861,4.91537238214649,3.90843168118139e-06,0.000527667228305274
ENSSSCG00000041076,4.31883332527565,4.11580318283611e-06,0.000551578153017433
ENSSSCG00000051930,4.41832734080609,4.25200994786504e-06,0.000565672505910862
ENSSSCG00000058011,-8.38486317067679,4.32051435381381e-06,0.000570620975453699
ENSSSCG00000059081,8.29973385872928,4.37905079039466e-06,0.000574191220904554
ENSSSCG00000003145,4.29245588676138,4.42980219747127e-06,0.000576696963222224
ENSSSCG00000040961,4.28765585711558,4.61088125736985e-06,0.000594226146021868
ENSSSCG00000051213,4.97931078172244,4.62965613602026e-06,0.000594226146021868
ENSSSCG00000060096,5.37989246912898,4.77964957563372e-06,0.000609188064094406
ENSSSCG00000053339,-8.35101859647309,4.89171554194178e-06,0.00061066032511939
ENSSSCG00000038290,-8.35101859647309,4.89171554194178e-06,0.00061066032511939
ENSSSCG00000036013,-8.35101859647309,4.89171554194178e-06,0.00061066032511939
ENSSSCG00000006771,4.6706746322827,4.98412806528187e-06,0.000617964068828757
ENSSSCG00000046471,4.3419983097171,5.06452703137919e-06,0.0006236896599589
ENSSSCG00000049801,4.46267212848918,5.22360336199855e-06,0.000638962381716682
ENSSSCG00000012018,-4.83723169672429,5.314089973562e-06,0.000645697359054273
ENSSSCG00000058853,8.22198567515521,5.83000985307908e-06,0.000691846845875904
ENSSSCG00000063006,8.22198567515521,5.83000985307908e-06,0.000691846845875904
ENSSSCG00000056762,4.73581526975181,5.87469693581337e-06,0.000691846845875904
ENSSSCG00000004615,4.28001318732406,5.88352737535392e-06,0.000691846845875904
ENSSSCG00000060012,5.32685986959957,5.88369697743691e-06,0.000691846845875904
ENSSSCG00000037202,-5.06115034481152,6.1640205715963e-06,0.000720163070114834
ENSSSCG00000013714,-4.23245804180333,6.23913343095214e-06,0.000724295833837795
ENSSSCG00000042663,4.20823988570908,6.63267552522959e-06,0.000755175930796966
ENSSSCG00000004572,4.24396206888916,6.68965415363978e-06,0.000755175930796966
ENSSSCG00000059925,8.18148173588778,6.7603599439552e-06,0.000755175930796966
ENSSSCG00000005236,8.18148173588778,6.7603599439552e-06,0.000755175930796966
ENSSSCG00000042502,8.18148173588778,6.7603599439552e-06,0.000755175930796966
ENSSSCG00000051505,8.18148173588778,6.7603599439552e-06,0.000755175930796966
ENSSSCG00000052992,4.43786967554846,6.79517462145849e-06,0.000755175930796966
ENSSSCG00000031955,-8.24444323134201,7.20878704128502e-06,0.000786750614457849
ENSSSCG00000049854,-8.24444323134201,7.20878704128502e-06,0.000786750614457849
ENSSSCG00000023151,-8.24444323134201,7.20878704128502e-06,0.000786750614457849
ENSSSCG00000056711,4.48805013362396,7.8390344337792e-06,0.000850441914226546
ENSSSCG00000062134,4.26764632516307,8.06434103181692e-06,0.000869708163585178
ENSSSCG00000012493,-8.20709370950988,8.24820304776862e-06,0.000884304404403711
ENSSSCG00000014128,4.30136728406775,8.88499037805608e-06,0.00094275925205112
ENSSSCG00000054353,5.72833534277462,8.8968830984743e-06,0.00094275925205112
ENSSSCG00000025240,4.11312737403153,9.59786716684994e-06,0.00101116027157808
ENSSSCG00000004109,4.13396918575285,9.8723270855326e-06,0.00103409789345355
ENSSSCG00000057674,4.7767096041525,1.03073425492692e-05,0.00107349500173132
ENSSSCG00000002623,4.18766888750374,1.05069652551451e-05,0.00108481910841864
ENSSSCG00000033541,-4.14488875250215,1.05980323528068e-05,0.00108481910841864
ENSSSCG00000037079,5.17509879240479,1.06095645333683e-05,0.00108481910841864
ENSSSCG00000061106,8.0526645240987,1.07731953595838e-05,0.00108481910841864
ENSSSCG00000060278,8.0526645240987,1.07731953595838e-05,0.00108481910841864
ENSSSCG00000047280,8.0526645240987,1.07731953595838e-05,0.00108481910841864
ENSSSCG00000018072,-8.12936239135492,1.08946045223447e-05,0.00109101682430909
ENSSSCG00000002442,4.16415113693975,1.11510537969013e-05,0.00111059621039521
ENSSSCG00000007079,-4.38878123821383,1.15780605835863e-05,0.00114685724019807
ENSSSCG00000015604,-4.16960635549372,1.19230851716187e-05,0.00117464946128607
ENSSSCG00000052450,4.73533757784961,1.21182434083833e-05,0.001187457550329
ENSSSCG00000010632,5.13452594795124,1.24040915109332e-05,0.0012049685223351
ENSSSCG00000006186,-4.36951324978912,1.24952842489484e-05,0.0012049685223351
ENSSSCG00000056364,-4.36951324978912,1.24952842489484e-05,0.0012049685223351
ENSSSCG00000051611,8.0070360985578,1.26831777412197e-05,0.00121665051321826
ENSSSCG00000010761,-4.35652345895468,1.31534622794824e-05,0.00125515708641804
ENSSSCG00000003282,-5.11011440197037,1.35605661591169e-05,0.00128726499383367
ENSSSCG00000032193,-4.37699988179672,1.37215489694749e-05,0.00129579767625725
ENSSSCG00000037565,4.294235419701,1.39441693864308e-05,0.00131003315070663
ENSSSCG00000062767,4.1297911535815,1.42394439654225e-05,0.00133091336263482
ENSSSCG00000010552,-8.04720326985264,1.45748167039056e-05,0.00134842948855524
ENSSSCG00000005939,-8.04720326985264,1.45748167039056e-05,0.00134842948855524
ENSSSCG00000037128,7.95991730865789,1.49959471443386e-05,0.00137440868667257
ENSSSCG00000029675,4.13060399644296,1.50064374326699e-05,0.00137440868667257
ENSSSCG00000053438,4.34643016667322,1.55659419256019e-05,0.00141829142963778
ENSSSCG00000038663,-5.57845329417799,1.57755686828562e-05,0.00141829142963778
ENSSSCG00000000760,5.07144356411197,1.57968374967886e-05,0.00141829142963778
ENSSSCG00000057944,5.07144356411197,1.57968374967886e-05,0.00141829142963778
ENSSSCG00000000749,4.09020945477418,1.61530305631258e-05,0.00144316242668397
ENSSSCG00000029503,-5.05362617123374,1.68177485461935e-05,0.00148662895749174
ENSSSCG00000047236,4.41021565322589,1.68569883239019e-05,0.00148662895749174
ENSSSCG00000058119,-8.0042998149663,1.69449619343464e-05,0.00148662895749174
ENSSSCG00000026852,4.64885457833119,1.69658083593922e-05,0.00148662895749174
ENSSSCG00000035326,7.91120749764772,1.78107711100451e-05,0.00155320150359656
ENSSSCG00000004192,3.93689166126062,1.82950778168363e-05,0.00158783851566504
ENSSSCG00000060350,-4.77489720911117,1.87159635974477e-05,0.00161666896932266
ENSSSCG00000010475,4.3794361106006,1.90134950882968e-05,0.001634622459808
ENSSSCG00000061444,-5.52704147257521,1.91056574035372e-05,0.00163483432787263
ENSSSCG00000015515,-3.9946543238723,2.03900035915787e-05,0.00173658039934632
ENSSSCG00000052938,5.50646114270363,2.05347050204715e-05,0.00174076992420053
ENSSSCG00000007578,7.86079545402696,2.12551270778211e-05,0.00178523477474824
ENSSSCG00000007507,7.86079545402696,2.12551270778211e-05,0.00178523477474824
ENSSSCG00000011106,3.89548434369566,2.19295970535288e-05,0.00183343502705329
ENSSSCG00000009239,3.95306393503951,2.23777149797946e-05,0.001862357229323
ENSSSCG00000003214,4.06607233509667,2.2641266501295e-05,0.00186989068645182
ENSSSCG00000008119,-4.97469417977422,2.26734248713843e-05,0.00186989068645182
ENSSSCG00000003472,-3.90588385024752,2.31352450189164e-05,0.00189938277348995
ENSSSCG00000027684,3.99731691286577,2.33416387557236e-05,0.00190773411642071
ENSSSCG00000037016,-3.8812320493387,2.4140522517746e-05,0.00195903768101196
ENSSSCG00000027628,3.87215490578693,2.41843233966691e-05,0.00195903768101196
ENSSSCG00000008259,3.97075505357941,2.4331345666349e-05,0.00196222613325167
ENSSSCG00000014255,3.85867688917371,2.50689623273621e-05,0.00201280575937666
ENSSSCG00000053238,-7.86735805746563,2.72414345737681e-05,0.00214936098069912
ENSSSCG00000057151,-7.86735805746563,2.72414345737681e-05,0.00214936098069912
ENSSSCG00000032167,-7.86735805746563,2.72414345737681e-05,0.00214936098069912
ENSSSCG00000051710,-7.86735805746563,2.72414345737681e-05,0.00214936098069912
ENSSSCG00000000605,-3.91115939057889,2.779528399485e-05,0.0021836070952161
ENSSSCG00000009477,3.84201022622652,2.85006107971406e-05,0.00222940829351367
ENSSSCG00000061450,5.41359351121382,2.89692855230647e-05,0.00225638546129648
ENSSSCG00000034740,3.82304918904763,2.93873473716123e-05,0.00227920763061705
ENSSSCG00000052820,4.12544273992279,2.95445120431991e-05,0.00228168761228537
ENSSSCG00000004040,-4.11924771938204,3.0083001119667e-05,0.00231347163884832
ENSSSCG00000051352,7.75435758603081,3.07416404609984e-05,0.00235418965984099
ENSSSCG00000032797,4.10951184399416,3.14335459151842e-05,0.00239710379853618
ENSSSCG00000003582,3.80289760853023,3.20654084805552e-05,0.00242334928825363
ENSSSCG00000040548,-7.81866148352541,3.21765899131668e-05,0.00242334928825363
ENSSSCG00000047974,-7.81866148352541,3.21765899131668e-05,0.00242334928825363
ENSSSCG00000044775,-3.89696069739989,3.32034104003555e-05,0.00249039241957563
ENSSSCG00000003789,3.79115537546563,3.36488984308663e-05,0.00251346238852856
ENSSSCG00000033472,4.17965104387373,3.45284417093284e-05,0.00255635770296182
ENSSSCG00000003417,-3.82855322673687,3.45515740330319e-05,0.00255635770296182
ENSSSCG00000038257,4.86373879602895,3.46439346335768e-05,0.00255635770296182
ENSSSCG00000049217,4.21484309655569,3.59945170025781e-05,0.00264530672132657
ENSSSCG00000004902,4.01463707506114,3.62294756205187e-05,0.00265188121550029
ENSSSCG00000021018,7.6980412968107,3.72803083493408e-05,0.00271788359990034
ENSSSCG00000063445,4.83870049606666,3.80390593465546e-05,0.00275025343876086
ENSSSCG00000063299,-7.76826361827737,3.8177006474624e-05,0.00275025343876086
ENSSSCG00000002388,-7.76826361827737,3.8177006474624e-05,0.00275025343876086
ENSSSCG00000017164,3.74586430445196,3.89552037797755e-05,0.00279526592161492
ENSSSCG00000025410,3.97537999082632,3.98403891932487e-05,0.0028475722879849
ENSSSCG00000042730,5.31433409994658,4.16738328082566e-05,0.00296698154985658
ENSSSCG00000011848,3.72396268145804,4.2709189331154e-05,0.00302886258657437
ENSSSCG00000002651,-3.8387481894337,4.54269425929442e-05,0.00314328697913293
ENSSSCG00000043518,7.63943706098117,4.54827944210226e-05,0.00314328697913293
ENSSSCG00000057631,7.63943706098117,4.54827944210226e-05,0.00314328697913293
ENSSSCG00000052521,7.63943706098117,4.54827944210226e-05,0.00314328697913293
ENSSSCG00000030438,7.63943706098117,4.54827944210226e-05,0.00314328697913293
ENSSSCG00000027439,-7.7160412702867,4.55118913732214e-05,0.00314328697913293
ENSSSCG00000004554,-3.80697065221229,4.56505712763501e-05,0.00314328697913293
ENSSSCG00000055479,4.38914666534172,4.58539631015284e-05,0.00314328697913293
ENSSSCG00000014876,-3.95227225771435,4.58748127098299e-05,0.00314328697913293
ENSSSCG00000002012,-3.93984206752273,4.81279049725724e-05,0.00328531534093672
ENSSSCG00000046312,4.76086772087139,5.07813665029232e-05,0.00345351188762044
ENSSSCG00000016130,4.16548115722879,5.42484810706161e-05,0.0036368320881513
ENSSSCG00000055589,-3.7300946606418,5.43398289427042e-05,0.0036368320881513
ENSSSCG00000006876,-7.66185736330371,5.45290549035401e-05,0.0036368320881513
ENSSSCG00000045725,-7.66185736330371,5.45290549035401e-05,0.0036368320881513
ENSSSCG00000037087,-7.66185736330371,5.45290549035401e-05,0.0036368320881513
ENSSSCG00000060234,4.0599207154961,5.46742012593798e-05,0.0036368320881513
ENSSSCG00000035964,7.5783510735321,5.58469453765316e-05,0.00366353902068353
ENSSSCG00000019358,7.5783510735321,5.58469453765316e-05,0.00366353902068353
ENSSSCG00000061244,7.5783510735321,5.58469453765316e-05,0.00366353902068353
ENSSSCG00000051171,4.73396151745237,5.60807300982501e-05,0.00366353902068353
ENSSSCG00000060820,4.73396151745237,5.60807300982501e-05,0.00366353902068353
ENSSSCG00000039940,-3.70140346746477,5.64929336872269e-05,0.00367728646208356
ENSSSCG00000028814,3.64837730498451,5.70925081827419e-05,0.00370308916063578
ENSSSCG00000006199,3.63386587762001,6.17918221095735e-05,0.00399367996372017
ENSSSCG00000033606,4.70654396265645,6.20295073560643e-05,0.00399487562216123
ENSSSCG00000034120,3.66555225549855,6.2864958712028e-05,0.00403442513199093
ENSSSCG00000001488,3.62035738744778,6.47421299539908e-05,0.00414031600189977
ENSSSCG00000032224,-7.60555876793952,6.56811568663409e-05,0.00414223102092017
ENSSSCG00000051026,-7.60555876793952,6.56811568663409e-05,0.00414223102092017
ENSSSCG00000033701,-7.60555876793952,6.56811568663409e-05,0.00414223102092017
ENSSSCG00000036461,-7.60555876793952,6.56811568663409e-05,0.00414223102092017
ENSSSCG00000053951,-3.87364004351734,6.61333099244138e-05,0.00415636450580126
ENSSSCG00000012941,-4.6835145028264,6.67652697189382e-05,0.00416734180101838
ENSSSCG00000012492,-4.6835145028264,6.67652697189382e-05,0.00416734180101838
ENSSSCG00000049915,7.51456381123589,6.90435302170327e-05,0.00423699455129844
ENSSSCG00000015377,7.51456381123589,6.90435302170327e-05,0.00423699455129844
ENSSSCG00000046543,7.51456381123589,6.90435302170327e-05,0.00423699455129844
ENSSSCG00000058459,7.51456381123589,6.90435302170327e-05,0.00423699455129844
ENSSSCG00000057225,7.51456381123589,6.90435302170327e-05,0.00423699455129844
ENSSSCG00000013352,-3.80984964618069,7.13009709945687e-05,0.00436084395082889
ENSSSCG00000017478,-3.66410767255259,7.24027789581742e-05,0.0044134215695374
ENSSSCG00000055853,-4.6584797006697,7.31346876194049e-05,0.00442841467292782
ENSSSCG00000007861,-4.6584797006697,7.31346876194049e-05,0.00442841467292782
ENSSSCG00000001625,3.85993267024665,7.54224070990688e-05,0.00455181719134976
ENSSSCG00000031529,4.65009437018735,7.62570787089959e-05,0.00457191288338868
ENSSSCG00000058663,4.65009437018735,7.62570787089959e-05,0.00457191288338868
ENSSSCG00000038135,-5.13904391491447,7.80954384719476e-05,0.00466677856258923
ENSSSCG00000040582,-3.80926855099324,7.93609017574887e-05,0.00470810097215095
ENSSSCG00000038607,-7.54697369281411,7.95618950632334e-05,0.00470810097215095
ENSSSCG00000007816,-7.54697369281411,7.95618950632334e-05,0.00470810097215095
ENSSSCG00000054939,3.68926348953326,8.26142504517351e-05,0.00487290397648325
ENSSSCG00000010626,-3.83219464091343,8.32203839795832e-05,0.0048928216722964
ENSSSCG00000058404,4.62101908750596,8.47662709100922e-05,0.00496768505983068
ENSSSCG00000052471,7.44782527073719,8.59852781472593e-05,0.00499097987105716
ENSSSCG00000055284,7.44782527073719,8.59852781472593e-05,0.00499097987105716
ENSSSCG00000036808,7.44782527073719,8.59852781472593e-05,0.00499097987105716
ENSSSCG00000060703,4.11140080945978,8.82607294923584e-05,0.00510679382770706
ENSSSCG00000004891,3.75956888214597,9.12645851517192e-05,0.00526388711701024
ENSSSCG00000015125,-3.61754831915489,9.30659417815276e-05,0.005350851277319
ENSSSCG00000054134,3.91686933616234,9.39906023436673e-05,0.00538702112677887
ENSSSCG00000006160,-3.84510369938838,9.48136698133328e-05,0.00541715970538497
ENSSSCG00000010701,-3.90920127512413,9.58338543687044e-05,0.00544496138784348
ENSSSCG00000057701,-4.18832257402051,9.58977617413451e-05,0.00544496138784348
ENSSSCG00000000239,-7.48590852321119,9.6956381362148e-05,0.0054709814449118
ENSSSCG00000035851,-7.48590852321119,9.6956381362148e-05,0.0054709814449118
ENSSSCG00000058265,4.33282968753286,9.91533350225117e-05,0.00557768112382808
ENSSSCG00000049333,4.17891772889688,0.000100539615307421,0.00560031413954439
ENSSSCG00000006590,4.17891772889688,0.000100539615307421,0.00560031413954439
ENSSSCG00000046625,4.07626322472688,0.000100580427025683,0.00560031413954439
ENSSSCG00000009642,3.51422090034101,0.00010095623533494,0.00560031413954439
ENSSSCG00000003797,3.51059628234591,0.000101092030720405,0.00560031413954439
ENSSSCG00000014293,3.52289144876186,0.000102180579256579,0.00563754077134632
ENSSSCG00000038801,-3.50021260205407,0.000102382639927336,0.00563754077134632
ENSSSCG00000028643,3.50301429309443,0.000103675580212529,0.00569153953299261
ENSSSCG00000027091,-3.69889072586649,0.000104085428623332,0.00569687994621278
ENSSSCG00000005707,3.60725121170204,0.000104702781510561,0.00571351166410627
ENSSSCG00000001596,3.49295230649547,0.000105017294722144,0.00571356780180833
ENSSSCG00000030552,3.98699843671387,0.000106111715355389,0.00575592894067657
ENSSSCG00000060233,4.05836820993037,0.000107478749503395,0.00576857485440675
ENSSSCG00000014408,7.37784905079687,0.000107927357914666,0.00576857485440675
ENSSSCG00000010428,7.37784905079687,0.000107927357914666,0.00576857485440675
ENSSSCG00000016297,7.37784905079687,0.000107927357914666,0.00576857485440675
ENSSSCG00000055233,7.37784905079687,0.000107927357914666,0.00576857485440675
ENSSSCG00000014959,3.7137944966609,0.000108553691779483,0.00578508650986213
ENSSSCG00000023018,3.4939519925244,0.000111315295038611,0.00591496375327618
