,endo00.txt,endo09.txt
ENSSSCG00000028996,11.0489065015607,8.11198006451076
ENSSSCG00000005267,7.3113807774841,7.43364884416469
ENSSSCG00000005268,4.44212336423593,5.32881588752772
ENSSSCG00000005269,2.0009096761768,4.92900198818382
ENSSSCG00000031382,4.03020446687846,3.79158013994943
ENSSSCG00000005271,5.46336441057486,5.89178913625084
ENSSSCG00000005272,3.32925497118409,5.00264591365446
ENSSSCG00000005273,5.50303984801048,6.5871760936077
ENSSSCG00000023520,4.82787603285823,3.07039328963714
ENSSSCG00000057774,1.15419053469459,0.310511805427498
ENSSSCG00000037277,5.31769537375599,9.56569864155465
ENSSSCG00000005277,3.405674188471,7.44690136615018
ENSSSCG00000004361,-1.84784610929399,0.80406045096703
ENSSSCG00000004349,5.23240410392931,5.83489811192584
ENSSSCG00000004272,5.49868496530916,5.88230311848438
ENSSSCG00000037594,7.27428280789344,7.5939128495886
ENSSSCG00000044472,-1.2705781132681,0.481089177027443
ENSSSCG00000004261,-0.163433439059868,0.481089177027443
ENSSSCG00000004351,3.72561945816263,3.95976075001251
ENSSSCG00000004262,4.28662083677262,4.67363921079955
ENSSSCG00000038757,2.93068511000481,3.45013264932042
ENSSSCG00000004353,5.91286907436318,6.28134166946677
ENSSSCG00000005284,2.80933895922964,3.23446217234224
ENSSSCG00000004263,4.17642383161575,4.34943831978015
ENSSSCG00000021802,4.195384490488,4.67803184729099
ENSSSCG00000031105,2.83720052923216,3.07706101538328
ENSSSCG00000034919,1.7307872279407,5.53296111378893
ENSSSCG00000023834,6.31514072203527,4.23782752608943
ENSSSCG00000032533,0.624952452379895,-0.789268679196253
ENSSSCG00000025941,7.52424725008536,8.03101952784146
ENSSSCG00000030268,7.29200760803743,7.39681378582348
ENSSSCG00000027002,3.4958354212354,4.2077621657514
ENSSSCG00000005266,0.776540763549983,1.72355987801642
ENSSSCG00000005288,4.75123547385206,3.82761233085482
ENSSSCG00000035934,2.59760873925172,3.71669813683133
ENSSSCG00000005036,-0.219730482067533,0.80406045096703
ENSSSCG00000004241,8.07313289149043,6.19048576154701
ENSSSCG00000005037,5.97923437977755,5.93830560036436
ENSSSCG00000004242,3.55994110894898,4.4219413335945
ENSSSCG00000005291,6.66913704301062,7.9404529323727
ENSSSCG00000005038,6.30831396814605,6.50488119776621
ENSSSCG00000033805,0.55955699211607,0.310511805427498
ENSSSCG00000037497,-0.539797807515479,0.559366282971705
ENSSSCG00000033763,5.871364849605,6.9820949649561
ENSSSCG00000004344,2.39694753182965,2.37024705064497
ENSSSCG00000005286,4.43985365395241,4.12652727410377
ENSSSCG00000005039,4.42845122944831,4.97791955774606
ENSSSCG00000005040,4.72351286654761,5.64490192511947
ENSSSCG00000004250,-0.0570299576814074,2.37024705064497
