,endo00.txt,endo09.txt
ENSSSCG00000028996,2118.54367063916,276.589143609365
ENSSSCG00000005267,158.761777082593,172.809846197129
ENSSSCG00000005268,21.6648658352054,40.1186560300022
ENSSSCG00000005269,3.92974695748994,30.3905629092451
ENSSSCG00000031382,16.265735232741,13.774979858992
ENSSSCG00000005271,44.0473376365611,59.3024556641351
ENSSSCG00000005272,9.97814010075706,31.9859701810492
ENSSSCG00000005273,45.2775192928188,96.0746476605968
ENSSSCG00000023520,28.3283498066014,8.32724771136805
ENSSSCG00000057774,2.15281789845101,1.16737117449085
ENSSSCG00000037277,39.8100452650067,757.74062936201
ENSSSCG00000005277,10.5248875035383,174.405253468933
ENSSSCG00000004361,0.205030276042953,1.67323201677022
ENSSSCG00000004349,37.5205405158604,57.0066256876364
ENSSSCG00000004272,45.1408324421235,58.9133319393048
ENSSSCG00000037594,154.729514987082,193.122104633269
ENSSSCG00000044472,0.341717126738255,1.32302066442296
ENSSSCG00000004261,0.820121104171813,1.32302066442296
ENSSSCG00000004351,13.1561093794228,15.4871242482453
ENSSSCG00000004262,19.4437045114067,25.4486916039005
ENSSSCG00000038757,7.55194850091544,10.8565519227649
ENSSSCG00000004353,60.1763860186068,77.7080078486075
ENSSSCG00000005284,6.93685767278658,9.33896939592679
ENSSSCG00000004263,18.0084925791061,20.3122584361408
ENSSSCG00000021802,18.2476945678228,25.5265163488666
ENSSSCG00000031105,7.07354452348188,8.36616008385108
ENSSSCG00000034919,3.24631270401343,46.2278985098376
ENSSSCG00000023834,79.5517471046658,18.7946759093027
ENSSSCG00000032533,1.4693836449745,0.505860842279368
ENSSSCG00000025941,184.01467274855,261.49114308595
ENSSSCG00000030268,156.643130896816,168.451660479029
ENSSSCG00000027002,11.2083217570148,18.4055521844724
ENSSSCG00000005266,1.64024220834363,3.22972691609135
ENSSSCG00000005288,26.8589661616269,14.1251912113393
ENSSSCG00000035934,5.98004971791947,13.0745571542975
ENSSSCG00000005036,0.785949391497987,1.67323201677022
ENSSSCG00000004241,269.238924157071,72.960698405678
ENSSSCG00000005037,63.0126381705343,61.2480742882865
ENSSSCG00000004242,11.7208974471222,21.3628924931825
ENSSSCG00000005291,101.695016917305,245.575982740391
ENSSSCG00000005038,79.1758582652538,90.743652630422
ENSSSCG00000033805,1.40104021962685,1.16737117449085
ENSSSCG00000037497,0.61509082812886,1.40084540938902
ENSSSCG00000033763,58.4678003849155,126.348473452393
ENSSSCG00000004344,5.19410032642148,5.0975207952767
ENSSSCG00000005286,21.6306941225316,17.3938304999136
ENSSSCG00000005039,21.4598355591624,31.4411969662868
ENSSSCG00000005040,26.3463904715195,49.9634862682083
ENSSSCG00000004250,0.888464529519464,5.0975207952767
ENSSSCG00000005287,120.455287175235,781.088052851827
ENSSSCG00000005041,77.0230403668027,138.022185197301
ENSSSCG00000020885,50.3007610558712,67.396229140605
ENSSSCG00000004253,43.876479073192,55.2166565534171
ENSSSCG00000060009,4.10060552085906,6.1870672248015
ENSSSCG00000054181,0.0683434253476511,1.75105676173627
ENSSSCG00000062298,0.102515138021477,1.75105676173627
ENSSSCG00000004364,26.5514207475624,28.4060319126106
ENSSSCG00000005043,17.9743208664322,14.9423510334829
ENSSSCG00000004254,30.5153394177262,74.6728427949313
ENSSSCG00000005045,33.488278420349,22.8804750200206
ENSSSCG00000005047,4.33980750957584,1.67323201677022
ENSSSCG00000004366,1.7427573463651,34.7487486273443
ENSSSCG00000027256,76.4421212513477,102.339539630364
ENSSSCG00000004367,4.51066607294497,7.58791263419051
ENSSSCG00000039333,226.387596464094,301.921098095816
ENSSSCG00000004368,55.5290330949665,97.7867920498501
ENSSSCG00000026294,76.6471515273907,117.242978291364
ENSSSCG00000053030,0.956807954867115,0.739335077177537
ENSSSCG00000035648,22.9292192041369,31.0131608689735
ENSSSCG00000038522,105.112188184687,94.3235908988605
ENSSSCG00000035259,120.386943749887,149.501335079795
ENSSSCG00000021451,19.2386742353638,19.6118357314463
ENSSSCG00000038507,282.702578950559,187.051774525917
ENSSSCG00000004339,46.7810746504672,51.7534554024276
ENSSSCG00000005004,7.62029192626309,7.39335077177537
ENSSSCG00000004347,34.069197535804,43.1149087111953
ENSSSCG00000004357,1.7427573463651,0.155649489932113
ENSSSCG00000005006,142.837758976591,119.188596915516
ENSSSCG00000004275,28.0891478178846,28.2503824226785
ENSSSCG00000035611,16.7441392101745,15.9151603455586
ENSSSCG00000058931,28.601723507992,17.4327428723967
ENSSSCG00000005008,3.28048441668725,1.63431964428719
ENSSSCG00000004358,32.5314704654819,40.3521302649003
ENSSSCG00000004270,3.00711071529665,0.778247449660566
ENSSSCG00000032489,8.09869590369665,5.44773214762396
ENSSSCG00000004990,3.86140353214229,2.25691760401564
ENSSSCG00000004340,7.92783734032752,4.94187130534459
ENSSSCG00000058693,0.546747402781208,1.16737117449085
ENSSSCG00000005009,57.7160227060913,70.5092189392472
ENSSSCG00000035240,3.55385811807786,4.70839707044642
ENSSSCG00000005011,39.0924392988564,57.4735741574328
ENSSSCG00000032312,151.654060846438,191.643434478914
ENSSSCG00000004342,5.0915851884,8.13268584895291
ENSSSCG00000005012,118.746701541544,167.984712009233
ENSSSCG00000045405,0.375888839412081,1.90670625166839
ENSSSCG00000005029,108.80273315346,91.7553743149807
ENSSSCG00000060707,0.410060552085906,0.311298979864226
ENSSSCG00000060554,0.751777678824162,1.32302066442296
ENSSSCG00000005030,22.3483000886819,90.2767041606256
ENSSSCG00000004939,0.30754541406443,0.428036097313311
ENSSSCG00000057054,0.820121104171813,0.89498456710965
ENSSSCG00000021862,86.8303219041907,20.1955213186917
ENSSSCG00000005027,30.0711071529665,34.6709238823782
ENSSSCG00000028092,30.0369354402926,17.1214438925324
ENSSSCG00000004941,13.5319982188349,16.2653716979058
ENSSSCG00000004942,9.67059468669263,11.7515364898745
ENSSSCG00000004943,44.3207113379517,117.048416428949
ENSSSCG00000036735,11.6867257344483,9.7670054932401
ENSSSCG00000005015,48.0454280193987,54.1271101238923
ENSSSCG00000005016,16.5732806468054,35.3713465870727
ENSSSCG00000031354,6.11673656861477,7.66573737915657
ENSSSCG00000038941,7.51777678824162,11.4791498824933
ENSSSCG00000004945,1690.26959569811,1130.01529690714
ENSSSCG00000005787,56.6225279005289,47.0839707044642
ENSSSCG00000034516,18.4527248438658,7.58791263419051
ENSSSCG00000036634,43.0563579690202,71.9100643486363
ENSSSCG00000005785,35.0260054906712,13.0356447818145
ENSSSCG00000004946,12.7118771146631,13.774979858992
ENSSSCG00000005020,2.35784817449396,3.50211352347255
ENSSSCG00000005786,35.1285206286926,33.036604238091
ENSSSCG00000004948,10.5248875035383,7.35443839929234
ENSSSCG00000004971,105.488077024099,58.2907339795764
ENSSSCG00000005021,46.4393575237289,35.2156970971406
ENSSSCG00000038767,149.945475212746,89.7319309458632
ENSSSCG00000004963,124.24834728203,104.791019096795
ENSSSCG00000005022,28.8750972093826,25.6821658387987
ENSSSCG00000004966,6.08256485594094,0.89498456710965
ENSSSCG00000026078,52.8978112190819,49.6910996608271
ENSSSCG00000004968,10.0123118134309,0.311298979864226
ENSSSCG00000005024,127.357973135348,406.206256350332
ENSSSCG00000004969,19.0678156719946,10.1172168455874
ENSSSCG00000004970,1306.38457552035,1153.98531835669
ENSSSCG00000023533,38.3064899073584,42.5701354964329
ENSSSCG00000004952,215.760193822534,89.9654051807614
ENSSSCG00000005023,2.25533303647248,4.35818571809917
ENSSSCG00000004859,44.2523679126041,63.5049918923022
ENSSSCG00000005025,5.67250430385504,70.7426931741454
ENSSSCG00000004856,37.6913990792296,18.0942532046082
ENSSSCG00000004951,98.312017362596,103.156699452508
ENSSSCG00000038422,96.2958863148403,111.989808006155
ENSSSCG00000057448,0.854292816845638,0.194561862415141
ENSSSCG00000004954,4.16894894620672,5.33099503017487
ENSSSCG00000005002,3.2121409913396,7.51008788922446
ENSSSCG00000004955,26.5172490348886,20.701382160971
ENSSSCG00000030679,10.3198572274953,7.89921161405474
ENSSSCG00000004996,34.3767429498685,40.8190787346967
ENSSSCG00000027765,64.8579106549209,47.1228830769472
ENSSSCG00000004857,67.8650213702175,71.8711519761532
ENSSSCG00000004956,0.751777678824162,0.194561862415141
ENSSSCG00000004997,88.538907537882,89.0315082411687
ENSSSCG00000021217,54.4355382894041,56.1505534930098
ENSSSCG00000004958,27.2006832883651,38.601073503164
ENSSSCG00000005000,5.84336286722417,4.74730944292945
ENSSSCG00000026517,20.4005124662738,21.3628924931825
ENSSSCG00000004957,59.6638103284994,29.3399288522033
ENSSSCG00000004861,31.5746625106148,29.0675422448221
ENSSSCG00000032488,47.2253069152269,44.9437902178977
ENSSSCG00000053589,3.14379756599195,3.26863928857438
ENSSSCG00000004999,25.3895825166524,24.3591451743757
ENSSSCG00000063467,15.2405838525262,22.4135265502243
ENSSSCG00000004869,51.2575690107383,90.6658278854559
ENSSSCG00000022419,39.5024998509423,64.4388888318948
ENSSSCG00000051962,0.239201988716779,0.700422704694509
ENSSSCG00000060555,0.99097966754094,2.10126811408353
ENSSSCG00000004961,26.2097036208242,10.5841653153837
ENSSSCG00000004962,12.5068468386201,8.91093329861348
ENSSSCG00000043563,19.4095327987329,12.413046822086
ENSSSCG00000063237,1.23018165625772,0.389123724830283
ENSSSCG00000063081,0.683434253476511,0.972809312075707
ENSSSCG00000056226,1.53772707032215,1.01172168455874
ENSSSCG00000049234,1.43521193230067,0.933896939592679
ENSSSCG00000004870,256.219501628344,428.113922058277
ENSSSCG00000039486,0.341717126738255,0.661510332211481
ENSSSCG00000004973,136.75519412065,96.269209523012
ENSSSCG00000004847,26.9614812996483,27.2775731106028
ENSSSCG00000035696,18.4527248438658,23.8921967045794
ENSSSCG00000004849,5.63833259118121,5.83685587245424
ENSSSCG00000004850,3.14379756599195,0.544773214762396
ENSSSCG00000004854,219.758284205372,248.26093644172
ENSSSCG00000004974,11.8575842978175,5.79794349997121
