Gene_name,genes,logFC,PValue,FDR
,ENSSSCG00000049469,1.15645160417398,0.214906454943516,0.999991240463336
,ENSSSCG00000052781,1.15645160417398,0.214906454943516,0.999991240463336
GLIS3,ENSSSCG00000005224,1.02307009752026,0.215075011370608,0.999991240463336
,ENSSSCG00000031485,-1.07814460485792,0.215465112499716,0.999991240463336
,ENSSSCG00000011489,-1.05759779209345,0.215625797994454,0.999991240463336
CHST11,ENSSSCG00000000837,-1.04795800894742,0.215641412133549,0.999991240463336
,ENSSSCG00000051885,-1.11913403691674,0.215926495843163,0.999991240463336
MAP7D2,ENSSSCG00000012161,-1.11913403691674,0.215926495843163,0.999991240463336
HOXB6,ENSSSCG00000017539,1.02273857611871,0.21597592890695,0.999991240463336
TMEFF1,ENSSSCG00000005391,-1.08637533922448,0.216228834259743,0.999991240463336
JMJD7,ENSSSCG00000057430,1.03903086248513,0.216368720236023,0.999991240463336
SNAP23,ENSSSCG00000038735,-1.02140081402343,0.216446253627039,0.999991240463336
CYYR1,ENSSSCG00000037935,-1.02309651336881,0.216507274661202,0.999991240463336
MYOM1,ENSSSCG00000003693,-1.02103569720603,0.216570049593905,0.999991240463336
TGFA,ENSSSCG00000008326,1.05465555385915,0.216856046369387,0.999991240463336
KCNE4,ENSSSCG00000038149,-1.02367094829203,0.217025006515542,0.999991240463336
TACR1,ENSSSCG00000036008,1.01914620055532,0.217245428431195,0.999991240463336
ADCY7,ENSSSCG00000039408,1.02029699598853,0.217319996125479,0.999991240463336
FHL3,ENSSSCG00000003644,-1.02223236058433,0.217379310712425,0.999991240463336
,ENSSSCG00000000248,-1.04883173269555,0.217408543696,0.999991240463336
KLF7,ENSSSCG00000029998,1.02150832737518,0.217409879462815,0.999991240463336
WBP2,ENSSSCG00000021672,1.01739943571021,0.217439304213922,0.999991240463336
ALX4,ENSSSCG00000040329,-1.22473879269152,0.217494710005149,0.999991240463336
,ENSSSCG00000059008,-1.22473879269152,0.217494710005149,0.999991240463336
ENTREP1,ENSSSCG00000005249,1.01957851184639,0.217599781885625,0.999991240463336
CD163,ENSSSCG00000033146,-1.03091415419275,0.21763323242056,0.999991240463336
,ENSSSCG00000026167,-1.06787628538051,0.217645426892199,0.999991240463336
,ENSSSCG00000033744,-1.02063526978825,0.217794201696211,0.999991240463336
,ENSSSCG00000061729,1.09150200474244,0.217897060162718,0.999991240463336
,ENSSSCG00000043014,1.1805116076694,0.217905597042968,0.999991240463336
TNXB,ENSSSCG00000023611,-1.01657725273343,0.217955296936101,0.999991240463336
GALNT6,ENSSSCG00000026890,-1.016108763824,0.218001268193105,0.999991240463336
ZNF202,ENSSSCG00000015145,1.02111087158748,0.218008856354964,0.999991240463336
VASP,ENSSSCG00000036317,-1.0164640466135,0.218053913335122,0.999991240463336
C6orf132,ENSSSCG00000036801,1.01816872232995,0.21809877869572,0.999991240463336
HNF4G,ENSSSCG00000034242,1.03670758292551,0.218177800452271,0.999991240463336
FAH,ENSSSCG00000001780,1.02496675977937,0.218178328104458,0.999991240463336
PLEKHM1,ENSSSCG00000017325,1.01636076362362,0.218278812075339,0.999991240463336
ADHFE1,ENSSSCG00000006213,1.02193387689781,0.218395414542785,0.999991240463336
DIAPH1,ENSSSCG00000014387,1.01501530449949,0.218574232913498,0.999991240463336
,ENSSSCG00000010719,1.02120754209368,0.218662388485865,0.999991240463336
CORO2B,ENSSSCG00000004962,1.01814590694537,0.21866406451086,0.999991240463336
SHROOM1,ENSSSCG00000014287,1.02266154770649,0.218681094961554,0.999991240463336
,ENSSSCG00000055812,-1.0735468008374,0.21870016862623,0.999991240463336
LZTS1,ENSSSCG00000028559,-1.0520834321059,0.218814417452841,0.999991240463336
C1RL,ENSSSCG00000033913,-1.02657295318619,0.218883875366399,0.999991240463336
,ENSSSCG00000012627,1.05720188024249,0.219045597148227,0.999991240463336
POMP,ENSSSCG00000037170,-1.01478254120164,0.219171643657879,0.999991240463336
GMNC,ENSSSCG00000024420,-1.01458545659399,0.219225603974519,0.999991240463336
PGLYRP4,ENSSSCG00000006587,-1.03133024437705,0.219298716562769,0.999991240463336
GNAL,ENSSSCG00000022163,1.13759850216337,0.219334810404359,0.999991240463336
KLHL29,ENSSSCG00000008593,-1.01960111572022,0.219362163938199,0.999991240463336
BORCS7,ENSSSCG00000038633,-1.01657878327703,0.219439802462406,0.999991240463336
BGN,ENSSSCG00000012766,-1.01342907685294,0.219657407138504,0.999991240463336
,ENSSSCG00000053482,1.02584099625832,0.219756719215273,0.999991240463336
,ENSSSCG00000035908,-1.01806716199508,0.219779741505105,0.999991240463336
SLC2A5,ENSSSCG00000039651,1.11204254169123,0.219949624164754,0.999991240463336
LYPD3,ENSSSCG00000003062,1.11204254169123,0.219949624164754,0.999991240463336
FAM174B,ENSSSCG00000002265,1.01514257271554,0.220051540875483,0.999991240463336
,ENSSSCG00000038912,-1.01159070978,0.22007159433136,0.999991240463336
BCOR,ENSSSCG00000012241,1.01397770209914,0.220141193089861,0.999991240463336
CNTF,ENSSSCG00000059180,-1.02683361781405,0.220164940612507,0.999991240463336
VLDLR,ENSSSCG00000005229,-1.01262032830261,0.220211976567356,0.999991240463336
,ENSSSCG00000060318,1.09508198449934,0.220243125318637,0.999991240463336
ELAPOR1,ENSSSCG00000006836,-1.01184594552944,0.220280316821383,0.999991240463336
,ENSSSCG00000003990,1.01819272957516,0.220401605259654,0.999991240463336
ELK3,ENSSSCG00000023803,-1.01421416781195,0.220431758388777,0.999991240463336
,ENSSSCG00000052895,-1.15132800634836,0.220562830399867,0.999991240463336
CRELD1,ENSSSCG00000011560,-1.01347967260041,0.220578069075632,0.999991240463336
,ENSSSCG00000058454,-1.02582570717296,0.220663023069024,0.999991240463336
,ENSSSCG00000046533,1.0286883020113,0.220993149684071,0.999991240463336
SSPN,ENSSSCG00000025531,-1.01026475413419,0.221219822345697,0.999991240463336
PPFIBP2,ENSSSCG00000014598,1.00931763991352,0.221253613037234,0.999991240463336
CERS4,ENSSSCG00000013595,1.01221231055436,0.221285833700292,0.999991240463336
CCDC6,ENSSSCG00000010211,-1.00834495626358,0.221501955572836,0.999991240463336
KLF15,ENSSSCG00000036742,1.01159798010355,0.221568103967671,0.999991240463336
THSD4,ENSSSCG00000004980,-1.00921534630481,0.221708350055618,0.999991240463336
,ENSSSCG00000056817,1.22142150942394,0.22194586594188,0.999991240463336
,ENSSSCG00000048818,1.22142150942394,0.22194586594188,0.999991240463336
,ENSSSCG00000052259,1.22142150942394,0.22194586594188,0.999991240463336
,ENSSSCG00000052290,1.22142150942394,0.22194586594188,0.999991240463336
,ENSSSCG00000058993,1.22142150942394,0.22194586594188,0.999991240463336
SPPL2C,ENSSSCG00000017314,1.22142150942394,0.22194586594188,0.999991240463336
S100A4,ENSSSCG00000006578,-1.07870849927473,0.222247138158027,0.999991240463336
CPNE9,ENSSSCG00000054876,-1.0683927793692,0.222341644481395,0.999991240463336
NPHS2,ENSSSCG00000015526,-1.03547337338086,0.222344179316938,0.999991240463336
ITPRIPL1,ENSSSCG00000037580,1.03521212167927,0.222434844206902,0.999991240463336
,ENSSSCG00000035583,-1.2326456081002,0.222754363349071,0.999991240463336
PLGRKT,ENSSSCG00000005212,-1.01291479367727,0.222871581093284,0.999991240463336
ACOT11,ENSSSCG00000037559,1.00574320246722,0.222956906386544,0.999991240463336
BHLHE41,ENSSSCG00000028552,1.00614946540013,0.223052130173042,0.999991240463336
CARMIL2,ENSSSCG00000022722,1.03043638424181,0.223075375581813,0.999991240463336
HEYL,ENSSSCG00000038956,-1.01234646276479,0.223140577478293,0.999991240463336
MAPKBP1,ENSSSCG00000004738,-1.00551962851684,0.223171846270055,0.999991240463336
,ENSSSCG00000055468,1.01376065685148,0.223188174138395,0.999991240463336
SP6,ENSSSCG00000017522,1.09971643851709,0.22319463420493,0.999991240463336
FRYL,ENSSSCG00000008826,1.00654236229101,0.223224710086114,0.999991240463336
,ENSSSCG00000055636,1.1553434070063,0.223234455216824,0.999991240463336
KCNC3,ENSSSCG00000003214,1.1553434070063,0.223234455216824,0.999991240463336
,ENSSSCG00000060266,1.1553434070063,0.223234455216824,0.999991240463336
STAP1,ENSSSCG00000008923,1.1553434070063,0.223234455216824,0.999991240463336
,ENSSSCG00000057939,1.1553434070063,0.223234455216824,0.999991240463336
CLCN1,ENSSSCG00000056050,1.1553434070063,0.223234455216824,0.999991240463336
PGK1,ENSSSCG00000012440,-1.00445894901899,0.223308956958031,0.999991240463336
SLC5A1,ENSSSCG00000010036,1.01386307557054,0.223313053090497,0.999991240463336
,ENSSSCG00000054848,1.00648875999848,0.223380822242636,0.999991240463336
,ENSSSCG00000059863,1.03262109364218,0.223399653590418,0.999991240463336
ZNF35,ENSSSCG00000032080,1.01522578334764,0.223449870998041,0.999991240463336
IQGAP1,ENSSSCG00000001814,1.00325287291704,0.223657247138454,0.999991240463336
VWA8,ENSSSCG00000029837,-1.00763649946821,0.223788268107769,0.999991240463336
CMAS,ENSSSCG00000034733,-1.00393502916472,0.223853506130633,0.999991240463336
DRC4,ENSSSCG00000002633,1.0028664370174,0.223906630916108,0.999991240463336
PPA1,ENSSSCG00000010261,-1.00550414259228,0.223930763032465,0.999991240463336
,ENSSSCG00000030241,1.00320032738404,0.223945588449901,0.999991240463336
TM4SF5,ENSSSCG00000031112,1.03701584907393,0.224035267677814,0.999991240463336
,ENSSSCG00000035845,-1.00461162409612,0.224077139264182,0.999991240463336
PLOD2,ENSSSCG00000011689,-1.00382866281438,0.224253240920389,0.999991240463336
ENDOU,ENSSSCG00000033142,-1.0224056290098,0.22425791096152,0.999991240463336
IFIT1,ENSSSCG00000010452,-1.00789943772521,0.224356326310731,0.999991240463336
TBATA,ENSSSCG00000010273,-1.01927072026315,0.224593751826417,0.999991240463336
EPHX1,ENSSSCG00000010853,1.00186492498961,0.224599882199471,0.999991240463336
FADS3,ENSSSCG00000013073,-1.01184647739596,0.224606098540577,0.999991240463336
GLP1R,ENSSSCG00000001589,-1.15075895242614,0.224711452449461,0.999991240463336
S100A2,ENSSSCG00000053832,1.00579245590638,0.224866710001765,0.999991240463336
TGFBR1,ENSSSCG00000005382,1.00185176185098,0.224869422988698,0.999991240463336
LCOR,ENSSSCG00000010513,1.01259218333539,0.225056208051181,0.999991240463336
L3MBTL1,ENSSSCG00000055642,1.02764155672272,0.225264610346683,0.999991240463336
,ENSSSCG00000058646,1.07642698092825,0.225532691975758,0.999991240463336
ZNF330,ENSSSCG00000009052,-1.00057015619034,0.225589886506755,0.999991240463336
MICAL3,ENSSSCG00000000770,0.999268417203411,0.225734167871016,0.999991240463336
SOBP,ENSSSCG00000004379,-1.03380291811997,0.225790218967843,0.999991240463336
CBR4,ENSSSCG00000009717,-1.00130158746902,0.225864416002957,0.999991240463336
SH3TC1,ENSSSCG00000008722,1.00666311267917,0.225979419373494,0.999991240463336
STK36,ENSSSCG00000026964,0.9987967736177,0.226059221930274,0.999991240463336
MANSC1,ENSSSCG00000040835,-0.998576148988083,0.226167494257658,0.999991240463336
MTTP,ENSSSCG00000009179,1.08846612640587,0.226205228735799,0.999991240463336
SLCO4C1,ENSSSCG00000014182,-1.00877067591966,0.226225766217911,0.999991240463336
SLC20A2,ENSSSCG00000007027,0.998700077589085,0.226260180705575,0.999991240463336
YIPF1,ENSSSCG00000028506,-0.999343919082607,0.226475116633613,0.999991240463336
EPSTI1,ENSSSCG00000037572,-1.00280185506122,0.226634706169503,0.999991240463336
,ENSSSCG00000061910,-1.01590260344127,0.22668948803584,0.999991240463336
AIG1,ENSSSCG00000004136,1.00065815941861,0.226775013476061,0.999991240463336
SNTA1,ENSSSCG00000063004,-1.0056597752473,0.22682544190326,0.999991240463336
PTS,ENSSSCG00000015040,-0.997351059748726,0.226935829937276,0.999991240463336
CATSPERH,ENSSSCG00000047012,1.10595175863252,0.227019580672951,0.999991240463336
,ENSSSCG00000059044,1.10595175863252,0.227019580672951,0.999991240463336
PLK2,ENSSSCG00000016925,-0.99793532087575,0.227035627332284,0.999991240463336
ALG5,ENSSSCG00000009360,-1.00046886551397,0.227041755052356,0.999991240463336
,ENSSSCG00000051146,1.30648433571871,0.227052254438973,0.999991240463336
,ENSSSCG00000058214,1.30648433571871,0.227052254438973,0.999991240463336
,ENSSSCG00000014996,1.30648433571871,0.227052254438973,0.999991240463336
,ENSSSCG00000050894,1.30648433571871,0.227052254438973,0.999991240463336
,ENSSSCG00000061520,1.30648433571871,0.227052254438973,0.999991240463336
,ENSSSCG00000062767,1.30648433571871,0.227052254438973,0.999991240463336
,ENSSSCG00000061765,1.30648433571871,0.227052254438973,0.999991240463336
FOXJ2,ENSSSCG00000039580,1.00403497566342,0.227106452176876,0.999991240463336
HSD17B1,ENSSSCG00000035147,-1.02018090388251,0.227119269545593,0.999991240463336
CAV1,ENSSSCG00000016634,-0.995180992527367,0.22785822291868,0.999991240463336
,ENSSSCG00000018018,1.133663131634,0.227956746506154,0.999991240463336
,ENSSSCG00000024281,1.133663131634,0.227956746506154,0.999991240463336
SOWAHD,ENSSSCG00000012618,1.04927281868777,0.228211766256286,0.999991240463336
NUDT7,ENSSSCG00000002697,-0.998879283813808,0.228336278061643,0.999991240463336
SLC15A2,ENSSSCG00000030305,-0.992954664513658,0.228427975435339,0.999991240463336
RHOU,ENSSSCG00000024418,0.994156409618237,0.228547199937135,0.999991240463336
MED21,ENSSSCG00000041972,-0.996778172553684,0.228597225190142,0.999991240463336
E2F8,ENSSSCG00000013352,-1.10971836058321,0.228603122003818,0.999991240463336
,ENSSSCG00000049955,-1.10971836058321,0.228603122003818,0.999991240463336
SNORD126,ENSSSCG00000044313,-1.10971836058321,0.228603122003818,0.999991240463336
LCP2,ENSSSCG00000017006,1.0136368619588,0.228656757219417,0.999991240463336
,ENSSSCG00000055823,1.18429239081703,0.228730303580505,0.999991240463336
,ENSSSCG00000056836,1.18429239081703,0.228730303580505,0.999991240463336
UBALD2,ENSSSCG00000023423,0.992842895319577,0.228806252326234,0.999991240463336
CATSPER2,ENSSSCG00000004701,-0.994649353604762,0.228894407657842,0.999991240463336
SMOC1,ENSSSCG00000002314,1.07815635433707,0.229005764729416,0.999991240463336
CYSLTR1,ENSSSCG00000039203,-1.24270688440163,0.229077233528098,0.999991240463336
SLC26A8,ENSSSCG00000001555,-1.24270688440163,0.229077233528098,0.999991240463336
,ENSSSCG00000033117,-1.24270688440163,0.229077233528098,0.999991240463336
ADRB2,ENSSSCG00000052586,1.00781269191647,0.229080364559805,0.999991240463336
CAPN13,ENSSSCG00000020986,-1.04385800394821,0.229207081344964,0.999991240463336
CIRBP,ENSSSCG00000053466,0.990910671501761,0.229252849121745,0.999991240463336
GTF2A2,ENSSSCG00000004583,-0.994422738628128,0.229292876949473,0.999991240463336
ACLY,ENSSSCG00000017421,-0.991340405946455,0.229303924461312,0.999991240463336
DDX31,ENSSSCG00000005729,0.996012781790201,0.229461415434999,0.999991240463336
SGO1,ENSSSCG00000011207,-1.15009580397104,0.229479526090439,0.999991240463336
EDNRA,ENSSSCG00000009031,-0.99195852566281,0.230273968302657,0.999991240463336
,ENSSSCG00000056258,-1.02320473057661,0.230296685016776,0.999991240463336
ERN1,ENSSSCG00000039909,0.989279231829477,0.230346596995001,0.999991240463336
H6PD,ENSSSCG00000034502,0.989407009393452,0.230428276321262,0.999991240463336
,ENSSSCG00000012517,-1.01324774432556,0.230781026508821,0.999991240463336
PDCD10,ENSSSCG00000011739,-0.991396099508276,0.230857563245373,0.999991240463336
NOS2,ENSSSCG00000017755,0.998293714698265,0.230939192144111,0.999991240463336
ALAS1,ENSSSCG00000011437,0.987952545223513,0.230979635594594,0.999991240463336
,ENSSSCG00000048918,-1.08361374146903,0.231012901654268,0.999991240463336
MPV17,ENSSSCG00000037201,0.995728059680213,0.231138520463873,0.999991240463336
SRA1,ENSSSCG00000055768,-0.990162545631309,0.231156163803754,0.999991240463336
IMMP1L,ENSSSCG00000013322,-0.99670430977734,0.231166459487227,0.999991240463336
GSTA1,ENSSSCG00000052947,0.988839951021319,0.231417275223513,0.999991240463336
,ENSSSCG00000059995,-1.00921729135958,0.231616737711292,0.999991240463336
SCARNA2,ENSSSCG00000018682,1.06867367595132,0.231617361305101,0.999991240463336
,ENSSSCG00000053202,1.06867367595132,0.231617361305101,0.999991240463336
SLC35A2,ENSSSCG00000024841,-0.986848190978668,0.231906092545659,0.999991240463336
GTF3C1,ENSSSCG00000007815,0.985151297387636,0.231975307867051,0.999991240463336
ASPA,ENSSSCG00000017861,-0.994585070509211,0.232102112513682,0.999991240463336
,ENSSSCG00000051313,1.11479069405486,0.232170219748579,0.999991240463336
,ENSSSCG00000042020,1.11479069405486,0.232170219748579,0.999991240463336
ARMCX3,ENSSSCG00000040281,-0.986299542325919,0.232252189149616,0.999991240463336
SEPTIN3,ENSSSCG00000000040,-1.04571489202292,0.23231510969562,0.999991240463336
HMCN1,ENSSSCG00000035595,1.05308312451457,0.232353903883168,0.999991240463336
OCLN,ENSSSCG00000021514,0.984781330804755,0.23239647169626,0.999991240463336
PCLAF,ENSSSCG00000004554,-1.02212692615917,0.232411025393392,0.999991240463336
UFSP1,ENSSSCG00000041835,1.00517412090583,0.232414357162917,0.999991240463336
ARMC12,ENSSSCG00000001550,0.996904454578169,0.23254899838646,0.999991240463336
,ENSSSCG00000058184,-1.06554410924383,0.232642813916849,0.999991240463336
RAB1A,ENSSSCG00000008359,-0.983931197974557,0.23269307936357,0.999991240463336
WDFY4,ENSSSCG00000045502,1.00810713857918,0.232718701418796,0.999991240463336
,ENSSSCG00000058062,-1.10662144936476,0.232738288370713,0.999991240463336
,ENSSSCG00000031292,-1.10662144936476,0.232738288370713,0.999991240463336
,ENSSSCG00000059892,-0.996890755887615,0.23288702921732,0.999991240463336
SAMD14,ENSSSCG00000017585,-1.01846902994745,0.232953013449155,0.999991240463336
MPV17L2,ENSSSCG00000013896,-0.988143341352709,0.23308439629817,0.999991240463336
RABAC1,ENSSSCG00000003046,-0.982795038390132,0.233228296348178,0.999991240463336
RANBP9,ENSSSCG00000001056,-0.983976589229957,0.233412288619285,0.999991240463336
CAMK1,ENSSSCG00000011550,-0.988537297923013,0.233692433757118,0.999991240463336
SOCS1,ENSSSCG00000027855,1.01856274299869,0.233736761794386,0.999991240463336
INPP4B,ENSSSCG00000009050,-1.00757449921128,0.233802442082622,0.999991240463336
,ENSSSCG00000014918,-1.05229354532511,0.233814864942853,0.999991240463336
ACVR1B,ENSSSCG00000000233,0.983304261337191,0.233902364372006,0.999991240463336
SEC61B,ENSSSCG00000038914,-0.981784736125474,0.233937782538734,0.999991240463336
ARMCX1,ENSSSCG00000038569,-0.987897889285711,0.23410954025781,0.999991240463336
,ENSSSCG00000007023,0.987115116493818,0.234237258170732,0.999991240463336
EIF4EBP1,ENSSSCG00000022301,-0.98411339257997,0.234374817456931,0.999991240463336
SLC25A28,ENSSSCG00000037536,0.982102471486023,0.234396146732186,0.999991240463336
,ENSSSCG00000033189,0.979717322713111,0.234449057902704,0.999991240463336
,ENSSSCG00000059388,1.15379568226956,0.234501971323271,0.999991240463336
,ENSSSCG00000047748,1.15379568226956,0.234501971323271,0.999991240463336
EFNB1,ENSSSCG00000032728,0.980822988258379,0.23467337428286,0.999991240463336
,ENSSSCG00000004687,-0.979308144501052,0.234839365291698,0.999991240463336
NAP1L5,ENSSSCG00000009209,-0.993081243388118,0.23499915490368,0.999991240463336
,ENSSSCG00000062999,-1.14931311931642,0.235016462082069,0.999991240463336
FITM1,ENSSSCG00000002007,-1.14931311931642,0.235016462082069,0.999991240463336
CRB1,ENSSSCG00000021897,-1.14931311931642,0.235016462082069,0.999991240463336
IFT74,ENSSSCG00000005124,-0.981384484478848,0.235122678640416,0.999991240463336
S100A11,ENSSSCG00000006610,-0.978481827656314,0.235258276294673,0.999991240463336
KLHDC8B,ENSSSCG00000011379,-0.980083852565916,0.235270513530705,0.999991240463336
IFI44L,ENSSSCG00000027660,-0.97870927805372,0.235314628017052,0.999991240463336
LGI3,ENSSSCG00000033355,0.998389165816162,0.235542501414094,0.999991240463336
KBTBD12,ENSSSCG00000011622,-1.06154740049493,0.235813355858211,0.999991240463336
FABP9,ENSSSCG00000033728,-1.06154740049493,0.235813355858211,0.999991240463336
,ENSSSCG00000058180,-0.987899082603261,0.235830057052693,0.999991240463336
CATSPERQ,ENSSSCG00000005910,-1.02768439074741,0.235931324231472,0.999991240463336
ZNF385B,ENSSSCG00000023181,-0.994021578877018,0.236065299112477,0.999991240463336
,ENSSSCG00000016719,1.03993887232966,0.23629646768318,0.999991240463336
,ENSSSCG00000041169,1.06942688692333,0.236298916026907,0.999991240463336
SELENOF,ENSSSCG00000030125,-0.976352028776835,0.236300238637214,0.999991240463336
,ENSSSCG00000014799,1.05182039796584,0.236345027246545,0.999991240463336
,ENSSSCG00000062510,0.980601333916205,0.236503537133261,0.999991240463336
XYLB,ENSSSCG00000011254,1.00315355671283,0.23656533119592,0.999991240463336
ATP5MK,ENSSSCG00000032165,-0.978520932803083,0.236577586145477,0.999991240463336
ASGR2,ENSSSCG00000017932,1.00711165124731,0.236802856651417,0.999991240463336
,ENSSSCG00000043918,-1.25594247617246,0.236812186649323,0.999991240463336
,ENSSSCG00000061322,-1.25594247617246,0.236812186649323,0.999991240463336
SNORD73,ENSSSCG00000018533,-1.25594247617246,0.236812186649323,0.999991240463336
,ENSSSCG00000053777,-1.25594247617246,0.236812186649323,0.999991240463336
OTOGL,ENSSSCG00000000943,-1.25594247617246,0.236812186649323,0.999991240463336
,ENSSSCG00000059714,-1.25594247617246,0.236812186649323,0.999991240463336
TIMP4,ENSSSCG00000033000,0.976356486214251,0.236817253324762,0.999991240463336
,ENSSSCG00000053196,1.23997156875272,0.236823402627423,0.999991240463336
,ENSSSCG00000054438,1.23997156875272,0.236823402627423,0.999991240463336
,ENSSSCG00000055065,1.23997156875272,0.236823402627423,0.999991240463336
,ENSSSCG00000062709,1.23997156875272,0.236823402627423,0.999991240463336
DGAT2,ENSSSCG00000034102,1.23997156875272,0.236823402627423,0.999991240463336
,ENSSSCG00000060233,1.23997156875272,0.236823402627423,0.999991240463336
,ENSSSCG00000042041,1.23997156875272,0.236823402627423,0.999991240463336
,ENSSSCG00000041751,1.23997156875272,0.236823402627423,0.999991240463336
ANKRD61,ENSSSCG00000007593,1.23997156875272,0.236823402627423,0.999991240463336
OR6N2,ENSSSCG00000006423,1.23997156875272,0.236823402627423,0.999991240463336
,ENSSSCG00000001734,1.23997156875272,0.236823402627423,0.999991240463336
,ENSSSCG00000053863,1.23997156875272,0.236823402627423,0.999991240463336
,ENSSSCG00000061639,1.23997156875272,0.236823402627423,0.999991240463336
,ENSSSCG00000040495,1.23997156875272,0.236823402627423,0.999991240463336
PRKAA2,ENSSSCG00000036145,-0.991723721119967,0.236937376594018,0.999991240463336
,ENSSSCG00000054076,1.00961407575278,0.236946867421846,0.999991240463336
FLRT3,ENSSSCG00000007079,0.991834984827702,0.237047287024952,0.999991240463336
TMED9,ENSSSCG00000014036,-0.974440730219642,0.237274224895211,0.999991240463336
TRIM2,ENSSSCG00000029200,0.975009305010801,0.237332978841054,0.999991240463336
,ENSSSCG00000049086,-1.0305538913888,0.237694934162235,0.999991240463336
,ENSSSCG00000049524,0.974444047431491,0.237828377954715,0.999991240463336
SLC9A2,ENSSSCG00000008153,1.0339608406761,0.238114339241096,0.999991240463336
TWF1,ENSSSCG00000000798,-0.972951856036423,0.23811816978168,0.999991240463336
STAP2,ENSSSCG00000013506,0.987061625539377,0.238150828917517,0.999991240463336
PPARA,ENSSSCG00000000006,0.985499735201526,0.238331497887415,0.999991240463336
ATF5,ENSSSCG00000003201,-0.975703914851717,0.238588627521969,0.999991240463336
KCNN2,ENSSSCG00000014213,-1.07552510883648,0.238600845496287,0.999991240463336
KCNJ5,ENSSSCG00000021573,0.972255694702083,0.238709528302342,0.999991240463336
,ENSSSCG00000061519,1.0167074402587,0.238872030696718,0.999991240463336
CDH13,ENSSSCG00000002684,0.970979030924052,0.238873861197727,0.999991240463336
DOK5,ENSSSCG00000007488,0.992281687623284,0.238921237073928,0.999991240463336
NUS1,ENSSSCG00000020885,-0.971630214142158,0.239106916811759,0.999991240463336
,ENSSSCG00000054216,0.976974476860929,0.239158035648462,0.999991240463336
PODXL2,ENSSSCG00000021397,-1.00278161971239,0.239179594896542,0.999991240463336
CYTH4,ENSSSCG00000000130,0.998249163565751,0.23920957206239,0.999991240463336
TMOD4,ENSSSCG00000006631,-1.05719254679376,0.239275176248964,0.999991240463336
SERPINE2,ENSSSCG00000016233,-0.97731672856904,0.239345004385627,0.999991240463336
HS3ST6,ENSSSCG00000031216,-0.998762802817166,0.239376429583785,0.999991240463336
HOXA9,ENSSSCG00000028997,-0.970369347676887,0.239384672725466,0.999991240463336
,ENSSSCG00000010884,1.12829464063953,0.239471757046221,0.999991240463336
LDLR,ENSSSCG00000028512,-0.969886800235026,0.239513186808567,0.999991240463336
,ENSSSCG00000003302,-1.04412395931047,0.239691575274541,0.999991240463336
,ENSSSCG00000022773,0.971594920454293,0.239894040732293,0.999991240463336
LRP11,ENSSSCG00000004101,-0.974672170146205,0.239902202152805,0.999991240463336
RUNX2,ENSSSCG00000001710,0.992177201066096,0.240099401511482,0.999991240463336
COL16A1,ENSSSCG00000003603,-0.967522230582722,0.240292258642933,0.999991240463336
ZNF804A,ENSSSCG00000016022,1.00361466439416,0.240307777136206,0.999991240463336
KIF5C,ENSSSCG00000022919,-1.01568305744344,0.240389181324473,0.999991240463336
,ENSSSCG00000058562,0.993056561729491,0.240427219863133,0.999991240463336
KDM7A,ENSSSCG00000016501,0.969598048017429,0.240458305291503,0.999991240463336
FCRL3,ENSSSCG00000006457,1.0372959109599,0.240509827060647,0.999991240463336
,ENSSSCG00000055290,-0.980449948735858,0.240789809779836,0.999991240463336
GOT1,ENSSSCG00000010537,-0.968866752862856,0.240791011693061,0.999991240463336
EGLN3,ENSSSCG00000001963,0.968120609184356,0.241347477143362,0.999991240463336
RBIS,ENSSSCG00000052227,-0.97884785185538,0.241418464115823,0.999991240463336
SASH3,ENSSSCG00000012652,0.988724297437368,0.241449120926936,0.999991240463336
,ENSSSCG00000062562,-1.14837537617985,0.241523782245707,0.999991240463336
,ENSSSCG00000034515,-1.14837537617985,0.241523782245707,0.999991240463336
,ENSSSCG00000038264,-1.14837537617985,0.241523782245707,0.999991240463336
RAB33A,ENSSSCG00000012658,-1.14837537617985,0.241523782245707,0.999991240463336
TMEM150A,ENSSSCG00000008233,0.969609054135197,0.241739248481839,0.999991240463336
,ENSSSCG00000002427,0.984722770329373,0.24193639866756,0.999991240463336
,ENSSSCG00000040556,-0.973185825493554,0.242127150005765,0.999991240463336
RTL4,ENSSSCG00000012589,1.01304650436744,0.242133369678775,0.999991240463336
IGDCC4,ENSSSCG00000004931,-0.970828353131142,0.242161601259008,0.999991240463336
,ENSSSCG00000051274,-0.971499912005343,0.242355361668734,0.999991240463336
GABBR2,ENSSSCG00000027558,-0.964006635633636,0.242420779260928,0.999991240463336
,ENSSSCG00000058856,1.07044347882161,0.242464526899365,0.999991240463336
RPS6KA1,ENSSSCG00000003558,0.964347511257917,0.242476279413567,0.999991240463336
SMCO4,ENSSSCG00000057259,-1.01210807579775,0.242556361215994,0.999991240463336
METRNL,ENSSSCG00000017137,-0.975583654893252,0.242568328562554,0.999991240463336
RAB39A,ENSSSCG00000031723,-1.09908504936603,0.24272792042754,0.999991240463336
KCNS2,ENSSSCG00000031917,-1.09908504936603,0.24272792042754,0.999991240463336
QRICH2,ENSSSCG00000021342,-1.09908504936603,0.24272792042754,0.999991240463336
FLVCR2,ENSSSCG00000021606,0.970859931554247,0.242755594129914,0.999991240463336
