x
PCK1
UABP-2
NPTX1
OXT
NMB
MEP1B
INHBA
LRRC55
SMOC1
SULT2A1
EPS8L3
SLC24A4
TGM6
CHI3L1
MMP1
PRSS16
LYZL6
NPPC
OR10G3
IL11
PENK
HNF4A
CACNA1B
NMU
SMPDL3B
FGF14
RBP4
DEFB115
SSTR2
BHLHA15
TNFRSF11B
SNAP25
S100A12
KCNN4
GNAL
GPR156
SLC10A6
THEMIS2
LIF
ATP6V1C2
TFF2
DEFB128
SLC5A8
ZC3H12D
SLC47A2
IDO1
CHL1
FGF7
PITX1
DLK1
NPY
HMCN1
PTGS2
ATP13A5
C2orf72
TRPV5
ADORA2B
PIWIL4
TCN1
PRSS50
ERC2
SOD3
GPX3
SCRN1
NR4A3
CCNO
CDC20B
MCIDAS
MYCN
DBH
SCGN
SMIM43
TAC3
MYH7
P2RX2
FAM135B
PON3
MDGA1
PVALB
FAM163B
CLDN11
NGB
PLEKHB1
FBXO43
CRYGS
E2F7
FOXI3
GSG1L
KCNC2
WFIKKN2
GRIN2C
GP2
GRK1
CXCR4
THEM5
OVGP1
ZNF750
