Gene_name,genes,logFC,PValue,FDR
DBH,ENSSSCG00000005742,-2.31040496910246,0.00938553346400898,0.168715023286223
,ENSSSCG00000007369,-2.26514672388283,0.00939714125822414,0.1687554351452
,ENSSSCG00000058673,-2.79600687423906,0.00948384200992964,0.170142956655753
MT1A,ENSSSCG00000061081,-2.21702455492423,0.00950453265877875,0.170331374629067
,ENSSSCG00000033189,2.21311082155474,0.00951323872720304,0.170331374629067
KRT25,ENSSSCG00000017464,2.49474913545816,0.00955739467867998,0.170952208389484
FYB1,ENSSSCG00000016855,-2.38764400592323,0.00958285962360206,0.171141897361329
PMAIP1,ENSSSCG00000026454,-2.24423319093258,0.00958698371242053,0.171141897361329
TMEM61,ENSSSCG00000025097,-2.33906390979334,0.00960153293258032,0.17123208583029
,ENSSSCG00000054654,2.79317046749508,0.00962294826184493,0.171444424072198
FOXO6,ENSSSCG00000035074,-2.32414229098132,0.00964544516126949,0.171675593541647
MME,ENSSSCG00000011723,2.208198333479,0.0096694400252301,0.171919748946757
,ENSSSCG00000060436,2.58767041430306,0.00967823323244361,0.171919748946757
EBI3,ENSSSCG00000013498,-2.39304044393205,0.00971474183870309,0.172398420621867
NRP2,ENSSSCG00000026383,-2.22423345896422,0.00973949556778037,0.172667753281298
CFD,ENSSSCG00000013418,-2.20785825424355,0.00975154876484134,0.172711615157259
,ENSSSCG00000053328,-2.54236059463167,0.00981022564927748,0.173580341959247
AQP1,ENSSSCG00000033190,-2.20204837250216,0.00986748477062204,0.17442230432776
NPL,ENSSSCG00000022292,2.20588200036532,0.00990953005344247,0.174993953833073
,ENSSSCG00000058599,-2.34484002700267,0.00993345794125419,0.175185500259034
,ENSSSCG00000062186,-2.21173667657822,0.00994012227902038,0.175185500259034
DAPP1,ENSSSCG00000039327,-2.32739401558817,0.00994952591598728,0.175185500259034
CHAC1,ENSSSCG00000038521,-2.28574367997131,0.00997275604819124,0.175423211267208
SCML4,ENSSSCG00000033392,-2.57360608789162,0.0100333736269036,0.176317472215469
ENTPD1,ENSSSCG00000010497,2.19738632130303,0.0100581453054932,0.176580681458659
,ENSSSCG00000055303,2.62352543023043,0.0100691464318367,0.176601858138147
MYRFL,ENSSSCG00000023936,2.23066810217135,0.0101141633155467,0.177219013196606
SULF2,ENSSSCG00000007456,-2.193963078128,0.0101440567833353,0.177570236702462
MAN1A1,ENSSSCG00000004244,-2.21768488265455,0.0101668436809216,0.177796500065001
SCARA3,ENSSSCG00000020846,-2.19138745254227,0.0102200708993875,0.178268231937138
TRIM72,ENSSSCG00000007757,3.11585495256515,0.0102234804117028,0.178268231937138
,ENSSSCG00000051526,3.11585495256515,0.0102234804117028,0.178268231937138
SSTR3,ENSSSCG00000027106,2.52909408132381,0.0102463935658236,0.178495145885797
SLC14A1,ENSSSCG00000004492,-2.38123235403705,0.0104067988283708,0.181114462235064
ARRB1,ENSSSCG00000014852,-2.18431436582452,0.0104857966180118,0.182238207913363
HCK,ENSSSCG00000007240,-2.22953666924781,0.0104915840163101,0.182238207913363
GRID2IP,ENSSSCG00000037070,2.6719341754345,0.010549020131871,0.182883493247724
,ENSSSCG00000041631,2.6719341754345,0.010549020131871,0.182883493247724
,ENSSSCG00000051450,-2.51206733931318,0.0107190548447351,0.185474624616673
CRB1,ENSSSCG00000021897,-2.51206733931318,0.0107190548447351,0.185474624616673
CNTFR,ENSSSCG00000010974,-2.22643525866593,0.0107722858612865,0.186216983776602
TMEM178A,ENSSSCG00000024293,-2.25553449060295,0.0107920109858581,0.186379270186802
HAS3,ENSSSCG00000049263,-2.18403866859058,0.0108381092785719,0.186996277792011
CHST7,ENSSSCG00000012265,-2.18914574945029,0.0108871393448429,0.187377580248614
MAMDC2,ENSSSCG00000030655,2.18040772686716,0.0108875024207078,0.187377580248614
,ENSSSCG00000022925,2.1709842336315,0.0108913868053548,0.187377580248614
,ENSSSCG00000053075,-2.74560376743201,0.010926745732438,0.187511739353605
CAPN6,ENSSSCG00000012584,-2.74560376743201,0.010926745732438,0.187511739353605
EGR1,ENSSSCG00000014336,-2.17798313890547,0.0109392508503741,0.187511739353605
SLC16A10,ENSSSCG00000004419,-2.22821776093737,0.0109416480765808,0.187511739353605
RIGI,ENSSSCG00000030408,2.17040839924948,0.0109571533279127,0.187511739353605
H2AJ,ENSSSCG00000039307,2.17110711730084,0.0109716855691513,0.187511739353605
HAPLN4,ENSSSCG00000034887,-2.23339343080147,0.0109719847486441,0.187511739353605
CCL25,ENSSSCG00000013593,2.20407531297186,0.0110554012768239,0.188603331687041
SLC35F1,ENSSSCG00000004250,2.28400098725767,0.0110583419978959,0.188603331687041
SYN2,ENSSSCG00000023225,-2.53975915008118,0.0110672393191841,0.188603331687041
IL24,ENSSSCG00000015655,2.74093852578731,0.0111430608845802,0.189716135740303
FKBP5,ENSSSCG00000001549,2.16113272054608,0.0112070697438845,0.190543829983263
,ENSSSCG00000047204,2.23581023034881,0.0112128121803795,0.190543829983263
PIP4P2,ENSSSCG00000006121,-2.34189143549958,0.0113260618616454,0.192287095447708
,ENSSSCG00000033221,2.20726280215524,0.0113753937782406,0.192484600013496
,ENSSSCG00000024103,2.20122835353101,0.0113826887532778,0.192484600013496
,ENSSSCG00000057206,-2.22396912268594,0.0113885599446994,0.192484600013496
SGMS2,ENSSSCG00000009152,2.17622439986229,0.0113888036417277,0.192484600013496
RNF150,ENSSSCG00000009053,2.15799728507385,0.011409701750352,0.192484600013496
RDX,ENSSSCG00000015013,2.15461855209074,0.0114101865798643,0.192484600013496
PTPRO,ENSSSCG00000000601,-2.30496528890344,0.0114302399735422,0.192484600013496
,ENSSSCG00000037422,-3.06903789138587,0.0114826342839401,0.192484600013496
,ENSSSCG00000059502,-3.06903789138587,0.0114826342839401,0.192484600013496
CRTAM,ENSSSCG00000015137,-3.06903789138587,0.0114826342839401,0.192484600013496
COL25A1,ENSSSCG00000039813,-3.06903789138587,0.0114826342839401,0.192484600013496
DEFB115,ENSSSCG00000007216,-3.06903789138587,0.0114826342839401,0.192484600013496
,ENSSSCG00000050397,-2.57569316426861,0.0114871563846102,0.192484600013496
TRARG1,ENSSSCG00000017801,-2.57569316426861,0.0114871563846102,0.192484600013496
WNT7A,ENSSSCG00000039010,2.1543587592489,0.0115251119127943,0.19258742856155
CLDN1,ENSSSCG00000040904,2.15628197342473,0.01152522078191,0.19258742856155
,ENSSSCG00000046843,2.40939533419702,0.0115253375162458,0.19258742856155
TMEM35A,ENSSSCG00000012490,-2.18815416755164,0.0115367352887376,0.192599386348092
PC,ENSSSCG00000012926,2.15471082093748,0.0115576228452431,0.192769602127413
CCN3,ENSSSCG00000006002,-2.17394511501032,0.0115925275969167,0.193173080011468
,ENSSSCG00000057651,2.28613642170273,0.0116695856528795,0.194277589401124
,ENSSSCG00000004520,2.16563629454478,0.0117086770855885,0.194748568130222
PCSK5,ENSSSCG00000023520,-2.16246692728152,0.0117479079978117,0.195220996498198
H2AC6,ENSSSCG00000053280,2.51749333029545,0.0118585532187043,0.196878190177936
WNT10A,ENSSSCG00000026958,2.84740085488028,0.011871141187654,0.196905865329717
,ENSSSCG00000027991,-2.24411970768128,0.0119020863197534,0.197237698846649
FER1L5,ENSSSCG00000025022,-2.26758514038775,0.0119215770004114,0.197379277610118
ST6GAL2,ENSSSCG00000008141,2.1653156259882,0.0121156629052916,0.20040862585542
GPER1,ENSSSCG00000026422,2.14625170100109,0.0121384547445094,0.200601593990379
HEY1,ENSSSCG00000006159,-2.13952260176302,0.012222495846661,0.201805494611079
FAM222A,ENSSSCG00000009927,2.24898918340775,0.012288322960329,0.202508352532153
NTF3,ENSSSCG00000033544,-2.43362597982274,0.0122912820749558,0.202508352532153
,ENSSSCG00000055280,-2.38592065538908,0.0122987601787414,0.202508352532153
COL3A1,ENSSSCG00000016034,-2.12829032446947,0.0123434939063664,0.203059484609293
RUNX1,ENSSSCG00000035537,-2.14930483726999,0.0124330455699257,0.204346227553108
ZDHHC13,ENSSSCG00000021688,2.13257901164996,0.0125122814221292,0.205461233188516
RTN4RL2,ENSSSCG00000040919,-2.219342084649,0.0125900716835951,0.206550493589827
PPP2R2B,ENSSSCG00000028976,-2.20550600454953,0.0126409320008474,0.207196367250253
CASP1,ENSSSCG00000028711,-2.19486462755753,0.0126786831420781,0.207554020331961
HKDC1,ENSSSCG00000010252,-2.15463135728126,0.0126857753968841,0.207554020331961
,ENSSSCG00000033457,-2.35617161195356,0.0127087035185046,0.207598956147627
NOP2,ENSSSCG00000000696,2.11985663640425,0.0127115500602873,0.207598956147627
TYROBP,ENSSSCG00000002919,-2.14903843543907,0.0127592529566878,0.208189439646227
FCRL3,ENSSSCG00000006457,-2.18391506018462,0.0128588945088292,0.209509037043316
PSAT1,ENSSSCG00000005287,2.11573797192279,0.0128633668334415,0.209509037043316
CTXN3,ENSSSCG00000036570,2.15428939360184,0.0128893460954766,0.209742698647513
,ENSSSCG00000049572,2.68674429068181,0.0129450640898083,0.210331035763515
,ENSSSCG00000049325,2.24063479643976,0.0129488324846091,0.210331035763515
PTGES,ENSSSCG00000005688,2.11760524168677,0.0130460628822302,0.211719634353386
PLD4,ENSSSCG00000002554,-2.13287128501751,0.0130982817311131,0.212245187598754
DPY19L2,ENSSSCG00000016663,2.1604894866681,0.0131136358064173,0.212245187598754
,ENSSSCG00000037351,-2.2187178214367,0.0131137625615647,0.212245187598754
,ENSSSCG00000038171,-2.12976228580885,0.0131341794632871,0.212384982711271
ARHGAP42,ENSSSCG00000014976,-2.17853750781951,0.0131872561604966,0.213052176141357
LDHB,ENSSSCG00000032557,2.14188706980315,0.0132739454912488,0.214260731608966
,ENSSSCG00000059359,-2.23047230107372,0.013318570603858,0.21473771910545
,ENSSSCG00000052942,2.11301356459625,0.0133273160110371,0.21473771910545
EPHB1,ENSSSCG00000024492,-2.30803039461294,0.0134050275621271,0.215797006201029
,ENSSSCG00000056203,2.43206734542988,0.0135612243945607,0.218116749182809
PSCA,ENSSSCG00000035372,-2.57858986826233,0.0136263222878953,0.218968441043451
SMOX,ENSSSCG00000007140,2.0970162036037,0.0137837574281661,0.221290308567142
GNAL,ENSSSCG00000022163,2.13924642777266,0.0137953581158884,0.221290308567142
,ENSSSCG00000040203,2.09776012591477,0.0138394264014947,0.221799873794622
TP53BP2,ENSSSCG00000010894,2.08937224288229,0.0139425837102299,0.22325469297997
SEMA6A,ENSSSCG00000014224,-2.09919600612338,0.0139866121947247,0.223760974153404
ABCG2A,ENSSSCG00000009215,2.09112073570145,0.014133974174189,0.225918044645946
NDUFA13,ENSSSCG00000056961,2.08563775044177,0.0141732691643049,0.22619198712201
BDKRB1,ENSSSCG00000002501,-2.98716575759457,0.0142045744996394,0.22619198712201
,ENSSSCG00000007191,-2.98716575759457,0.0142045744996394,0.22619198712201
,ENSSSCG00000005398,-2.08418979501403,0.0142047300005041,0.22619198712201
MFAP2,ENSSSCG00000003479,-2.09741627446561,0.0142138392351213,0.22619198712201
SLC9A2,ENSSSCG00000008153,2.14124126057953,0.0143017594027079,0.227390407434588
TMEM64,ENSSSCG00000040180,2.08263110285847,0.0144016212141269,0.228667114377172
,ENSSSCG00000062092,2.14367227998294,0.0144074232907636,0.228667114377172
GMNN,ENSSSCG00000001095,-2.0823224851898,0.0144599916210678,0.229299603278675
GRK7,ENSSSCG00000011675,-2.37488344310131,0.014547564068006,0.230485571305931
DEPDC7,ENSSSCG00000042341,2.10266332929195,0.0146012965772387,0.230706218237733
,ENSSSCG00000034251,-2.6391858256542,0.0146382647622833,0.230706218237733
RNASE10,ENSSSCG00000002134,-2.6391858256542,0.0146382647622833,0.230706218237733
CBLN3,ENSSSCG00000001985,-2.6391858256542,0.0146382647622833,0.230706218237733
FOXF2,ENSSSCG00000037195,-2.6391858256542,0.0146382647622833,0.230706218237733
,ENSSSCG00000045725,-2.6391858256542,0.0146382647622833,0.230706218237733
,ENSSSCG00000058521,-2.20105041650454,0.0147481140595031,0.232234494753573
HABP2,ENSSSCG00000010639,-2.18153903336966,0.0148092457927791,0.232993631451838
ELOVL2,ENSSSCG00000001045,2.08697887036424,0.0148307184282435,0.233128032485816
,ENSSSCG00000061048,2.07096130816678,0.0148722765703682,0.233577653801166
SLC7A2,ENSSSCG00000006987,2.08329056321195,0.0149723661961891,0.234944963026362
ADGRG6,ENSSSCG00000004139,-2.08786814072157,0.0149910461586036,0.23503353238228
BIN2,ENSSSCG00000000223,-2.09201232945236,0.0150116643648865,0.235152309729716
PLXNA4,ENSSSCG00000021562,-2.15602377828404,0.0150806732252415,0.235955371550058
OTOGL,ENSSSCG00000000943,2.63043454510471,0.0150891039044491,0.235955371550058
,ENSSSCG00000061084,2.07347049702466,0.0151029580737655,0.23596736054592
C1QC,ENSSSCG00000038706,-2.0644604304518,0.0151268943960429,0.236136715117449
ROR2,ENSSSCG00000009593,-2.06411828192847,0.0153495370688609,0.239404976947718
P2RY12,ENSSSCG00000011713,-2.11564723750037,0.0153697487718688,0.239513025373202
,ENSSSCG00000008769,-2.38410215501774,0.0154605870246407,0.240512842152089
,ENSSSCG00000058011,-2.38410215501774,0.0154605870246407,0.240512842152089
CREB3L4,ENSSSCG00000006560,2.05636052845724,0.0154963952482309,0.240862074418623
CLVS2,ENSSSCG00000004232,-2.53147888567922,0.0155111796753094,0.240884211495115
,ENSSSCG00000043123,2.10367415587665,0.0156270561653431,0.242474890414058
,ENSSSCG00000010370,-2.09398933242252,0.0156658925324362,0.24286848010303
HMGCR,ENSSSCG00000014080,2.04854013251707,0.015792286874472,0.243532952691417
CNGA1,ENSSSCG00000038160,2.10175817060878,0.0158424986581159,0.243532952691417
,ENSSSCG00000051913,2.94716276575922,0.0158573314730851,0.243532952691417
,ENSSSCG00000053516,2.94716276575922,0.0158573314730851,0.243532952691417
,ENSSSCG00000058663,2.94716276575922,0.0158573314730851,0.243532952691417
CCDC63,ENSSSCG00000058988,2.94716276575922,0.0158573314730851,0.243532952691417
NKX1-2,ENSSSCG00000010733,2.94716276575922,0.0158573314730851,0.243532952691417
,ENSSSCG00000054137,2.94716276575922,0.0158573314730851,0.243532952691417
CYP46A1,ENSSSCG00000002510,2.94716276575922,0.0158573314730851,0.243532952691417
,ENSSSCG00000040885,2.94716276575922,0.0158573314730851,0.243532952691417
GYS2,ENSSSCG00000000577,2.94716276575922,0.0158573314730851,0.243532952691417
STYK1,ENSSSCG00000000634,-2.06961841302717,0.0159472227168596,0.244705043051046
CAPN11,ENSSSCG00000001698,-2.73337514744658,0.0159696352147444,0.244840580715851
,ENSSSCG00000054215,2.45904993842867,0.0160179310727985,0.245372385082886
PARVG,ENSSSCG00000000025,-2.09085668147066,0.0161394505617748,0.24650124700298
CMKLR2,ENSSSCG00000016129,-2.45413476637167,0.016146310189158,0.24650124700298
PROX1,ENSSSCG00000015584,-2.45413476637167,0.016146310189158,0.24650124700298
DHH,ENSSSCG00000000188,-2.45413476637167,0.016146310189158,0.24650124700298
,ENSSSCG00000052478,-2.31208217730688,0.0161762096057672,0.246748781042286
,ENSSSCG00000030088,-2.08721302061334,0.0163538315766503,0.249247323184281
,ENSSSCG00000056638,-2.10570501341971,0.0163823150423692,0.249328676085111
TNFRSF11A,ENSSSCG00000004898,2.04503096042135,0.0163868264648284,0.249328676085111
,ENSSSCG00000041125,-2.21498099637071,0.0164283012733604,0.249673423122498
RASAL3,ENSSSCG00000013839,-2.07305594680604,0.0164371798805549,0.249673423122498
PAX2,ENSSSCG00000010556,2.03311826227888,0.0165160121045166,0.250659678656931
MZB1,ENSSSCG00000029239,2.06800497141417,0.0165866498567544,0.251520014228159
,ENSSSCG00000033623,-2.07284083566827,0.0166246924646564,0.251885046334247
RHPN1,ENSSSCG00000006957,-2.052473196982,0.0167255730615697,0.253200740806131
CCDC68,ENSSSCG00000004534,2.03592425535697,0.0167872899900142,0.253921844395937
ACOT7,ENSSSCG00000003377,2.0350352641673,0.0168848503318843,0.255183446340213
QRICH2,ENSSSCG00000021342,2.2051549157406,0.0169484784191118,0.255930540951914
AKR1C2,ENSSSCG00000058443,2.18626732561706,0.0169808562653512,0.256003458864642
NDST3,ENSSSCG00000009115,-2.13466602918753,0.0169909169248326,0.256003458864642
SLAMF8,ENSSSCG00000006398,-2.3502552172073,0.0169959035086509,0.256003458864642
RXFP4,ENSSSCG00000006503,-2.58288068923873,0.0170249669960685,0.25621306974771
UBD,ENSSSCG00000001252,-2.07027487376257,0.0170382401901001,0.25621306974771
NR1I2,ENSSSCG00000011890,2.71070538795442,0.0170692837429569,0.256465988237928
GDF10,ENSSSCG00000010376,-2.16184384603859,0.0170923219214127,0.256598304948435
SOCS3,ENSSSCG00000036956,-2.04462712843268,0.0171200887975104,0.256801331962656
SELP,ENSSSCG00000006288,-2.03927291348761,0.0171766276807037,0.257435242795585
COL8A1,ENSSSCG00000011973,-2.15393251135567,0.0171926755441979,0.257461744237449
DIRAS3,ENSSSCG00000003797,2.02666797801841,0.0172239809235108,0.257716494648049
DNMT3B,ENSSSCG00000007252,2.024884923525,0.0173886162153081,0.259964137945277
RANBP17,ENSSSCG00000017000,2.01675718230788,0.0174196216158438,0.260020152254528
,ENSSSCG00000015405,-2.06663839937162,0.017421205985772,0.260020152254528
,ENSSSCG00000048855,2.02366408318386,0.0176006448131949,0.261148871377896
PDGFA,ENSSSCG00000007541,2.01795832819703,0.0176303745393614,0.261148871377896
CYP17A1,ENSSSCG00000010591,2.5718373954534,0.0176498467264285,0.261148871377896
VWA5A,ENSSSCG00000015175,2.01306026894338,0.017687683525261,0.261148871377896
,ENSSSCG00000051512,-2.90036640773649,0.0176949077128069,0.261148871377896
,ENSSSCG00000053460,-2.90036640773649,0.0176949077128069,0.261148871377896
,ENSSSCG00000052672,-2.90036640773649,0.0176949077128069,0.261148871377896
,ENSSSCG00000060142,-2.90036640773649,0.0176949077128069,0.261148871377896
VIT,ENSSSCG00000008501,-2.90036640773649,0.0176949077128069,0.261148871377896
TMEM71,ENSSSCG00000005951,-2.90036640773649,0.0176949077128069,0.261148871377896
,ENSSSCG00000006376,-2.90036640773649,0.0176949077128069,0.261148871377896
,ENSSSCG00000053843,-2.90036640773649,0.0176949077128069,0.261148871377896
KCNA6,ENSSSCG00000060060,-2.90036640773649,0.0176949077128069,0.261148871377896
ABCA6,ENSSSCG00000017256,2.03048405848977,0.0176996073668213,0.261148871377896
,ENSSSCG00000038475,2.01614768334566,0.0177311474307043,0.261322547064579
SLC47A2,ENSSSCG00000018042,-2.05964048029836,0.0177403659238516,0.261322547064579
FERMT3,ENSSSCG00000013041,-2.05832872342757,0.0177669837026823,0.261500992783152
GIMAP4,ENSSSCG00000027826,-2.01347362493715,0.017860561999511,0.262663893027066
,ENSSSCG00000035960,2.0283084707674,0.0178767980177371,0.262688401189731
NCALD,ENSSSCG00000006059,2.00713499142068,0.0179583172677562,0.263671384639775
,ENSSSCG00000044226,-2.0078024712045,0.017982757708277,0.263815395834201
,ENSSSCG00000060467,2.21971100895325,0.0180426788615308,0.264479268189756
ZC3HAV1L,ENSSSCG00000032786,2.23471093760591,0.018076610256911,0.264761399619907
,ENSSSCG00000038037,2.36598535118427,0.0181428653535759,0.265300780474431
,ENSSSCG00000045286,2.36598535118427,0.0181428653535759,0.265300780474431
PLEK,ENSSSCG00000008348,-2.11556540584531,0.0181685437412139,0.265460975408497
SNAI2,ENSSSCG00000039568,-2.00601129099558,0.0182283954184513,0.266119813275043
HPD,ENSSSCG00000009805,2.07266575491261,0.0183353389331142,0.267460174744447
ST8SIA6,ENSSSCG00000011034,2.11281281414467,0.0183498744403151,0.267460174744447
,ENSSSCG00000007135,-2.00858344085275,0.0184226756097856,0.268304395189365
UBE2D2,ENSSSCG00000036711,1.99583651152237,0.018479269881913,0.268911409177474
SVEP1,ENSSSCG00000005455,-1.99913740104984,0.018549378679978,0.269713949677422
CXCL14,ENSSSCG00000014310,-2.01575836476608,0.018570085511045,0.269797455087947
,ENSSSCG00000047720,2.13301121358236,0.018616639651108,0.270256049041447
CARD9,ENSSSCG00000031715,-2.02834236691069,0.0186580262987174,0.270638949449617
FIBIN,ENSSSCG00000022592,-2.03881106513071,0.0186899637565975,0.270711051480354
,ENSSSCG00000062562,-2.31559508292815,0.018708040496091,0.270711051480354
,ENSSSCG00000043763,-2.31559508292815,0.018708040496091,0.270711051480354
MPPED2,ENSSSCG00000013327,1.99311752619866,0.0188092829447594,0.271956337876938
KLF10,ENSSSCG00000027480,-1.99344550441106,0.018824265650051,0.271956337876938
IRS2,ENSSSCG00000034763,-2.01046008411679,0.0188531597902438,0.272155701375577
DNAJC12,ENSSSCG00000035600,-2.00387188381069,0.0189108138105316,0.272769578403108
,ENSSSCG00000052347,-2.03264404110872,0.0189909785922846,0.273671242139125
PIEZO2,ENSSSCG00000034765,-2.25451185121396,0.01901233397202,0.273671242139125
DOCK10,ENSSSCG00000016237,-2.01407919570672,0.0190188611425581,0.273671242139125
HAAO,ENSSSCG00000038660,2.00110558863167,0.0191089998801018,0.274749017414861
NKAIN1,ENSSSCG00000032193,-2.0462243935226,0.0191823817354495,0.275584336804905
,ENSSSCG00000058458,2.18403341271256,0.0192023012367909,0.275650868868901
ASIC1,ENSSSCG00000000216,-2.19538129160779,0.0192589215377,0.276243719430972
DNASE1L3,ENSSSCG00000032019,-2.16819048191412,0.0193531850262815,0.277095357799437
CALML5,ENSSSCG00000011141,2.03457526753506,0.0193581003521551,0.277095357799437
NHS,ENSSSCG00000012151,-2.0118559267391,0.0193644010442202,0.277095357799437
INPP5D,ENSSSCG00000016298,-1.99606976643452,0.0194406586656982,0.277965960144758
GRIK3,ENSSSCG00000003640,-2.1227296769786,0.0194791047118483,0.278294974607468
,ENSSSCG00000033388,2.00562583528991,0.0195538218753478,0.279055643255701
DDT,ENSSSCG00000057266,1.980424785153,0.0195633018899171,0.279055643255701
PRKAR1B,ENSSSCG00000007542,1.99120172093321,0.0196043116930928,0.279419557175069
ZNF385C,ENSSSCG00000028051,-1.98364185252813,0.0197924076996711,0.28180493358245
LHFPL3,ENSSSCG00000035554,-2.52428853085573,0.0198680181310487,0.28180493358245
FCER1A,ENSSSCG00000006413,-2.52428853085573,0.0198680181310487,0.28180493358245
,ENSSSCG00000060355,-2.52428853085573,0.0198680181310487,0.28180493358245
,ENSSSCG00000056501,-2.52428853085573,0.0198680181310487,0.28180493358245
SPAAR,ENSSSCG00000058329,2.01225183033821,0.0199474057324332,0.28180493358245
PBX4,ENSSSCG00000013933,2.01653962507972,0.0199626919356535,0.28180493358245
,ENSSSCG00000058961,2.85479254480198,0.0199721825651643,0.28180493358245
,ENSSSCG00000058847,2.85479254480198,0.0199721825651643,0.28180493358245
NRXN3,ENSSSCG00000028942,2.85479254480198,0.0199721825651643,0.28180493358245
,ENSSSCG00000056075,2.85479254480198,0.0199721825651643,0.28180493358245
,ENSSSCG00000054400,2.85479254480198,0.0199721825651643,0.28180493358245
FCER1G,ENSSSCG00000006357,-1.98934968554058,0.0199790427291897,0.28180493358245
DPF3,ENSSSCG00000002333,-2.03075792573899,0.0199904886329425,0.28180493358245
RIPOR2,ENSSSCG00000001097,-2.00180319854403,0.0200249341670028,0.282069971118016
,ENSSSCG00000053919,-2.03969176274535,0.0200516163631402,0.282225326328976
PMEPA1,ENSSSCG00000034259,-1.97088822444736,0.0201207249962362,0.282977122996989
SOAT1,ENSSSCG00000021464,1.96863600274662,0.0201612316448598,0.283325804019347
,ENSSSCG00000047290,2.00743466926224,0.0201949749292199,0.283578970384606
,ENSSSCG00000062659,-2.43237431133098,0.0202509588665137,0.284142752293866
NELL1,ENSSSCG00000039940,-1.97529113890056,0.0202666433416479,0.284142752293866
RGL3,ENSSSCG00000013625,-1.99074674045799,0.0203169387407632,0.284626577696939
SLITRK4,ENSSSCG00000022091,2.36920038655204,0.020451271828427,0.285705496640722
,ENSSSCG00000044655,2.36920038655204,0.020451271828427,0.285705496640722
NOL4,ENSSSCG00000003737,-2.36700493430044,0.0204573375575802,0.285705496640722
,ENSSSCG00000056882,-2.36700493430044,0.0204573375575802,0.285705496640722
GRB7,ENSSSCG00000017495,-1.9648450127796,0.020546700719561,0.286533028943153
TMEM100,ENSSSCG00000017607,1.96163982427524,0.0205490790079897,0.286533028943153
ELF3,ENSSSCG00000010922,-1.96211832480749,0.0205642673018547,0.286533028943153
SAG,ENSSSCG00000016301,-2.28008171300448,0.020620124397353,0.28689679514107
ATP13A5,ENSSSCG00000026260,2.63717242210126,0.020622198918626,0.28689679514107
,ENSSSCG00000039731,1.96316656818568,0.0206636082090021,0.287251238248503
EPHX1,ENSSSCG00000010853,1.95513754949777,0.0208768075095279,0.289893895013666
C1QB,ENSSSCG00000033512,-1.9560131413446,0.0208858663129647,0.289893895013666
,ENSSSCG00000034855,2.11331836967003,0.0209087652504567,0.289988490358257
ELL3,ENSSSCG00000004699,2.04173271862366,0.0210690160394918,0.291986440578046
ITGA11,ENSSSCG00000004961,-1.96573269852197,0.0211092361721868,0.292147638669543
,ENSSSCG00000017324,2.11835556588252,0.0211130545305832,0.292147638669543
CYRIA,ENSSSCG00000008617,1.95910262994045,0.021147535183928,0.292400352274711
DPP4,ENSSSCG00000015894,-1.98245302477097,0.0212551174380509,0.293662657017669
,ENSSSCG00000040016,-1.99705963001992,0.0212902550581436,0.29379522593651
AMBN,ENSSSCG00000008937,-2.03248246185284,0.0212973022905723,0.29379522593651
SGPP1,ENSSSCG00000028558,1.94848015827248,0.0213707437975227,0.29458295922732
GREM1,ENSSSCG00000033657,-2.03766432717556,0.0214450258740206,0.295182618099465
SFRP1,ENSSSCG00000025822,-1.95596328951999,0.0214469900005712,0.295182618099465
,ENSSSCG00000051031,2.06132759484191,0.0215281868667287,0.296074148899403
,ENSSSCG00000010056,1.95400059846748,0.0216337002376811,0.297298487260206
ACSL3,ENSSSCG00000016223,1.94141608464092,0.0216513862612374,0.297314923297875
ANO4,ENSSSCG00000000873,-1.95500403697199,0.0216700100454916,0.297344201765764
CMTM2,ENSSSCG00000031837,-1.97870285074023,0.0217640705673989,0.298407750821447
KCNT1,ENSSSCG00000005762,-2.12583374168071,0.0217977683299216,0.298642677042923
IL6ST,ENSSSCG00000016916,-1.93898477994121,0.0218588044157441,0.299251513755403
,ENSSSCG00000033909,-1.94831292952746,0.021876224896527,0.2992627730534
SLC2A4,ENSSSCG00000023915,-2.13588782528715,0.0219042707876406,0.299419258757513
,ENSSSCG00000017608,1.93729436440668,0.0219483411830594,0.299641221509772
CPT1C,ENSSSCG00000024872,-1.94479378121858,0.0219537467340215,0.299641221509772
PTAFR,ENSSSCG00000031788,-1.97898861129021,0.0219867564000066,0.299864763912344
NTN4,ENSSSCG00000000896,-1.94164225353231,0.0220158908053664,0.300035155873588
TMEM74,ENSSSCG00000006031,-1.95598939926414,0.0221563969440312,0.300343954036076
,ENSSSCG00000017577,2.04639330751213,0.0221917407950183,0.300343954036076
,ENSSSCG00000003248,-2.02847907204847,0.0221927828674331,0.300343954036076
LRP12,ENSSSCG00000006039,1.93415910828544,0.0221994926200939,0.300343954036076
RGS10,ENSSSCG00000039838,-1.95902086414953,0.0222016024034505,0.300343954036076
PRTG,ENSSSCG00000035798,-2.80800859156313,0.0222069784680195,0.300343954036076
,ENSSSCG00000029127,-2.80800859156313,0.0222069784680195,0.300343954036076
,ENSSSCG00000047476,-2.80800859156313,0.0222069784680195,0.300343954036076
,ENSSSCG00000038183,-2.80800859156313,0.0222069784680195,0.300343954036076
,ENSSSCG00000007645,-1.96976784108783,0.022211254707335,0.300343954036076
,ENSSSCG00000038067,2.25427562580388,0.022221787836058,0.300343954036076
,ENSSSCG00000042026,-1.97933668465858,0.0222587216878473,0.300617791784185
F5,ENSSSCG00000006289,-1.94840255118333,0.0224900110268703,0.303514145819216
