,endo00.txt,endo18.txt
ENSSSCG00000028996,2179.37769194379,1600.9005189545
ENSSSCG00000005267,163.320624494263,162.142194731474
ENSSSCG00000005268,22.2869728646928,11.389883683196
ENSSSCG00000005269,4.04258971520453,11.5208018864512
ENSSSCG00000031382,16.7328061255422,20.8487238683789
ENSSSCG00000005271,45.312157764336,49.4216217288103
ENSSSCG00000005272,10.264662581215,6.41499195950121
ENSSSCG00000005273,46.5776641099653,44.1194344969777
ENSSSCG00000023520,29.1417989035179,36.722556013063
ENSSSCG00000057774,2.21463610485118,2.45471631103363
ENSSSCG00000037277,40.9531914627242,89.7116987805756
ENSSSCG00000005277,10.8271098459391,15.6447252889876
ENSSSCG00000004349,38.597943541692,38.7517881635175
ENSSSCG00000004272,46.4370522937843,55.0511044687808
ENSSSCG00000037594,159.172575916923,151.145065658044
ENSSSCG00000044472,0.351529540452568,0.19637730488269
ENSSSCG00000004261,0.843670897086164,0.621861465461852
ENSSSCG00000004351,13.5338873074239,18.0012529475799
ENSSSCG00000004262,20.0020308517511,18.0339824983937
ENSSSCG00000038757,7.76880284400176,7.13504207740441
ENSSSCG00000004353,61.9043520736973,61.5970146315371
ENSSSCG00000005284,7.13604967118713,9.4588401851829
ENSSSCG00000004263,18.5256067818503,22.1579059009302
ENSSSCG00000021802,18.7716774601671,17.8048756426972
ENSSSCG00000031105,7.27666148736816,6.54591016275634
ENSSSCG00000034919,3.3395306342994,11.2262359291271
ENSSSCG00000023834,81.8360770173579,42.6466047103575
ENSSSCG00000032533,1.51157702394604,1.63647754068908
ENSSSCG00000025941,189.298657533708,260.429035825261
ENSSSCG00000030268,161.141141343457,174.48123538827
ENSSSCG00000027002,11.5301689268442,9.62248793925181
ENSSSCG00000005266,1.68734179417233,2.12742080289581
ENSSSCG00000005288,27.6302218795719,16.9539073215389
ENSSSCG00000035934,6.15176695791994,7.13504207740441
ENSSSCG00000005036,0.808517943040907,0.720050117903197
ENSSSCG00000004241,276.970124922578,237.583809357241
ENSSSCG00000005037,64.8220472594536,72.3650368492713
ENSSSCG00000004242,12.0574632375231,13.9755181974848
ENSSSCG00000005291,104.615191238684,131.441876068147
ENSSSCG00000005038,81.44939452286,94.8502382583393
ENSSSCG00000033805,1.44127111585553,1.57101843906152
ENSSSCG00000037497,0.632753172814623,0.58913191464807
ENSSSCG00000033763,60.1467043714344,66.9973905158111
ENSSSCG00000004344,5.34324901487904,7.23323072984575
ENSSSCG00000005286,22.2518199106476,14.6628387645742
ENSSSCG00000005039,22.0760551404213,25.4635905331221
ENSSSCG00000005040,27.102927568893,28.4747092079901
ENSSSCG00000004250,0.913976805176677,0.39275460976538
ENSSSCG00000005287,123.91416300953,109.382158819658
ENSSSCG00000005041,79.2347584180089,88.140680341514
ENSSSCG00000020885,51.745148354618,67.6519815320867
ENSSSCG00000004253,45.1363929941098,49.323433076369
ENSSSCG00000060009,4.21835448543082,3.2074959797506
ENSSSCG00000054181,0.0703059080905136,0.458213711392943
ENSSSCG00000062298,0.10545886213577,0.39275460976538
