,endo00.txt,endo12.txt
ENSSSCG00000028996,1996.20474112835,138.863406177489
ENSSSCG00000005267,149.593806591969,183.543473593239
ENSSSCG00000005268,20.4137910846553,23.6673495181341
ENSSSCG00000005269,3.70281699485073,32.0799145127316
ENSSSCG00000031382,15.3264425178169,20.4144910535565
ENSSSCG00000005271,41.503748750979,33.9119842226661
ENSSSCG00000005272,9.40193532605576,10.4689697710546
ENSSSCG00000005273,42.6628914624105,81.2466832589345
ENSSSCG00000023520,26.6924807715761,9.01079183865771
ENSSSCG00000057774,2.02849974500518,0.710394377321562
ENSSSCG00000037277,37.5111460782704,315.190768464251
ENSSSCG00000005277,9.91710986446977,109.288566574259
ENSSSCG00000004349,35.3538526986617,35.6318863993394
ENSSSCG00000004272,42.534097827807,48.0077042358361
ENSSSCG00000037594,145.794394371166,31.5190768464251
ENSSSCG00000044472,0.321984086508759,0.822561910582861
ENSSSCG00000004261,0.772761807621021,0.710394377321562
ENSSSCG00000004351,12.3963873305872,6.05704679611016
ENSSSCG00000004262,18.3208945223484,6.20660350712523
ENSSSCG00000038757,7.11584831184357,5.9074900850951
ENSSSCG00000004353,56.7013976341924,44.3061756382132
ENSSSCG00000005284,6.5362769561278,14.6191685017227
ENSSSCG00000004263,16.9685613590116,9.87074292699434
ENSSSCG00000021802,17.1939502195677,15.1426169902754
ENSSSCG00000031105,6.66507059073131,3.36502599783898
ENSSSCG00000034919,3.05884882183321,56.1211558084034
ENSSSCG00000023834,74.957895339239,33.2015898453446
ENSSSCG00000032533,1.38453157198766,0.224335066522599
ENSSSCG00000025941,173.388430584967,240.412412956718
ENSSSCG00000030268,147.597505255615,141.480648620252
ENSSSCG00000027002,10.5610780374873,4.5614796859595
ENSSSCG00000005266,1.54552361524204,0.785172732829095
ENSSSCG00000005288,25.3079491995884,11.2915316816375
ENSSSCG00000035934,5.63472151390328,1.53295628790442
ENSSSCG00000005036,0.740563398970145,0.673005199567796
ENSSSCG00000004241,253.691261760251,53.6160808989011
ENSSSCG00000005037,59.3738655522151,47.6338124582984
ENSSSCG00000004242,11.0440541672504,4.63625804146704
ENSSSCG00000005291,95.8224641450066,276.904250444394
ENSSSCG00000005038,74.6037128440794,47.3720882140221
ENSSSCG00000033805,1.32013475468591,1.15906451036676
ENSSSCG00000037497,0.579571355715766,0.186945888768832
ENSSSCG00000033763,55.0914772016486,51.858789544474
ENSSSCG00000004344,4.89415811493313,2.91635586479378
ENSSSCG00000005286,20.3815926760044,10.3194130600395
ENSSSCG00000005039,20.2206006327501,18.2833079215918
ENSSSCG00000005040,24.8249730698253,22.3213391189986
ENSSSCG00000004250,0.837158624922773,2.50507490950235
ENSSSCG00000005287,113.499390494337,479.703150580823
ENSSSCG00000005041,72.5752130990742,90.1826967420846
ENSSSCG00000020885,47.3960575340893,54.4012536317301
ENSSSCG00000004253,41.3427567077246,34.9214920220178
ENSSSCG00000060009,3.86380903810511,4.11280955291431
ENSSSCG00000054181,0.0643968173017518,2.28073984297975
ENSSSCG00000062298,0.0965952259526276,1.19645368812053
ENSSSCG00000004364,25.0181635217306,28.5653318038776
