,ovid00.txt,ovid15.txt
ENSSSCG00000028996,514.167846519647,368.586981671179
ENSSSCG00000005267,301.357368315593,240.360581894434
ENSSSCG00000005268,5.19581669509642,1.29339319502699
ENSSSCG00000005269,21.1829449877008,5.59467754127952
ENSSSCG00000031382,16.2778033524699,16.0019809245199
ENSSSCG00000005271,59.0797059176698,55.5557495631359
ENSSSCG00000005272,12.9713745464995,7.7002013471374
ENSSSCG00000005273,36.4070512481582,31.3723047072825
ENSSSCG00000023520,15.4784469378397,8.7830421615786
ENSSSCG00000057774,1.67138159422682,1.6242612216618
ENSSSCG00000037277,173.242335679858,46.5922339324837
ENSSSCG00000005277,28.3771527193728,30.2293060698168
ENSSSCG00000004361,3.30642880597045,0.33086802663481
ENSSSCG00000004349,27.3961243923266,28.3644135560569
ENSSSCG00000004272,43.0199088600991,43.1632380200866
ENSSSCG00000037594,174.114360859455,167.870405149898
ENSSSCG00000004261,1.23536900442852,0.60157823024511
ENSSSCG00000004351,18.4215319189782,14.4077986143704
ENSSSCG00000004262,17.2588316795161,18.4684516685249
ENSSSCG00000038757,9.04726123831475,8.27170066587026
ENSSSCG00000004353,43.4922558323806,33.9891700088487
ENSSSCG00000005284,6.75819514187367,7.82051699318642
ENSSSCG00000004263,15.2967750254237,13.3851156229537
ENSSSCG00000021802,13.7707309611297,15.3402448712503
ENSSSCG00000031105,8.75658617844922,7.09862311689229
ENSSSCG00000034919,54.6105768722372,45.8703400561896
ENSSSCG00000023834,199.294087920307,137.911809283691
ENSSSCG00000032533,5.41382298999557,2.61686530156623
ENSSSCG00000025941,186.795060346089,162.576516723741
ENSSSCG00000030268,141.013738417267,134.061708610123
ENSSSCG00000027002,33.1006224421877,20.0927128901867
ENSSSCG00000005266,3.74244139576875,2.7672598591275
ENSSSCG00000005288,37.1700732803052,41.9300026480841
ENSSSCG00000035934,4.28745713301663,9.8658829760198
ENSSSCG00000005036,2.50707239134023,0.511341495708343
ENSSSCG00000004241,286.351268350034,147.62729770215
ENSSSCG00000005037,68.1269671559846,68.3693658673567
ENSSSCG00000004242,26.6694367426628,18.5887673145739
ENSSSCG00000005291,87.6021961669754,123.203221554198
ENSSSCG00000005038,85.5311363654334,69.813153619945
ENSSSCG00000033805,0.145337529932767,0.541420407220599
ENSSSCG00000033763,62.2771315761907,59.0749822100698
ENSSSCG00000004344,1.12636585697894,1.26331428351473
ENSSSCG00000005286,21.2919481351504,16.723874800814
ENSSSCG00000005039,19.4752290109908,18.7692407836474
ENSSSCG00000005040,57.9170056782077,20.483738739846
ENSSSCG00000004250,3.41543195342003,7.21893876294131
ENSSSCG00000005287,69.6530112202786,101.456168530838
ENSSSCG00000005041,152.677075194372,236.811270335987
ENSSSCG00000020885,70.5977051648416,40.3358203379346
ENSSSCG00000004253,41.9298773856033,37.1775346291478
ENSSSCG00000054867,0.472346972281493,0.120315646049022
ENSSSCG00000060009,2.28906609644108,2.73718094761525
ENSSSCG00000054181,0.654018884697452,0.571499318732854
ENSSSCG00000062298,0.508681354764685,0.421104761171577
ENSSSCG00000004364,26.4877648302468,26.4995210422971
ENSSSCG00000005043,17.1134941495833,18.9196353412087
ENSSSCG00000004254,21.5099544300495,22.9201305723387
ENSSSCG00000005045,9.48327382811305,9.77564624148303
ENSSSCG00000005047,2.83408183368896,3.0379700627378
ENSSSCG00000004366,32.4102691750071,19.1301877217945
ENSSSCG00000027256,85.8581458077822,65.692342742766
ENSSSCG00000004367,0.654018884697452,2.46647074400495
ENSSSCG00000039333,3.92411330818471,1.38362992956375
ENSSSCG00000004368,37.315410810238,29.9585958662065
ENSSSCG00000026294,81.098341702484,41.9300026480841
ENSSSCG00000035648,21.1466106052176,24.9053387321475
ENSSSCG00000038522,11.6996711595878,4.99309931103441
ENSSSCG00000035259,88.0745431392569,109.968500488806
ENSSSCG00000021451,17.2951660619993,19.2204244563313
ENSSSCG00000038507,253.940999175027,262.799449882576
ENSSSCG00000004339,59.0433715351866,55.0143291559153
ENSSSCG00000005004,4.83247287026451,3.88017958508096
ENSSSCG00000004347,24.2350331162889,22.5291047226794
ENSSSCG00000005006,154.275788023632,117.428070543845
ENSSSCG00000004275,28.1228120419904,30.8910421230864
ENSSSCG00000035611,21.5462888125327,18.5887673145739
ENSSSCG00000058931,44.6549560718427,34.7411427966551
ENSSSCG00000005008,1.48970968181086,1.56410339863728
ENSSSCG00000004358,39.4954737592295,19.9423183326254
ENSSSCG00000004270,5.81350119731068,0.541420407220599
ENSSSCG00000032489,12.8987057815331,11.2194339940713
ENSSSCG00000004990,8.90192370838198,21.2958693506769
ENSSSCG00000004340,2.97941936362173,3.3086802663481
ENSSSCG00000058693,0.690353267180644,1.20315646049022
ENSSSCG00000005009,49.4874289421072,54.0818828990353
ENSSSCG00000035240,7.37587964408793,11.5503020207061
ENSSSCG00000005011,39.3138018468135,42.1706339401822
ENSSSCG00000032312,119.7581246646,127.504505900451
ENSSSCG00000004342,5.77716681482749,4.18096870020351
ENSSSCG00000005012,108.276459799911,108.223923621095
ENSSSCG00000045405,0.799356414630219,0.842209522343153
ENSSSCG00000005029,154.748134995914,110.209131780904
ENSSSCG00000005030,53.7748860751238,74.6859372849303
ENSSSCG00000057054,0.944693944562986,1.47386666410052
