,ovid00.txt,ovid15.txt
ENSSSCG00000028996,9.00628007682585,8.52611873699711
ENSSSCG00000005267,8.23564642634629,7.90945135551303
ENSSSCG00000005268,2.39551256866262,0.442775915404892
ENSSSCG00000005269,4.40930717465166,2.50092972005807
ENSSSCG00000031382,4.03065612796458,4.00610076430034
ENSSSCG00000005271,5.88619704430831,5.79757246716962
ENSSSCG00000005272,3.70456180933796,2.95717624295552
ENSSSCG00000005273,5.18875184397821,4.97444325570166
ENSSSCG00000023520,3.9583108659384,3.14549243400464
ENSSSCG00000057774,0.796768389320853,0.757095883166449
ENSSSCG00000037277,7.43719558154431,5.54405416645385
ENSSSCG00000005277,4.83000036867544,4.92101380896756
ENSSSCG00000004361,1.75371254309224,-1.33390855402624
ENSSSCG00000004349,4.77936189633603,4.82935406344288
ENSSSCG00000004272,5.42913813139009,5.43392944111257
ENSSSCG00000037594,7.44443650954782,7.39176949937547
ENSSSCG00000004261,0.379834882066449,-0.583371580723125
ENSSSCG00000004351,4.20846681579322,3.85535397436297
ENSSSCG00000004262,4.11475459220085,4.21212364684023
ENSSSCG00000038757,3.1879393861193,3.05961895020061
ENSSSCG00000004353,5.44486826520811,5.08979428718031
ENSSSCG00000005284,2.7706215228208,2.97935591840085
ENSSSCG00000004263,3.94135022356015,3.74963487128664
ENSSSCG00000021802,3.79041269851366,3.94542669333568
ENSSSCG00000031105,3.14117266184427,2.84085520383853
ENSSSCG00000034919,5.77284618661035,5.52155829591556
ENSSSCG00000023834,7.63923133657856,7.10829042022116
ENSSSCG00000032533,2.45408278884,1.4236798360231
ENSSSCG00000025941,7.54582060138137,7.34555888414455
ENSSSCG00000030268,7.14036500689116,7.0674614131824
ENSSSCG00000027002,5.05165235441751,4.33331884306823
ENSSSCG00000005266,1.92913386723092,1.50237316241364
ENSSSCG00000005288,5.21862203134024,5.39217387470575
ENSSSCG00000035934,2.1221030319605,3.31204152030733
ENSSSCG00000005036,1.36339322301839,-0.792943002797624
ENSSSCG00000004241,8.16197359036771,7.20645863985522
ENSSSCG00000005037,6.09154714300596,6.09666626696058
ENSSSCG00000004242,4.74067165693346,4.22145866587919
ENSSSCG00000005291,6.45397857397694,6.94566656681475
ENSSSCG00000005038,6.41948747246877,6.126786407572
ENSSSCG00000033805,-2.2435806396871,-0.719650771244855
ENSSSCG00000033763,5.96215445942843,5.88608181765162
ENSSSCG00000004344,0.253613924277991,0.41049111913951
ENSSSCG00000005286,4.41668907604756,4.0695042620181
ENSSSCG00000005039,4.28843612374782,4.23534890740063
ENSSSCG00000005040,5.85755364874598,4.36103560745036
ENSSSCG00000004250,1.79960773740979,2.86488181803398
ENSSSCG00000005287,6.12347637366558,6.66564829089665
ENSSSCG00000005041,7.25496131341588,7.88799469925041
ENSSSCG00000020885,6.14289371069262,5.33634191974498
ENSSSCG00000004253,5.39216957152033,5.21891109037693
ENSSSCG00000054867,-0.893863463695858,-2.42554221110248
ENSSSCG00000060009,1.23565959609109,1.48697414775775
ENSSSCG00000054181,-0.474246049099883,-0.649902631173726
ENSSSCG00000062298,-0.799607716704542,-1.03821729738099
ENSSSCG00000004364,4.73083477046507,4.73147336118243
ENSSSCG00000005043,4.10260068936566,4.24682281634358
ENSSSCG00000004254,4.43134052221177,4.52268049103332
ENSSSCG00000005045,3.25536426162788,3.29887368283147
ENSSSCG00000005047,1.53600590882877,1.63403268997299
ENSSSCG00000004366,5.02130599792359,4.26273451092233
ENSSSCG00000027256,6.42498855588098,6.03909798596155
ENSSSCG00000004367,-0.474246049099883,1.34044519750835
ENSSSCG00000039333,1.99636592125389,0.535509379088878
ENSSSCG00000004368,5.22424213472575,4.90806427968077
ENSSSCG00000026294,6.34277081903418,5.39217387470575
ENSSSCG00000035648,4.40683812330329,4.64219090924544
ENSSSCG00000038522,3.55648995483833,2.33883020528402
ENSSSCG00000035259,6.46173081246689,6.78180963429125
ENSSSCG00000021451,4.11777713661083,4.26950045069882
ENSSSCG00000038507,7.98872325180356,8.03817956601222
ENSSSCG00000004339,5.88531049309794,5.783460478378
ENSSSCG00000005004,2.29228005058078,1.98039211011353
ENSSSCG00000004347,4.60293511042717,4.49792691669576
ENSSSCG00000005006,7.269983079887,6.87644179145391
ENSSSCG00000004275,4.81704158180735,4.95218733876899
ENSSSCG00000035611,4.43376802881425,4.22145866587919
ENSSSCG00000058931,5.48287326145719,5.12130400667071
ENSSSCG00000005008,0.637409528134419,0.704807594906785
ENSSSCG00000004358,5.30601766096676,4.32251513713347
ENSSSCG00000004270,2.55565041085196,-0.719650771244855
ENSSSCG00000032489,3.69649779622731,3.49636731716901
ENSSSCG00000004990,3.16474551575616,4.4169539257184
ENSSSCG00000004340,1.60655738027898,1.75467542665832
ENSSSCG00000058693,-0.403203632852005,0.343669768455782
ENSSSCG00000005009,5.63090767439048,5.75882814982394
ENSSSCG00000035240,2.89563276590199,3.53805692625244
ENSSSCG00000005011,5.29937731227942,5.40041675965508
ENSSSCG00000032312,6.90477228274647,6.99514882932831
ENSSSCG00000004342,2.5467068538913,2.08637352871448
ENSSSCG00000005012,6.75945240857273,6.75875266268963
ENSSSCG00000045405,-0.20892712629185,-0.139182581142307
ENSSSCG00000005029,7.27439156045938,6.78496118296077
ENSSSCG00000005030,5.75062534437014,6.22403547889557
ENSSSCG00000057054,0.0150948808936503,0.622640426576961
ENSSSCG00000021862,2.63374131891464,2.9683087034384
ENSSSCG00000005027,5.09217089602819,5.45089443761589
ENSSSCG00000047735,0.0660578799665051,-2.42554221110248
ENSSSCG00000028092,6.83256218358787,5.51398104085685
ENSSSCG00000004941,3.52496044854095,4.02754636453756
ENSSSCG00000004942,2.34481946729767,3.28558455128762
ENSSSCG00000004943,5.05165235441751,5.4086128160435
ENSSSCG00000036735,3.67203173233348,3.84934509457193
ENSSSCG00000005015,5.16410990122224,5.38076245542801
ENSSSCG00000005016,4.59428079593098,4.97857828592456
ENSSSCG00000031354,3.16474551575616,3.04391960214986
