Gene_name,genes,logFC,PValue,FDR
,ENSSSCG00000003753,6.15271019373383,1.75707463556358e-09,8.39393599511734e-07
ABCC8,ENSSSCG00000013378,6.85673018258476,1.82693202549573e-09,8.45716685261501e-07
CTSL,ENSSSCG00000010948,-6.13536264106173,1.86866112570863e-09,8.45716685261501e-07
,ENSSSCG00000047459,10.0195864165932,2.34855697387582e-09,1.03565340606965e-06
UGT8,ENSSSCG00000031904,6.04211540844784,3.59306003728636e-09,1.53465326007796e-06
NXPH1,ENSSSCG00000037207,-10.3784090103254,3.67350628574041e-09,1.53465326007796e-06
TMC3,ENSSSCG00000001789,9.90866629062141,3.74784491936704e-09,1.53465326007796e-06
CYP4B1,ENSSSCG00000003894,9.89418188204653,3.98322123644776e-09,1.59310322847508e-06
BBOX1,ENSSSCG00000013337,-6.37219802652727,5.06863496806501e-09,1.98114509501777e-06
,ENSSSCG00000034286,9.81949475522354,5.45043119328456e-09,2.08303368138018e-06
PDK4,ENSSSCG00000015334,-5.86979132105738,5.79661829767742e-09,2.16717916268383e-06
DHRS4,ENSSSCG00000002013,5.85753665669384,6.15492151815236e-09,2.25217745253583e-06
F2RL1,ENSSSCG00000014091,-5.93117706614159,6.84673245099282e-09,2.44796206652766e-06
PIM2,ENSSSCG00000028964,5.83610280804304,6.97465642864607e-09,2.44796206652766e-06
KIF5C,ENSSSCG00000022919,-10.2048995459027,7.52887664860758e-09,2.58963241205506e-06
UCP2,ENSSSCG00000014833,5.79034309563844,8.57284940708804e-09,2.89089929613922e-06
,ENSSSCG00000054576,-10.1537184030026,9.29410993601374e-09,3.02363751815349e-06
,ENSSSCG00000048151,9.69131917698818,9.3181060857155e-09,3.02363751815349e-06
NTRK3,ENSSSCG00000005106,5.69834682319192,1.28829748295213e-08,4.10298890959457e-06
PLCXD2,ENSSSCG00000056685,6.09683272202336,1.32068922899482e-08,4.12967515640963e-06
NCCRP1,ENSSSCG00000026407,-5.76513176893353,1.3948742533838e-08,4.28375846601688e-06
ZBED2,ENSSSCG00000011936,5.78697155134256,1.44771400021649e-08,4.36803252205671e-06
STAR,ENSSSCG00000034942,5.64538764787624,1.48279082304041e-08,4.39673044390501e-06
MSMB,ENSSSCG00000010400,5.61619848778725,1.68104375632562e-08,4.90010008835389e-06
CITED1,ENSSSCG00000012409,5.6140435582852,1.81708982178528e-08,5.20838512584387e-06
,ENSSSCG00000036274,5.62665812142468,1.91579536023315e-08,5.33541852957532e-06
PCSK1,ENSSSCG00000014169,9.51321152343108,1.95447940087943e-08,5.33541852957532e-06
,ENSSSCG00000026402,9.51321152343108,1.95447940087943e-08,5.33541852957532e-06
,ENSSSCG00000051849,6.10518532329795,2.03062881440894e-08,5.44882915393387e-06
GREM2,ENSSSCG00000023289,-6.18520613296639,2.05939001631411e-08,5.44882915393387e-06
,ENSSSCG00000035347,6.4405457553748,2.13506674216493e-08,5.56346633814431e-06
,ENSSSCG00000006148,9.45518970208482,2.48489757399031e-08,6.37839828022171e-06
MT4,ENSSSCG00000055674,9.43531869043477,2.69748046510422e-08,6.82224544689153e-06
DUOXA2,ENSSSCG00000004676,5.52471592443958,3.06070650789799e-08,7.62870007577242e-06
DKK1,ENSSSCG00000010428,-9.81244030790369,3.73498607902703e-08,9.17632722672955e-06
SORD,ENSSSCG00000004679,5.41565059093364,4.26645772814202e-08,1.03344422547305e-05
SBSN,ENSSSCG00000033702,-5.42202799810952,4.37646142352772e-08,1.04536643835875e-05
FSTL4,ENSSSCG00000014293,5.41063259544216,4.65204196769618e-08,1.09597010630738e-05
HPSE,ENSSSCG00000009237,5.40162728222595,5.04053800125532e-08,1.17144827764309e-05
,ENSSSCG00000013976,5.52003528827825,5.72692584080036e-08,1.31322227480113e-05
TUNAR,ENSSSCG00000054868,9.2429712706242,5.94688767716362e-08,1.34571808252447e-05
,ENSSSCG00000055799,-5.40215843000424,6.12670275486711e-08,1.36098946860247e-05
LIPG,ENSSSCG00000004509,5.31522382107994,6.17264673514319e-08,1.36098946860247e-05
SULT1C3,ENSSSCG00000028691,5.29888499004367,6.61323116286004e-08,1.43727211156634e-05
,ENSSSCG00000057496,5.40303292406848,6.68576397984111e-08,1.43727211156634e-05
NETO1,ENSSSCG00000027654,-6.42469318740815,7.11322872832369e-08,1.51028774900878e-05
RXFP2,ENSSSCG00000009336,-6.92687913780602,8.0998419437492e-08,1.69879367986096e-05
,ENSSSCG00000057979,9.14849581250113,8.74341067237972e-08,1.81167682823598e-05
HSD11B2,ENSSSCG00000002777,5.29793436109019,8.92794317397507e-08,1.82789007983361e-05
ERO1B,ENSSSCG00000010148,5.22891010031527,9.21536248499499e-08,1.86453887078757e-05
,ENSSSCG00000046162,-9.56068329816059,1.02437517763794e-07,2.03901619413306e-05
FABP3,ENSSSCG00000036883,5.194824577279,1.04089567731416e-07,2.03901619413306e-05
,ENSSSCG00000015662,5.28448440320867,1.04631091578174e-07,2.03901619413306e-05
ODAPH,ENSSSCG00000034870,5.90268161276452,1.05852472187391e-07,2.03901619413306e-05
,ENSSSCG00000061608,-5.26929348267507,1.06705115404103e-07,2.03901619413306e-05
FOXR1,ENSSSCG00000015101,-9.53424646396239,1.13778236539402e-07,2.15028363956553e-05
SLC4A5,ENSSSCG00000027320,-6.30595710552464,1.16241444061925e-07,2.17295690758368e-05
SOWAHB,ENSSSCG00000008985,-9.52084413238555,1.19989983361248e-07,2.21891154177069e-05
LYPD5,ENSSSCG00000003073,-9.4936600703971,1.33630073270865e-07,2.44486170224716e-05
CAPN6,ENSSSCG00000012584,5.50273956868583,1.39000335826174e-07,2.51634502688267e-05
SLC26A7,ENSSSCG00000006116,5.26849317625566,1.42952276829117e-07,2.56093047594495e-05
TLCD4,ENSSSCG00000039854,5.09637437135978,1.53994543103457e-07,2.70864645849779e-05
INHA,ENSSSCG00000020771,-5.09576542425291,1.54347803775313e-07,2.70864645849779e-05
PHEX,ENSSSCG00000012167,-5.45723845394478,1.67779173260811e-07,2.91461234519134e-05
RETREG1,ENSSSCG00000016792,-5.05492331682904,1.85884676582019e-07,3.19684466785756e-05
,ENSSSCG00000051499,6.14062316423185,2.20755997802595e-07,3.75897193090003e-05
DCLK1,ENSSSCG00000033919,-5.02728964204295,2.24179796055382e-07,3.77984718878476e-05
RAB27B,ENSSSCG00000035243,5.025556483491,2.32174652560241e-07,3.87664046090391e-05
,ENSSSCG00000041917,8.88108132215955,2.5732699642986e-07,4.25529777365456e-05
MRO,ENSSSCG00000004521,4.97457587846983,2.63860553833415e-07,4.32178457602578e-05
GRAMD1B,ENSSSCG00000015144,4.95174278305936,2.88400199100706e-07,4.67915719257919e-05
OLFM2,ENSSSCG00000027434,4.93880955082684,3.00728665235023e-07,4.83358092029152e-05
,ENSSSCG00000042264,6.05824275959213,3.10368130726133e-07,4.94232510391485e-05
OTX2,ENSSSCG00000005063,-9.27160114967704,3.19449991681934e-07,5.00556693749075e-05
MT1A,ENSSSCG00000061081,-4.94584727319014,3.20160694920329e-07,5.00556693749075e-05
CHST4,ENSSSCG00000002737,8.82109053098808,3.26999824711642e-07,5.02119909409895e-05
,ENSSSCG00000014186,8.82109053098808,3.26999824711642e-07,5.02119909409895e-05
RASGRP1,ENSSSCG00000004791,4.94425898050779,3.32910034832579e-07,5.02275029308424e-05
,ENSSSCG00000029289,-6.04927714190424,3.32941931277825e-07,5.02275029308424e-05
,ENSSSCG00000035651,5.77618067428043,3.46278905316882e-07,5.17852575099107e-05
CIB4,ENSSSCG00000008564,8.79013297689841,3.69893641801978e-07,5.43712038607729e-05
,ENSSSCG00000035377,8.79013297689841,3.69893641801978e-07,5.43712038607729e-05
HAO2,ENSSSCG00000006720,4.90386450824345,3.90978889971204e-07,5.69835165230912e-05
MEST,ENSSSCG00000016554,-4.88426754955262,4.09120657890395e-07,5.91265300369665e-05
CYP2C49,ENSSSCG00000059716,8.75849653698972,4.19427601520767e-07,5.97299229935666e-05
TMOD1,ENSSSCG00000063066,-4.88965377484504,4.20241928260354e-07,5.97299229935666e-05
,ENSSSCG00000062035,4.91768133985141,4.62358818695988e-07,6.51774341306033e-05
,ENSSSCG00000060492,-9.17223219752865,4.69519071548959e-07,6.56486909959268e-05
SULT2A1,ENSSSCG00000033207,-5.94981848618424,4.9864817738587e-07,6.91592851184048e-05
FER1L6,ENSSSCG00000033333,5.27160449314612,5.24746686011717e-07,7.16452589237315e-05
SLC6A4,ENSSSCG00000017797,-4.80869249022199,5.24904211210034e-07,7.16452589237315e-05
,ENSSSCG00000023791,4.84793215943401,5.39876126044934e-07,7.23024403473388e-05
,ENSSSCG00000058788,-4.81432908230732,5.40513103941879e-07,7.23024403473388e-05
PLBD1,ENSSSCG00000057970,4.80075962486802,5.42331364391599e-07,7.23024403473388e-05
ZAR1,ENSSSCG00000008824,-5.50573318577181,5.51337961387681e-07,7.29377712303487e-05
RUNDC3A,ENSSSCG00000017359,4.86029944050101,5.9617235726407e-07,7.81354485990545e-05
LEPR,ENSSSCG00000025188,4.82214277769552,5.99713874582812e-07,7.81354485990545e-05
,ENSSSCG00000025527,5.36188560032323,6.42076365108404e-07,8.30257844145438e-05
CCL26,ENSSSCG00000039874,-5.00700018411679,6.62371283865742e-07,8.50109055218136e-05
OCRL,ENSSSCG00000012650,4.74309107197348,6.85955906325071e-07,8.73857013109523e-05
VSTM2A,ENSSSCG00000015636,-5.03339712180038,6.93017505043498e-07,8.76361400863094e-05
INSL3,ENSSSCG00000013887,-4.74866373316522,7.33412348586761e-07,9.20673399342709e-05
RSPO2,ENSSSCG00000006034,-5.42624009081827,7.62594689276861e-07,9.50369816390106e-05
PTPRN,ENSSSCG00000016218,-4.72740256430252,7.71188618071412e-07,9.54165600977852e-05
MINAR1,ENSSSCG00000001775,5.41269933855758,8.11007764873718e-07,9.962651100213e-05
,ENSSSCG00000036109,8.552558065138,9.43494321814204e-07,0.000115079541464969
ADGRA1,ENSSSCG00000039199,4.69146507275041,1.15546229508806e-06,0.000139753178455396
,ENSSSCG00000036622,4.63017765617973,1.16203654605894e-06,0.000139753178455396
VAT1L,ENSSSCG00000002696,4.60570176047819,1.21950664833032e-06,0.000145594820258133
EPB41L3,ENSSSCG00000003687,4.60053782515483,1.24055305755946e-06,0.000145594820258133
FAM222A,ENSSSCG00000009927,4.63124994191158,1.24056211094244e-06,0.000145594820258133
,ENSSSCG00000053850,-4.87132211031667,1.24447253040734e-06,0.000145594820258133
NALF1,ENSSSCG00000040130,8.47681689207629,1.26689972820571e-06,0.000147217172470822
TC2N,ENSSSCG00000002443,4.61091261126877,1.29284810952893e-06,0.000147973845458455
BSP1,ENSSSCG00000003053,5.70815013427937,1.29960593556688e-06,0.000147973845458455
PTGES,ENSSSCG00000005688,4.58706518928314,1.30532134401432e-06,0.000147973845458455
CHRDL2,ENSSSCG00000014843,-4.82640012317825,1.30924097657213e-06,0.000147973845458455
SLC38A11,ENSSSCG00000015903,4.6774874065252,1.31643204763017e-06,0.000147973845458455
,ENSSSCG00000057901,5.69002653054616,1.39853621762293e-06,0.000156181986173242
ADAMDEC1,ENSSSCG00000009645,4.56716858966867,1.44582205153464e-06,0.000160420952530921
IQUB,ENSSSCG00000016608,4.76418686025333,1.47025104713364e-06,0.000161087411125677
NOBOX,ENSSSCG00000024977,-6.20590609401729,1.47056189944943e-06,0.000161087411125677
STEAP4,ENSSSCG00000015299,4.57480353815869,1.51938874450863e-06,0.000165158781560261
ELAVL2,ENSSSCG00000005130,-5.67108896591422,1.52693605466226e-06,0.000165158781560261
,ENSSSCG00000054929,4.83247992237702,1.60404069710803e-06,0.000172414324430399
,ENSSSCG00000013714,-8.84663832573974,1.61965424314683e-06,0.000173011265053659
FKBP6,ENSSSCG00000007702,-5.04971547895495,1.64888238454227e-06,0.000175046168205913
ZP3,ENSSSCG00000007691,-4.67200657778124,1.84505579565698e-06,0.000194670365482876
,ENSSSCG00000029449,-5.61225366933324,1.92870107169413e-06,0.000202254884335339
PRR15,ENSSSCG00000016686,-4.48879574055281,2.17873445833605e-06,0.00022709015281493
TUBB4A,ENSSSCG00000013545,4.52276911284074,2.34611977530757e-06,0.000242115973452501
ACTG2,ENSSSCG00000008294,-4.44920480522547,2.35105056207511e-06,0.000242115973452501
JAKMIP1,ENSSSCG00000008710,4.47159147576819,2.37719091092816e-06,0.000243350769560372
MCRIP2,ENSSSCG00000007995,4.45011679477575,2.42070168251132e-06,0.000246338624472365
IL11,ENSSSCG00000040725,-5.12911938648148,2.52979945393637e-06,0.00025592641769881
WFIKKN1,ENSSSCG00000037013,4.52946771510137,2.71434868876498e-06,0.000272990460522691
LIPM,ENSSSCG00000010444,5.1081250810702,2.80582217660402e-06,0.000280549591821139
,ENSSSCG00000052552,6.02022693704557,2.8369802363673e-06,0.000282025353208352
HAS1,ENSSSCG00000003239,4.46843559074316,2.88011439070815e-06,0.000284667857996545
KCNJ3,ENSSSCG00000036078,-8.68780529437455,2.92088559340927e-06,0.000287047945345443
IGFBP3,ENSSSCG00000058216,4.392629137359,2.95785510407865e-06,0.000289029500454231
CYP17A1,ENSSSCG00000010591,-4.37595681963118,3.1123806080735e-06,0.000302410857048859
CCNO,ENSSSCG00000026849,-5.07056809417135,3.19554286890014e-06,0.000308746889097441
,ENSSSCG00000049234,5.47401585043221,3.33087759397645e-06,0.000319238440116926
,ENSSSCG00000063035,8.22234339276286,3.35981844756155e-06,0.000319238440116926
,ENSSSCG00000060584,8.22234339276286,3.35981844756155e-06,0.000319238440116926
ACACB,ENSSSCG00000061436,4.35800773742542,3.58237830286114e-06,0.000338515066223109
KCNH6,ENSSSCG00000017295,-8.61398883389248,3.82840307031244e-06,0.000359786207667942
H2AC6,ENSSSCG00000053280,4.45073062873734,3.92910076522813e-06,0.00036724279869779
GARIN5B,ENSSSCG00000051187,-8.5885194935774,4.20077343250039e-06,0.000390512981038604
KSR2,ENSSSCG00000009855,-5.40833482239708,4.29963442443235e-06,0.000397554370061224
,ENSSSCG00000059394,-4.87079930249714,4.62569089707401e-06,0.000425415144641063
GM2A,ENSSSCG00000017087,4.2750680248136,4.73374054104332e-06,0.000433036541621612
SLC5A6,ENSSSCG00000008550,4.26835531321853,4.84542033867992e-06,0.000440907613675223
AIG1,ENSSSCG00000004136,4.27028336978947,4.92208646637946e-06,0.000445526542362073
RDH12,ENSSSCG00000002297,4.26340324873718,5.06198713784978e-06,0.00045579086281016
DEFB123,ENSSSCG00000056400,4.95942163827253,5.10024514333766e-06,0.000456843833203755
,ENSSSCG00000040843,4.24763371505606,5.31807897671305e-06,0.000473887680007829
STRIP2,ENSSSCG00000016567,-4.26911750031735,5.36361771211437e-06,0.000475481945427541
ALOX15B,ENSSSCG00000017978,-8.50929714822805,5.59681811588074e-06,0.000493610656189318
DAPL1,ENSSSCG00000015879,-4.50967614030515,5.84900904928446e-06,0.000513220702191807
RSPO3,ENSSSCG00000004218,-4.40178182014137,5.89360715233889e-06,0.000514508912720428
,ENSSSCG00000021767,4.35297250823162,6.06642573564315e-06,0.000526921160614096
,ENSSSCG00000042315,4.91164810076416,6.17170969858267e-06,0.000533372177870476
PCOLCE2,ENSSSCG00000011683,4.20311955691543,6.32966907331327e-06,0.000543941459152119
PLA2G3,ENSSSCG00000010023,4.22156292996262,6.35726440804605e-06,0.000543941459152119
CLIC5,ENSSSCG00000037416,4.20597740459214,6.56289989201136e-06,0.000558756199716888
PGR,ENSSSCG00000014977,-4.21622780404642,6.62199803563397e-06,0.000561010454270113
WNT2,ENSSSCG00000016628,-4.28063053583316,6.87786360160125e-06,0.000579830873629109
,ENSSSCG00000042458,8.02375005396059,7.06686280083271e-06,0.000587129982844063
SAXO5,ENSSSCG00000013571,8.02375005396059,7.06686280083271e-06,0.000587129982844063
,ENSSSCG00000057650,8.02375005396059,7.06686280083271e-06,0.000587129982844063
CTNNA2,ENSSSCG00000008250,4.18821775249204,7.53928130080591e-06,0.000619070823804335
DMRTA1,ENSSSCG00000005131,-8.42547042322067,7.5593018373596e-06,0.000619070823804335
LRRIQ1,ENSSSCG00000000934,-8.42547042322067,7.5593018373596e-06,0.000619070823804335
TGM5,ENSSSCG00000004713,4.20301483588365,7.79561472433028e-06,0.000635398019094939
,ENSSSCG00000036149,5.24491433558487,8.23947268638429e-06,0.000668407788964325
COL2A1,ENSSSCG00000025523,-4.29269454047664,8.3603422268298e-06,0.000670583705732261
CYP21A2,ENSSSCG00000001428,-8.39640971156394,8.38327112062077e-06,0.000670583705732261
,ENSSSCG00000048959,-8.39640971156394,8.38327112062077e-06,0.000670583705732261
BHLHA9,ENSSSCG00000017802,7.96951546623532,8.63254950461163e-06,0.000684159384241064
,ENSSSCG00000032135,7.96951546623532,8.63254950461163e-06,0.000684159384241064
ADGRB1,ENSSSCG00000035891,4.2286370552784,8.96382851372626e-06,0.000707155609078276
ADAMTS14,ENSSSCG00000010272,4.13781964259717,9.35899146394033e-06,0.000734958608204775
SMARCA1,ENSSSCG00000012649,4.09962486769669,9.5470390861805e-06,0.000746318082746055
CHAC1,ENSSSCG00000038521,4.1337692592522,9.84836416263961e-06,0.00076560635616193
PTPN22,ENSSSCG00000006764,4.38418028150047,9.88281259843869e-06,0.00076560635616193
HJV,ENSSSCG00000035429,5.19438061355193,1.00387890074835e-05,0.00077420221233498
PDE6A,ENSSSCG00000014438,7.91316215448849,1.06129964536287e-05,0.000814831754506726
SLC25A34,ENSSSCG00000032950,4.22804835705598,1.07186720234371e-05,0.000819287650929209
MRAP2,ENSSSCG00000026943,-4.18469081508699,1.10180375842863e-05,0.000838443408736972
LOXL4,ENSSSCG00000010532,4.07537297134551,1.12849705599882e-05,0.000854973232117518
RGCC,ENSSSCG00000009434,4.06014098743811,1.15309652560938e-05,0.000864084446932353
NLRP11,ENSSSCG00000003314,-8.30554102951264,1.15559613207606e-05,0.000864084446932353
,ENSSSCG00000016719,-8.30554102951264,1.15559613207606e-05,0.000864084446932353
FAM78B,ENSSSCG00000006321,4.0794085059466,1.16803454627569e-05,0.000869604247915557
FOXRED2,ENSSSCG00000000142,4.05340949381635,1.17988781095468e-05,0.00087464269710339
,ENSSSCG00000059476,4.29370442167871,1.22403759565768e-05,0.000903476333481577
,ENSSSCG00000061213,-4.20249855544924,1.26753761691326e-05,0.000931585980157019
CHST9,ENSSSCG00000003721,4.12319530783812,1.29431024143502e-05,0.00094721478860423
,ENSSSCG00000048042,7.85451782532352,1.31373123516373e-05,0.000957353804336684
CSMD3,ENSSSCG00000031031,4.23504813835151,1.37985884000272e-05,0.00100008929273189
,ENSSSCG00000049557,-4.37277068376861,1.38400541731707e-05,0.00100008929273189
,ENSSSCG00000045021,-8.24161794645637,1.44490596901137e-05,0.0010310992885916
TNFRSF9,ENSSSCG00000003386,-8.24161794645637,1.44490596901137e-05,0.0010310992885916
,ENSSSCG00000029043,-8.24161794645637,1.44490596901137e-05,0.0010310992885916
,ENSSSCG00000032456,4.06316775018138,1.45630285637947e-05,0.00103493787289315
GATA5,ENSSSCG00000007538,-5.60279304323656,1.47557924219487e-05,0.0010443214735501
ANO4,ENSSSCG00000000873,-4.04253385437414,1.5428599655781e-05,0.00108746334786935
IFNE,ENSSSCG00000005136,-4.10933418943525,1.59023217166857e-05,0.00111627807707576
TACR1,ENSSSCG00000036008,-4.16920666891193,1.60475064301676e-05,0.00111850581737463
NR4A3,ENSSSCG00000005385,3.9946491786423,1.60641316950538e-05,0.00111850581737463
PIWIL3,ENSSSCG00000009950,-8.20856192728561,1.62060864412341e-05,0.00112240713093725
CARMIL3,ENSSSCG00000002012,4.03796686743947,1.63461967655843e-05,0.00112240713093725
EVA1A,ENSSSCG00000035958,-3.9922663143859,1.63513850299166e-05,0.00112240713093725
TRPM8,ENSSSCG00000016314,7.79338827514064,1.63812181570677e-05,0.00112240713093725
FBN2,ENSSSCG00000014256,-3.97289067515486,1.66156909733855e-05,0.00113395497365192
,ENSSSCG00000060319,4.17469092182599,1.67228212265122e-05,0.00113675525475714
FBLN2,ENSSSCG00000011609,3.94254032454957,1.80680643969808e-05,0.00122336445472156
,ENSSSCG00000053065,-8.17473070931519,1.82155397829526e-05,0.00122371427026257
,ENSSSCG00000052241,-8.17473070931519,1.82155397829526e-05,0.00122371427026257
STEAP3,ENSSSCG00000029304,3.97051407953637,1.8345800037265e-05,0.00122766952934196
PLVAP,ENSSSCG00000037025,3.94459680376486,1.88085537872764e-05,0.00125375778307589
GSTM3,ENSSSCG00000006821,-4.08060950554108,1.89755787261948e-05,0.00126000773333243
MNDA,ENSSSCG00000037532,-3.97803362068215,2.03770843608697e-05,0.00134107721729763
ACSS2,ENSSSCG00000007286,3.9222377760843,2.04751081091586e-05,0.00134107721729763
,ENSSSCG00000014861,4.319106324369,2.0484072480135e-05,0.00134107721729763
,ENSSSCG00000028062,-8.14008705916328,2.05194997277469e-05,0.00134107721729763
LEP,ENSSSCG00000040464,7.72955351002063,2.05863696573191e-05,0.00134107721729763
OVGP1,ENSSSCG00000006791,-3.90826082797818,2.08808978205341e-05,0.00135513087063225
KCNE1,ENSSSCG00000012049,3.93176339508385,2.10735737328871e-05,0.00136249368818869
CNTN5,ENSSSCG00000014975,-4.28429762349158,2.26260458842458e-05,0.0014549697080098
CYB5A,ENSSSCG00000004875,3.8829065205457,2.26730946474374e-05,0.0014549697080098
MTTP,ENSSSCG00000009179,4.22100630573121,2.29354303441952e-05,0.001464199332693
,ENSSSCG00000058062,-8.10459099478145,2.31680742098021e-05,0.001464199332693
,ENSSSCG00000043700,-8.10459099478145,2.31680742098021e-05,0.001464199332693
,ENSSSCG00000053879,-4.96671548242531,2.32632965829282e-05,0.001464199332693
IGDCC3,ENSSSCG00000054127,-4.07444024375591,2.3307677297148e-05,0.001464199332693
ssc-mir-214,ENSSSCG00000018758,-4.71464137781303,2.33277484101571e-05,0.001464199332693
C12orf50,ENSSSCG00000000924,4.97243447224218,2.36488902955952e-05,0.00147895860110417
,ENSSSCG00000034866,5.46356696517814,2.43225477224892e-05,0.00151557672366438
SNTB1,ENSSSCG00000005994,3.84351796725994,2.67108683268157e-05,0.00165838813532338
,ENSSSCG00000049239,3.84569811677239,2.77469347483553e-05,0.00171651720792163
MME,ENSSSCG00000011723,3.84858083903907,2.79532443521037e-05,0.00172308206583326
FGFR4,ENSSSCG00000014047,-3.8872566401681,2.81331311164621e-05,0.00172797710336041
,ENSSSCG00000059248,4.52389817191028,2.82538204077999e-05,0.00172921424688022
HDAC9,ENSSSCG00000015368,3.86203708026904,2.85775320442158e-05,0.00174209155491219
TGM3,ENSSSCG00000026043,-4.10721907317493,2.86668164926241e-05,0.00174209155491219
MPZ,ENSSSCG00000006352,-4.50100673459875,2.93352494801821e-05,0.00177451616367624
ACSM4,ENSSSCG00000030033,4.18885851819404,2.94067395422565e-05,0.00177451616367624
ECEL1,ENSSSCG00000016285,-4.90268893993536,2.95333964708453e-05,0.00177592780596362
XDH,ENSSSCG00000008522,-8.03086625154873,2.97504611255327e-05,0.00178074529114671
DPPA5,ENSSSCG00000004283,-4.03279037789104,2.99123742639202e-05,0.00178074529114671
DUSP9,ENSSSCG00000012774,4.32742116634024,2.99241417107454e-05,0.00178074529114671
RBP4,ENSSSCG00000010479,-4.08732951934165,3.09676568394379e-05,0.00183648883560225
REC114,ENSSSCG00000039508,-4.8862282559377,3.13935385633566e-05,0.0018553473409368
XIRP1,ENSSSCG00000034015,4.31095264563738,3.18959204334241e-05,0.0018785823274453
GDF5,ENSSSCG00000023261,-4.03655537398249,3.28292831711831e-05,0.00192056902974503
,ENSSSCG00000062270,7.59272957284009,3.33614003302039e-05,0.00192056902974503
,ENSSSCG00000053069,7.59272957284009,3.33614003302039e-05,0.00192056902974503
,ENSSSCG00000062107,7.59272957284009,3.33614003302039e-05,0.00192056902974503
CDKN1A,ENSSSCG00000001565,3.79096357482719,3.33830775938944e-05,0.00192056902974503
,ENSSSCG00000033806,-4.86957759115319,3.33905186587838e-05,0.00192056902974503
DPP6,ENSSSCG00000016423,-4.86957759115319,3.33905186587838e-05,0.00192056902974503
C18orf63,ENSSSCG00000004874,4.87953328462837,3.36644933098577e-05,0.00192722654493584
CCN6,ENSSSCG00000004422,-7.99254118351405,3.38424477596594e-05,0.00192722654493584
LINGO2,ENSSSCG00000062233,-7.99254118351405,3.38424477596594e-05,0.00192722654493584
NXPH2,ENSSSCG00000040715,-4.85273250900539,3.55358790264524e-05,0.00201698365510537
,ENSSSCG00000006455,4.27744067292778,3.63075954103931e-05,0.00205400666403928
