Gene_name,genes,logFC,PValue,FDR
,ENSSSCG00000060600,-2.05803982766884,0.0163525253871879,0.123628516539787
DDIT4L,ENSSSCG00000025240,2.05700653716593,0.0163817724317735,0.123777809243961
,ENSSSCG00000037565,2.2262318016264,0.0163865590030959,0.123777809243961
CELSR2,ENSSSCG00000034360,2.04670020716369,0.01640801609443,0.12388588360971
NKD1,ENSSSCG00000039875,-2.09662381470292,0.0164230073626034,0.123945066018811
ALDH4A1,ENSSSCG00000024752,2.03638953789679,0.0164602277613657,0.1241718879621
CLN8,ENSSSCG00000023155,2.03702046471051,0.016508131563738,0.124479070381398
PCYT1B,ENSSSCG00000012182,2.06881293266847,0.0165453769485417,0.124680210394287
NIPAL1,ENSSSCG00000037950,-2.18814109430695,0.0165491969013654,0.124680210394287
ARMCX2,ENSSSCG00000012510,-2.04728954203049,0.0165591502854068,0.124700980506531
CDK7,ENSSSCG00000016961,2.03625345320806,0.0165972031518222,0.124933247704072
LRRN3,ENSSSCG00000016652,-2.07345128586106,0.016683117955243,0.125525431145658
GALK2,ENSSSCG00000004651,2.03674577341314,0.0167018808821651,0.12561206246795
NLGN3,ENSSSCG00000027465,-2.08269144153856,0.0167773362401432,0.126124807969285
ELOVL3,ENSSSCG00000010577,2.31308623165264,0.0168225129031114,0.126409585249399
,ENSSSCG00000057242,-2.05165812273275,0.0168541434294593,0.126592369894092
CDA,ENSSSCG00000021259,-2.24938212087603,0.0168699044910925,0.126655851395863
ADGRA3,ENSSSCG00000008753,-2.02393881199225,0.0169873989015677,0.127482740652388
SCAND3,ENSSSCG00000001216,-2.28475040019311,0.0170029071161151,0.127531205848587
LARGE2,ENSSSCG00000013266,-2.08726734877825,0.0170114785460673,0.127531205848587
TRIM54,ENSSSCG00000039557,2.60902338321523,0.0170159365144236,0.127531205848587
DDA1,ENSSSCG00000031251,2.02388866749246,0.0170630989763323,0.127829389996492
,ENSSSCG00000024588,-2.56469549872772,0.017091202383788,0.127929310974634
MYLK2,ENSSSCG00000007231,-2.56469549872772,0.017091202383788,0.127929310974634
SORBS1,ENSSSCG00000010494,-2.03340657895017,0.017122943056316,0.128081295639577
CLYBL,ENSSSCG00000009519,2.03192003138251,0.0171262905122864,0.128081295639577
IFN-OMEGA-7,ENSSSCG00000056734,-2.33600455640472,0.0171364549700885,0.128102024038695
WWP2,ENSSSCG00000022609,-2.02164282228515,0.0171509993629821,0.128155462251727
,ENSSSCG00000061847,-2.41701907685225,0.0172252691477148,0.128599510466007
,ENSSSCG00000024765,-2.41701907685225,0.0172252691477148,0.128599510466007
,ENSSSCG00000021414,-2.226647797167,0.0172359290329098,0.128623677124144
LHX9,ENSSSCG00000010903,-2.10054345959016,0.0173147662748556,0.129156379686052
,ENSSSCG00000048855,2.24513616479153,0.0173235281358581,0.12916613405256
HSPA6,ENSSSCG00000047932,2.07133186806029,0.0173476358284273,0.129290251025801
LIN7A,ENSSSCG00000040348,-2.07526142807493,0.0174879199161568,0.130279740458798
,ENSSSCG00000059088,-2.20684664474484,0.0175616695896229,0.130716757151626
CDHR1,ENSSSCG00000010348,-2.20684664474484,0.0175616695896229,0.130716757151626
NHSL2,ENSSSCG00000012408,2.03055004615611,0.0175871377405582,0.130850117118245
EDNRB,ENSSSCG00000009477,2.01616915195891,0.0176205709358199,0.131042597929566
,ENSSSCG00000048711,2.20074526593739,0.0176350492711724,0.131094008481714
UAP1,ENSSSCG00000006340,-2.01128304548683,0.0176833363848219,0.13139659214245
CCN4,ENSSSCG00000005946,-2.07798076139352,0.0177852586410214,0.132040686260334
SLC4A11,ENSSSCG00000007157,-2.07798076139352,0.0177852586410214,0.132040686260334
CST6,ENSSSCG00000012960,-2.23030926280781,0.0178032365232782,0.132117551381312
CCDC160,ENSSSCG00000031011,-2.18944385560105,0.0178533737367309,0.13243290244438
ETFRF1,ENSSSCG00000033843,2.03363322131228,0.0178672051981119,0.13247878976161
RASL11B,ENSSSCG00000008835,-2.01757263292972,0.0179323083347271,0.132848573184817
RDX,ENSSSCG00000015013,2.00522070557,0.0179390695134229,0.132848573184817
PPM1H,ENSSSCG00000036751,2.01671612161163,0.0179400774037669,0.132848573184817
GNLY,ENSSSCG00000008228,2.06627887709827,0.0180370263197647,0.133339112414325
UPK3A,ENSSSCG00000031423,2.4346604726467,0.0180371006174502,0.133339112414325
,ENSSSCG00000054371,2.4346604726467,0.0180371006174502,0.133339112414325
TMEM74B,ENSSSCG00000035262,2.4346604726467,0.0180371006174502,0.133339112414325
LARS2,ENSSSCG00000011312,2.00572610187339,0.0180853321956207,0.133591999809362
TNFAIP8L3,ENSSSCG00000031794,-2.01248685027882,0.0180867285060458,0.133591999809362
CCDC73,ENSSSCG00000026433,-2.4589378042443,0.0181214754141178,0.133791617373598
LACTB,ENSSSCG00000004569,2.00867468681047,0.0181848541353827,0.134202364760609
VWA8,ENSSSCG00000029837,2.00627318593406,0.018195474948274,0.134223580205914
EGR1,ENSSSCG00000014336,-2.00049804478101,0.0183300881647207,0.135159050092885
FRZB,ENSSSCG00000016018,-2.00066130780982,0.0183864969211487,0.135471720123938
CCL8,ENSSSCG00000040648,2.07976699486019,0.0183881282162686,0.135471720123938
,ENSSSCG00000054166,-2.05630069481191,0.018419723657858,0.135646821735386
,ENSSSCG00000062814,-2.30910908156825,0.0184557345436589,0.13585427704865
LRRC9,ENSSSCG00000005081,-2.2346180792995,0.0184724969509462,0.135913183185767
,ENSSSCG00000012125,-2.01850575418401,0.0184794240296437,0.135913183185767
LRATD2,ENSSSCG00000005967,2.00349947966389,0.0184952581933658,0.135971927863658
ADAMTSL3,ENSSSCG00000001793,2.00306368901589,0.018504508351481,0.135976877201075
CCL21,ENSSSCG00000038162,1.99519716803956,0.0185116258839644,0.135976877201075
LRRK2,ENSSSCG00000000784,1.99885361258566,0.0185663697928817,0.13632121007248
COL12A1,ENSSSCG00000004484,-1.9906164226606,0.0187433487457362,0.137542146609898
FKBP10,ENSSSCG00000017422,-1.98906219355238,0.0188486520300961,0.137542146609898
ZFP36,ENSSSCG00000028056,-1.99123929427784,0.0188508237305856,0.137542146609898
CDH20,ENSSSCG00000004903,-2.85313472425166,0.0188679654938937,0.137542146609898
PLEKHG4,ENSSSCG00000002782,-2.85313472425166,0.0188679654938937,0.137542146609898
TBR1,ENSSSCG00000015891,-2.85313472425166,0.0188679654938937,0.137542146609898
MDH1B,ENSSSCG00000016133,-2.85313472425166,0.0188679654938937,0.137542146609898
,ENSSSCG00000053608,-2.85313472425166,0.0188679654938937,0.137542146609898
FGFBP1,ENSSSCG00000008741,-2.85313472425166,0.0188679654938937,0.137542146609898
,ENSSSCG00000062167,-2.85313472425166,0.0188679654938937,0.137542146609898
,ENSSSCG00000007848,-2.85313472425166,0.0188679654938937,0.137542146609898
IL27,ENSSSCG00000039300,-2.85313472425166,0.0188679654938937,0.137542146609898
AGTR2,ENSSSCG00000012600,-2.85313472425166,0.0188679654938937,0.137542146609898
GABRA3,ENSSSCG00000025708,-2.85313472425166,0.0188679654938937,0.137542146609898
,ENSSSCG00000012101,-2.85313472425166,0.0188679654938937,0.137542146609898
,ENSSSCG00000041669,-2.85313472425166,0.0188679654938937,0.137542146609898
CBLN3,ENSSSCG00000001985,-2.38318508966547,0.0188755323544747,0.137542146609898
FSD2,ENSSSCG00000001806,-2.38318508966547,0.0188755323544747,0.137542146609898
RIMKLA,ENSSSCG00000055268,2.01160000333317,0.018899997814984,0.137662531373705
EGFL8,ENSSSCG00000001434,-2.05335523085916,0.0189386246834432,0.137885919543993
FOSB,ENSSSCG00000031616,-2.07671825029725,0.0189585563171,0.137973063361071
,ENSSSCG00000047882,2.18630436830297,0.0189741761447898,0.138005640997406
PHETA2,ENSSSCG00000038492,-2.00422350915317,0.0189850628475236,0.138005640997406
CCDC188,ENSSSCG00000010139,-3.27106622930809,0.019012694787995,0.138005640997406
VWA2,ENSSSCG00000010649,-3.27106622930809,0.019012694787995,0.138005640997406
,ENSSSCG00000048678,-3.27106622930809,0.019012694787995,0.138005640997406
,ENSSSCG00000044330,2.06440897895965,0.0190140239528364,0.138005640997406
,ENSSSCG00000033363,2.15539021263335,0.0190187829352381,0.138005640997406
KDF1,ENSSSCG00000003567,2.12661282316466,0.0190405949758489,0.138053018926341
C3AR1,ENSSSCG00000023868,1.99599447851046,0.0190412462623474,0.138053018926341
SLC2A11,ENSSSCG00000010068,1.99719203936844,0.0190756536875646,0.138244637013015
ANGPTL6,ENSSSCG00000013663,-2.51909792008982,0.0192617393267183,0.139476564585614
,ENSSSCG00000058808,-2.51909792008982,0.0192617393267183,0.139476564585614
WNT7A,ENSSSCG00000039010,-2.23976259877948,0.0192733931094655,0.13950265488756
TMEM52,ENSSSCG00000028530,1.99352717249419,0.0192978570453476,0.139621405796151
ZKSCAN2,ENSSSCG00000007823,-2.08525076090257,0.0193534274679007,0.139965021353833
SCARB1,ENSSSCG00000009759,1.97871359920572,0.0193671311560228,0.140005694064065
PARM1,ENSSSCG00000008966,1.98674339441025,0.0194021386850095,0.140200274868159
,ENSSSCG00000029414,-2.32618227190699,0.0194470219062308,0.140466025673683
ACSL6,ENSSSCG00000014272,1.99538390855852,0.0194694027003344,0.140569087496415
PRR13,ENSSSCG00000000273,1.97757149958687,0.0194974685620849,0.140713092563019
TENM3,ENSSSCG00000015774,-2.00095499964322,0.0195239430475075,0.140845497555042
VSTM4,ENSSSCG00000010385,-1.97708453844812,0.0195603927533806,0.141049723525002
SH2D5,ENSSSCG00000003509,-2.21360014671882,0.0195860281241309,0.141154529684605
FSTL3,ENSSSCG00000037102,-1.97663694569762,0.0195912190611423,0.141154529684605
COX1,ENSSSCG00000018075,1.97450105396527,0.0196064020946079,0.141205210097825
ODAD4,ENSSSCG00000017415,1.9821117319663,0.0196465191456459,0.141435348465207
ATL2,ENSSSCG00000008487,1.97493039321501,0.0197052961654904,0.141723264913435
PHC2,ENSSSCG00000025344,-1.97400952086344,0.0197063434282135,0.141723264913435
MLYCD,ENSSSCG00000031450,1.98335180064741,0.0197110496561276,0.141723264913435
RPIA,ENSSSCG00000008207,-1.97599467161177,0.019722823398499,0.141749101555035
NADK2,ENSSSCG00000016836,1.97347999279602,0.0198289949672199,0.142453078271968
ACE2,ENSSSCG00000012138,2.00900239645704,0.0198828286570495,0.142653401072987
ARG1,ENSSSCG00000004195,-2.2817026669505,0.0198925777505177,0.142653401072987
C16orf74,ENSSSCG00000059578,-2.2817026669505,0.0198925777505177,0.142653401072987
,ENSSSCG00000056364,-2.2817026669505,0.0198925777505177,0.142653401072987
DKK2,ENSSSCG00000032094,1.98536826827834,0.0199035816810606,0.142653401072987
,ENSSSCG00000007552,2.0791815387559,0.019906274457207,0.142653401072987
PPM1K,ENSSSCG00000038867,1.97099477288506,0.0199416190931301,0.142847612916808
ACSL4,ENSSSCG00000012583,1.96841360958551,0.0199746232539719,0.143024905679679
SGPP1,ENSSSCG00000028558,1.96848632073942,0.0200339038242955,0.143390122043533
,ENSSSCG00000058405,-2.41956303484863,0.0201161371834209,0.143916023911162
ARMCX1,ENSSSCG00000038569,-1.97545293181347,0.0201239915706801,0.143916023911162
FHIP1A,ENSSSCG00000020717,-2.01575802436852,0.0201369648658201,0.14394939240715
NPY1R,ENSSSCG00000008888,-1.96605812589234,0.0201595759447934,0.14405160081294
,ENSSSCG00000057624,2.0384730602224,0.0201961107634677,0.144253176961817
PTPN4,ENSSSCG00000015743,1.96861175405469,0.0203537990458088,0.145309808874677
HDAC11,ENSSSCG00000028031,1.97162612994011,0.0203857775375293,0.145309808874677
,ENSSSCG00000056525,2.00541625207037,0.0203917211037275,0.145309808874677
LGI2,ENSSSCG00000028927,2.04619968396239,0.0203919414276494,0.145309808874677
,ENSSSCG00000023426,2.66875617148404,0.0203943591403055,0.145309808874677
,ENSSSCG00000039102,2.66875617148404,0.0203943591403055,0.145309808874677
SH2D4B,ENSSSCG00000010342,2.14838034867058,0.0204719145300277,0.145758718748679
SNX1,ENSSSCG00000042703,1.9608594872422,0.0204741875250626,0.145758718748679
COL19A1,ENSSSCG00000044472,2.05103132315005,0.0205122245848562,0.145969539058065
LUM,ENSSSCG00000000916,-1.98178022946866,0.0205261623884066,0.146008761028863
,ENSSSCG00000008898,-1.97538997149924,0.02053666178509,0.14602350242595
RASSF1,ENSSSCG00000011407,-1.96046308834873,0.0205926622985567,0.146361629331169
DNAH14,ENSSSCG00000031483,-2.34853853568661,0.0207094634713039,0.147011995143451
,ENSSSCG00000038192,-2.34853853568661,0.0207094634713039,0.147011995143451
APLP1,ENSSSCG00000002916,-1.97939915811021,0.0207115784073611,0.147011995143451
PPM1J,ENSSSCG00000006774,1.96251824946754,0.0207238837908595,0.147011995143451
ssc-mir-7-2,ENSSSCG00000028046,-2.61283044947792,0.0207265872654345,0.147011995143451
ERRFI1,ENSSSCG00000035774,-1.96555239359551,0.020874879167063,0.147892121230259
,ENSSSCG00000055281,2.53147229946294,0.020901881630477,0.147892121230259
,ENSSSCG00000059248,2.53147229946294,0.020901881630477,0.147892121230259
,ENSSSCG00000061229,2.53147229946294,0.020901881630477,0.147892121230259
LRRTM1,ENSSSCG00000023859,2.53147229946294,0.020901881630477,0.147892121230259
,ENSSSCG00000057216,2.53147229946294,0.020901881630477,0.147892121230259
AMPH,ENSSSCG00000024136,1.99249174114674,0.0210386861705228,0.148799328148089
EPOP,ENSSSCG00000035677,2.44066161635442,0.0210985670166158,0.149161962163981
TREH,ENSSSCG00000028204,-2.29525008462148,0.0211384572301045,0.149334695273988
GZMB,ENSSSCG00000059880,2.37602446334886,0.0211488540052151,0.149334695273988
,ENSSSCG00000038434,2.37602446334886,0.0211488540052151,0.149334695273988
PFKFB4,ENSSSCG00000011353,1.95164705429636,0.0211776949274555,0.149477432872891
WWC1,ENSSSCG00000035456,-2.07431052942578,0.021267749754264,0.150051941262983
COL16A1,ENSSSCG00000003603,-1.94781326488907,0.0212886226784552,0.150138076423391
PTAR1,ENSSSCG00000005252,1.95988364376602,0.0213782178401117,0.150708608109624
,ENSSSCG00000057892,-2.25376552310912,0.0214588610450685,0.151154123654044
LPAR3,ENSSSCG00000003756,-2.25376552310912,0.0214588610450685,0.151154123654044
NRARP,ENSSSCG00000005844,2.01727335339577,0.0214707841365344,0.151176654822376
GPR176,ENSSSCG00000004787,1.96456619517467,0.0215645885754395,0.151775463377423
DRC2,ENSSSCG00000000179,-2.03453017214913,0.0217456306606346,0.152802230490092
TFF3,ENSSSCG00000022857,-2.47201202456706,0.0217545650172586,0.152802230490092
EGR3,ENSSSCG00000009630,-2.47201202456706,0.0217545650172586,0.152802230490092
,ENSSSCG00000048244,-2.47201202456706,0.0217545650172586,0.152802230490092
ZNF594,ENSSSCG00000017897,-2.47201202456706,0.0217545650172586,0.152802230490092
ZNF385C,ENSSSCG00000028051,-2.03094264531584,0.0217884871633806,0.152978486858614
P3H3,ENSSSCG00000000681,-1.93830708382415,0.0220383340021766,0.154670008744316
CKM,ENSSSCG00000036132,2.05709662493944,0.0222057917217476,0.155782169617183
TMEM212,ENSSSCG00000011751,-2.37908340420881,0.0223665038738464,0.15684612672036
DBN1,ENSSSCG00000040706,-1.93524232715511,0.0223826480356732,0.156895843512195
COL4A5,ENSSSCG00000012572,1.92997637003728,0.022392467350414,0.156901202688222
KIF17,ENSSSCG00000003508,-2.10804497972431,0.0224380512037288,0.157093556063924
,ENSSSCG00000044492,-2.10804497972431,0.0224380512037288,0.157093556063924
PLA2G6,ENSSSCG00000000110,1.93784489482202,0.0224673129498296,0.15719726387884
MANEA,ENSSSCG00000035648,1.93288002466745,0.022471007769384,0.15719726387884
SERPINF2,ENSSSCG00000038745,1.95144238513848,0.0225390554622811,0.157399928639615
,ENSSSCG00000058769,-2.77967071338319,0.0225453960574518,0.157399928639615
,ENSSSCG00000049971,-2.77967071338319,0.0225453960574518,0.157399928639615
GLYATL3,ENSSSCG00000033245,-2.77967071338319,0.0225453960574518,0.157399928639615
,ENSSSCG00000049427,-2.77967071338319,0.0225453960574518,0.157399928639615
SCPEP1,ENSSSCG00000017617,1.92769715227319,0.0225658767800163,0.15747946550307
CNR1,ENSSSCG00000004309,1.97259786448267,0.0225812720405998,0.157523462930561
MYOCD,ENSSSCG00000031988,-1.98937797313192,0.0225918858737836,0.157534083871599
ARHGEF12,ENSSSCG00000015129,1.92690477207852,0.022681219944624,0.158093394690445
IL7,ENSSSCG00000006161,2.01055169251022,0.0228772189140789,0.159380688710302
GPD2,ENSSSCG00000015872,1.92953613368385,0.0228843001795493,0.159380688710302
PLA1A,ENSSSCG00000011895,-1.98206021346323,0.0229840435345398,0.159931891546066
OXCT1,ENSSSCG00000016863,1.92329201367715,0.0229861986412081,0.159931891546066
PCDH12,ENSSSCG00000014395,1.92575028533157,0.0229920863053124,0.159931891546066
CELF5,ENSSSCG00000013476,-2.26364013585112,0.0230003620575252,0.159931891546066
GOLGA1,ENSSSCG00000005597,1.9241037938328,0.0230581777335169,0.160269596376406
KCNK12,ENSSSCG00000062991,2.17742482417272,0.0231044193851568,0.160470955346786
CISD3,ENSSSCG00000022187,1.92405010418054,0.0231056690668417,0.160470955346786
LMOD1,ENSSSCG00000031201,-1.929022436402,0.0231562754758666,0.160757989361305
LRRIQ1,ENSSSCG00000000934,-2.22527668814805,0.0231677971863683,0.160773564135118
GAS2L2,ENSSSCG00000039395,-2.19461249993173,0.0232820980080746,0.16145483784589
MAP3K12,ENSSSCG00000000275,-1.93187812166119,0.0232846052502816,0.16145483784589
ABTB2,ENSSSCG00000013303,-1.9285990256642,0.0233460279110688,0.1618159886572
VEGFA,ENSSSCG00000001695,1.91583276759444,0.0233577879554396,0.161832766770035
BEND5,ENSSSCG00000063412,-2.01389712292382,0.0234721342473264,0.162550409835742
,ENSSSCG00000000640,-2.11581896541408,0.023480129029251,0.162550409835742
PHF24,ENSSSCG00000005296,-2.10268879386053,0.0234976261225789,0.162589579759228
PRRG4,ENSSSCG00000013313,1.94258752451833,0.0235045531681017,0.162589579759228
,ENSSSCG00000050531,-2.06398231324406,0.023519192643715,0.162625925830125
TGFB1I1,ENSSSCG00000035952,-1.91531015840423,0.0236667682525289,0.163581077096059
PINK1,ENSSSCG00000003506,1.91275285693057,0.0236808661873683,0.163613257294545
HYKK,ENSSSCG00000001755,1.94083376388638,0.0236992458276546,0.163674982742766
BLVRB,ENSSSCG00000021067,1.92145384266399,0.0237466385667851,0.163936953420419
SDHC,ENSSSCG00000030318,1.90842872304219,0.0238696962848488,0.164720867074417
IL21R,ENSSSCG00000007816,-1.98953993489546,0.0239744607322604,0.16525520304493
SLC43A1,ENSSSCG00000036359,-2.55427709265209,0.0239852744493304,0.16525520304493
MYRFL,ENSSSCG00000023936,-2.55427709265209,0.0239852744493304,0.16525520304493
,ENSSSCG00000051900,-2.55427709265209,0.0239852744493304,0.16525520304493
,ENSSSCG00000045434,2.24127817427563,0.0240507784566316,0.165640655443765
,ENSSSCG00000062205,2.10075693950272,0.024123696679304,0.166010888029778
TMEM178B,ENSSSCG00000016493,2.10075693950272,0.024123696679304,0.166010888029778
SFXN5,ENSSSCG00000008307,1.91826997287431,0.0241496313513891,0.166112581186547
IL1R1,ENSSSCG00000008162,-1.90501355472194,0.024157646848459,0.166112581186547
,ENSSSCG00000055583,-1.92150929169851,0.0242045120418664,0.166332517387838
ACO1,ENSSSCG00000023807,1.90318915621411,0.0242088301507461,0.166332517387838
SLC35F2,ENSSSCG00000015001,1.91631055433434,0.0242814552107627,0.166765380852991
TACSTD2,ENSSSCG00000003832,-2.0266698494149,0.0243120876920477,0.166909609955548
C4BPA,ENSSSCG00000054337,1.90510280462388,0.0243342420948109,0.166995543373815
METTL26,ENSSSCG00000032188,1.90950870303102,0.0244020001558763,0.167394243349575
,ENSSSCG00000048108,2.27339841783849,0.0244469639633291,0.167636324319971
ASIC1,ENSSSCG00000000216,1.93407383880701,0.0244605417504441,0.16766308047931
NHSL3,ENSSSCG00000037621,1.90025138902833,0.0244977279330233,0.167851573595662
DOP1B,ENSSSCG00000012054,-1.91333755530257,0.0245371199230136,0.168055025306711
OSTM1,ENSSSCG00000004383,1.8989539770168,0.0246241516416453,0.168584472400802
CRACR2B,ENSSSCG00000023933,1.95218619489667,0.0246348100425501,0.168590832708258
ULBP1,ENSSSCG00000026042,2.02015340327069,0.0246460192393546,0.168594146209017
CYSLTR2,ENSSSCG00000009399,1.92856519180293,0.0246547533756723,0.168594146209017
HECW2,ENSSSCG00000055181,1.90824647205815,0.0246875472595928,0.168723239232683
TUB,ENSSSCG00000014581,-1.91766991805618,0.0246931056494739,0.168723239232683
CS,ENSSSCG00000035686,1.89546213310268,0.024750221954379,0.169045892182241
CPT2,ENSSSCG00000003851,1.89790404295557,0.0247683811616364,0.169045892182241
LRIG1,ENSSSCG00000011499,1.89655620007167,0.0247695937356135,0.169045892182241
,ENSSSCG00000034623,1.98398428398776,0.0248358010300525,0.169193203292997
PHLDA1,ENSSSCG00000044141,1.89706324904766,0.0248521131185743,0.169193203292997
COL6A1,ENSSSCG00000022506,-1.89358113149843,0.0248544584453815,0.169193203292997
NSG1,ENSSSCG00000024892,1.91593703951731,0.0248580729954296,0.169193203292997
ASS1,ENSSSCG00000005701,1.90504426490418,0.0248694846627073,0.169193203292997
ZC3H12A,ENSSSCG00000037815,1.89989321206865,0.0248704225475748,0.169193203292997
RASGRF1,ENSSSCG00000001771,2.31490395318425,0.0248869044720918,0.169193203292997
,ENSSSCG00000048809,2.31490395318425,0.0248869044720918,0.169193203292997
HYCC2,ENSSSCG00000036339,1.89651108455101,0.0249025475568296,0.169193203292997
,ENSSSCG00000054734,-1.96768587322395,0.0249026644719011,0.169193203292997
GRM8,ENSSSCG00000022865,-2.33743511268672,0.0249099626659706,0.169193203292997
ANKRD45,ENSSSCG00000015491,1.93801705682674,0.0249331159964864,0.169193203292997
SLC23A2,ENSSSCG00000026466,1.89324345112436,0.0249353602746376,0.169193203292997
,ENSSSCG00000042247,-2.14534623327362,0.024937640882405,0.169193203292997
DEGS2,ENSSSCG00000002512,-2.14534623327362,0.024937640882405,0.169193203292997
LDLR,ENSSSCG00000028512,1.89188499454205,0.0249500891928713,0.16921140725404
DDX25,ENSSSCG00000015223,-2.19621393323014,0.0250340999846066,0.169624932516024
,ENSSSCG00000048076,-2.19621393323014,0.0250340999846066,0.169624932516024
MFSD2A,ENSSSCG00000003669,-1.95317934959349,0.0250404303656503,0.169624932516024
PTPRF,ENSSSCG00000035849,1.89160797331174,0.0250677533708626,0.169743661746896
NUDT12,ENSSSCG00000014187,1.90371230121944,0.0251617155396406,0.170313362058943
SLC28A2,ENSSSCG00000004673,1.99994501891373,0.0251945970119341,0.170469338939006
TGFBI,ENSSSCG00000014316,-1.89141453439349,0.0252200544117807,0.170574981595369
,ENSSSCG00000050204,-1.98047087834814,0.0253299488522223,0.171251406052012
UVRAG,ENSSSCG00000028979,1.88810241607877,0.0253643526695824,0.171417122877739
METTL24,ENSSSCG00000004402,-2.02901582943061,0.0253962174111744,0.171565557622156
GATA6,ENSSSCG00000003702,-1.88682445247136,0.0254383725412514,0.171783366872488
,ENSSSCG00000008147,-1.88969392928655,0.0254744214170905,0.171959787423196
NNT,ENSSSCG00000016877,1.88603433402605,0.0255143498878404,0.172162248775895
GALM,ENSSSCG00000008486,1.88544512665745,0.025691256787026,0.173288477074965
NFAT5,ENSSSCG00000002755,1.88895978016654,0.0257314847521708,0.173492283185065
ENDOG,ENSSSCG00000005661,1.96030469900967,0.0257595091992235,0.173613681604101
,ENSSSCG00000048074,-1.96803168758163,0.0258242057746685,0.173868596986664
,ENSSSCG00000058549,2.44951450962256,0.0258318706027046,0.173868596986664
,ENSSSCG00000059760,2.44951450962256,0.0258318706027046,0.173868596986664
SNX25,ENSSSCG00000015789,1.89033126363955,0.0258374675231221,0.173868596986664
CCDC80,ENSSSCG00000011928,1.87991577113357,0.0258588159985953,0.173944706375644
GARNL3,ENSSSCG00000005609,1.9053576738249,0.0259491241157097,0.174484448070243
RGS4,ENSSSCG00000006335,-1.88847905127075,0.0260411796396371,0.174969201588076
ADGRG3,ENSSSCG00000002814,1.96965705081223,0.0260414110627682,0.174969201588076
,ENSSSCG00000044432,2.56995450646352,0.0261768826597822,0.175607054869805
,ENSSSCG00000040074,2.56995450646352,0.0261768826597822,0.175607054869805
,ENSSSCG00000048660,2.56995450646352,0.0261768826597822,0.175607054869805
,ENSSSCG00000055070,2.56995450646352,0.0261768826597822,0.175607054869805
PDE3B,ENSSSCG00000013388,1.88269916801884,0.0262110404776127,0.17571529492672
PIEZO2,ENSSSCG00000034765,1.88559839371796,0.0262132985564157,0.17571529492672
,ENSSSCG00000048405,-1.97697991218273,0.0262820158102463,0.176107799675154
HOXB2,ENSSSCG00000017533,-1.94422682797361,0.0263346264349333,0.176392117071714
ARHGEF3,ENSSSCG00000030359,1.87546964832857,0.0263559180217558,0.176415609460603
,ENSSSCG00000044736,1.91109944614953,0.0263584956655991,0.176415609460603
TDRD12,ENSSSCG00000002857,-2.10365642165631,0.026444745541114,0.17692453696387
KCNJ14,ENSSSCG00000003135,-1.98153574023195,0.0265109981819343,0.177278453054099
,ENSSSCG00000038606,1.9684850909461,0.0265283373020129,0.177278453054099
CD180,ENSSSCG00000016957,1.9684850909461,0.0265283373020129,0.177278453054099
HSD17B1,ENSSSCG00000035147,-1.90133755330981,0.0266193532378194,0.17781810058016
DGKH,ENSSSCG00000009431,1.90612252042749,0.0267002162100087,0.178289536218509
TLN2,ENSSSCG00000024088,-1.87372215611009,0.0267346237056166,0.178450523717613
FAM234A,ENSSSCG00000007980,1.86952403335744,0.0267519503416783,0.178496782132335
KYAT3,ENSSSCG00000006925,1.86940334086795,0.0267621560468494,0.178496782132335
TM7SF3,ENSSSCG00000000553,1.87251451946699,0.0267777560559345,0.17851897281946
AGTPBP1,ENSSSCG00000010957,1.87839927302672,0.0267860877960871,0.17851897281946
EMILIN1,ENSSSCG00000008557,-1.86735319912711,0.0268097095264759,0.178607707295184
ABCB9,ENSSSCG00000009784,1.92025755202455,0.0268322666996302,0.178648460454403
,ENSSSCG00000045551,-2.1413137872115,0.0268467561763195,0.178648460454403
,ENSSSCG00000031849,-2.1413137872115,0.0268467561763195,0.178648460454403
RBM11,ENSSSCG00000037517,2.03223467310206,0.0268718990657292,0.178747127451422
C3,ENSSSCG00000013551,-1.86616593301908,0.0268995049608321,0.178862095917613
,ENSSSCG00000058502,1.88650004197411,0.0269461790486806,0.17910371712909
BLTP3B,ENSSSCG00000026697,1.86731507394628,0.026963209660105,0.179148196698735
VSIG2,ENSSSCG00000015199,2.00306765944065,0.0269834441050934,0.17919833224327
SLC25A43,ENSSSCG00000012624,1.87261147513875,0.0269970486259818,0.17919833224327
,ENSSSCG00000035706,1.98247395765799,0.0270468235123317,0.17919833224327
,ENSSSCG00000061481,-2.70226415694857,0.0270732305753951,0.17919833224327
VSNL1,ENSSSCG00000008615,-2.70226415694857,0.0270732305753951,0.17919833224327
ASTL,ENSSSCG00000008126,-2.70226415694857,0.0270732305753951,0.17919833224327
SPIN4,ENSSSCG00000036647,-2.70226415694857,0.0270732305753951,0.17919833224327
LTB4R2,ENSSSCG00000020941,-2.70226415694857,0.0270732305753951,0.17919833224327
ANKFN1,ENSSSCG00000017609,-2.70226415694857,0.0270732305753951,0.17919833224327
TRHDE,ENSSSCG00000000515,-2.16655365837536,0.0270741709264127,0.17919833224327
,ENSSSCG00000050388,1.93821021166181,0.0271349895947709,0.179518774980034
EHBP1,ENSSSCG00000008372,-1.86473999614363,0.0271433050812378,0.179518774980034
IL4R,ENSSSCG00000007817,-1.86447865148638,0.0271781400752517,0.179615189506642
MFGE8,ENSSSCG00000001834,-1.86324480958601,0.0271786142016629,0.179615189506642
